Rebalance_Date,Regime,Dynamic_N,Eligible_Count,Turnover_Pct,Gross_Return,Net_Return,Nifty_Return,Equity,Nifty_Equity,Top20_Tickers
2017-08-18,BUY (0.53),19,388,40.712871239261794,0.014318289184345686,0.012689774334775214,0.0013381039648601156,2025379.5486695503,2002676.2079297202,"SHAKTIPUMP, AVANTIFEED, GRAPHITE, PGEL, SHRIPISTON, CAPLIPOINT, UNOMINDA, HEG, EMBDL, PCBL, HSCL, SAREGAMA, V2RETAIL, POONAWALLA, WELCORP, GRAVITA, WELENT, TIMETECHNO, ADANIENSOL"
2017-08-25,BUY (0.48),17,383,2.2536991114761094,0.057718217610130115,0.05762806964567107,0.01737210585945448,2142098.262359197,2037466.9110160861,"SHAKTIPUMP, AVANTIFEED, GRAPHITE, PGEL, SHRIPISTON, CAPLIPOINT, UNOMINDA, HEG, EMBDL, PCBL, HSCL, SAREGAMA, V2RETAIL, POONAWALLA, WELCORP, GRAVITA, WELENT, TIMETECHNO, ADANIENSOL"
2017-09-01,BUY (0.58),20,397,4.417097272437051,0.013420589007876942,0.013243905116979461,-0.0006053510750692048,2170468.0084971287,2036233.5282310846,"SHAKTIPUMP, AVANTIFEED, GRAPHITE, PGEL, SHRIPISTON, CAPLIPOINT, UNOMINDA, HEG, EMBDL, PCBL, HSCL, SAREGAMA, V2RETAIL, POONAWALLA, WELCORP, GRAVITA, WELENT, TIMETECHNO, ADANIENSOL, RTNINDIA"
2017-09-08,BUY (0.58),20,399,2.989072418928996,0.03645429196789378,0.03633472907113662,0.01573151846581977,2249331.3755434416,2068266.5735811733,"SHAKTIPUMP, AVANTIFEED, GRAPHITE, PGEL, SHRIPISTON, CAPLIPOINT, UNOMINDA, HEG, EMBDL, PCBL, HSCL, SAREGAMA, V2RETAIL, POONAWALLA, WELCORP, GRAVITA, WELENT, TIMETECHNO, ADANIENSOL, RTNINDIA"
2017-09-15,BUY (0.61),21,406,18.864776646348247,-0.005860487824100743,-0.006615078889954672,-0.016832440703902107,2234451.8710445715,2033452.5991215054,"SHAKTIPUMP, AVANTIFEED, GRAPHITE, PGEL, UNOMINDA, HEG, EMBDL, PCBL, HSCL, SAREGAMA, V2RETAIL, POONAWALLA, WELCORP, GRAVITA, WELENT, RTNINDIA, OLECTRA, SARDAEN, LTF, DEEPAKFERT, HFCL"
2017-09-22,BUY (0.54),19,403,5.525950896747016,-0.0020309567683634254,-0.002251994804233306,-0.01579308766308085,2229419.89704067,2001338.1039648599,"AVANTIFEED, GRAPHITE, PGEL, UNOMINDA, HEG, EMBDL, PCBL, HSCL, SAREGAMA, V2RETAIL, WELCORP, GRAVITA, WELENT, RTNINDIA, OLECTRA, SARDAEN, LTF, DEEPAKFERT, HFCL"
2017-09-29,BUY (0.52),18,387,5.8848744816127185,0.0871294685746508,0.0868940735953863,0.021790697674418658,2423143.2736491403,2044948.6575326524,"AVANTIFEED, GRAPHITE, PGEL, UNOMINDA, HEG, PCBL, HSCL, SAREGAMA, V2RETAIL, WELCORP, GRAVITA, WELENT, RTNINDIA, OLECTRA, SARDAEN, LTF, DEEPAKFERT, JBMA"
2017-10-06,BUY (0.57),20,397,7.698660122501655,0.031236928090261823,0.030928981685361758,0.017047135671529823,2498088.627580842,2079809.1747389243,"AVANTIFEED, GRAPHITE, PGEL, UNOMINDA, HEG, PCBL, HSCL, SAREGAMA, V2RETAIL, WELCORP, GRAVITA, RTNINDIA, OLECTRA, SARDAEN, LTF, DEEPAKFERT, JBMA, RAIN, CGCL, JSL"
2017-10-13,BUY (0.59),20,402,7.8243048828170885,0.003800635819155201,0.0034876636238425174,5.035134046438294e-05,2506801.1204163907,2079913.8959187826,"AVANTIFEED, GRAPHITE, PGEL, UNOMINDA, HEG, PCBL, HSCL, SAREGAMA, V2RETAIL, GRAVITA, OLECTRA, SARDAEN, LTF, DEEPAKFERT, JBMA, RAIN, CGCL, JSL, THANGAMAYL, BBTC"
2017-10-20,BUY (0.49),17,407,0.8911041353135264,0.014236449332179268,0.014200805166766728,0.018662623844075465,2542399.7147192564,2118730.5465863803,"AVANTIFEED, GRAPHITE, PGEL, UNOMINDA, HEG, PCBL, HSCL, SAREGAMA, V2RETAIL, GRAVITA, OLECTRA, SARDAEN, LTF, DEEPAKFERT, JBMA, RAIN, CGCL, JSL, THANGAMAYL, BBTC"
