Date,Equity,Nifty,Net_Return,Holdings,Cash_Wt
2021-01-08,3440639.1133810203,3206600.686675669,-0.002123903627379381,20,0.006414704025535456
2021-01-15,3416673.8371771635,3185986.97869424,-0.006965355974316948,20,0.0
2021-01-22,3395791.1792722917,3037605.9072920643,-0.006111984608435689,20,0.0
2021-01-29,3826329.3768926533,3300303.0241949013,0.12678582836551938,18,0.0
2021-02-05,3976504.0815022397,3361767.8874980663,0.039247720156162465,20,0.0
2021-02-12,4101034.8939235373,3343022.0448422036,0.03131665650755529,20,0.007096366530124243
2021-02-19,4172323.4157799175,3273843.8383960524,0.017383056643094575,20,0.006038882549608382
2021-02-26,4528738.02499477,3369951.556442453,0.08542353353215056,19,0.0032317067839183755
2021-03-05,4649849.788011088,3384706.3487264225,0.026742938617310922,20,1.1102230246251565e-16
2021-03-12,4619919.426261452,3309615.475062652,-0.006436844869012102,20,2.220446049250313e-16
2021-03-19,4679040.224592176,3265109.2163700233,0.012796932776502115,19,1.1102230246251565e-16
2021-03-26,4945191.072690516,3353826.1003944,0.05688150460846623,18,0.002881320797232134
2021-04-02,5075023.876000986,3366833.968273163,0.026254355272026554,18,0.006966174736051989
2021-04-09,4883099.449399472,3305194.412529477,-0.03781744308811943,19,0.00023445275181432912
2021-04-16,4852010.562827594,3253472.0122553445,-0.006366629820677153,18,0.0
2021-04-23,5098903.502268205,3323013.0414625765,0.05088466651992008,18,0.0
2021-04-30,5374096.52624759,3376428.6146217547,0.053971020211888085,18,0.0
2021-05-07,5132693.099901452,3351985.110828913,-0.044919815855018926,19,0.0
2021-05-14,5354311.751563707,3471770.3735058727,0.04317784978542965,18,0.0
2021-05-21,5415988.097945492,3525306.887585411,0.011519005475124118,20,0.0
2021-05-28,5644514.092729804,3599712.429367139,0.042194700330121085,20,3.3306690738754696e-16
2021-06-04,5772472.3188451,3645387.783623252,0.022669484744507366,21,2.220446049250313e-16
2021-06-11,5748929.776756538,3597737.061001253,-0.004078415761597243,21,0.0
2021-06-18,5909341.995642575,3638816.66028367,0.027902970659791068,21,0.0
2021-06-25,6112551.280634099,3626736.0061276695,0.034387802422226714,20,0.0
2021-07-02,6193438.967518496,3635739.3857544996,0.013233048390230756,19,0.0
2021-07-09,6290254.391644565,3693361.015366212,0.01563193318507193,19,1.1102230246251565e-16
2021-07-16,6268042.888935008,3678485.2821618826,-0.0035310976832766687,19,1.1102230246251565e-16
2021-07-23,6353577.051452603,3672371.046743662,0.0136460716739173,19,0.0026412895941817505
2021-07-30,6286531.456932124,3750418.2540162425,-0.01055241700502416,18,1.1102230246251565e-16
2021-08-06,6297611.523958117,3780156.282544861,0.0017625088018568846,19,2.220446049250313e-16
2021-08-13,6159003.199451536,3747542.5476876725,-0.02200966572473884,19,0.0
2021-08-20,6211384.44649985,3814342.249366735,0.008504825432300089,19,1.1102230246251565e-16
2021-08-27,6407272.210404677,3966674.0575006837,0.03153689255464002,19,0.0019136939965653799
2021-09-03,6650335.33879498,3987408.706402473,0.03793550834247314,21,0.0
2021-09-10,6804360.684929852,4038687.656635284,0.023160538271861122,21,1.1102230246251565e-16
2021-09-17,6884413.88237102,4082952.0334871924,0.011764984419251466,21,1.1102230246251565e-16
2021-09-24,6941477.456870306,4035113.1805446325,0.00828880649453824,20,0.0
2021-10-01,7339047.694882315,4129514.2878259476,0.05727458462297749,19,0.0
2021-10-08,7710381.6175435595,4238105.79642955,0.05059701722884085,21,0.0
2021-10-15,7149420.092901845,4138786.425053579,-0.07275405452894165,21,1.1102230246251565e-16
2021-10-22,6947892.750811095,4054719.047523058,-0.02818792845741882,21,2.220446049250313e-16
2021-10-29,7183749.039594184,4132658.751755318,0.033946449267737266,19,0.0
2021-11-05,7508335.347597576,4186974.6628771797,0.045183414149685915,18,0.0
2021-11-12,7578455.550176463,4112676.6241357718,0.009338981189928219,19,1.1102230246251565e-16
2021-11-19,7568426.132096446,3952671.786498958,-0.0013234118764190303,18,0.0
2021-11-26,7791285.935964504,3992743.5447783708,0.029445990484461147,16,0.007447817440819904
2021-12-03,8200735.182323232,4073021.440137599,0.05255220379844023,16,0.008773347823238908
2021-12-10,8230139.690587614,3943520.5901916865,0.0035855941706012173,17,2.220446049250313e-16
2021-12-17,8112566.7544420585,3941276.464224999,-0.014285654990767283,16,0.023258598657566076
2021-12-24,8624574.562770458,4030342.7331304164,0.06311292391499262,15,0.02945550880839598
2021-12-31,9109038.636751425,4125039.473772612,0.05617251847670769,17,0.006035473380738399
2022-01-07,9273355.665609974,4227664.563638435,0.01803889909914255,18,0.006373945631598543
2022-01-14,8818461.8701334,4079955.3862382616,-0.04905384974756625,20,0.0
2022-01-21,8464922.831497196,3956985.3459918112,-0.04009078270594766,18,0.0
2022-01-28,8836069.825457247,4054329.349001896,0.04384528971475633,18,0.0
2022-02-04,8382956.945400242,4002150.0608064015,-0.05127991165841178,18,0.0
2022-02-11,8184731.832958693,3953612.43810176,-0.023646204284791947,16,0.0
2022-02-18,7612778.790348664,3812971.5856026504,-0.06988048653064714,15,0.012028831006641538
2022-02-25,7700814.214313542,3733889.6615669862,0.01156416420197157,13,0.05754765701951747
2022-03-04,7949244.472198212,3826342.2762424946,0.03226025858706114,11,0.12981792957364735
2022-03-11,8088130.804292934,3956568.77171057,0.01747163929609475,14,0.00960205277335191
2022-03-18,8202497.707295247,3937755.739654507,0.01414009067974143,16,0.010537703162036838
2022-03-25,8254736.527833498,4054826.550563378,0.006368647990207884,16,0.0
2022-04-01,8814643.02243361,4123386.6145276874,0.06782851187463204,18,0.0
2022-04-08,8898111.738541126,4068600.3776044245,0.009469324610773874,19,0.0
2022-04-15,8945511.161879728,4003104.150289246,0.005326908082452655,18,0.0
2022-04-22,8888076.017379666,3973137.6777999457,-0.0064205547856018225,17,0.0
2022-04-29,8376664.012112329,3801777.8315292937,-0.05753911243190613,17,0.0011843738970673812
2022-05-06,7677923.248503167,3620568.019189289,-0.08341515937595326,14,0.03234080670539963
2022-05-13,8187973.929702697,3734400.301008509,0.06643081269390988,10,0.19999999999999996
2022-05-20,7991644.984101707,3728514.5095509696,-0.023977719920283,10,0.20323879301043057
2022-05-27,7968194.829047095,3783542.628314953,-0.0029343339326587947,8,0.36
2022-06-03,7890674.250581238,3703950.0648377673,-0.009728750379353775,8,0.36
2022-06-10,7693309.400198599,3492437.833007461,-0.025012418979037228,7,0.43999999999999995
2022-06-17,7706030.412946456,3580523.136669955,0.0016535163329747416,6,0.52
2022-06-24,7728099.042888618,3599860.2460475797,0.002863812982762894,6,0.52
2022-07-01,7899255.075751709,3716447.293275009,0.022147235939035746,6,0.52
2022-07-08,8051104.126128984,3706221.066564535,0.01922321141944187,6,0.52
2022-07-15,8305920.017927463,3853070.2196421456,0.03164980700864403,6,0.52
2022-07-22,8548479.418971855,3941504.908185681,0.029203194892420473,14,0.0878488414023656
2022-07-29,8896233.611498173,4004595.7549736914,0.040680239780953156,15,0.06592538137984383
2022-08-05,9070074.72365876,4069137.892806027,0.019540978772848522,17,0.040921760459317724
2022-08-12,9180303.501062697,4094965.4982429934,0.012153017561852239,17,0.0370517230824976
2022-08-19,9203545.51839358,4071019.1960116336,0.0025317264650554557,18,0.02635955170841575
2022-08-26,9393774.56462708,4085545.5443349225,0.02066910473287929,18,0.03130014605402842
2022-09-02,9625707.364668159,4156981.3146278006,0.024690053869765877,18,0.03543145110409174
2022-09-09,9770315.16994612,4096927.4287288403,0.01502308347838979,20,0.02243902559905686
2022-09-16,9732923.659440849,4046857.887699633,-0.003827052644144886,20,0.02185134611040418
2022-09-23,9531830.928083725,3985500.527436788,-0.02066108174618895,19,0.03790887752085703
2022-09-30,9721503.903528392,4045621.6027359483,0.019898902621723204,17,0.035154915724074254
2022-10-07,9350085.95527432,3981670.731625375,-0.03820581176943905,17,0.028797464897263092
2022-10-14,9618939.719623214,4053160.253438413,0.028754148960228137,16,0.0381886778829702
2022-10-21,9702241.622722715,4096295.8483669576,0.008660195980806612,17,0.036006198753771756
2022-10-28,10149739.96523871,4174033.9843986174,0.046123190899302356,18,0.028822462613320554
2022-11-04,10148716.839923196,4205814.570693323,-0.00010080310618977746,19,0.025817161305288328
2022-11-11,10228618.915386595,4179409.136414635,0.007873120979105449,19,0.029014799044472128
2022-11-18,10310868.082087472,4226817.977195913,0.008041082318274016,18,0.020712489654638344
2022-11-25,10635377.982245708,4290311.960385125,0.031472607114622006,19,0.012337095897154149
2022-12-02,10540817.615455292,4249796.75206439,-0.008891114819639931,19,0.009869020530893668
2022-12-09,10531387.946952365,4202387.911283112,-0.0008945860602977345,19,0.018441928739650892
2022-12-16,9141611.031389315,4043726.861650302,-0.13196521888316087,17,0.0027633801115547474
2022-12-23,10100376.672584265,4151995.861132944,0.10487928636460922,14,0.04166329836682903
2022-12-30,10056395.658234324,4104466.079431305,-0.004354393482108401,16,0.0003001877591488622
2023-01-06,9852813.689180458,4124381.017650652,-0.02024402936922738,16,0.006637530051363805
2023-01-13,9813245.658937119,4124864.781332094,-0.00401591174780756,16,0.019855290173865336
2023-01-20,9468094.310175823,3997702.12251315,-0.035171987001768316,16,0.03340763483885634
2023-01-27,9496080.922582982,4021245.2883433085,0.002955886526930699,16,0.025767561216385126
2023-02-03,9411745.277088447,4035623.8199861567,-0.008881100127735134,14,0.06406987289713273
2023-02-10,9359558.853370769,4032425.604536626,-0.005544818966224824,14,0.1358767318052545
2023-02-17,9214836.634926807,3932044.640637491,-0.01546250423884477,14,0.1500962066069369
2023-02-24,9370268.240141543,3970826.3624330605,0.016867537795038592,13,0.1701590898323373
2023-03-03,9672599.806698086,3945321.2661170554,0.032264985249982114,13,0.15853840787410933
2023-03-10,9421662.334104951,3875713.047509623,-0.025943125696088906,13,0.1493224760930374
2023-03-17,9349383.482740963,3837589.781836016,-0.007671560368105147,12,0.15932413782868182
2023-03-24,9611404.611533215,3912532.8388193464,0.028025498074385837,12,0.15646043767781947
2023-03-31,9672139.91809362,3966647.1817406076,0.006319087481503503,11,0.1814339737923315
2023-04-07,9641230.114884144,4019068.351776822,-0.0031957564170110894,13,0.112664794028425
2023-04-14,9944941.082897352,3990270.9748510057,0.03150126741030057,14,0.09380729436598878
2023-04-21,10411444.14409915,4090369.7432692996,0.04690857968018118,14,0.10014544925705893
2023-04-28,10744191.604799183,4106239.879596593,0.03195977965156949,16,0.06143613813283799
2023-05-05,10554728.04028687,4159655.452755771,-0.01763404558307429,16,0.05909709744563618
2023-05-12,10673705.980408,4140896.1722198683,0.011272478046520639,17,0.036195943129815555
2023-05-19,10830416.047228754,4218620.870371488,0.014681879668448826,17,0.044146591016784864
2023-05-26,11070978.016032135,4249380.177783151,0.022211701540767296,18,0.048876884196637715
2023-06-02,11272878.841661822,4267171.930956171,0.01823694576371738,19,0.039550119272404705
2023-06-09,11490775.244756185,4348887.679479685,0.01932925973523901,19,0.03164313410674058
2023-06-16,11444122.466351211,4303292.9525038125,-0.00406002009535983,20,0.019245109177798314
2023-06-23,11898950.73093225,4415687.381158748,0.03974339368687778,20,0.019931914080154045
2023-06-30,12020960.748053806,4451942.78150679,0.010253846736618768,20,0.015700428241703812
2023-07-07,12307226.353725335,4505842.11834741,0.023813870760527486,20,0.027698027560349003
2023-07-14,12758395.190256285,4543159.1112186145,0.03665885582695766,20,0.0279972820386869
2023-07-21,13051219.71279193,4554997.883533894,0.022951516877238586,20,0.035743469571590025
2023-07-28,13055405.818524953,4539477.132087642,0.00032074440743028296,20,0.0016418808266726037
2023-08-04,13316779.534387909,4531293.463143256,0.020020344024241615,19,0.022364313506296418
2023-08-11,13353189.989671485,4503759.246941203,0.002734178724634988,19,0.01804743160210498
2023-08-18,13787605.656265073,4520731.289431779,0.032532725658033994,19,0.03666311709619918
2023-08-25,14021952.142074356,4588915.092754967,0.01699689501220951,19,0.028385079916680378
2023-09-01,14639514.923098685,4699885.106125658,0.04404256802241307,19,0.017366966412150187
2023-09-08,14160572.834629966,4747818.024228497,-0.0327157075206795,20,1.1102230246251565e-16
2023-09-15,13969473.10280223,4638971.195904134,-0.013495197832703377,20,0.019957362568748915
2023-09-22,14583191.05506705,4647517.687609602,0.043932791720090625,20,0.0272123671145047
2023-09-29,14605221.810010713,4647786.445210403,0.0015106950776735196,18,0.03602531900852313
2023-10-06,14791958.899939856,4673788.74308789,0.012785638750186673,18,0.05885503323141361
2023-10-13,14689723.979344921,4624982.362782448,-0.006911520055355889,18,0.05004476104897182
2023-10-20,14161576.074992597,4505842.11834741,-0.035953562170054874,18,0.04772452293854035
2023-10-27,14765761.375970861,4569134.533336021,0.04266370478672728,16,0.06080435399386308
2023-11-03,15427465.298900235,4637842.41398077,0.0448133967548873,17,0.043322922170718314
2023-11-10,16387341.988299483,4730268.152896199,0.062218690549747845,18,0.021525677864173365
2023-11-17,16620024.650230322,4741824.729730638,0.014198926347968785,19,0.020346547729274578
2023-11-24,17262846.29917019,4868638.00366854,0.038677538840530906,19,0.02873883875810379
2023-12-01,17291631.632712167,5026707.786579588,0.0016674731989800057,21,0.0053681736349967535
2023-12-08,17823749.74503103,5145377.7052132245,0.030773158000440136,21,4.440892098500626e-16
2023-12-15,17826414.705494627,5121095.455980863,0.00014951738560738662,21,0.0
2023-12-22,18102780.668491133,5221731.73960076,0.0155031714207412,21,0.0
2023-12-29,18467402.075388882,5265122.654250064,0.020141734774061112,21,0.0
2024-01-05,18819314.664485253,5306780.082374203,0.019055879525434475,21,1.1102230246251565e-16
2024-01-12,18745342.104366608,5269369.0243427185,-0.003930672367057104,21,0.0015706537742176119
2024-01-19,18854428.080248974,5212016.152331807,0.005819364366625989,21,1.1102230246251565e-16
2024-01-26,19682035.8719896,5351178.8380265115,0.04389461129333261,19,0.00900799470726732
2024-02-02,20085109.521369316,5364804.848387117,0.020479266067863818,21,0.0
2024-02-09,20695559.38294704,5419470.14439002,0.030393155732023492,20,0.0
2024-02-16,20431158.78058029,5459407.523869033,-0.0127757166392233,20,0.0018201140568766538
2024-02-23,20274602.198533993,5469163.424778105,-0.007662638410656522,20,0.00010625786656903724
2024-03-01,20773575.60193896,5492007.820846181,0.024610761706636473,20,0.0
2024-03-08,19492634.291477077,5328173.187397954,-0.06166205255210476,20,0.0
2024-03-15,19657734.266806155,5373700.7249736255,0.008469864711988628,17,0.03987014178891701
2024-03-22,19872876.53486326,5443725.517862299,0.01094440819766244,18,0.0315717472227377
2024-03-29,20108750.96322781,5567340.576350671,0.011869163880264079,19,0.018709556265553595
2024-04-05,20033432.174316056,5575510.807415019,-0.0037455727135655634,20,0.008644117963018894
2024-04-12,19702758.535553403,5478677.443846456,-0.016506090213867418,20,3.3306690738754696e-16
2024-04-19,20296044.252495714,5600733.708250183,0.030111809768755497,18,0.008844489970405656
2024-04-26,20663698.359705366,5633038.371866451,0.018114569648932613,19,0.0019927012234220998
2024-05-03,19945240.351372276,5501226.20655365,-0.03476909098393042,19,0.0
2024-05-10,20852929.592910223,5661257.919950545,0.04550906509760322,17,0.012821412155194056
2024-05-17,20882080.044036597,5773921.106206281,0.0013979067543722205,19,0.015371834967684794
2024-05-24,20692029.644892216,5671672.27698158,-0.009101123965792662,20,0.008371780544122132
2024-05-31,20851852.44068935,5849280.737470853,0.007723882023172471,19,0.009036227242833372
2024-06-07,21959269.44123405,5970261.971471376,0.05310880669689265,21,0.009942326292183612
2024-06-14,21814143.173316933,5976147.762928916,-0.006608884157348338,21,0.011720091582159586
2024-06-21,21882505.373545866,6063090.846788006,0.003133847599962374,21,0.007167035830031421
2024-06-28,22622770.760880142,6178105.66205075,0.03382909656355883,21,3.3306690738754696e-16
2024-07-05,22620872.07829764,6207077.731417087,-8.39279415668988e-05,21,0.0
2024-07-12,21636188.725926016,6142078.7056633895,-0.04352985813116943,21,0.0
2024-07-19,22143744.24541298,6259915.475734543,0.023458638021528137,20,2.220446049250313e-16
2024-07-26,22501674.440886095,6251153.977948434,0.016163941901887732,21,0.0
2024-08-02,22747900.088575955,6160864.861959372,0.010942547779575837,20,0.0041681264109155736
2024-08-09,23119744.309876505,6196609.62286589,0.016346309762776325,19,0.009539322951969131
2024-08-16,23929433.692800082,6293940.187995936,0.03502155439399427,19,0.004523412225855394
2024-08-23,24285403.29682702,6378840.714088938,0.014875805612317503,20,0.008344480454885117
2024-08-30,23869206.47469653,6309810.324323228,-0.01713773566135776,20,0.017996374446569763
2024-09-06,24500787.093094163,6430885.623484032,0.02646005928463385,19,0.03746007247538541
2024-09-13,24799600.34078715,6502267.642256751,0.012196067275618706,20,0.046189943772686815
2024-09-20,25114252.061529938,6581752.702693617,0.012687773851955485,20,0.014415878222013068
2024-09-27,24216824.654621333,6325196.696969081,-0.035733789909805275,20,0.03133666187684203
2024-10-04,24803438.44650321,6345702.901910189,0.024223398411976873,20,0.025169857929883577
2024-10-11,24149803.90940383,6299866.293093596,-0.026352577627862323,20,0.022300406180445265
2024-10-18,22480790.47906835,6046790.69829943,-0.0691108481293124,17,0.058668777228949476
2024-10-25,23463908.667561535,6134002.539759321,0.043731477743567546,15,0.10030915469487589
2024-11-01,23288092.662601974,6086190.5625768425,-0.007493039947032478,16,0.0688692512718857
2024-11-08,22084203.77871822,5902750.062150189,-0.05169546949703881,15,0.05812027581258694
2024-11-15,22653985.75010953,5973285.494480384,0.02580043080114991,14,0.06699266755438171
2024-11-22,23399944.54380577,6097303.689369957,0.03292836862902297,15,0.03615634707270787
2024-11-29,24106034.03685188,6265304.065630598,0.030174836172123284,17,0.02942684480908464
2024-12-06,24418363.45113176,6277895.35922812,0.012956482754583852,19,0.015177975737929228
2024-12-13,24492750.23018569,5998508.3953155475,0.0030463458045745222,18,0.01587889661161135
2024-12-20,24517841.290556353,6032318.1014963,0.0010244280505396857,17,0.012849849679099301
2024-12-27,25574054.255248666,6102987.912626895,0.04307936217448076,16,0.0239558372171379
2025-01-03,23744551.64285983,5858646.93985876,-0.07153744940590945,17,0.002425614759996475
2025-01-10,22941011.026079763,5826731.974763653,-0.033841052417669035,14,0.07068740148482622
2025-01-17,21734077.794145916,5729616.41571425,-0.052610289518704355,14,0.06859831063088051
2025-01-24,21299591.123423606,5800030.907124085,-0.019991033198534933,12,0.14550526106271233
2025-01-31,21735598.010026686,5817567.340576344,0.020470199830436887,10,0.2184823704707053
2025-02-07,20542453.01869395,5545302.453084994,-0.054893589345107206,8,0.36
2025-02-14,20287510.516289584,5560661.949970766,-0.01241051894690296,7,0.43999999999999995
2025-02-21,19845698.969305385,5343142.98576256,-0.02177751413262132,4,0.6799999999999999
2025-02-28,19952036.26517054,5494319.136213064,0.00535820361024431,2,0.84
2025-03-07,19960364.789324757,5422466.791638943,0.00041742727627028134,2,0.84
2025-03-14,20287269.72114455,5717522.3236782085,0.016377703276977656,2,0.84
2025-03-21,20176914.75452048,5735166.260170787,-0.005439616475796667,2,0.84
2025-03-28,20260918.685956124,5591595.949822947,0.004163368505922218,2,0.84
2025-04-04,20155877.704646558,5577486.175780901,-0.005184413546971945,2,0.84
2025-04-11,20290195.61048794,5827081.359644695,0.006663957174656652,2,0.84
2025-04-18,20209933.334763438,5871856.375938126,-0.003955717197867543,13,0.11127780213158156
2025-04-25,20091088.045312174,5914279.763224548,-0.005880538420521918,14,0.05287031654947383
2025-05-02,19850026.500403315,5825468.814039892,-0.011998431561555323,15,0.0198200015820037
2025-05-09,20680737.346073143,6146728.212157245,0.04184935700982314,15,0.037291509233154496
2025-05-16,20824643.1436967,6122580.341725284,0.006958446172175937,18,0.009193834460212602
2025-05-23,20924295.01294267,6128197.3755820235,0.0047852858057803645,18,0.009631752608603605
2025-05-30,20847705.872002337,6225796.698312869,-0.003660297319119244,18,0.02498028811670372
2025-06-06,21086452.904709388,6156215.355465517,0.011451957072537176,19,0.03319302484694009
2025-06-13,20953492.95390951,6192470.755813559,-0.006305467847092658,19,0.025126923707893378
2025-06-20,21800847.50729399,6348094.844557319,0.04043977561394519,18,0.036399953871598334
2025-06-27,21469763.381355383,6332587.530991107,-0.015186754818950847,20,0.020090089181194037
2025-07-04,20917225.69704712,6257402.592167056,-0.02573562057922317,19,0.023733527029497936
2025-07-11,20992298.142009966,6255373.47228101,0.0035890249524556084,18,0.047996153207767955
2025-07-18,20884741.946398098,6185402.430912496,-0.005123602708205916,18,0.018910839751320463
2025-07-25,20965308.713560656,6093715.7753992705,0.003857685547149066,17,0.014517356042751395
2025-08-01,20816397.661702648,6031767.148414663,-0.007102735947870427,16,0.01990374871425238
2025-08-08,21115551.346004747,6095489.575564555,0.014371059256447159,15,0.04548514471430132
2025-08-15,21236145.866021413,6179086.627293673,0.005711170787850859,16,0.04957724686076759
2025-08-22,20971266.467873137,6037088.548910519,-0.012473044770901233,17,0.012313063449190809
2025-08-29,20845934.31023038,6135507.582323807,-0.005976375238698952,16,0.039172840753747606
2025-09-05,20618020.735783935,6232555.951973012,-0.010933238638030024,16,0.044098316167328955
2025-09-12,20872419.31534073,6312215.704850398,0.012338651843300904,17,0.0284912650511695
2025-09-19,19993427.67578025,6104331.700630903,-0.04211259012578588,18,0.01907724973382885
2025-09-26,20453303.98626347,6188869.4039628245,0.02300137414858099,17,0.04436256577401443
2025-10-03,20473087.790838446,6272143.946570983,0.0009672669309693878,17,0.057186425698770305
2025-10-10,20262785.33300133,6342155.301579618,-0.010272141651794506,18,0.03848285759144032
2025-10-17,20163208.530813903,6365953.7871305365,-0.004914270202786588,18,0.04128284006830485
2025-10-24,20574878.900129586,6372350.2180296,0.020416907789579265,19,0.03627270604737354
2025-10-31,20447536.79465983,6321581.90723831,-0.00618920315827257,18,0.05306786674817998
2025-11-07,20231958.33265451,6406200.237850472,-0.010543003989684717,18,0.025862833160592125
2025-11-14,19884372.31900392,6393810.512453551,-0.01718004791901843,18,0.004889602426029982
2025-11-21,20014942.98265043,6432229.411488039,0.006566496621154051,18,0.011489045012029186
2025-11-28,19944746.350406818,6405904.604489591,-0.003507211202373063,18,2.220446049250313e-16
2025-12-05,19905483.17807679,6376596.588122253,-0.001968597225566108,18,0.007680460601111494
2025-12-12,19732227.300774153,6363521.53084329,-0.008703927242190948,17,0.0198081791703536
2025-12-19,19937355.927570984,6391122.936445543,0.010395614426597593,17,0.016850186183364313
2025-12-26,20575525.190364454,6476789.421700829,0.032008720971418145,18,0.009719466201354665
2026-01-02,20014016.849892184,6307028.683154942,-0.027290109743357913,19,0.002137631294921394
2026-01-09,20263866.817182284,6311852.882089319,0.01248374922255786,18,0.016675246203944005
2026-01-16,19686621.49922494,6102463.83530534,-0.02848643465559507,17,0.0022853884857781948
2026-01-23,20120389.98958587,6202791.047684315,0.022033668416798106,16,0.016514169008297053
2026-01-30,20203293.159832414,6298065.617168234,0.004120356031342189,15,0.023707340058799042
2026-02-06,20515771.924233288,6265586.261111446,0.015466724257713246,16,0.014057814044313499
2026-02-13,20365249.41312995,6287584.070736999,-0.0073369167711178004,15,0.08026644670116545
2026-02-20,20729427.11733989,6226267.0241142735,0.01788231004797542,16,0.035456298926746954
2026-02-27,20257058.671813797,6042020.250885218,-0.022787337192303008,15,0.043379162142553995
2026-03-06,19035684.88204261,5749047.59025216,-0.06029373807711984,13,0.06903175385838944
2026-03-13,18857416.71286433,5732035.234121463,-0.009364946429978543,10,0.21230112131948198
2026-03-20,18746856.053729143,5649325.082474987,-0.005862980111149697,9,0.2810568306866632
2026-03-27,18845459.03003401,5627340.710729473,0.005259707335580247,8,0.36
2026-04-03,19511815.07360013,6005858.915697458,0.035358971225065185,8,0.36
2026-04-10,19834129.53299627,6146325.075756048,0.016518937791299437,13,0.07704651487796499
