,Z Equal Weight,Z Weighted v1 (PRIMARY),Z Weighted v2 (Trend+Vol),NIFTY500 Buy & Hold
2020-03-30,0.014301401059026067,0.014301401059026067,0.014301401059026067,0.08108281275028029
2020-04-03,0.004519482145917619,0.004519482145917619,0.004519482145917619,-0.016409352219522333
2020-04-13,0.010429688034876938,0.010429688034876938,0.010429688034876938,0.10874526433128229
2020-04-20,-0.000838308359420145,-0.000838308359420145,-0.000838308359420145,0.03454319427744612
2020-04-27,0.001487989048029834,0.001487989048029834,0.001487989048029834,-0.001398628949649483
2020-05-04,0.006532096997546575,0.006532096997546575,0.006983326347599775,-0.0009271497050875599
2020-05-11,-0.0002927246239897616,-0.0002927246239897616,-0.0002927246239897616,-0.005331121904987524
2020-05-18,-0.0030319606600904083,-0.0030319606600904083,-0.0030319606600904083,-0.04117701551003117
2020-05-22,-0.0024097212275260107,-0.0024097212275260107,-0.0024097212275260107,0.02356716469411002
2020-06-01,0.0033551789565421123,0.0033551789565421123,0.0033551789565421123,0.08145900755124069
2020-06-08,0.024889737061533086,0.024889737061533086,0.024889737061533086,0.03788606127105654
2020-06-15,-0.0008960782355463358,0.005563094573763162,0.0008771231615505947,-0.028532127175199373
2020-06-22,0.024797987373975164,0.03315724772449556,0.02412737473418121,0.049465463831471324
2020-06-29,-0.009568697076204587,-0.014261054274183454,-0.008538471334845118,0.000188535842430948
2020-07-06,0.024353031253096624,0.020466646947883867,0.02061334230925678,0.03860132774901204
2020-07-13,0.010838196299293262,0.010302428609144574,0.0056386466186811035,0.002098528761187435
2020-07-20,0.0070453596292529615,0.011027275116741281,0.008354170189096694,0.01708134296257713
2020-07-27,0.03172308312189141,0.028575699057429287,0.031112133954401766,0.0044295555976003875
2020-08-03,0.044466542354702994,0.049990414485992965,0.0505410896380353,-0.010288202639364474
2020-08-10,0.10002919931404901,0.10499529501491045,0.09966361914806782,0.037673322473564363
2020-08-17,-0.0014831879199066426,-0.009879588257099708,-0.0038106601527800378,-7.012963192731814e-05
2020-08-24,0.07720805649263482,0.09251030462080309,0.08543882116988728,0.0248653956128142
2020-08-31,-0.07062116917733671,-0.061641319420470624,-0.06187762066060567,-0.013297046329099338
2020-09-07,0.04281378647927239,0.04180481232947363,0.04821725193061978,0.0007522367038161892
2020-09-14,0.06426306527401533,0.06246624327057463,0.06296172065401928,0.012176008359010781
2020-09-21,-0.037918327620803514,-0.02676537926077461,-0.0229350391424991,-0.018992341967492776
2020-09-28,0.023172269572498905,0.01971945735784463,0.018537617286233217,0.0018522495436485986
2020-10-05,0.031943975649344106,0.026376144145900438,0.027235539794792867,0.01994051606334235
