,Z Equal Weight,Z Weighted v1 (PRIMARY),Z Weighted v2 (Trend+Vol),NIFTY500 Buy & Hold
2020-08-03,0.7913202481559339,0.7943259888478815,0.8028997083150249,0.963221576387615
2020-08-10,0.8704753789799665,0.8777264803849754,0.8829195990586283,0.9995093334483606
2020-08-17,0.8691843004132873,0.8690549041564185,0.879555092524387,0.9994392382266979
2020-08-24,0.9362923309821076,0.9494514380721316,0.9547032427836418,1.0242906902761744
2020-08-31,0.8701702718763772,0.8909259987037023,0.8956284776832255,1.010670649513107
2020-09-07,0.9074255560971027,0.9281709928789594,0.9388132216279151,1.0114309130711405
2020-09-14,0.9657395038398805,0.9861503479168274,0.9979225174343517,1.0237461043232567
2020-09-21,0.9291202769369277,0.9597556598466888,0.9750351254358136,1.0043027682220609
2020-09-28,0.9506501024593851,0.9786815206549855,0.9931099534317772,1.0061629875661853
2020-10-05,0.981017646183394,1.0044953655167104,1.020157839089073,1.0262263967820893
2020-10-12,0.960272243747388,0.9953228082900748,1.0075749153955305,1.0509268745079847
2020-10-19,0.9802492745607584,0.9971926526566526,1.0257963931678333,1.0470392856757709
2020-10-26,1.0098083035794134,1.0125880993594678,1.0378014451991726,1.0403910234980742
2020-11-02,1.0210752806498882,1.0196598499029264,1.0535998146987207,1.034815757405829
2020-11-09,1.049712484216276,1.052775039035767,1.083533380881849,1.0974053984104553
2020-11-13,1.0689822856999827,1.071283326670393,1.0954770037160428,1.1201432099297963
2020-11-23,1.1353181721387242,1.1393803219612813,1.1642790835944967,1.146968112066083
2020-11-27,1.168482447576971,1.1752012498162563,1.1982893488777335,1.1559295165586474
2020-12-07,1.2380470178686502,1.244433431008954,1.2684479928944463,1.1938025040169948
2020-12-14,1.224712641723875,1.2367126744363945,1.2522099032446754,1.2094391303878957
2020-12-21,1.1744492385250058,1.1867709762962548,1.2008179855717993,1.1823715909458539
2020-12-28,1.304359761601604,1.3128585809219957,1.333645261122115,1.2331043556092351
2021-01-04,1.3613357983389034,1.3692981325335434,1.391900524454462,1.2608297117468805
2021-01-11,1.3789023491292467,1.3919421217786145,1.4118905473743626,1.294766582911863
2021-01-18,1.3552816511052113,1.3885424826461568,1.3881485041393138,1.2699313066827704
2021-01-25,1.363229172988461,1.4120330053475574,1.3929217267737124,1.2664265455996375
2021-02-01,1.4042688327230515,1.4476992530532686,1.4327090492109977,1.2692788819272947
2021-02-08,1.4972474026890048,1.5513512154364435,1.5102447999683049,1.3416548942640536
2021-02-15,1.5327845620819365,1.5700158515809648,1.5309475724121324,1.3622251458519798
2021-02-22,1.6104554999063831,1.6612566719070425,1.5928222130656573,1.3169867681789256
2021-03-01,1.6946163196528334,1.7474683778184348,1.6832502547246007,1.333782661677324
2021-03-08,1.7565943971282958,1.7950783323115156,1.7566223694419192,1.3543421293849947
2021-03-15,1.7632075896226032,1.8095131279733876,1.760480630362547,1.3490795958201671
2021-03-22,1.7267690218422396,1.7721176067930207,1.7241624802463544,1.3305798492413532
2021-03-26,1.7097884489238646,1.7546910883290856,1.7183361871934857,1.3101228283961126
2021-04-05,1.7938053297923702,1.8316985730307525,1.790987908421264,1.3262662971390358
2021-04-12,1.7538461392059597,1.7992800095907373,1.7496316850096798,1.2966645458368824
2021-04-19,1.7833572745962947,1.820036870789806,1.7630935374080265,1.3023099071507902
2021-04-26,1.826050290347555,1.8592588337713594,1.8064002211333974,1.3174504750299243
2021-05-03,1.9235549423187577,1.9585367049611813,1.905296992141887,1.33668891740626
2021-05-10,1.980987976998063,2.017014216584079,1.964225215126726,1.3663068445287971
2021-05-17,1.9355596673241555,1.9707597478484797,1.9222452425229253,1.3665440898944246
2021-05-24,2.0769286888115523,2.13430820339135,2.0626911195081883,1.3978550862171215
2021-05-31,2.0822869723407655,2.1319189882032363,2.0758807914004023,1.4263137462121611
2021-06-07,2.175434672379978,2.2257191068739393,2.1811927795806296,1.4536293149000865
2021-06-14,2.191925784214745,2.24766454155413,2.1932779042104578,1.4616633056906527
2021-06-21,2.16707532512761,2.2221821570072895,2.162659728787154,1.451089711099847
2021-06-28,2.1810755060578066,2.23138632110648,2.167909611851803,1.45938790695668
2021-07-05,2.26664780724776,2.3189325164630956,2.2617264448516843,1.4650710118514831
2021-07-12,2.249599640087904,2.30149109965071,2.248707972081685,1.461107935857479
2021-07-19,2.280318086218688,2.332918127422788,2.2821358883013114,1.4687483150187088
2021-07-26,2.345144798927416,2.399240196318977,2.3470142789465887,1.4747064088600348
2021-08-02,2.3576886758929976,2.4186066307939416,2.359568155519598,1.4864177028178265
2021-08-09,2.296357977681271,2.348705048515299,2.2981885662906,1.50273910558497
2021-08-16,2.2805222574481245,2.329122226992026,2.282340222290009,1.51737822303221
