date,regime_score,dyn_n,n_held,exits,entries,exits_52h,exits_adtv,exits_reldd,exits_rank,exits_data
2018-09-24,0.3380741941517551,14,16,1,0,0,0,0,1,0
2018-10-01,0.3054689396493389,13,12,4,0,4,0,0,0,0
2018-10-08,0.2676106080188143,12,8,4,0,4,0,0,0,0
2018-10-15,0.3052976320552365,13,7,1,0,0,0,0,1,0
2018-10-22,0.2832530259093434,12,7,0,0,0,0,0,0,0
2018-10-29,0.2948910057736418,12,6,1,0,1,0,0,0,0
2018-11-05,0.3807016153055243,15,5,1,0,1,0,0,0,0
2018-11-12,0.38208730398960006,15,5,0,0,0,0,0,0,0
2018-11-19,0.4031553014413987,15,15,0,10,0,0,0,0,0
2018-11-26,0.3751581756207463,15,15,0,0,0,0,0,0,0
2018-12-03,0.41197296752283485,15,15,1,1,1,0,0,0,0
2018-12-10,0.328289254039119,13,15,0,0,0,0,0,0,0
2018-12-17,0.4486332316736683,16,16,0,1,0,0,0,0,0
2018-12-24,0.41851295991865023,16,16,1,1,1,0,0,0,0
2018-12-31,0.4646450245393584,17,17,1,2,0,0,0,1,0
2019-01-07,0.4329962361872522,16,16,2,1,0,0,0,2,0
2019-01-14,0.4140801005193553,16,16,1,1,1,0,0,0,0
2019-01-21,0.3918787437321519,15,15,1,0,1,0,0,0,0
2019-01-28,0.330607124545812,13,12,3,0,3,0,0,0,0
2019-02-04,0.35443289234601455,14,11,1,0,1,0,0,0,0
2019-02-11,0.32725798777483567,13,11,0,0,0,0,0,0,0
2019-02-18,0.2999091529158704,12,11,0,0,0,0,0,0,0
2019-02-25,0.3667916040886904,14,11,0,0,0,0,0,0,0
2019-03-01,0.44263152446022835,16,16,0,5,0,0,0,0,0
2019-03-11,0.5504919192554365,19,19,1,4,0,0,0,1,0
2019-03-18,0.53243948362967,19,19,1,1,0,0,0,1,0
2019-03-25,0.48743913865261645,17,18,1,0,0,0,0,1,0
2019-04-01,0.566246764621239,20,20,0,2,0,0,0,0,0
2019-04-08,0.5359747659164155,19,19,2,1,0,0,0,2,0
2019-04-15,0.5657157275241967,20,20,3,4,0,0,0,3,0
2019-04-22,0.4921271804574679,18,20,0,0,0,0,0,0,0
2019-04-26,0.4893431710437452,18,20,0,0,0,0,0,0,0
2019-05-06,0.42128290330479323,16,18,2,0,1,0,0,1,0
2019-05-13,0.36072378984767106,14,16,2,0,1,0,0,1,0
2019-05-20,0.45395277790139116,17,17,0,1,0,0,0,0,0
2019-05-27,0.5376804321770354,19,19,1,3,0,0,0,1,0
2019-06-03,0.5218551894585888,18,19,0,0,0,0,0,0,0
2019-06-10,0.4848146139858696,17,17,2,0,0,0,0,2,0
2019-06-17,0.4260586467083298,16,16,1,0,1,0,0,0,0
2019-06-24,0.4170979683015009,16,16,1,1,0,0,0,1,0
2019-07-01,0.45790290131592615,17,17,1,2,0,0,0,1,0
2019-07-08,0.3918739814403122,15,17,0,0,0,0,0,0,0
2019-07-15,0.388327486162591,15,17,0,0,0,0,0,0,0
2019-07-22,0.34886887690421264,14,16,1,0,0,0,0,1,0
2019-07-29,0.348735731816036,14,15,1,0,1,0,0,0,0
2019-08-05,0.31420030056048726,13,13,2,0,2,0,0,0,0
2019-08-09,0.3575079728895826,14,11,2,0,1,0,0,1,0
2019-08-19,0.3505960029581404,14,10,1,0,0,0,0,1,0
2019-08-26,0.342291947960482,14,10,0,0,0,0,0,0,0
2019-08-30,0.3638564061255418,14,9,1,0,0,0,0,1,0
2019-09-09,0.4114887927086318,15,15,1,7,0,0,0,1,0
2019-09-16,0.4660034484711859,17,17,1,3,0,0,0,1,0
2019-09-23,0.5326211877455314,19,19,1,3,0,0,0,1,0
2019-09-30,0.48337621592644414,17,19,0,0,0,0,0,0,0
2019-10-07,0.41148821531781765,15,18,1,0,1,0,0,0,0
2019-10-14,0.4376034341828707,16,17,1,0,0,0,0,1,0
2019-10-18,0.4933417956995131,18,18,0,1,0,0,0,0,0
2019-10-25,0.4872176365894094,17,17,2,1,0,0,0,2,0
2019-11-04,0.5603371946963849,19,19,3,5,0,0,1,2,0
2019-11-11,0.525270366749343,19,19,1,1,0,0,0,1,0
2019-11-18,0.5005609614120108,18,18,1,0,1,0,0,0,0
2019-11-25,0.5200646692935619,18,18,1,1,0,0,0,1,0
2019-12-02,0.5140249765562304,18,18,3,3,0,0,1,2,0
2019-12-09,0.4611577737245191,17,18,0,0,0,0,0,0,0
2019-12-16,0.46985808945152613,17,18,0,0,0,0,0,0,0
2019-12-23,0.48816517155051964,18,18,0,0,0,0,0,0,0
2019-12-30,0.5287695933020045,19,19,0,1,0,0,0,0,0
2020-01-06,0.5216490167525656,18,18,1,0,0,0,0,1,0
2020-01-13,0.6015762847380884,21,21,0,3,0,0,0,0,0
2020-01-20,0.6196696090181271,21,21,0,0,0,0,0,0,0
2020-01-27,0.6119922081537034,21,21,0,0,0,0,0,0,0
2020-02-03,0.5031071635745362,18,18,3,0,1,0,0,2,0
2020-02-10,0.5453422835814974,19,19,1,2,0,0,0,1,0
2020-02-17,0.5099103999515067,18,18,1,0,0,0,0,1,0
2020-02-24,0.48766120621342857,18,18,3,3,1,0,0,2,0
2020-03-02,0.40712840597524885,15,17,1,0,1,0,0,0,0
2020-03-09,0.34930029338863877,14,13,4,0,4,0,0,0,0
2020-03-16,0.27346790399715115,12,8,5,0,5,0,0,0,0
2020-03-23,0.22514580909504778,11,1,7,0,7,0,0,0,0
2020-03-30,0.21369341584524312,10,1,0,0,0,0,0,0,0
2020-04-03,0.2067480424189892,10,1,0,0,0,0,0,0,0
2020-04-13,0.2586893507226511,11,1,0,0,0,0,0,0,0
2020-04-20,0.31360133521364797,13,1,0,0,0,0,0,0,0
2020-04-27,0.29974664008468554,12,1,0,0,0,0,0,0,0
2020-05-04,0.28590535563867014,12,1,0,0,0,0,0,0,0
2020-05-11,0.2968350398610543,12,1,0,0,0,0,0,0,0
2020-05-18,0.28066547422117555,12,1,0,0,0,0,0,0,0
2020-05-22,0.3068254552487243,13,1,0,0,0,0,0,0,0
2020-06-01,0.42251139202682625,16,16,0,15,0,0,0,0,0
2020-06-08,0.5395111438112709,19,19,0,3,0,0,0,0,0
2020-06-15,0.49115785900285686,18,19,0,0,0,0,0,0,0
2020-06-22,0.5541989407164023,19,19,0,0,0,0,0,0,0
2020-06-29,0.5516345458471549,19,19,0,0,0,0,0,0,0
2020-07-06,0.5913038977146967,20,20,0,1,0,0,0,0,0
2020-07-13,0.5743089226985798,20,20,1,1,0,0,0,1,0
2020-07-20,0.571360996381534,20,20,1,1,0,0,0,1,0
2020-07-27,0.5342619127391177,19,19,2,1,1,0,0,1,0
2020-08-03,0.5204533821573311,18,18,6,5,0,0,0,6,0
2020-08-10,0.5941669042221591,20,20,3,5,0,0,0,3,0
2020-08-17,0.6099210811769513,21,21,0,1,0,0,0,0,0
2020-08-24,0.6682021130600166,22,22,0,1,0,0,0,0,0
2020-08-31,0.6235656144842537,21,21,2,1,1,0,0,1,0
2020-09-07,0.6090862769099894,21,21,2,2,0,0,0,2,0
2020-09-14,0.6217209633366698,21,21,1,1,0,0,0,1,0
2020-09-21,0.5407621743827777,19,20,1,0,0,0,0,1,0
2020-09-28,0.556279767209702,19,19,2,1,2,0,0,0,0
2020-10-05,0.5666608720918198,20,20,0,1,0,0,0,0,0
2020-10-12,0.5276013831210172,19,19,1,0,0,0,0,1,0
2020-10-19,0.5319292793890649,19,19,0,0,0,0,0,0,0
2020-10-26,0.5398131316626569,19,19,1,1,1,0,0,0,0
2020-11-02,0.5088922831326957,18,18,2,1,1,0,0,1,0
2020-11-09,0.5963507425685567,20,20,2,4,0,0,1,1,0
2020-11-13,0.6188942642369056,21,21,0,1,0,0,0,0,0
2020-11-23,0.6852778348311619,23,23,1,3,0,0,0,1,0
2020-11-27,0.7068764416705425,23,23,0,0,0,0,0,0,0
2020-12-07,0.7481779168341555,24,24,0,1,0,0,0,0,0
2020-12-14,0.760030465952129,25,25,1,2,0,0,1,0,0
2020-12-21,0.6893493310218749,23,23,4,2,2,0,1,1,0
2020-12-28,0.7615110702810239,25,25,0,2,0,0,0,0,0
2021-01-04,0.781538695529264,25,25,1,1,1,0,0,0,0
2021-01-11,0.7931817713431284,25,25,1,1,0,0,0,1,0
2021-01-18,0.7432743580914253,24,24,1,0,0,0,0,1,0
2021-01-25,0.7009386031686339,23,23,2,1,1,0,0,1,0
2021-02-01,0.7078270853785213,23,23,2,2,1,0,0,1,0
2021-02-08,0.7547605208909567,25,25,1,3,0,0,1,0,0
2021-02-15,0.7296895264240605,24,24,3,2,1,0,0,2,0
2021-02-22,0.6947355561187805,23,23,1,0,0,0,0,1,0
2021-03-01,0.7338053833220759,24,24,2,3,0,0,0,2,0
2021-03-08,0.7477126942014832,24,24,1,1,0,0,0,1,0
2021-03-15,0.7259882590599748,24,24,1,1,0,0,0,1,0
2021-03-22,0.6625785506760228,22,22,3,1,3,0,0,0,0
2021-03-26,0.62450266405816,21,22,0,0,0,0,0,0,0
2021-04-05,0.6530230550891913,22,22,1,1,0,0,1,0,0
2021-04-12,0.5924700896701918,20,20,3,1,2,0,0,1,0
2021-04-19,0.578156621334799,20,20,0,0,0,0,0,0,0
2021-04-26,0.6184618540789951,21,21,1,2,0,0,0,1,0
2021-05-03,0.6638777547861303,22,22,2,3,0,0,1,1,0
2021-05-10,0.6976007244749836,23,23,1,2,0,0,1,0,0
2021-05-17,0.7114557235131499,23,23,3,3,2,0,1,0,0
2021-05-24,0.762106957376161,25,25,1,3,0,0,0,1,0
2021-05-31,0.7654443649880667,25,25,1,1,1,0,0,0,0
2021-06-07,0.7931647093622873,25,25,1,1,0,0,0,1,0
2021-06-14,0.7912053040082193,25,25,1,1,0,0,1,0,0
2021-06-21,0.7636284565136446,25,25,2,2,0,0,1,1,0
2021-06-28,0.772108169575673,25,25,3,3,2,0,1,0,0
2021-07-05,0.7772412683542177,25,25,0,0,0,0,0,0,0
2021-07-12,0.7677210998340355,25,25,1,1,0,0,0,1,0
2021-07-19,0.7565469852337373,25,25,2,2,1,0,1,0,0
2021-07-26,0.7370959826676393,24,24,3,2,2,0,1,0,0
2021-08-02,0.7336857277410206,24,24,0,0,0,0,0,0,0
2021-08-09,0.6910852033909788,23,23,2,1,0,0,2,0,0
2021-08-16,0.653429690195454,22,22,2,1,2,0,0,0,0
2021-08-23,0.5526266441168138,19,19,5,2,5,0,0,0,0
2021-08-30,0.6500651767984862,22,22,2,5,0,0,1,1,0
2021-09-06,0.6911935562657964,23,23,0,1,0,0,0,0,0
2021-09-13,0.7040456689418526,23,23,0,0,0,0,0,0,0
2021-09-20,0.66108897082431,22,22,2,1,0,0,0,2,0
2021-09-27,0.6990125074341215,23,23,3,4,1,0,0,2,0
2021-10-04,0.7349994800080792,24,24,2,3,0,0,0,2,0
2021-10-11,0.7408974123183244,24,24,0,0,0,0,0,0,0
2021-10-18,0.7560013850177101,25,25,0,1,0,0,0,0,0
2021-10-25,0.6270816260130999,21,24,1,0,0,0,0,1,0
2021-11-01,0.6447541887792948,22,22,2,0,1,0,0,1,0
2021-11-08,0.6864264973933634,23,23,1,2,1,0,0,0,0
2021-11-15,0.6628563027036529,22,22,2,1,0,0,0,2,0
2021-11-22,0.5491292400465317,19,21,1,0,1,0,0,0,0
2021-11-29,0.5019903878357338,18,21,0,0,0,0,0,0,0
2021-12-06,0.529265596844498,19,21,0,0,0,0,0,0,0
2021-12-13,0.6132201416961516,21,21,0,0,0,0,0,0,0
2021-12-20,0.46879709171629097,17,20,1,0,1,0,0,0,0
2021-12-27,0.523988957733866,18,20,0,0,0,0,0,0,0
2022-01-03,0.6254477649348344,21,21,0,1,0,0,0,0,0
2022-01-10,0.6747568519897146,22,22,1,2,0,0,1,0,0
2022-01-17,0.7069338379120481,23,23,0,1,0,0,0,0,0
2022-01-24,0.5083100987518585,18,20,3,0,3,0,0,0,0
2022-01-31,0.5622884790604339,19,19,1,0,1,0,0,0,0
2022-02-07,0.5591901533441529,19,19,0,0,0,0,0,0,0
2022-02-14,0.4359366014310171,16,18,1,0,1,0,0,0,0
2022-02-21,0.42668407454770885,16,17,1,0,0,0,0,1,0
2022-02-28,0.40190020146301364,15,15,6,4,6,0,0,0,0
2022-03-07,0.3684828836853258,14,14,1,0,1,0,0,0,0
2022-03-14,0.4430750650932169,16,16,0,2,0,0,0,0,0
2022-03-21,0.4722935030973843,17,17,0,1,0,0,0,0,0
2022-03-28,0.4656422836893178,17,17,2,2,1,0,0,1,0
2022-04-04,0.5858487508505997,20,20,1,4,0,0,0,1,0
2022-04-11,0.6376309242136579,22,22,1,3,0,0,0,1,0
2022-04-18,0.5800325336256168,20,20,2,0,1,0,0,1,0
2022-04-25,0.5295597107237606,19,19,2,1,2,0,0,0,0
2022-05-02,0.502079550318787,18,18,1,0,1,0,0,0,0
2022-05-09,0.389966622883567,15,14,4,0,4,0,0,0,0
2022-05-16,0.35111432463501885,14,10,4,0,4,0,0,0,0
2022-05-23,0.39004960760895185,15,10,0,0,0,0,0,0,0
2022-05-30,0.3991130606301423,15,9,1,0,1,0,0,0,0
2022-06-06,0.40842837665488935,15,15,1,7,1,0,0,0,0
2022-06-13,0.337850268392427,14,14,1,0,1,0,0,0,0
2022-06-20,0.2749005654076407,12,6,8,0,8,0,0,0,0
2022-06-27,0.3470334830675253,14,6,0,0,0,0,0,0,0
2022-07-04,0.35805088623702314,14,6,0,0,0,0,0,0,0
2022-07-11,0.44716644140650963,16,16,0,10,0,0,0,0,0
2022-07-18,0.48870821258548486,18,18,0,2,0,0,0,0,0
2022-07-25,0.5345909393623742,19,19,0,1,0,0,0,0,0
2022-08-01,0.5888988111636227,20,20,1,2,1,0,0,0,0
2022-08-08,0.5856233902041847,20,20,1,1,0,0,0,1,0
2022-08-12,0.5849006814187002,20,20,0,0,0,0,0,0,0
2022-08-22,0.5784595156388392,20,20,3,3,1,0,0,2,0
2022-08-29,0.6101778509855913,21,21,2,3,0,0,0,2,0
2022-09-05,0.6373415631216784,21,21,1,1,1,0,0,0,0
2022-09-12,0.6712510017855664,22,22,1,2,1,0,0,0,0
2022-09-19,0.5957040460577013,20,22,0,0,0,0,0,0,0
2022-09-26,0.49065570532178937,18,21,1,0,0,0,0,1,0
2022-10-03,0.5146039488884343,18,18,3,0,1,0,0,2,0
2022-10-10,0.5579645900246861,19,19,0,1,0,0,0,0,0
2022-10-17,0.5146895548828677,18,18,2,1,1,0,0,1,0
2022-10-24,0.5468018574292418,19,19,0,1,0,0,0,0,0
2022-10-31,0.5584505878802182,19,19,3,3,1,0,2,0,0
2022-11-07,0.593573399250965,20,20,1,2,0,0,0,1,0
2022-11-14,0.5747710181857419,20,20,1,1,0,0,1,0,0
2022-11-21,0.5342288129282097,19,19,3,2,1,0,1,1,0
2022-11-28,0.5911293200598894,20,20,3,4,1,0,1,1,0
2022-12-05,0.6310168453460945,21,21,0,1,0,0,0,0,0
2022-12-12,0.6007397260180686,21,21,0,0,0,0,0,0,0
2022-12-19,0.583934770948422,20,21,0,0,0,0,0,0,0
2022-12-26,0.483071250963435,17,20,1,0,1,0,0,0,0
2023-01-02,0.5589424190587561,19,20,0,0,0,0,0,0,0
2023-01-09,0.553425882051789,19,19,1,0,1,0,0,0,0
2023-01-16,0.533773818706511,19,19,1,1,0,0,0,1,0
2023-01-23,0.5351647589037908,19,19,1,1,0,0,0,1,0
2023-01-30,0.4443131657495726,16,17,2,0,2,0,0,0,0
2023-02-06,0.4691983250862225,17,17,2,2,2,0,0,0,0
2023-02-13,0.47848032856508094,17,17,0,0,0,0,0,0,0
2023-02-20,0.480346124034304,17,17,1,1,1,0,0,0,0
2023-02-27,0.4223540306379207,16,16,1,0,1,0,0,0,0
2023-03-06,0.48932230077819205,18,18,2,4,0,0,0,2,0
2023-03-13,0.43665464864355025,16,18,0,0,0,0,0,0,0
2023-03-20,0.41783879146806957,16,16,4,2,2,0,0,2,0
2023-03-27,0.38977270855236773,15,13,3,0,3,0,0,0,0
2023-04-03,0.45923429520256615,17,17,1,5,1,0,0,0,0
2023-04-10,0.5057894432257305,18,18,0,1,0,0,0,0,0
2023-04-17,0.5555454332491736,19,19,0,1,0,0,0,0,0
2023-04-24,0.5715637108347931,20,20,1,2,0,0,0,1,0
2023-04-28,0.6238933865843543,21,21,0,1,0,0,0,0,0
2023-05-08,0.6497154125909775,22,22,0,1,0,0,0,0,0
2023-05-15,0.6526640197956708,22,22,0,0,0,0,0,0,0
2023-05-22,0.6389788861699593,22,22,1,1,0,0,0,1,0
2023-05-29,0.6650324055519684,22,22,0,0,0,0,0,0,0
2023-06-05,0.7043967030534304,23,23,3,4,0,0,0,3,0
2023-06-12,0.7106112822205337,23,23,1,1,0,0,0,1,0
2023-06-19,0.7330431997878568,24,24,0,1,0,0,0,0,0
2023-06-26,0.7175556930761254,24,24,2,2,0,0,0,2,0
2023-07-03,0.7425199506466418,24,24,2,2,0,0,0,2,0
2023-07-10,0.7476375057367624,24,24,2,2,0,0,0,2,0
2023-07-17,0.7667360665986671,25,25,1,2,0,0,0,1,0
2023-07-24,0.7509005766258949,25,25,1,1,0,0,0,1,0
2023-07-31,0.7654961569009764,25,25,1,1,0,0,0,1,0
2023-08-07,0.7539826744728613,25,25,0,0,0,0,0,0,0
2023-08-14,0.721674960682298,24,25,0,0,0,0,0,0,0
2023-08-21,0.7215350905090766,24,24,1,0,0,0,1,0,0
2023-08-28,0.7390027308437747,24,24,2,2,0,0,1,1,0
2023-09-04,0.7848338509639557,25,25,0,1,0,0,0,0,0
2023-09-11,0.8074819230379388,25,25,1,1,0,0,0,1,0
2023-09-18,0.7897944743284064,25,25,1,1,0,0,0,1,0
2023-09-25,0.7390062916091155,24,24,2,1,2,0,0,0,0
2023-09-29,0.7489123214583974,24,24,1,1,0,0,0,1,0
2023-10-09,0.7131730527156442,24,24,1,1,1,0,0,0,0
2023-10-16,0.7584946448794226,25,25,0,1,0,0,0,0,0
2023-10-23,0.6311261934398424,21,23,2,0,2,0,0,0,0
2023-10-30,0.6401030576588587,22,22,1,0,0,0,0,1,0
2023-11-06,0.7002669216072317,23,23,0,1,0,0,0,0,0
2023-11-13,0.7223206411493295,24,24,2,3,0,0,0,2,0
2023-11-20,0.7445915924481692,24,24,0,0,0,0,0,0,0
2023-11-24,0.747596381349545,24,24,1,1,0,0,0,1,0
2023-12-04,0.7997853092212163,25,25,2,3,0,0,1,1,0
2023-12-11,0.8008708120922625,25,25,1,1,0,0,1,0,0
2023-12-18,0.81174741181925,25,25,3,3,0,0,0,3,0
2023-12-22,0.7812558119662085,25,25,4,4,2,0,0,2,0
2024-01-01,0.8025525939781674,25,25,0,0,0,0,0,0,0
2024-01-08,0.7957811120323567,25,25,0,0,0,0,0,0,0
2024-01-15,0.8066507129738155,25,25,1,1,0,0,0,1,0
2024-01-19,0.7729137904138831,25,25,2,2,0,0,0,2,0
2024-01-29,0.7591979178638915,25,25,4,4,0,0,0,4,0
2024-02-05,0.7503323250140795,25,25,0,0,0,0,0,0,0
2024-02-12,0.7014280698609933,23,24,1,0,0,0,0,1,0
2024-02-19,0.7482912727953629,24,24,3,3,0,0,0,3,0
2024-02-26,0.7402747126326937,24,24,4,4,0,0,0,4,0
2024-03-04,0.7185866762088609,24,24,2,2,0,0,0,2,0
2024-03-11,0.6497913341660031,22,22,3,1,0,0,2,1,0
2024-03-18,0.5773196497528101,20,20,6,4,2,0,2,2,0
2024-03-22,0.6193059485401206,21,21,2,3,1,0,0,1,0
2024-04-01,0.702283312185094,23,23,1,3,0,0,0,1,0
2024-04-08,0.7486841639261641,24,24,1,2,0,0,0,1,0
2024-04-15,0.6896523553650207,23,24,0,0,0,0,0,0,0
2024-04-22,0.7033793263446535,23,23,2,1,0,0,1,1,0
2024-04-29,0.7543190862551535,25,25,3,5,0,0,0,3,0
2024-05-06,0.7067510467696828,23,23,2,0,1,0,1,0,0
2024-05-13,0.6399813327454739,22,22,1,0,1,0,0,0,0
2024-05-17,0.7167906890006572,24,24,0,2,0,0,0,0,0
2024-05-27,0.7069330430479627,23,23,4,3,1,0,1,2,0
2024-06-03,0.6953851298422546,23,23,4,4,0,0,2,2,0
2024-06-10,0.759808876061161,25,25,3,5,0,0,0,3,0
2024-06-14,0.7957166326800642,25,25,2,2,0,0,0,2,0
2024-06-24,0.7833154454783535,25,25,1,1,0,0,0,1,0
2024-07-01,0.7827086384151515,25,25,3,3,0,0,1,2,0
2024-07-08,0.7814983740052336,25,25,3,3,0,0,1,2,0
2024-07-15,0.79017518532164,25,25,1,1,0,0,1,0,0
2024-07-22,0.7429037351834108,24,24,1,0,0,0,0,1,0
2024-07-29,0.7879783299099746,25,25,2,3,0,0,0,2,0
2024-08-05,0.6641910166550842,22,23,2,0,0,0,1,1,0
2024-08-12,0.6991934751359535,23,23,4,4,1,0,0,3,0
2024-08-19,0.703354970336595,23,23,6,6,2,0,1,3,0
2024-08-26,0.7419882712179773,24,24,4,5,2,0,0,2,0
2024-09-02,0.731972429529838,24,24,1,1,0,0,0,1,0
2024-09-09,0.6995075463653402,23,23,1,0,0,0,1,0,0
2024-09-16,0.7354999228293614,24,24,2,3,0,0,0,2,0
2024-09-23,0.7177508923517918,24,24,1,1,0,0,1,0,0
2024-09-30,0.7101503646929338,23,23,1,0,0,0,1,0,0
2024-10-07,0.5869444732788246,20,21,2,0,1,0,0,1,0
2024-10-14,0.6547006917381238,22,22,1,2,0,0,0,1,0
2024-10-21,0.6066950768675975,21,21,2,1,1,0,0,1,0
2024-10-28,0.5184434577374998,18,18,4,1,2,0,0,2,0
2024-11-04,0.5574026024160659,19,19,2,3,1,0,0,1,0
2024-11-11,0.5464827497627343,19,19,0,0,0,0,0,0,0
2024-11-18,0.4765513497985375,17,17,2,0,2,0,0,0,0
2024-11-25,0.5258096040036176,19,19,0,2,0,0,0,0,0
2024-12-02,0.6041377612337345,21,21,1,3,0,0,0,1,0
2024-12-09,0.6637540074288749,22,22,1,2,0,0,0,1,0
2024-12-16,0.6416288537915229,22,22,1,1,0,0,0,1,0
2024-12-23,0.5266071696823503,19,21,1,0,1,0,0,0,0
2024-12-30,0.5220566877770851,18,21,0,0,0,0,0,0,0
2025-01-06,0.5022994375256534,18,21,0,0,0,0,0,0,0
2025-01-13,0.39953923834018557,15,16,5,0,5,0,0,0,0
2025-01-20,0.45657667984298733,17,17,0,1,0,0,0,0,0
2025-01-27,0.35666305812799165,14,10,7,0,7,0,0,0,0
2025-02-03,0.3960279918067403,15,9,1,0,1,0,0,0,0
2025-02-10,0.39209694740827156,15,7,2,0,1,0,0,1,0
2025-02-17,0.31304341344387776,13,5,2,0,2,0,0,0,0
2025-02-24,0.3196303451467487,13,5,0,0,0,0,0,0,0
2025-03-03,0.2889761618616199,12,2,3,0,3,0,0,0,0
2025-03-10,0.31833338586008,13,2,0,0,0,0,0,0,0
2025-03-17,0.31261367447852184,13,2,0,0,0,0,0,0,0
2025-03-24,0.46401620205008387,17,17,0,15,0,0,0,0,0
2025-03-28,0.4272282729057944,16,17,0,0,0,0,0,0,0
2025-04-07,0.32237062362154806,13,14,3,0,3,0,0,0,0
2025-04-11,0.3895208900273639,15,14,0,0,0,0,0,0,0
2025-04-21,0.5308352375171869,19,19,1,6,0,0,0,1,0
2025-04-28,0.51474857719074,18,19,0,0,0,0,0,0,0
2025-05-05,0.4935339983321172,18,18,1,0,1,0,0,0,0
2025-05-12,0.5503892843750664,19,19,0,1,0,0,0,0,0
2025-05-19,0.6324614369800489,21,21,2,4,0,0,0,2,0
2025-05-26,0.6379027373718641,22,22,2,3,0,0,0,2,0
2025-06-02,0.6321803412473658,21,21,1,0,0,0,0,1,0
2025-06-09,0.6788033055377066,23,23,2,4,0,0,1,1,0
2025-06-16,0.6556097717723266,22,22,2,1,1,0,0,1,0
2025-06-23,0.5938892083183817,20,20,2,0,0,0,0,2,0
2025-06-30,0.6743280840863783,22,22,1,3,0,0,1,0,0
2025-07-07,0.6729431147337795,22,22,1,1,0,0,0,1,0
2025-07-14,0.6479130276939297,22,22,1,1,0,0,0,1,0
2025-07-21,0.6605506925091307,22,22,2,2,1,0,0,1,0
2025-07-28,0.5479741162258894,19,19,3,0,0,0,0,3,0
2025-08-04,0.5409758557143536,19,19,2,2,2,0,0,0,0
2025-08-11,0.5043753195099107,18,18,2,1,0,0,0,2,0
2025-08-18,0.539916085232824,19,19,0,1,0,0,0,0,0
2025-08-25,0.5537012386031545,19,19,2,2,1,0,0,1,0
2025-09-01,0.5100439988679107,18,18,3,2,1,0,0,2,0
