Date,Equity,Nifty,Net_Return,Nifty_Return,Holdings,Cash_Wt,Regime_Score
2020-10-02,2669166.0886698687,2620426.9214488715,-0.004148907134775599,0.030486064872063068,18,0.1310883242460925,0.6519095023944766
2020-10-09,2672315.6280021793,2587127.85470964,0.0011799712822966723,-0.012707496807741414,19,0.12503805514183952,0.7314236535837949
2020-10-16,2759417.891566575,2628543.4009930585,0.03259430235399013,0.016008310609011867,19,0.13753354289371322,0.658229118200438
2020-10-23,2756490.6970274597,2575141.26571392,-0.0010608014639832924,-0.020316246351102074,18,0.16063728959957413,0.690271968525703
2020-10-30,2777763.2950247824,2696579.387635805,0.0077172754547157885,0.04715784859601424,17,0.18433830142993513,0.6019940592213878
2020-11-06,2887709.161383198,2791638.951039083,0.03958071825462521,0.03525190611451645,19,0.11646104757526521,0.7470330578512396
2020-11-13,2900607.741663985,2838228.081137918,0.004466717234989277,0.016688809303758267,20,0.08918219714992692,0.751029411764706
2020-11-20,3057157.6356839226,2880826.1608648603,0.05397141149810553,0.015008687994469971,20,0.08223962933766948,0.7574530685920577
2020-11-27,3192469.685645203,2950649.385552934,0.044260736960987625,0.024237222515055112,20,0.08879172175066996,0.7665479452054794
2020-12-04,3200153.3658500635,3002398.6615871466,0.0024068138342581463,0.017538266758358123,20,0.08343309320615977,0.7734320388349514
2020-12-11,3202054.6917201295,3051742.5570941917,0.0005941358593484167,0.01643482464149537,20,0.07254564473630853,0.7763878504672896
2020-12-18,3214682.4371829354,3043747.018470365,0.0039436382818378605,-0.002619991193306914,20,0.08834386747795975,0.7795550458715595
2020-12-25,3316246.0441575684,3110828.9156302693,0.0315936671690765,0.022039248581709137,20,0.08290663256019237,0.7750886075949367
2021-01-01,3461048.0511590997,3205095.644111184,0.043664434144335545,0.030302768502399546,20,0.07367240711342171,0.7804846625766871
2021-01-08,3445375.529338404,3206600.686675669,-0.004528258951922644,0.00046957805058034374,20,0.08878886637605354,0.7872155425219941
2021-01-15,3392055.213848589,3185986.97869424,-0.015475908224162081,-0.006428523534933728,20,0.09669430457550043,0.7863141592920354
2021-01-22,3358600.185102712,3037605.9072920643,-0.009862760667718953,-0.04657303133831037,20,0.09086433427832818,0.779489590174707
2021-01-29,3673561.549162566,3300303.0241949013,0.09377757002958724,0.0864816322197055,16,0.24172300032517624,0.5882271765990366
2021-02-05,3814034.3368729674,3361767.8874980663,0.03823885508122865,0.018624005993558512,20,0.07031557766237351,0.7881734104046242
2021-02-12,3919895.904833456,3343022.0448422036,0.02775579835164306,-0.005576185888852003,20,0.10164853683874497,0.7886551724137931
2021-02-19,4001872.7837543776,3273843.8383960524,0.020913024455532017,-0.02069331446763356,20,0.10607913676335756,0.7935254237288135
2021-02-26,4219823.639027942,3369951.556442453,0.054462214830600715,0.029356231631832097,19,0.15902730681315613,0.6956415275497829
2021-03-05,4336061.056715177,3384706.3487264225,0.027545562950116988,0.0043783395805088166,20,0.10659621109821693,0.7689519365313546
2021-03-12,4314648.520842763,3309615.475062652,-0.004938245931581874,-0.022185343698139515,20,0.08359646250583397,0.7530119320491331
2021-03-19,4303696.629865241,3265109.2163700233,-0.0025383043194866254,-0.013447561817369835,19,0.10251639498523879,0.6584373658189767
2021-03-26,4488065.7674662955,3353826.1003944,0.042839715123421,0.027171184222440026,19,0.10850459490473896,0.6092528037427984
2021-04-02,4621567.614675028,3366833.968273163,0.02974596499375728,0.003878515906723168,19,0.11598935343032502,0.6965324966956834
2021-04-09,4427606.08851193,3305194.412529477,-0.041968773873870255,-0.018307869150821388,19,0.10386622943148494,0.7024088386623469
2021-04-16,4469414.155131374,3253472.0122553445,0.009442589467911584,-0.01564882237427878,18,0.12629573457530774,0.6360915341635542
2021-04-23,4662063.700174095,3323013.0414625765,0.04310398149644268,0.021374405233941296,18,0.12426266652192708,0.588135839222079
2021-04-30,4875876.855940493,3376428.6146217547,0.04586234112554347,0.016074439820936703,18,0.13635665447290646,0.6549047405127191
2021-05-07,4650260.6008538045,3351985.110828913,-0.04627193461865426,-0.007239455229999026,19,0.11237829761465035,0.7031608739761763
2021-05-14,4705143.447263814,3471770.3735058727,0.011802101241365394,0.03573561895904076,18,0.143982330976536,0.6631016433468834
2021-05-21,4732085.08256439,3525306.887585411,0.005725996582791666,0.015420522765011047,20,0.08333627237922259,0.7668362698657615
2021-05-28,4891392.090546964,3599712.429367139,0.03366528817699159,0.0211061176102858,20,0.09062645441463368,0.7896796128412988
2021-06-04,5071685.51807039,3645387.783623252,0.036859328425512906,0.012688611980080644,21,0.085016679001918,0.8050481283422459
2021-06-11,4983341.7652794495,3597737.061001253,-0.017419012372942456,-0.013071509932651937,21,0.08295652924400443,0.8079960212201591
2021-06-18,5140970.653370527,3638816.66028367,0.031631161480701116,0.011418177200249513,19,0.15806109213293018,0.749344551277165
2021-06-25,5269923.775168339,3626736.0061276695,0.02508341916195694,-0.0033199403223185264,20,0.13390578650586804,0.7626625763152358
2021-07-02,5272379.192033165,3635739.3857544996,0.00046593024293750386,0.0024825020656640273,19,0.177216727071147,0.7278005373243006
2021-07-09,5246159.317058318,3693361.015366212,-0.0049730632073024285,0.015848668867049387,19,0.13318603390271666,0.714610695422195
2021-07-16,5247040.185472789,3678485.2821618826,0.000167907293933299,-0.004027695408718279,19,0.1569660711864741,0.7486970294772861
2021-07-23,5360583.405202406,3672371.046743662,0.021639479728777108,-0.0016621611748374177,19,0.173401237615605,0.7184387882228417
2021-07-30,5345454.926241305,3750418.2540162425,-0.0028221702411009753,0.021252538558647505,18,0.20961893550391464,0.6993907771656438
2021-08-06,5391569.6860155305,3780156.282544861,0.00862691022757386,0.00792925655605825,19,0.14072564922307562,0.7499295753351626
2021-08-13,5243581.676185954,3747542.5476876725,-0.027448038038610956,-0.008627615479228967,19,0.1534872446138944,0.7487608799912292
2021-08-20,5267258.000110172,3814342.249366735,0.004515296106046241,0.017824934828366334,19,0.20873959240141293,0.6837631339628906
2021-08-27,5359725.774889348,3966674.0575006837,0.01755520135471662,0.039936586225118864,19,0.20836966132526358,0.7355013571614448
2021-09-03,5542598.379125626,3987408.706402473,0.03411976879359151,0.0052272126726877755,21,0.15079605056185996,0.800809192200557
2021-09-10,5629910.475563474,4038687.656635284,0.01575291775905694,0.012860219257301964,21,0.09595755331437794,0.8011890756302521
2021-09-17,5671329.789907648,4082952.0334871924,0.007357011185871092,0.010960089171338838,21,0.09423858139663854,0.8026721311475409
2021-09-24,5732503.129949633,4035113.1805446325,0.01078641911299988,-0.011716731558489846,20,0.19076552809565472,0.7983333333333333
2021-10-01,5895669.78149773,4129514.2878259476,0.02846342127501485,0.023394909400923813,19,0.17819913037689028,0.7489780332973429
2021-10-08,6200692.248333419,4238105.79642955,0.05173669458098472,0.02629643610236121,21,0.10340612348808176,0.8024326039981063
2021-10-15,5988709.380046731,4138786.425053579,-0.03418696813144752,-0.023434849469695762,21,0.08351928373960593,0.8068571428571428
2021-10-22,5935264.040448358,4054719.047523058,-0.0089243501740863,-0.02031208400163642,21,0.06434908075049761,0.7280302037825603
2021-10-29,6155032.659079091,4132658.751755318,0.037027606039601084,0.01922197403045023,21,0.06215412727331504,0.6340891834521345
2021-11-05,6359001.03809167,4186974.6628771797,0.03313847225679822,0.013143091260267026,20,0.10473278890673843,0.6941877909757811
2021-11-12,6414878.259931044,4112676.6241357718,0.00878710689063552,-0.01774504140188715,19,0.12106705759012804,0.72180255350177
2021-11-19,6448795.0090082865,3952671.786498958,0.00528720073911535,-0.03890528049246689,17,0.18265828280280516,0.6418016648628141
2021-11-26,6565418.845907256,3992743.5447783708,0.018084593592455473,0.010137891644908414,16,0.2210965585964585,0.5032579956733708
2021-12-03,6756902.449691297,4073021.440137599,0.02916548178847836,0.02010594831822199,16,0.2160754194786686,0.5546381012358025
2021-12-10,6845738.6093478175,3943520.5901916865,0.013147468136169424,-0.03179478719894424,17,0.17843934957050445,0.6365116629195626
2021-12-17,6850689.803176974,3941276.464224999,0.0007232519544925544,-0.0005690666285017576,15,0.2694576251208769,0.5187036889095753
2021-12-24,7186816.881960226,4030342.7331304164,0.04906470566327133,0.022598330696634195,15,0.2663558236199114,0.5389036291943757
2021-12-31,7409896.296895108,4125039.473772612,0.031040086118631686,0.0234959523079179,17,0.19695515501620853,0.6263240228822241
2022-01-07,7534570.604709347,4227664.563638435,0.016825378226478026,0.024878571591453236,18,0.15916550210638092,0.6951102774706708
2022-01-14,7277400.777757761,4079955.3862382616,-0.03413198182665465,-0.034938717387987595,20,0.09806576819232404,0.7638615699419395
2022-01-21,7077820.156446379,3956985.3459918112,-0.027424712119932956,-0.030140045320404707,18,0.16275751144167894,0.6136402936645602
2022-01-28,7260459.637393395,4054329.349001896,0.025804481734488773,0.024600546754283137,17,0.20031665141292154,0.5195905785265021
2022-02-04,6964210.73419384,4002150.0608064015,-0.040803050770200626,-0.012870017135717005,17,0.1790911372242251,0.6067781505042709
2022-02-11,6846391.014084643,3953612.43810176,-0.016917885544547026,-0.012127886752667516,16,0.21412571137149627,0.5598939946642044
2022-02-18,6562723.692030529,3812971.5856026504,-0.04143311731254372,-0.035572746368289776,15,0.26223021133572477,0.5237289786256999
2022-02-25,6572175.75174136,3733889.6615669862,0.0014402647672504619,-0.02074023429240035,13,0.35622291557827823,0.4079485195223282
2022-03-04,6635709.233084691,3826342.2762424946,0.009667039309850564,0.024760403508203632,10,0.5,0.39360526315789474
2022-03-11,6650937.316578573,3956568.77171057,0.0022948690123364753,0.03403419926038587,14,0.29999999999999993,0.46600093120953573
2022-03-18,6782071.620027513,3937755.739654507,0.019716665066450985,-0.004754885645000262,16,0.21886962991620207,0.5839222903539233
2022-03-25,6728952.321996079,4054826.550563378,-0.007832311571964621,0.0297303384590184,16,0.21264770865474936,0.5626519148602336
2022-04-01,7158331.269866715,4123386.6145276874,0.06381066878227852,0.01690826059003281,18,0.14601834599979147,0.6721791739980669
2022-04-08,7189426.514646869,4068600.3776044245,0.004343923689456923,-0.013286708728751706,19,0.10095413876877268,0.7406207526415731
2022-04-15,7160906.203741227,4003104.150289246,-0.0039669799597420565,-0.01609797503723931,18,0.15226373290047535,0.6743628195519356
2022-04-22,6981245.602082269,3973137.6777999457,-0.025089087406995187,-0.00748580885339567,17,0.15967542561399806,0.6133056336003876
2022-04-29,6698505.525898749,3801777.8315292937,-0.040499946900476924,-0.0431296018831997,16,0.24028675339821748,0.5751569125797045
2022-05-06,6336369.870172506,3620568.019189289,-0.05406215674915859,-0.04766449286888286,13,0.35,0.40175010652778376
2022-05-13,6527361.224498288,3734400.301008509,0.030142077915123574,0.03144044835393234,10,0.5165762780917119,0.29826014289192465
2022-05-20,6507408.825590703,3728514.5095509696,-0.003056732762498338,-0.0015761008416665945,8,0.6,0.3136717185603954
2022-05-27,6568819.909013651,3783542.628314953,0.009437102396494135,0.014758724586701577,8,0.6,0.3003397938812332
2022-06-03,6574053.682307239,3703950.0648377673,0.0007967600521982478,-0.02103651823070196,7,0.6499999999999999,0.3594937454698945
2022-06-10,6442943.179048368,3492437.833007461,-0.019943631371877768,-0.057104504144974366,7,0.6499999999999999,0.27842251132412993
2022-06-17,6490410.044222915,3580523.136669955,0.007367264285195407,0.02522172415783297,7,0.6499999999999999,0.15538946262203143
2022-06-24,6552914.561249791,3599860.2460475797,0.009630287855620286,0.005400638018389969,7,0.6499999999999999,0.16059183240357672
2022-07-01,6671460.179279899,3716447.293275009,0.018090517879039685,0.032386548159872186,7,0.6499999999999999,0.20432380151478338
2022-07-08,6704742.997203507,3706221.066564535,0.004988835581598277,-0.0027516135447362977,7,0.6499999999999999,0.3330429923315528
2022-07-15,6809247.69139652,3853070.2196421456,0.015586681582963148,0.03962234050267588,6,0.7,0.32334614694445163
2022-07-22,6949471.337643651,3941504.908185681,0.020593118741194214,0.022951745881171215,14,0.31152856258739525,0.462289528175947
2022-07-29,7181998.774320524,4004595.7549736914,0.03345973029881097,0.016006791379856944,15,0.26606098867993255,0.5461306321604569
2022-08-05,7379337.262667446,4069137.892806027,0.02747682010925887,0.01611701699283241,17,0.19947312803400197,0.6007113336260421
2022-08-12,7468382.202111248,4094965.4982429934,0.012066793571597076,0.006347193463909884,17,0.1975887192544984,0.648639123214566
2022-08-19,7499004.891591844,4071019.1960116336,0.00410031097122204,-0.0058477421217918435,18,0.1600362011683416,0.6995827361062862
2022-08-26,7641850.998333123,4085545.5443349225,0.019048674965053317,0.00356823380678728,18,0.1629698341109348,0.6874839819386596
2022-09-02,7756801.0108644795,4156981.3146278006,0.015042168782986044,0.01748500157878108,18,0.168549232963358,0.6998407204651516
2022-09-09,7809009.335824102,4096927.4287288403,0.006730651577434827,-0.014446513311868747,20,0.1370502493731478,0.753164416974511
2022-09-16,7802543.618622029,4046857.887699633,-0.0008279817482623381,-0.012221241869725397,19,0.16259045345314183,0.6642566866671523
2022-09-23,7644283.857871957,3985500.527436788,-0.0202830984978232,-0.015161728423757959,17,0.19942994304892525,0.605328304702374
2022-09-30,7833888.844499795,4045621.6027359483,0.0248034989481175,0.015084949778648271,16,0.22527715294240414,0.5625799163887131
2022-10-07,7589464.271473297,3981670.731625375,-0.031200924327399647,-0.015807427730592738,17,0.1966552050121264,0.6206509945530037
2022-10-14,7701863.3020098545,4053160.253438413,0.01480987676021276,0.017954654372903223,16,0.23288376065390692,0.5680905195202244
2022-10-21,7755634.852199496,4096295.8483669576,0.006981628741139721,0.010642459767523649,17,0.20380449215862206,0.6311528431518906
2022-10-28,7987644.716941193,4174033.9843986174,0.029915006206861078,0.01897766638673115,18,0.18941727476970405,0.6598014556215387
2022-11-04,7960859.443326615,4205814.570693323,-0.003353338132048944,0.007613878184387746,19,0.15678306690273158,0.7081185816853445
2022-11-11,8055958.388755602,4179409.136414635,0.01194581390439019,-0.006278316324900501,19,0.1393429885693882,0.709678549146202
2022-11-18,8003353.2735339645,4226817.977195913,-0.0065299636223373776,0.011343431387994762,18,0.1755397434333832,0.6702399724051112
2022-11-25,8168896.858290047,4290311.960385125,0.020684278089224784,0.015021698008234052,19,0.1128771873925627,0.7017961586689265
2022-12-02,8231262.073167375,4249796.75206439,0.007634472066327785,-0.009443417796849096,19,0.12849371906626772,0.7379583089826912
2022-12-09,8150225.854482457,4202387.911283112,-0.009844932400959926,-0.011155554852887661,18,0.1545472458370668,0.6797080944233114
2022-12-16,7478471.055168306,4043726.861650302,-0.08242161767145371,-0.03775497478631529,17,0.16401702880147018,0.6289362704675696
2022-12-23,7931428.398167827,4151995.861132944,0.060568174919455854,0.026774558022065742,14,0.29999999999999993,0.476482922198607
2022-12-30,7926058.289990099,4104466.079431305,-0.0006770669680342556,-0.011447454017612935,16,0.20328781897057935,0.5914212553439363
2023-01-06,7826379.937983736,4124381.017650652,-0.012576030652240762,0.004852016762703082,16,0.20827128110695337,0.5542056900750393
2023-01-13,7767830.97954496,4124864.781332094,-0.007480975738811369,0.00011729364463941572,16,0.20991022798952486,0.5809922418427628
2023-01-20,7418024.749035482,3997702.12251315,-0.045032677903345614,-0.03082832178995165,16,0.20779217598131827,0.5827562351627742
2023-01-27,7424983.520991992,4021245.2883433085,0.0009380896117144296,0.005889174607976555,14,0.29999999999999993,0.4712753987033155
2023-02-03,7487317.782012452,4035623.8199861567,0.008395205301699044,0.0035756415268992647,14,0.29999999999999993,0.48655256081421167
2023-02-10,7468026.740464407,4032425.604536626,-0.002576495630303069,-0.0007924959293013067,14,0.30072027172360083,0.49666195409205804
2023-02-17,7408009.072264454,3932044.640637491,-0.008036616670740664,-0.024893444726222125,14,0.3169691865081016,0.486474334608462
2023-02-24,7478372.370900479,3970826.3624330605,0.009498273820892729,0.009862991227200801,12,0.4066206244916557,0.39249938061512196
2023-03-03,7763183.277230876,3945321.2661170554,0.03808461149094975,-0.006423120526574011,13,0.35,0.42976977286591783
2023-03-10,7576394.194241151,3875713.047509623,-0.024060887952699627,-0.01764323204937379,13,0.35,0.4011645687495979
2023-03-17,7495770.77595526,3837589.781836016,-0.010641396978416665,-0.009836452081534719,12,0.3999999999999999,0.326701468504716
2023-03-24,7669546.659185672,3912532.8388193464,0.02318319068505225,0.019528678478885064,12,0.3999999999999999,0.28867933329602685
2023-03-31,7729451.8217984885,3966647.1817406076,0.007810782732649479,0.013831025872639291,11,0.44999999999999996,0.3615447521121876
2023-04-07,7779103.917702458,4019068.351776822,0.006423753850685904,0.013215485934196858,13,0.35,0.420900755483293
2023-04-14,7866842.786221302,3990270.9748510057,0.011278788591470277,-0.007165187154153485,14,0.29999999999999993,0.475673390422783
2023-04-21,8030786.550137393,4090369.7432692996,0.020839842408346715,0.02508570697307877,14,0.3058523987947678,0.4547859177318658
2023-04-28,8199820.423111768,4106239.879596593,0.02104823380861534,0.003879878182994956,16,0.2329324208229886,0.5506089593729822
2023-05-05,8172177.451466904,4159655.452755771,-0.0033711679303306975,0.013008390821148463,16,0.2435193599155584,0.5715653919382945
2023-05-12,8180951.0677936785,4140896.1722198683,0.0010735959147826829,-0.004509815956866059,17,0.21287279011815585,0.6252599576820078
2023-05-19,8367198.271997162,4218620.870371488,0.022765959930587006,0.01877001859477989,17,0.20427851638418726,0.6041366031612219
2023-05-26,8679813.921875563,4249380.177783151,0.03736204637634132,0.007291318266520186,18,0.166724532900707,0.6766446942731477
2023-06-02,8803009.030575374,4267171.930956171,0.014193289142907297,0.004186905484719672,19,0.13540302851007513,0.7054040667342975
2023-06-09,8984465.354728492,4348887.679479685,0.020612988527316974,0.01914986080844483,19,0.12830172754259273,0.7166758561429685
2023-06-16,8940189.68994153,4303292.9525038125,-0.004928024433157912,-0.01048422730966636,20,0.11878923044898237,0.7855393437292816
2023-06-23,9305830.03629904,4415687.381158748,0.04089849981246902,0.026118237799622745,19,0.16815758260917102,0.7128996231195844
2023-06-30,9472422.138960602,4451942.78150679,0.017901906870396247,0.008210590383445071,20,0.13297705505063018,0.7847363647246096
2023-07-07,9670912.861991223,4505842.11834741,0.020954590084643406,0.012106924883337644,20,0.10659076116687416,0.780647991185674
2023-07-14,10039673.339977201,4543159.1112186145,0.038130886220192,0.008281913101050087,20,0.08015910359875367,0.7935739408092773
2023-07-21,10254564.919420788,4554997.883533894,0.021404240174618554,0.0026058458498725567,20,0.08101641262043358,0.7875619979514638
2023-07-28,10245582.795535717,4539477.132087642,-0.0008759146736747904,-0.0034074113409270357,20,0.10770062989668949,0.7684994416750112
2023-08-04,10388635.135724103,4531293.463143256,0.013962342898709255,-0.0018027778764517777,19,0.16941244083962703,0.7350516283823336
2023-08-11,10586441.965361346,4503759.246941203,0.01904069466806392,-0.00607645839449833,19,0.12539543048454016,0.7086089899988065
2023-08-18,11007017.299551278,4520731.289431779,0.039727732468193604,0.003768416906854588,19,0.14215997120702628,0.6783683111030007
2023-08-25,11368199.551590405,4588915.092754967,0.03281381705958166,0.015082472051055618,19,0.14136287788360202,0.682976799080107
2023-09-01,11655715.342322975,4699885.106125658,0.0252912336230364,0.0241821892817089,19,0.11027020126687814,0.7276765323326961
2023-09-08,11455476.062100984,4747818.024228497,-0.017179493007598107,0.010198742526783322,20,0.09728559705966477,0.7931021241334031
2023-09-15,11194612.660188058,4638971.195904134,-0.022771938983484022,-0.022925652956560127,20,0.13528267906937308,0.7970755677753808
2023-09-22,11509527.865507437,4647517.687609602,0.02813096038948508,0.0018423248053391905,20,0.15000367291362648,0.693438117625601
2023-09-29,11402665.00964092,4647786.445210403,-0.009284729757401189,5.782820397159938e-05,18,0.2146170483913341,0.6947282620245431
2023-10-06,11491100.23038601,4673788.74308789,0.007755662441220326,0.005594555211176466,18,0.19184609930073782,0.6863280719690474
2023-10-13,11404991.515018523,4624982.362782448,-0.007493513557543384,-0.010442573036195224,18,0.1788351745153527,0.6991129830012042
2023-10-20,10909311.884583179,4505842.11834741,-0.043461639562170154,-0.025760151085930105,18,0.17061152588576023,0.6558390353155397
2023-10-27,11198043.908853838,4569134.533336021,0.026466566115750163,0.014046744942724398,16,0.2554667195798108,0.5771536640890667
2023-11-03,11411624.830672402,4637842.41398077,0.01907305629063424,0.0150373949691045,17,0.2147783069834328,0.6371765732317309
2023-11-10,12059476.451139309,4730268.152896199,0.05677119867502094,0.01992860702571786,18,0.18910819449837468,0.6858274642987777
2023-11-17,12052666.497962773,4741824.729730638,-0.0005646972490162727,0.002443112411579129,19,0.1671407949916065,0.7432498677775743
2023-11-24,12457246.77760895,4868638.00366854,0.033567698875146205,0.026743559951256657,19,0.1676024619837726,0.7354827278338282
2023-12-01,12608663.015145894,5026707.786579588,0.012154871797924429,0.032466941019632545,21,0.1391386941158096,0.8096085922118594
2023-12-08,12998514.32255828,5145377.7052132245,0.030919321655601947,0.023607880877910548,21,0.11702178282134823,0.8304719626168223
2023-12-15,12929834.752936138,5121095.455980863,-0.005283647647558667,-0.004719235520408649,21,0.12405012098085877,0.8320930232558139
2023-12-22,13227303.003557123,5221731.73960076,0.023006345889566425,0.019651319621930563,21,0.11990965517505525,0.8337307692307693
2023-12-29,13609553.444166215,5265122.654250064,0.028898592593387885,0.008309679013235094,21,0.11608535289460264,0.8340555555555556
2024-01-05,13854689.508353302,5306780.082374203,0.01801205786749484,0.007911957775667888,21,0.10621007336094068,0.8349895591647332
2024-01-12,13910420.411524089,5269369.0243427185,0.00402252992657724,-0.007049671825621773,21,0.10588661486239492,0.8337307692307693
2024-01-19,13886782.454018386,5212016.152331807,-0.0016992985694466124,-0.01088420107719934,21,0.09502239549014979,0.8002952511226384
2024-01-26,14519354.723177318,5351178.8380265115,0.045552111963551696,0.026700355798483955,19,0.15792471877111502,0.7428026828805336
2024-02-02,14640979.30674254,5364804.848387117,0.008376720996496702,0.002546356751109924,21,0.10340029212816493,0.8095342860033266
2024-02-09,14822784.044789143,5419470.14439002,0.012417525784144519,0.010189615008892261,20,0.14119354273385598,0.7865223672479836
2024-02-16,14760455.183120633,5459407.523869033,-0.004204936230614582,0.007369240611160954,20,0.15480326812578193,0.798246175803521
2024-02-23,14657173.100092255,5469163.424778105,-0.006997215312606748,0.0017869889482362566,20,0.1403493967751117,0.7964455747614588
2024-03-01,14708085.325360155,5492007.820846181,0.0034735364671090504,0.004176945227962969,20,0.11483798090802078,0.7821371324818356
2024-03-08,13768987.925619783,5328173.187397954,-0.06384905845774162,-0.029831463973222117,20,0.14676056968487772,0.7673049013547888
2024-03-15,13963009.99216149,5373700.7249736255,0.014091236595588273,0.00854468050763657,17,0.24219503256171293,0.6390705047458937
2024-03-22,14098875.25057828,5443725.517862299,0.00973037034944917,0.013031018374961345,18,0.18601070594746993,0.676829435587767
2024-03-29,14311348.673937455,5567340.576350671,0.01507023926255802,0.02270780517547366,19,0.16741281301806832,0.7110932093011144
2024-04-05,14201186.185978647,5575510.807415019,-0.007697561597351511,0.0014675285178444852,20,0.13184055865368693,0.77718498112719
2024-04-12,14028298.303018764,5478677.443846456,-0.012174186064160139,-0.017367621893904617,20,0.09480999599315254,0.7545155243272944
2024-04-19,14417438.59967106,5600733.708250183,0.027739665086003878,0.022278417675568374,18,0.16188357042902368,0.682658064798403
2024-04-26,14592025.1802112,5633038.371866451,0.012109403437592798,0.005767934220597182,19,0.1482643719350365,0.7485958917054869
2024-05-03,14107807.168308178,5501226.20655365,-0.03318374289537875,-0.023399834443010525,19,0.16772923865312261,0.7453593423279178
2024-05-10,15009414.677623881,5661257.919950545,0.0639084089085849,0.029090189602864802,17,0.23067704412418322,0.6452327507676765
2024-05-17,15313523.683440944,5773921.106206281,0.020261216866133306,0.019900733697135742,19,0.16724502555742427,0.7452911836074307
2024-05-24,15085862.938359957,5671672.27698158,-0.014866646618189133,-0.01770873334497003,20,0.12064270108292874,0.7933863257568642
2024-05-31,15158395.047327276,5849280.737470853,0.004807952270525101,0.03131500760544559,19,0.17198722366953756,0.7047092256071726
2024-06-07,16030896.805960296,5970261.971471376,0.057558980083901326,0.02068309582501482,21,0.10926022923289191,0.8050640858226435
2024-06-14,15950358.287884794,5976147.762928916,-0.005023955867868612,0.000985851456044129,21,0.11856790019805252,0.8337083333333333
2024-06-21,16009652.120277645,6063090.846788006,0.0037173981501021766,0.014548349088423285,21,0.12534763711821206,0.8141505661417154
2024-06-28,16515479.91520677,6178105.66205075,0.031595177154939334,0.018969667149829172,21,0.13636973923984963,0.8325705653040624
2024-07-05,16204168.208540676,6207077.731417087,-0.01884969182030552,0.004689474565690688,21,0.1087596531589412,0.8362339449541284
2024-07-12,15371072.343519604,6142078.7056633895,-0.05141244242218959,-0.010471759589010032,21,0.11043300763194197,0.8319722222222221
2024-07-19,15753858.33612496,6259915.475734543,0.024903011582450785,0.019185161199986034,20,0.14614387474928336,0.7649755223880405
