date,equity
2023-07-19,1453748.5218998792
2023-07-20,1461205.821843593
2023-07-21,1456350.5979530155
2023-07-24,1455332.9242364382
2023-07-25,1453488.8689214848
2023-07-26,1461578.279324417
2023-07-27,1460995.4087413661
2023-07-28,1462054.872524312
2023-07-31,1466338.3175917484
2023-08-01,1467289.1893551792
2023-08-02,1453006.0737250978
2023-08-03,1450901.488670548
2023-08-04,1462272.2815628913
2023-08-07,1472188.9864054287
2023-08-08,1474728.1959634505
2023-08-09,1481920.7582377659
2023-08-10,1472247.321152271
2023-08-11,1470355.1173764963
2023-08-14,1464882.6886387507
2023-08-16,1470387.436311284
2023-08-17,1469594.6445206443
2023-08-18,1465213.5786056246
2023-08-21,1474396.1033070427
2023-08-22,1479986.2234765408
2023-08-23,1484669.591637452
2023-08-24,1482593.9461899793
2023-08-25,1470150.8827184266
2023-08-28,1477445.3575212548
2023-08-29,1481485.4857081708
2023-08-30,1488252.7282996073
2023-08-31,1486465.374957834
2023-09-01,1495717.9158963836
2023-09-04,1512708.4925833726
2023-09-05,1525195.6611509079
2023-09-06,1529319.5552788998
2023-09-07,1537532.478983158
2023-09-08,1553707.2742281985
2023-09-11,1564521.827030147
2023-09-12,1531591.9560340291
2023-09-13,1541987.9296731895
2023-09-14,1552624.3724009984
2023-09-15,1552961.6197774706
2023-09-18,1555182.1951023173
2023-09-20,1550643.9848729975
2023-09-21,1536892.0862125817
2023-09-22,1530472.028885059
2023-09-25,1533099.815807791
2023-09-26,1533715.9740626374
2023-09-27,1544883.7573752045
2023-09-28,1533483.8410104641
2023-09-29,1556305.7594281526
2023-10-03,1549691.9751117986
2023-10-04,1527394.6924924704
2023-10-05,1528516.350199286
2023-10-06,1534551.7670027516
2023-10-09,1509052.6456654607
2023-10-10,1530248.6568612822
2023-10-11,1536441.9323699523
2023-10-12,1542473.0426737883
2023-10-13,1539592.9354252815
2023-10-16,1545006.0450830935
2023-10-17,1554486.0652567819
2023-10-18,1541815.7719775813
2023-10-19,1539453.7753453883
2023-10-20,1524756.440307419
2023-10-23,1484818.0254237463
2023-10-25,1474716.3331527268
2023-10-26,1465310.79470412
2023-10-27,1483879.522823657
2023-10-30,1488186.100078067
2023-10-31,1489132.067065576
2023-11-01,1483447.408189694
2023-11-02,1496732.8612087658
2023-11-03,1506757.038866011
2023-11-06,1522186.7733382515
2023-11-07,1525547.0447738338
2023-11-08,1533337.5889742041
2023-11-09,1535636.8400229919
2023-11-10,1540027.4397604645
2023-11-13,1555069.192766253
2023-11-15,1573305.2636053658
2023-11-16,1584950.367809975
2023-11-17,1586834.6485419103
2023-11-20,1584993.1425488247
2023-11-21,1586310.6386744129
2023-11-22,1587519.8509773829
2023-11-23,1592360.297598576
2023-11-24,1593114.3941453756
2023-11-28,1602303.657935529
2023-11-29,1613827.6700817244
2023-11-30,1629301.0188041835
2023-12-01,1639656.1747167213
2023-12-04,1669979.7840350424
2023-12-05,1683436.701343048
2023-12-06,1684939.9799497165
2023-12-07,1696485.604600947
2023-12-08,1687077.1521862927
2023-12-11,1696732.951309185
2023-12-12,1687338.468906863
2023-12-13,1703361.4737548674
2023-12-14,1718521.7175094797
2023-12-15,1732083.0878812615
2023-12-18,1737983.1862650889
2023-12-19,1735410.5833497772
2023-12-20,1693805.4005520272
2023-12-21,1710577.160387612
2023-12-22,1727713.1505762243
2023-12-26,1741877.4853330737
2023-12-27,1748477.5780949027
2023-12-28,1766570.1697223827
2023-12-29,1773404.1633738477
2024-01-01,1779410.0720579838
2024-01-02,1776233.977110276
2024-01-03,1776289.7213583747
2024-01-04,1796552.211147326
2024-01-05,1801106.9542979
2024-01-08,1791631.8450523694
2024-01-09,1798229.4698836964
2024-01-10,1792205.9670118573
2024-01-11,1796689.1167000409
