date,score,dyn_n,allow_new,held,turnover,gross,net,nifty_ret,equity,nifty_equity
2017-08-18,0.5166047600478848,22,True,22,43.37692889023702,0.009649428490769447,0.007914351335159968,0.0013381039648601156,2015828.7026703202,2002676.2079297202
2017-08-25,0.4825637516712283,21,True,22,1.4822739368587907,0.04579183922802727,0.04573254827055292,0.01737210585945448,2108017.6861203564,2037466.9110160861
2017-09-01,0.5694125149685602,23,True,23,4.699995576551998,0.027838047653599856,0.027650047830537774,-0.0006053510750692048,2166304.4759692037,2036233.5282310846
2017-09-08,0.5692399314411749,23,True,23,1.57306710090321,0.030821297915316185,0.030758375231280055,0.01573151846581977,2232936.481906266,2068266.5735811733
2017-09-15,0.5917328956700506,24,True,24,11.984256339577504,-0.014253031098434694,-0.014732401352017794,-0.016832440703902107,2200039.96546126,2033452.5991215054
2017-09-22,0.5332671403901998,22,True,22,7.360018599028595,0.0019031657070440083,0.0016087649630828645,-0.01579308766308085,2203579.3126750765,2001338.1039648599
2017-09-29,0.5044515512427367,21,True,21,8.917760449725161,0.06419765577038176,0.06384094535239276,0.021790697674418658,2344257.8991552293,2044948.6575326524
2017-10-06,0.5578083606491441,23,True,23,6.610986894769523,0.03041518145917626,0.03015074198338548,0.017047135671529823,2414939.0142151723,2079809.1747389243
2017-10-13,0.5770644286690734,24,True,24,11.869557610867213,0.008112002942046195,0.007637220637611506,5.035134046438294e-05,2433382.4362931093,2079913.8959187826
2017-10-20,0.4914431431187463,21,True,23,4.304258005143535,0.015917806762091934,0.01574563644188619,0.018662623844075465,2471697.5914590517,2118730.5465863803
2017-10-27,0.6163773758490785,25,True,25,13.432418840617816,0.02983676294974265,0.029299466196117938,0.01715644547446571,2544117.0114870323,2155080.4316839743
2017-11-03,0.6446023350701927,26,True,26,10.36884697022773,0.02130988347228459,0.020895129593475482,-0.011413885634377618,2597276.666143019,2130482.5901038484
2017-11-10,0.6047500784759432,25,True,25,4.584176879710801,-0.0017866355865953053,-0.0019700026617837374,-0.0019497648812937252,2592160.024197329,2126328.6499694563
2017-11-17,0.5916783404936334,24,True,24,13.045659163126444,0.016994239057737018,0.01647241269121196,0.011923914589968332,2634859.153877569,2151682.8111818945
2017-11-24,0.6265991324766533,25,True,25,7.519277642752907,-0.0016181674784651768,-0.001918938584175293,-0.020078844479534452,2629803.020983326,2108479.5066468855
2017-12-01,0.5930827638385948,24,True,24,8.280061430136952,0.01265195390764133,0.012320751450435853,0.014364707959913403,2662204.1703684665,2138767.1989993304
2017-12-08,0.6013625918375766,25,True,25,8.602202289238424,-0.004545942568713876,-0.004890030660283413,0.002850754307413661,2649185.9103514305,2144864.2988044326
2017-12-15,0.5872832168435402,24,True,24,7.23755333616868,0.0344083634694491,0.03411886133600235,0.023299970163018324,2739573.117080002,2194839.572970299
2017-12-22,0.6634709256605129,27,True,27,7.311715347246042,0.002946397265986464,0.002653928652096622,0.006271536871123251,2746843.748669934,2208604.590278383
2017-12-29,0.664515096887751,27,True,27,5.077470194878219,0.028162040859669904,0.027958942051874776,0.008724376096473918,2823642.5938645513,2227873.2873723703
2018-01-05,0.6889671273047777,27,True,27,6.55106123168983,0.020107811657606837,0.019845769208339244,0.00958379685484334,2879679.9531092234,2249224.772376879
2018-01-12,0.6860214233290317,27,True,27,16.09113009534636,-0.02447382948511136,-0.025117474688925213,0.005990564085585293,2807349.664774797,2262698.897518689
2018-01-19,0.6192393552853636,25,True,25,6.836578153766071,0.0036635161804525946,0.003390053054301952,0.008937478787629516,2816866.72908036,2282921.7209180547
