date,breadth,mom,ema50_lv,trend_lv,sma200_lv,ema50_asof,trend_asof,sma200_asof,n_valid_asof,n_valid_lv,asof_empty
2018-04-27,0.47050938337801607,0.396011396011396,0.5688259109311741,0.5748987854251012,0.5394456289978679,0.5688259109311741,0.5748987854251012,0.5394456289978679,494,494,0
2018-05-04,0.4450402144772118,0.4307228915662651,0.43724696356275305,0.5668016194331984,0.488272921108742,0.4381338742393509,0.565922920892495,0.48717948717948717,493,494,0
2018-05-11,0.43297587131367293,0.43034055727554177,0.40606060606060607,0.5555555555555556,0.4690831556503198,0.4068825910931174,0.5566801619433198,0.4690831556503198,494,495,0
2018-05-18,0.39544235924932974,0.46440677966101696,0.2787878787878788,0.5474747474747474,0.4118895966029724,0.2793522267206478,0.548582995951417,0.4118895966029724,494,495,0
2018-05-25,0.38605898123324395,0.4583333333333333,0.27419354838709675,0.5100806451612904,0.3821656050955414,0.27474747474747474,0.5111111111111111,0.3821656050955414,495,496,0
2018-06-01,0.3900804289544236,0.4570446735395189,0.2963709677419355,0.5060483870967742,0.38004246284501064,0.29494949494949496,0.5050505050505051,0.38004246284501064,495,496,0
2018-06-08,0.3900804289544236,0.44329896907216493,0.34274193548387094,0.4798387096774194,0.3707627118644068,0.3414141414141414,0.47878787878787876,0.3707627118644068,495,496,0
2018-06-15,0.39812332439678283,0.4276094276094276,0.34475806451612906,0.4737903225806452,0.3686440677966102,0.3434343434343434,0.4727272727272727,0.3686440677966102,495,496,0
2018-06-22,0.3726541554959786,0.43884892086330934,0.25553319919517103,0.4567404426559356,0.3023255813953488,0.2540322580645161,0.45564516129032256,0.3023255813953488,496,497,0
2018-06-29,0.33378016085790885,0.4738955823293173,0.21730382293762576,0.4104627766599598,0.2558139534883721,0.2157258064516129,0.4092741935483871,0.2558139534883721,496,497,0
2018-07-06,0.3284182305630027,0.49795918367346936,0.23046092184368738,0.3847695390781563,0.2510548523206751,0.2289156626506024,0.38353413654618473,0.2510548523206751,498,499,0
2018-07-13,0.32707774798927614,0.5,0.280561122244489,0.36072144288577157,0.2694736842105263,0.2791164658634538,0.35943775100401604,0.2694736842105263,498,499,0
2018-07-20,0.28820375335120646,0.5348837209302325,0.22044088176352705,0.3486973947895792,0.23319327731092437,0.21887550200803213,0.3473895582329317,0.23319327731092437,498,499,0
2018-07-27,0.3445040214477212,0.47470817120622566,0.4729458917835671,0.3486973947895792,0.3039832285115304,0.4718875502008032,0.3473895582329317,0.3039832285115304,498,499,0
2018-08-03,0.3726541554959786,0.4460431654676259,0.6312625250501002,0.35070140280561124,0.34518828451882844,0.6305220883534136,0.3493975903614458,0.34518828451882844,498,499,0
2018-08-10,0.36595174262734587,0.4249084249084249,0.542,0.358,0.3333333333333333,0.5410821643286573,0.35671342685370744,0.3333333333333333,499,500,0
2018-08-17,0.3605898123324397,0.4646840148698885,0.502,0.36,0.33471933471933474,0.501002004008016,0.3587174348697395,0.33471933471933474,499,500,0
2018-08-24,0.36595174262734587,0.4468864468864469,0.5149700598802395,0.3592814371257485,0.35892116182572614,0.514,0.358,0.35892116182572614,500,501,0
2018-08-31,0.38337801608579086,0.43006993006993005,0.6287425149700598,0.3772455089820359,0.4170124481327801,0.628,0.376,0.4170124481327801,500,501,0
2018-09-07,0.3753351206434316,0.4642857142857143,0.5169660678642715,0.38323353293413176,0.37344398340248963,0.516,0.382,0.37344398340248963,500,501,0
2018-09-14,0.36595174262734587,0.4725274725274725,0.4810379241516966,0.3872255489021956,0.35892116182572614,0.48,0.386,0.35892116182572614,500,501,0
2018-09-21,0.3163538873994638,0.538135593220339,0.26746506986027946,0.37924151696606784,0.29045643153526973,0.266,0.378,0.29045643153526973,500,501,0
2018-09-28,0.2292225201072386,0.6549707602339181,0.10756972111553785,0.34462151394422313,0.1970954356846473,0.10578842315369262,0.34331337325349304,0.1970954356846473,501,502,0
2018-10-05,0.18096514745308312,0.7555555555555555,0.03386454183266932,0.33067729083665337,0.12655601659751037,0.031936127744510975,0.32934131736526945,0.12655601659751037,501,502,0
2018-10-12,0.225201072386059,0.6785714285714286,0.09722222222222222,0.2916666666666667,0.15975103734439833,0.09542743538767395,0.29025844930417494,0.15975103734439833,503,504,0
2018-10-19,0.20241286863270777,0.6622516556291391,0.11706349206349206,0.2718253968253968,0.15975103734439833,0.11530815109343936,0.27037773359840955,0.15975103734439833,503,504,0
2018-10-26,0.17292225201072386,0.7751937984496124,0.08531746031746032,0.23412698412698413,0.12836438923395446,0.08349900596421471,0.23260437375745527,0.12836438923395446,503,504,0
2018-11-02,0.2520107238605898,0.6276595744680851,0.3531746031746032,0.22420634920634921,0.22107438016528927,0.3518886679920477,0.22266401590457258,0.22107438016528927,503,504,0
2018-11-09,0.2587131367292225,0.6217616580310881,0.44752475247524753,0.23366336633663368,0.25773195876288657,0.44642857142857145,0.23214285714285715,0.25773195876288657,504,505,0
2018-11-16,0.2587131367292225,0.616580310880829,0.4178217821782178,0.24356435643564356,0.24123711340206186,0.4166666666666667,0.24206349206349206,0.24123711340206186,504,505,0
2018-11-23,0.25603217158176944,0.6230366492146597,0.36633663366336633,0.24158415841584158,0.2309278350515464,0.5,0.5,0.5,0,505,1
2018-11-30,0.2707774798927614,0.6237623762376238,0.43366336633663366,0.2396039603960396,0.2613168724279835,0.43253968253968256,0.23809523809523808,0.2613168724279835,504,505,0
2018-12-07,0.2546916890080429,0.6842105263157895,0.3142292490118577,0.24308300395256918,0.24435318275154005,0.31287128712871287,0.24158415841584158,0.24435318275154005,505,506,0
2018-12-14,0.27479892761394104,0.6341463414634146,0.5039525691699605,0.2490118577075099,0.2930327868852459,0.502970297029703,0.24752475247524752,0.2930327868852459,505,506,0
2018-12-21,0.2761394101876676,0.5825242718446602,0.5404339250493096,0.26232741617357,0.3135245901639344,0.5395256916996047,0.2608695652173913,0.3135245901639344,506,507,0
2018-12-28,0.2828418230563003,0.5687203791469194,0.5325443786982249,0.26627218934911245,0.3231083844580777,0.5316205533596838,0.2648221343873518,0.3231083844580777,506,507,0
2019-01-04,0.27882037533512066,0.5625,0.48520710059171596,0.2603550295857988,0.3048780487804878,0.4841897233201581,0.25889328063241107,0.3048780487804878,506,507,0
2019-01-11,0.2828418230563003,0.5924170616113744,0.48717948717948717,0.27218934911242604,0.305668016194332,0.4871287128712871,0.2712871287128713,0.305668016194332,505,507,0
2019-01-18,0.2801608579088472,0.6076555023923444,0.40828402366863903,0.27416173570019725,0.29959514170040485,0.4079207920792079,0.2732673267326733,0.29959514170040485,505,507,0
2019-01-25,0.2640750670241287,0.6192893401015228,0.28007889546351084,0.2682445759368836,0.2611336032388664,0.27865612648221344,0.26679841897233203,0.2611336032388664,506,507,0
2019-02-01,0.2734584450402145,0.6225490196078431,0.2938856015779093,0.26627218934911245,0.26720647773279355,0.2924901185770751,0.2648221343873518,0.26720647773279355,506,507,0
2019-02-08,0.2640750670241287,0.6598984771573604,0.265748031496063,0.2559055118110236,0.25101214574898784,0.26429980276134124,0.25443786982248523,0.25101214574898784,507,508,0
2019-02-15,0.2292225201072386,0.7309941520467836,0.16535433070866143,0.25196850393700787,0.18181818181818182,0.16370808678500987,0.2504930966469428,0.18016194331983806,507,508,0
2019-02-22,0.257372654155496,0.625,0.29133858267716534,0.2421259842519685,0.2202020202020202,0.28994082840236685,0.2406311637080868,0.21862348178137653,507,508,0
2019-03-01,0.2949061662198391,0.6045454545454545,0.5304518664047151,0.2357563850687623,0.29435483870967744,0.5295275590551181,0.234251968503937,0.29292929292929293,508,509,0
2019-03-08,0.3445040214477212,0.4591439688715953,0.7098039215686275,0.2549019607843137,0.36693548387096775,0.7092337917485265,0.25343811394891946,0.36767676767676766,509,510,0
2019-03-15,0.36863270777479895,0.48727272727272725,0.7784313725490196,0.2803921568627451,0.45161290322580644,0.7779960707269156,0.27897838899803534,0.45252525252525255,509,510,0
2019-03-22,0.36863270777479895,0.48363636363636364,0.6843137254901961,0.307843137254902,0.43661971830985913,0.6836935166994106,0.30648330058939094,0.4375,509,510,0
2019-03-29,0.3820375335120643,0.49122807017543857,0.7455968688845401,0.3268101761252446,0.5030181086519114,0.7450980392156863,0.3254901960784314,0.5040322580645161,510,511,0
2019-04-05,0.3900804289544236,0.44673539518900346,0.7397260273972602,0.3542074363992172,0.5140562248995983,0.7392156862745098,0.35294117647058826,0.5150905432595574,510,511,0
2019-04-12,0.38873994638069703,0.46551724137931033,0.72265625,0.384765625,0.5090180360721442,0.7221135029354208,0.3835616438356164,0.5100401606425703,511,512,0
2019-04-19,0.3967828418230563,0.4358108108108108,0.6731517509727627,0.40077821011673154,0.5190380761523046,0.5,0.5,0.5,0,514,1
2019-04-26,0.3739946380697051,0.48028673835125446,0.5281553398058253,0.39611650485436894,0.4709418837675351,0.5272373540856031,0.3949416342412451,0.4718875502008032,514,515,0
2019-05-03,0.36193029490616624,0.4777777777777778,0.39029126213592236,0.4,0.4228456913827655,0.38910505836575876,0.39883268482490275,0.42369477911646586,514,515,0
2019-05-10,0.3445040214477212,0.5214007782101168,0.2655038759689923,0.3875968992248062,0.352,0.26407766990291265,0.3864077669902913,0.3527054108216433,515,516,0
2019-05-17,0.3297587131367292,0.5365853658536586,0.24806201550387597,0.3643410852713178,0.326,0.24660194174757283,0.36310679611650487,0.32665330661322645,515,516,0
2019-05-24,0.40884718498659517,0.4721311475409836,0.560077519379845,0.38953488372093026,0.472,0.5592233009708738,0.3883495145631068,0.4729458917835671,515,516,0
2019-05-31,0.4195710455764075,0.45686900958466453,0.6027131782945736,0.40891472868217055,0.5229540918163673,0.6019417475728155,0.4077669902912621,0.524,515,516,0
2019-06-07,0.4101876675603217,0.4869281045751634,0.5213178294573644,0.4186046511627907,0.48502994011976047,0.5203883495145631,0.4174757281553398,0.486,515,516,0
2019-06-14,0.39544235924932974,0.4847457627118644,0.4263565891472868,0.41472868217054265,0.45109780439121755,0.42524271844660194,0.41359223300970877,0.452,515,516,0
2019-06-21,0.37667560321715815,0.5338078291814946,0.3546511627906977,0.3992248062015504,0.42714570858283435,0.3533980582524272,0.39805825242718446,0.428,515,516,0
2019-06-28,0.39544235924932974,0.5220338983050847,0.4263565891472868,0.39341085271317827,0.45109780439121755,0.42524271844660194,0.39223300970873787,0.452,515,516,0
2019-07-05,0.3900804289544236,0.5154639175257731,0.402321083172147,0.40038684719535783,0.4402390438247012,0.4011627906976744,0.3992248062015504,0.4411177644710579,516,517,0
2019-07-12,0.36595174262734587,0.5567765567765568,0.26305609284332687,0.38878143133462284,0.37773359840954274,0.2616279069767442,0.3875968992248062,0.3784860557768924,516,517,0
2019-07-19,0.3257372654155496,0.6337448559670782,0.1760154738878143,0.36750483558994196,0.3492063492063492,0.1744186046511628,0.36627906976744184,0.3499005964214712,516,517,0
2019-07-26,0.3203753351206434,0.6401673640167364,0.18375241779497098,0.3520309477756286,0.32341269841269843,0.1821705426356589,0.3507751937984496,0.3240556660039761,516,517,0
2019-08-02,0.28418230563002683,0.6698113207547169,0.13539651837524178,0.3307543520309478,0.23412698412698413,0.13372093023255813,0.32945736434108525,0.2345924453280318,516,517,0
2019-08-09,0.29624664879356566,0.6425339366515838,0.23166023166023167,0.30694980694980695,0.2633663366336634,0.23017408123791103,0.3056092843326886,0.2638888888888889,517,518,0
2019-08-16,0.2855227882037534,0.6572769953051644,0.1969111969111969,0.29922779922779924,0.2396039603960396,0.195357833655706,0.2978723404255319,0.2400793650793651,517,518,0
2019-08-23,0.2640750670241287,0.6954314720812182,0.16698656429942418,0.2667946257197697,0.21188118811881188,0.16538461538461538,0.2653846153846154,0.2123015873015873,520,521,0
2019-08-30,0.2935656836461126,0.639269406392694,0.2763915547024952,0.2629558541266795,0.24752475247524752,0.275,0.26153846153846155,0.24801587301587302,520,521,0
2019-09-06,0.30160857908847183,0.6177777777777778,0.32629558541266795,0.2495201535508637,0.26732673267326734,0.325,0.24807692307692308,0.26785714285714285,520,521,0
2019-09-13,0.34316353887399464,0.55859375,0.5057471264367817,0.24904214559386972,0.3438735177865613,0.5047984644913628,0.2476007677543186,0.3445544554455445,521,522,0
2019-09-20,0.3646112600536193,0.5294117647058824,0.6030534351145038,0.2633587786259542,0.3774703557312253,0.6022944550669216,0.26195028680688337,0.3782178217821782,523,524,0
2019-09-27,0.38337801608579086,0.48951048951048953,0.6202290076335878,0.2900763358778626,0.40236686390532544,0.6195028680688337,0.2887189292543021,0.4031620553359684,523,524,0
2019-10-04,0.3605898123324397,0.516728624535316,0.4026717557251908,0.30725190839694655,0.3234714003944773,0.40152963671128106,0.30592734225621415,0.3241106719367589,523,524,0
2019-10-11,0.3552278820375335,0.5622641509433962,0.3931297709923664,0.32251908396946566,0.3254437869822485,0.3919694072657744,0.32122370936902483,0.32608695652173914,523,524,0
2019-10-18,0.39544235924932974,0.5050847457627119,0.5760456273764258,0.33079847908745247,0.4161735700197239,0.5752380952380952,0.3295238095238095,0.41699604743083,525,526,0
2019-10-25,0.38873994638069703,0.5,0.5475285171102662,0.3365019011406844,0.39447731755424065,0.5466666666666666,0.3352380952380952,0.3952569169960474,525,526,0
2019-11-01,0.42091152815013405,0.4394904458598726,0.7376425855513308,0.3517110266159696,0.49506903353057197,0.7371428571428571,0.3504761904761905,0.49604743083003955,525,526,0
2019-11-08,0.42091152815013405,0.45222929936305734,0.6102661596958175,0.3745247148288973,0.4418145956607495,0.6095238095238096,0.37333333333333335,0.4426877470355731,525,526,0
2019-11-15,0.41152815013404825,0.46905537459283386,0.5513307984790875,0.3821292775665399,0.4389763779527559,0.5515267175572519,0.3816793893129771,0.4407114624505929,524,526,0
2019-11-22,0.4075067024128686,0.4769736842105263,0.5684410646387833,0.3916349809885932,0.4468503937007874,0.5687022900763359,0.39122137404580154,0.44861660079051385,524,526,0
2019-11-29,0.43297587131367293,0.44891640866873067,0.6216730038022814,0.4011406844106464,0.4822834645669291,0.6221374045801527,0.40076335877862596,0.4841897233201581,524,526,0
2019-12-06,0.40884718498659517,0.46229508196721314,0.44022770398481975,0.40037950664136623,0.4027504911591356,0.44,0.4,0.40433925049309666,525,527,0
2019-12-13,0.41420911528150134,0.4563106796116505,0.49242424242424243,0.3939393939393939,0.4176470588235294,0.4923954372623574,0.3935361216730038,0.41929133858267714,526,528,0
2019-12-20,0.4128686327077748,0.44805194805194803,0.5303030303030303,0.3958333333333333,0.4392156862745098,0.5304182509505704,0.39543726235741444,0.4409448818897638,526,528,0
2019-12-27,0.42091152815013405,0.4299363057324841,0.5776515151515151,0.4034090909090909,0.4745098039215686,0.5779467680608364,0.40304182509505704,0.4763779527559055,526,528,0
2020-01-03,0.4517426273458445,0.3857566765578635,0.7424242424242424,0.4166666666666667,0.5420743639921722,0.7433460076045627,0.41634980988593157,0.5442043222003929,526,528,0
2020-01-10,0.4544235924932976,0.3893805309734513,0.7537878787878788,0.4356060606060606,0.5616438356164384,0.7547528517110266,0.435361216730038,0.5638506876227898,526,528,0
2020-01-17,0.49865951742627346,0.3790322580645161,0.865530303030303,0.4734848484848485,0.6608187134502924,0.8669201520912547,0.47338403041825095,0.6634050880626223,526,528,0
2020-01-24,0.49463806970509383,0.3794037940379404,0.8011363636363636,0.5,0.6660194174757281,0.8022813688212928,0.5,0.6686159844054581,526,528,0
2020-01-31,0.46648793565683644,0.40804597701149425,0.6294896030245747,0.5255198487712666,0.6116504854368932,0.6287878787878788,0.5246212121212122,0.6128404669260701,528,529,0
2020-02-07,0.46648793565683644,0.40229885057471265,0.6238185255198487,0.5368620037807184,0.6174757281553398,0.6223908918406073,0.5370018975332068,0.6179337231968811,527,529,0
2020-02-14,0.4410187667560322,0.46200607902735563,0.4896030245746692,0.5368620037807184,0.5658914728682171,0.4876660341555977,0.5351043643263758,0.566147859922179,527,529,0
2020-02-21,0.44235924932975873,0.4666666666666667,0.4962264150943396,0.5339622641509434,0.5581395348837209,0.5,0.5,0.5,0,530,1
2020-02-28,0.3605898123324397,0.5762081784386617,0.23773584905660378,0.5113207547169811,0.40310077519379844,0.23484848484848486,0.509469696969697,0.4027237354085603,528,530,0
2020-03-06,0.3297587131367292,0.5772357723577236,0.1830188679245283,0.47358490566037736,0.35852713178294576,0.17992424242424243,0.4715909090909091,0.35797665369649806,528,530,0
2020-03-13,0.20509383378016086,0.7058823529411765,0.03954802259887006,0.4199623352165725,0.18410852713178294,0.035916824196597356,0.41776937618147447,0.1828793774319066,529,531,0
2020-03-20,0.0777479892761394,0.8620689655172413,0.018796992481203006,0.32706766917293234,0.08333333333333333,0.01509433962264151,0.32452830188679244,0.08171206225680934,530,532,0
2020-03-27,0.058981233243967826,0.9318181818181818,0.011278195488721804,0.2274436090225564,0.07170542635658915,0.009416195856873822,0.22598870056497175,0.07184466019417475,531,532,0
2020-04-03,0.06032171581769437,0.9333333333333333,0.03189493433395872,0.18198874296435272,0.06976744186046512,0.03007518796992481,0.18045112781954886,0.06990291262135923,532,533,0
2020-04-10,0.11796246648793565,0.8409090909090909,0.13883677298311445,0.16135084427767354,0.12572533849129594,0.5,0.5,0.5,0,533,1
2020-04-17,0.128686327077748,0.8645833333333334,0.25328330206378985,0.15384615384615385,0.16827852998065765,0.2518796992481203,0.15225563909774437,0.1686046511627907,532,533,0
2020-04-24,0.13002680965147453,0.845360824742268,0.225140712945591,0.15572232645403378,0.16634429400386846,0.2236842105263158,0.15413533834586465,0.16666666666666666,532,533,0
2020-05-01,0.1554959785522788,0.8448275862068966,0.3339587242026266,0.15384615384615385,0.1895551257253385,0.5,0.5,0.5,0,533,1
2020-05-08,0.1260053619302949,0.851063829787234,0.2401500938086304,0.15384615384615385,0.15860735009671179,0.2387218045112782,0.15225563909774437,0.15891472868217055,532,533,0
2020-05-15,0.13941018766756033,0.8076923076923077,0.27204502814258913,0.15572232645403378,0.16795366795366795,0.2706766917293233,0.15413533834586465,0.16827852998065765,532,533,0
2020-05-22,0.14343163538873996,0.8691588785046729,0.2607879924953096,0.1575984990619137,0.18076923076923077,0.2593984962406015,0.15601503759398497,0.1811175337186898,532,533,0
2020-05-29,0.16890080428954424,0.8412698412698413,0.4277673545966229,0.1575984990619137,0.21305182341650672,0.4274952919020716,0.15630885122410546,0.2138728323699422,531,533,0
2020-06-05,0.21983914209115282,0.725609756097561,0.8273921200750469,0.1669793621013133,0.29942418426103645,0.8270676691729323,0.16541353383458646,0.3,532,533,0
2020-06-12,0.225201072386059,0.6726190476190477,0.7617260787992496,0.18198874296435272,0.30518234165067176,0.7612781954887218,0.18045112781954886,0.3057692307692308,532,533,0
2020-06-19,0.2520107238605898,0.5797872340425532,0.8330206378986866,0.21575984990619138,0.3505747126436782,0.8327067669172933,0.21428571428571427,0.3512476007677543,532,533,0
2020-06-26,0.3042895442359249,0.5066079295154186,0.9080675422138836,0.24765478424015008,0.4217557251908397,0.9078947368421053,0.2462406015037594,0.4225621414913958,532,533,0
2020-07-03,0.31233243967828417,0.5278969957081545,0.8424015009380863,0.275797373358349,0.4541984732824427,0.8421052631578947,0.2744360902255639,0.45506692160611856,532,533,0
2020-07-10,0.33109919571045576,0.48582995951417,0.8461538461538461,0.32082551594746717,0.45038167938931295,0.8458646616541353,0.31954887218045114,0.45124282982791586,532,533,0
2020-07-17,0.31501340482573725,0.5234042553191489,0.774859287054409,0.34709193245778613,0.4438095238095238,0.7744360902255639,0.3458646616541353,0.4446564885496183,532,533,0
2020-07-24,0.3230563002680965,0.5020746887966805,0.7636022514071295,0.3771106941838649,0.4790874524714829,0.7631578947368421,0.37593984962406013,0.48,532,533,0
2020-07-31,0.31769436997319034,0.4978902953586498,0.6622889305816135,0.39399624765478425,0.48859315589353614,0.6629001883239172,0.3935969868173258,0.48854961832061067,531,533,0
2020-08-07,0.3605898123324397,0.44609665427509293,0.7842401500938087,0.4202626641651032,0.5608365019011406,0.7853107344632768,0.4199623352165725,0.5629770992366412,531,533,0
2020-08-14,0.38337801608579086,0.4090909090909091,0.8161350844277674,0.44840525328330205,0.6159695817490495,0.8157894736842105,0.4473684210526316,0.6171428571428571,532,533,0
2020-08-21,0.44638069705093836,0.34534534534534533,0.9269662921348315,0.5056179775280899,0.7376425855513308,0.926829268292683,0.5046904315196998,0.7390476190476191,533,534,0
2020-08-28,0.4745308310991957,0.327683615819209,0.9325842696629213,0.5655430711610487,0.8003802281368821,0.9324577861163227,0.5647279549718575,0.8019047619047619,533,534,0
2020-09-04,0.42091152815013405,0.37898089171974525,0.7546816479400749,0.5955056179775281,0.7034220532319392,0.7542213883677298,0.5947467166979362,0.7047619047619048,533,534,0
2020-09-11,0.4128686327077748,0.38961038961038963,0.6629213483146067,0.6104868913857678,0.6888045540796964,0.6622889305816135,0.6097560975609756,0.6901140684410646,533,534,0
2020-09-18,0.4343163538873995,0.3950617283950617,0.719626168224299,0.6392523364485981,0.7102272727272727,0.7191011235955056,0.6385767790262172,0.7115749525616698,534,535,0
2020-09-25,0.38873994638069703,0.4413793103448276,0.4450651769087523,0.6350093109869647,0.6117424242424242,0.44402985074626866,0.6343283582089553,0.6129032258064516,536,537,0
2020-10-02,0.4155495978552279,0.3870967741935484,0.6033519553072626,0.633147113594041,0.6704545454545454,0.5,0.5,0.5,0,537,1
2020-10-09,0.4222520107238606,0.4,0.562152133580705,0.6363636363636364,0.6761363636363636,0.5613382899628253,0.6356877323420075,0.6774193548387096,538,539,0
2020-10-16,0.4061662198391421,0.4158415841584158,0.4805914972273567,0.6303142329020333,0.6363636363636364,0.47962962962962963,0.6296296296296297,0.6375711574952562,540,541,0
2020-10-23,0.43297587131367293,0.4024767801857585,0.6051660516605166,0.6291512915129152,0.696969696969697,0.6044362292051756,0.6284658040665434,0.698292220113852,541,542,0
2020-10-30,0.4168900804289544,0.3954983922829582,0.4797047970479705,0.6273062730627307,0.6767485822306238,0.4787430683918669,0.6266173752310537,0.678030303030303,541,542,0
