Date,Equity,Nifty,Net_Return,Holdings,Cash_Wt,Regime_Score
2021-04-23,4365415.666126054,3323013.0414625765,0.03601459135793201,16,0.220097045132438,0.585542179279716
2021-04-30,4562803.767285501,3376428.6146217547,0.045216335913004224,18,0.15367484566257528,0.6540572828856005
2021-05-07,4362791.1734791,3351985.110828913,-0.04383545819797391,19,0.12503059649428616,0.7023205378417225
2021-05-14,4483420.156067923,3471770.3735058727,0.02764949725811143,19,0.12421504907332248,0.6635171558122573
2021-05-21,4497037.500595457,3525306.887585411,0.0030372670982229226,20,0.08781045172819069,0.7660210524744572
2021-05-28,4666380.1387738185,3599712.429367139,0.03765648788918007,20,0.0944385908753198,0.7913056291014614
2021-06-04,4775305.584674483,3645387.783623252,0.02334260018715223,21,0.07279846854475447,0.805850267379679
2021-06-11,4706424.219931025,3597737.061001253,-0.014424493578907436,21,0.07749488229316237,0.8091896551724138
2021-06-18,4820204.3569096215,3638816.66028367,0.024175495378583493,20,0.1023700504489452,0.750148840821401
2021-06-25,5060645.904389111,3626736.0061276695,0.049882023598195484,20,0.10415180007152358,0.7634668658594717
2021-07-02,5101156.940598988,3635739.3857544996,0.008005111793089758,19,0.1331926081172906,0.7282026820964186
2021-07-09,5198987.906079603,3693361.015366212,0.019178191657269073,19,0.13007056781599702,0.714610695422195
2021-07-16,5113958.569433429,3678485.2821618826,-0.01635497873475377,19,0.11716402286463545,0.7491002552837377
2021-07-23,5188605.591708147,3672371.046743662,0.014596720184807304,19,0.12546212868041096,0.7192474135597688
2021-07-30,5150927.69570792,3750418.2540162425,-0.0072616612178885865,18,0.1388545837425581,0.6989842731006031
2021-08-06,5209638.7681998685,3780156.282544861,0.011398155043191667,19,0.13669937546789102,0.748303559075
2021-08-13,5103278.776018588,3747542.5476876725,-0.020416001360883593,19,0.147065680615035,0.7483371511776699
2021-08-20,5144490.933136674,3814342.249366735,0.008075623325096551,18,0.15241755974128135,0.6842190610145623
2021-08-27,5232476.057299067,3966674.0575006837,0.017102785349598762,19,0.12667510578026897,0.7363659104755658
2021-09-03,5342531.1756203035,3987408.706402473,0.02103308588822201,21,0.09519373096338513,0.803733983286908
2021-09-10,5481467.1418418605,4038687.656635284,0.026005644450998566,21,0.08654152082081745,0.7999285714285714
2021-09-17,5563026.232265582,4082952.0334871924,0.014879062176831166,21,0.06921095902646357,0.8039016393442622
2021-09-24,5533253.766986624,4035113.1805446325,-0.005351847004832949,21,0.09241426780570694,0.8008333333333334
2021-10-01,5781792.99880576,4129514.2878259476,0.044917374529614015,19,0.11080534456102809,0.7489780332973429
2021-10-08,6083366.612987787,4238105.79642955,0.05215918560977848,21,0.06591357356548355,0.8028358298045579
2021-10-15,5731526.061568454,4138786.425053579,-0.05783648657113083,21,0.062467457723137554,0.806063492063492
2021-10-22,5606086.170442254,4054719.047523058,-0.021885949706712673,20,0.10490952921291707,0.7280302037825603
2021-10-29,5733154.940747048,4132658.751755318,0.022666217828537148,19,0.11664735350073718,0.6349342538746696
2021-11-05,5925802.481288919,4186974.6628771797,0.033602360747775104,18,0.14428100897247698,0.6925439553593428
2021-11-12,5981100.763306979,4112676.6241357718,0.009331779483482275,19,0.1153345289485661,0.7209715285710221
2021-11-19,5965178.046493533,3952671.786498958,-0.002662171637556844,18,0.1420358779967571,0.6401019481489331
2021-11-26,6132761.155760432,3992743.5447783708,0.028093563672488754,16,0.21104944789783686,0.504150852816228
2021-12-03,6369472.9847495025,4073021.440137599,0.03859792073701273,16,0.21487610009212466,0.5564132491647965
2021-12-10,6336842.387435524,3943520.5901916865,-0.005122966592700301,17,0.1831208527190359,0.6352404764788846
2021-12-17,6237128.074185024,3941276.464224999,-0.015735646739172486,17,0.19832153537267794,0.5191624045059056
2021-12-24,6503853.788882365,4030342.7331304164,0.04276418754351031,15,0.2574569247888856,0.5379777032684498
2021-12-31,6786119.682407245,4125039.473772612,0.04339979075288924,17,0.17947067983364573,0.6250004934704594
2022-01-07,6894256.666052447,4227664.563638435,0.01593502453626658,18,0.14221070231000443,0.6942482085051536
2022-01-14,6610092.082580039,4079955.3862382616,-0.04121758113121082,20,0.0922299027360719,0.7642782366086062
2022-01-21,6404192.690370064,3956985.3459918112,-0.031149247187129706,17,0.18727933401392893,0.6105245666615928
2022-01-28,6594235.326485772,4054329.349001896,0.029674721749311645,17,0.1999585908400977,0.517750087728956
2022-02-04,6301711.092598834,4002150.0608064015,-0.04436059973656269,17,0.20264462461424548,0.6081214340863604
2022-02-11,6174202.526360673,3953612.43810176,-0.020233959374608014,16,0.21172091973770168,0.5613046529714145
2022-02-18,5867961.0523410635,3812971.5856026504,-0.04960016661457343,15,0.259619511106164,0.5247459277782422
2022-02-25,5942726.036747448,3733889.6615669862,0.012741220287506422,13,0.3508566029824015,0.4097852542162057
2022-03-04,6085495.870797674,3826342.2762424946,0.024024300155752527,11,0.44999999999999996,0.3929473684210526
2022-03-11,6151463.922499271,3956568.77171057,0.010840209754829721,14,0.29999999999999993,0.46658008178868626
2022-03-18,6262428.9918531785,3937755.739654507,0.01803880681930792,16,0.20189861474628612,0.5844560981831047
2022-03-25,6339192.067105997,4054826.550563378,0.012257715872336516,16,0.2021521309985168,0.563205420395289
2022-04-01,6726420.053778716,4123386.6145276874,0.06108475379410593,18,0.12952873951905775,0.6732101018331185
2022-04-08,6781074.224393452,4068600.3776044245,0.008125298476420762,19,0.09342151825483946,0.7415731335939542
2022-04-15,6872140.064647613,4003104.150289246,0.013429412102078358,18,0.11966915140898982,0.6753212860056096
2022-04-22,6925488.784952411,3973137.6777999457,0.007763043215495504,17,0.1540637799975647,0.6093452375607836
2022-04-29,6596258.842118938,3801777.8315292937,-0.047538874591612636,17,0.15332064857226824,0.572525333632336
2022-05-06,6179043.745571937,3620568.019189289,-0.0632502614789715,13,0.35,0.40175010652778376
2022-05-13,6497734.130514263,3734400.301008509,0.05157600400073351,10,0.5,0.29826014289192465
2022-05-20,6327226.088150954,3728514.5095509696,-0.026241154060548562,10,0.5,0.3157550518937287
2022-05-27,6314924.645319767,3783542.628314953,-0.0019442078819062788,7,0.6499999999999999,0.298112071108956
2022-06-03,6352301.715118012,3703950.0648377673,0.005918846525895894,7,0.6499999999999999,0.35880567207539904
2022-06-10,6262452.681034535,3492437.833007461,-0.014144327223885344,6,0.7,0.27842251132412993
2022-06-17,6214344.475026376,3580523.136669955,-0.0076820071078305035,5,0.75,0.15438275121263545
2022-06-24,6201787.1688229395,3599860.2460475797,-0.002020696833576013,5,0.75,0.16059183240357672
2022-07-01,6246738.295564831,3716447.293275009,0.007248092447910176,5,0.75,0.20517125914190204
2022-07-08,6318514.437441929,3706221.066564535,0.01149017911124251,4,0.8,0.33374066675015746
2022-07-15,6379814.329832612,3853070.2196421456,0.009701630501536107,3,0.85,0.32614988526220867
2022-07-22,6534486.781883764,3941504.908185681,0.02424403659020132,14,0.31680609472706556,0.4641963078369639
2022-07-29,6657583.499607127,4004595.7549736914,0.018838008528020346,15,0.27247558628278734,0.5461306321604569
2022-08-05,6799766.751509287,4069137.892806027,0.021356585600548626,17,0.20583873103211803,0.6007113336260421
2022-08-12,6832939.882605081,4094965.4982429934,0.004878568972741714,18,0.1752021591311056,0.6503119856680976
2022-08-19,6947439.981847862,4071019.1960116336,0.016757076925887838,18,0.1697642001125973,0.6979926300992191
2022-08-26,7112592.949263449,4085545.5443349225,0.023771773177903698,18,0.1767370950851982,0.6842581754870466
2022-09-02,7244091.66896865,4156981.3146278006,0.018488154832313,18,0.19597915556137713,0.6998407204651516
2022-09-09,7209899.560605141,4096927.4287288403,-0.0047199994044768625,20,0.15895996503216492,0.752164416974511
2022-09-16,7233597.647662072,4046857.887699633,0.003286881718355417,19,0.1781420376694297,0.665291169425773
2022-09-23,7076860.194824294,3985500.527436788,-0.021667980508763448,19,0.16850506323616088,0.605328304702374
2022-09-30,7213106.732838762,4045621.6027359483,0.019252399265158985,17,0.21711322363758745,0.5636629488796878
2022-10-07,7009388.140385469,3981670.731625375,-0.028242836269957328,17,0.20516996274293642,0.6216854773116243
2022-10-14,7152941.807815521,4053160.253438413,0.020480199491728853,16,0.23956891656595125,0.5664600847376157
2022-10-21,7154148.919855538,4096295.8483669576,0.0001687574249097766,17,0.18257879248983233,0.6322017942008415
2022-10-28,7397058.450487187,4174033.9843986174,0.0339536586885243,18,0.17171891370407455,0.6577395999514356
2022-11-04,7313141.388789091,4205814.570693323,-0.011344653048208532,19,0.15614178504941467,0.7081185816853445
2022-11-11,7371524.84325398,4179409.136414635,0.007983361918093136,19,0.16220467083142842,0.7106818936278073
2022-11-18,7383768.471609677,4226817.977195913,0.0016609356430375179,19,0.1486026039033187,0.6712466838145073
2022-11-25,7501438.662093419,4290311.960385125,0.01593633263775527,19,0.14463545813723944,0.7008346202073881
2022-12-02,7576525.72972412,4249796.75206439,0.010009688942753647,19,0.11077669902853893,0.7388619234405226
2022-12-09,7747017.811063913,4202387.911283112,0.022502673048534785,18,0.12707753573037917,0.679246555961773
2022-12-16,6938940.734320124,4043726.861650302,-0.10430814752868284,17,0.17287723723647108,0.6275559023694102
2022-12-23,7504082.852014674,4151995.861132944,0.08144501291088226,14,0.30046258051600805,0.47754675198584107
2022-12-30,7508973.839090088,4104466.079431305,0.0006517767956281178,16,0.20955326325069534,0.5914212553439363
2023-01-06,7408706.39573325,4124381.017650652,-0.013353015406028913,16,0.21361364704694397,0.5522948620495616
2023-01-13,7356201.330746202,4124864.781332094,-0.0070869409830152654,16,0.22231073950689084,0.5786188241212438
2023-01-20,7059752.29072896,3997702.12251315,-0.040299201542811726,16,0.22874854477983875,0.5841893561818825
2023-01-27,7058192.25763973,4021245.2883433085,-0.00022097561288065567,14,0.3081970073733571,0.47280082243212906
2023-02-03,7052142.545411873,4035623.8199861567,-0.0008571192179285254,14,0.30408838861693577,0.486050888573409
2023-02-10,7026424.846009857,4032425.604536626,-0.0036467923381310425,14,0.3195185220400839,0.4971521501704894
2023-02-17,6937341.339691281,3932044.640637491,-0.012678354678363035,14,0.3242199508028514,0.487464433618363
2023-02-24,7008035.454421863,3970826.3624330605,0.010190375717295658,13,0.37467612195159417,0.3940404765055329
2023-03-03,7238673.842520804,3945321.2661170554,0.03291056239640102,13,0.3772801081643061,0.4272529943424279
2023-03-10,7069189.230229305,3875713.047509623,-0.023413765556879566,12,0.41391808080212733,0.39812402820905735
2023-03-17,7009971.84063156,3837589.781836016,-0.008376829035007118,11,0.45417016955275835,0.3250286060511844
2023-03-24,7093844.062798523,3912532.8388193464,0.011964701724023958,10,0.5,0.2880910980019092
2023-03-31,7210557.865835511,3966647.1817406076,0.016452828960401983,10,0.5,0.36540504622983466
2023-04-07,7213852.4005691325,4019068.351776822,0.000456904277716309,13,0.35594905526994314,0.42141799686260334
2023-04-14,7316231.996579389,3990270.9748510057,0.014192083553328372,14,0.3127275904358904,0.476673390422783
2023-04-21,7460156.645141362,4090369.7432692996,0.01967196346825303,14,0.3154196881802347,0.45625171577746837
2023-04-28,7598150.61356164,4106239.879596593,0.018497462584803698,16,0.24602584727680532,0.552455113219136
2023-05-05,7519271.232502087,4159655.452755771,-0.010381392140182591,16,0.2422865706039119,0.5702099702515474
2023-05-12,7571009.384079138,4140896.1722198683,0.006880740164473986,17,0.22610132656182225,0.6230923276242043
2023-05-19,7615667.515950893,4218620.870371488,0.005898570402734527,17,0.23305596252903382,0.6045803901434703
2023-05-26,7787871.190313728,4249380.177783151,0.022611763709767536,18,0.20833295438790755,0.6766446942731477
2023-06-02,7864827.413650369,4267171.930956171,0.00988154804516495,19,0.15985927767554953,0.7066506041304194
2023-06-09,8043974.451054553,4348887.679479685,0.022778254115691426,19,0.15750688786424927,0.7170936834410186
2023-06-16,7945545.656609834,4303292.9525038125,-0.01223633852191247,20,0.1649990715688351,0.7847393437292816
2023-06-23,8248145.776297665,4415687.381158748,0.03808424654084024,19,0.20078229592993957,0.7128996231195844
2023-06-30,8311159.002356841,4451942.78150679,0.007639683847520486,20,0.12691482533862342,0.7859427990409634
2023-07-07,8559265.6187698,4505842.11834741,0.029852228352580158,20,0.1400548425764676,0.7814395479139061
2023-07-14,8706809.606037932,4543159.1112186145,0.017237925990353422,20,0.13421616258431124,0.7927739408092773
2023-07-21,8832073.140202574,4554997.883533894,0.01438684659852648,20,0.12236362905102538,0.7879546681085318
2023-07-28,8804032.215450846,4539477.132087642,-0.0031748972530684988,20,0.12188803226583733,0.7696682728438423
2023-08-04,9082034.103323702,4531293.463143256,0.03157665499962288,19,0.1850447797560164,0.7346670129977182
2023-08-11,9209092.780651692,4503759.246941203,0.013990112334140157,19,0.16428131715446648,0.7097658023381381
2023-08-18,9490308.606994709,4520731.289431779,0.030536756773028903,19,0.15852524233146004,0.6783683111030007
2023-08-25,9621683.146632586,4588915.092754967,0.013843020820318734,18,0.18248710487649822,0.6841103003395529
2023-09-01,10069842.01126771,4699885.106125658,0.04657801112396564,19,0.13484682941179693,0.7273052452039832
2023-09-08,9736939.802296113,4747818.024228497,-0.03305932790197648,20,0.10816724659622268,0.7931021241334031
2023-09-15,9610690.471750159,4638971.195904134,-0.012966017363708227,20,0.12791359292651627,0.7970755677753808
2023-09-22,9982623.353507988,4647517.687609602,0.03869991264947037,20,0.13828005691444367,0.6945464920098375
2023-09-29,9957806.102670763,4647786.445210403,-0.002486044996228872,20,0.15001773693911347,0.6943650658986351
2023-10-06,10048976.985566255,4673788.74308789,0.009155719839838957,18,0.18045934044917178,0.6877808564726794
2023-10-13,10035744.01153463,4624982.362782448,-0.0013168478792051656,18,0.19418625636422893,0.6987506641606245
2023-10-20,9754385.849160902,4505842.11834741,-0.02803560573589227,18,0.19213500995573973,0.6521982586165105
2023-10-27,9993534.232665686,4569134.533336021,0.024517010830092934,17,0.22635180073766625,0.5775231222171454
2023-11-03,10365333.558619002,4637842.41398077,0.03720398782825212,17,0.22178432757387567,0.6357095805666942
2023-11-10,10976198.272700092,4730268.152896199,0.0589334352460991,18,0.19387169800739812,0.6858274642987777
2023-11-17,10932828.535836786,4741824.729730638,-0.003951253046437336,19,0.17246348701088776,0.7439675711268565
2023-11-24,11284435.588573294,4868638.00366854,0.03216066652687129,19,0.1592159836886453,0.7361953169074624
2023-12-01,11399857.759069078,5026707.786579588,0.010228439835543309,21,0.12499461142271029,0.8092573041556534
2023-12-08,11669756.115979062,5145377.7052132245,0.02367558987262531,21,0.12406994607085453,0.8304719626168223
2023-12-15,11677982.786955414,5121095.455980863,0.0007049565470427649,21,0.13482448871339936,0.8317441860465116
2023-12-22,11895705.765706342,5221731.73960076,0.0186438859110264,21,0.13062677768293818,0.8326818181818182
2023-12-29,12137414.00701686,5265122.654250064,0.020318949213364856,21,0.1273398683964726,0.8340555555555556
2024-01-05,12226970.228422422,5306780.082374203,0.007378525718393354,21,0.10678753526902462,0.8349895591647332
2024-01-12,12304665.350690737,5269369.0243427185,0.0063544051238226375,21,0.1249083270024609,0.8330314685314686
2024-01-19,12352044.240685292,5212016.152331807,0.0038504818005388078,21,0.11621241814481542,0.8009945518219391
2024-01-26,12795178.979573661,5351178.8380265115,0.03587541707701851,19,0.16667002451849555,0.7421017483010943
2024-02-02,13033154.275793256,5364804.848387117,0.018598825119953425,21,0.11319574989963277,0.8095342860033266
2024-02-09,13241586.963772476,5419470.14439002,0.015992497561879152,20,0.14306349378118532,0.787930817952209
2024-02-16,13174436.762202144,5459407.523869033,-0.005071159654356205,20,0.16374287468119908,0.799310005590755
2024-02-23,13059006.421433873,5469163.424778105,-0.008761690753979144,20,0.14738500694101953,0.7985632218202823
2024-03-01,13364635.24924972,5492007.820846181,0.023403681562956694,20,0.12584324289593907,0.7835589334297028
2024-03-08,12577610.706558328,5328173.187397954,-0.05888859127192228,20,0.14077151644612296,0.7687472090470965
2024-03-15,12681168.672650144,5373700.7249736255,0.008233516564303987,17,0.2303025858466038,0.6386839068077493
2024-03-22,12854401.842439363,5443725.517862299,0.013660662850643684,18,0.20118979749074706,0.6764563012594088
2024-03-29,13025193.659889257,5567340.576350671,0.013286640603222611,19,0.1896437559374058,0.7107163248790038
2024-04-05,13080448.091103766,5575510.807415019,0.004242119745571496,20,0.17623399528449712,0.7764689906737294
2024-04-12,12974934.530080844,5478677.443846456,-0.008066509670619332,20,0.14163735113190867,0.7552366781734483
2024-04-19,13268052.897424296,5600733.708250183,0.022591124962048327,18,0.16975542041052671,0.6822931012947534
2024-04-26,13554429.00843863,5633038.371866451,0.021583883726445516,19,0.1399565002105726,0.7464581244845844
2024-05-03,13216839.19545991,5501226.20655365,-0.0249062363872757,19,0.14019284217745664,0.7439239356293531
2024-05-10,13955865.03117366,5661257.919950545,0.05591547455367481,17,0.2113016058040892,0.6429657482487848
2024-05-17,14277334.36875139,5773921.106206281,0.02303471242088209,19,0.14032406561888122,0.7456517605305076
2024-05-24,14038642.841400139,5671672.27698158,-0.016718213721580298,20,0.1272273033278143,0.7919543448499429
2024-05-31,14131609.238652842,5849280.737470853,0.006622178390245978,19,0.13964797352859104,0.7054427219396909
2024-06-07,15034346.250742158,5970261.971471376,0.0638806944661437,21,0.09244374402993827,0.8061279156098775
2024-06-14,14996093.97846784,5976147.762928916,-0.0025443256152510307,21,0.10099459496158347,0.8340555555555556
2024-06-21,15106556.205390658,6063090.846788006,0.0073660665958367065,21,0.10276835609942214,0.8134577254950641
2024-06-28,15660197.971199328,6178105.66205075,0.0366491050826732,21,0.10536722107088126,0.8346538986373957
2024-07-05,15238293.28693957,6207077.731417087,-0.026941210132571912,21,0.10509316234357291,0.8352018348623853
2024-07-12,14432881.443021154,6142078.7056633895,-0.052854465310017223,21,0.10879856995706305,0.8326666666666667
2024-07-19,14629408.646717258,6259915.475734543,0.013616629809644207,20,0.12726601164066553,0.7635866334991516
2024-07-26,14752155.1785847,6251153.977948434,0.008390396005171816,21,0.1186922908301723,0.8076869782439402
2024-08-02,14780378.205723051,6160864.861959372,0.0019131460316605747,20,0.13319482932411264,0.7704972014930824
2024-08-09,15029183.63215632,6196609.62286589,0.016833495257714735,19,0.15936093985760957,0.7111656448781358
2024-08-16,15381590.606599059,6293940.187995936,0.023448178095896815,19,0.16355218243548386,0.7206892779955373
2024-08-23,15538287.445860013,6378840.714088938,0.010187297482337519,20,0.1467556777427711,0.7630173145633741
2024-08-30,15276993.919769425,6309810.324323228,-0.01681610840325958,20,0.15671221721927453,0.7843413354736392
2024-09-06,15408502.968918316,6430885.623484032,0.008608306702191655,19,0.18775394596521022,0.7155719750241251
2024-09-13,15542067.83303731,6502267.642256751,0.008668257025904125,20,0.1653395129896693,0.7691778749904713
2024-09-20,15605911.071109472,6581752.702693617,0.004107769877084977,20,0.1275326058229177,0.7807289658999792
2024-09-27,15177761.418367552,6325196.696969081,-0.02743509499644237,20,0.15760369720543788,0.7950774530824049
2024-10-04,15572074.952046018,6345702.901910189,0.025979689811257922,20,0.15638883364162903,0.6341903418832914
2024-10-11,15261049.461254084,6299866.293093596,-0.01997328498287683,19,0.17998900636182202,0.6503245416405328
2024-10-18,14363523.910752332,6046790.69829943,-0.05881152228622661,17,0.21233021119270823,0.6231514634558698
2024-10-25,14919777.749112355,6134002.539759321,0.03872683624271459,16,0.2466239833430307,0.48031526446471623
2024-11-01,14720576.957265189,6086190.5625768425,-0.013351458392804655,16,0.23713598974061034,0.5621391940321019
2024-11-08,14124647.123920692,5902750.062150189,-0.040482776936971984,15,0.2662964423641596,0.5441283967385132
2024-11-15,14297631.793904059,5973285.494480384,0.012247008259088508,15,0.2569229141181558,0.44673257236977393
2024-11-22,14714096.0784883,6097303.689369957,0.0291282004311934,15,0.27466878996054866,0.5184765075691152
2024-11-29,15161076.060138494,6265304.065630598,0.03037767180980081,17,0.1976450663483319,0.6112350515166977
2024-12-06,15092018.060286047,6277895.35922812,-0.004554953723503469,19,0.14476600029838227,0.7075483307039505
2024-12-13,15141160.496768922,5998508.3953155475,0.003256187230002731,18,0.17130996455378245,0.6968529731160967
2024-12-20,15151879.902738767,6032318.1014963,0.0007079646221393866,18,0.16000066638050725,0.5250096832268862
2024-12-27,15560042.518602407,6102987.912626895,0.026938084150855898,17,0.19224508588992495,0.5589667102799204
2025-01-03,14706282.114957722,5858646.93985876,-0.05486877061061962,17,0.17168507753945994,0.6143050041244388
2025-01-10,14397938.584544526,5826731.974763653,-0.0209667901107092,15,0.2523075505246616,0.4511045566698662
2025-01-17,13680381.93157766,5729616.41571425,-0.049837457546674686,15,0.2503182686274883,0.4194142079783095
2025-01-24,13488348.415035786,5800030.907124085,-0.014037145856184933,12,0.3999999999999999,0.33868168284816735
2025-01-31,13689043.445079878,5817567.340576344,0.014879140415765936,10,0.5,0.373595089905093
2025-02-07,13154896.5489992,5545302.453084994,-0.0390200307438328,9,0.55,0.39278973981112225
2025-02-14,13039613.679436311,5560661.949970766,-0.008763494956686593,6,0.7,0.20753866574981308
2025-02-21,12868918.586061686,5343142.98576256,-0.01309050233933032,4,0.8,0.20732451149756576
2025-02-28,12917425.674352143,5494319.136213064,0.0037693212499607,2,0.9,0.13409372579764
2025-03-07,12926226.78202395,5422466.791638943,0.0006813360412269321,2,0.9,0.18866381062060344
2025-03-14,13063975.228138138,5717522.3236782085,0.010656508541669042,2,0.9,0.16661190664830872
2025-03-21,13025053.513748312,5735166.260170787,-0.002979316303814911,2,0.9,0.37050906348703255
2025-03-28,13048472.258384634,5591595.949822947,0.0017979768460529954,1,0.95,0.3733770511200248
2025-04-04,13009996.383326072,5577486.175780901,-0.002948688114337478,1,0.95,0.27954582267421546
2025-04-11,13034173.005089283,5827081.359644695,0.0018583111824840071,1,0.95,0.2840917163432469
2025-04-18,12900884.106327433,5871856.375938126,-0.010226110909361538,13,0.3783259819061072,0.43963309069997575
2025-04-25,12810729.780709548,5914279.763224548,-0.006988228471385796,14,0.33533313771370343,0.4775790278806541
2025-05-02,12672708.816751713,5825468.814039892,-0.01077385647191367,15,0.30992638588630295,0.5067761994430547
2025-05-09,13079124.604722764,6146728.212157245,0.032070159099199115,15,0.3410873551090161,0.4523208753625782
