Date,Equity,Nifty,Net_Return,Holdings,Cash_Wt,Regime_Score
2021-08-27,5487527.195071756,3966674.0575006837,0.019428154155709053,19,0.1259150853310783,0.7355013571614448
2021-09-03,5611527.291951512,3987408.706402473,0.022596716603266887,21,0.09309724362397931,0.800809192200557
2021-09-10,5737683.607724657,4038687.656635284,0.022481636319240387,21,0.07643038997902707,0.8011890756302521
2021-09-17,5815440.364389628,4082952.0334871924,0.013551942208923112,21,0.06705928290665941,0.8026721311475409
2021-09-24,5783093.952111195,4035113.1805446325,-0.005562160430103315,20,0.08983796047298398,0.7983333333333333
2021-10-01,6107380.171496437,4129514.2878259476,0.056074866165170545,19,0.11505692518045318,0.7489780332973429
2021-10-08,6316132.726650084,4238105.79642955,0.03418037673958954,21,0.0623093743230998,0.8024326039981063
2021-10-15,5937930.857655239,4138786.425053579,-0.059878708279684036,21,0.052829682282536816,0.8068571428571428
2021-10-22,5793636.2087631235,4054719.047523058,-0.024300493278073418,21,0.052362585945930684,0.7280302037825603
2021-10-29,5979017.45181003,4132658.751755318,0.031997390993675046,19,0.09690541819843335,0.6340891834521345
2021-11-05,6227830.375943887,4186974.6628771797,0.041614349872575486,18,0.13071817662631247,0.6941877909757811
2021-11-12,6282307.434959434,4112676.6241357718,0.008747357543001589,19,0.10539731150898435,0.72180255350177
2021-11-19,6268582.819174171,3952671.786498958,-0.0021846456779380736,18,0.13432520932810188,0.6418016648628141
2021-11-26,6435346.536549315,3992743.5447783708,0.02660309709318204,16,0.2089893795808302,0.5032579956733708
2021-12-03,6689282.792042276,4073021.440137599,0.039459608593063134,16,0.21129767505187125,0.5546381012358025
2021-12-10,6665207.247996102,3943520.5901916865,-0.0035991218781801834,17,0.17115922791403448,0.6365116629195626
2021-12-17,6629652.431671529,3941276.464224999,-0.005334390214987297,16,0.22243343996990594,0.5187036889095753
2021-12-24,6940030.358668272,4030342.7331304164,0.04681662126267563,15,0.2602074246487249,0.5389036291943757
2021-12-31,7238862.646935569,4125039.473772612,0.043059219171000904,17,0.1815489188477838,0.6263240228822241
2022-01-07,7371828.52462942,4227664.563638435,0.018368338256858522,18,0.15376452902377535,0.6951102774706708
2022-01-14,7112657.649707544,4079955.3862382616,-0.03515693210388459,20,0.09516303175920615,0.7638615699419395
2022-01-21,6869810.982132884,3956985.3459918112,-0.03414288716463746,18,0.12745860041077206,0.6136402936645602
2022-01-28,7124309.273183813,4054329.349001896,0.0370458942338926,18,0.1493414163720843,0.5195905785265021
2022-02-04,6830223.554775617,4002150.0608064015,-0.04127919032307398,18,0.14780669491518783,0.6067781505042709
2022-02-11,6702016.982331647,3953612.43810176,-0.018770479679882594,16,0.20064105624815176,0.5598939946642044
2022-02-18,6360379.749200257,3812971.5856026504,-0.05097528610148855,15,0.25,0.5237289786256999
2022-02-25,6429250.403757655,3733889.6615669862,0.010828072736703847,13,0.35,0.4079485195223282
2022-03-04,6574821.257814138,3826342.2762424946,0.022641963668331093,11,0.44999999999999996,0.39360526315789474
2022-03-11,6640971.505378109,3956568.77171057,0.010061147667756388,14,0.29999999999999993,0.46600093120953573
2022-03-18,6775253.228638852,3937755.739654507,0.020220192655848034,16,0.20121376761305143,0.5839222903539233
2022-03-25,6867433.990086149,4054826.550563378,0.01360550791779279,16,0.20238425143177474,0.5626519148602336
2022-04-01,7233091.645495263,4123386.6145276874,0.053245164924333954,18,0.12888146324821936,0.6721791739980669
2022-04-08,7279914.167525038,4068600.3776044245,0.006473376022953553,19,0.09371226447358094,0.7406207526415731
2022-04-15,7357450.690456897,4003104.150289246,0.010650746856019628,18,0.12569102224007744,0.6743628195519356
2022-04-22,7366377.274499844,3973137.6777999457,0.0012132713379275704,17,0.16266774093014247,0.6133056336003876
2022-04-29,7019635.273687623,3801777.8315292937,-0.04707089901742277,17,0.16145659488525255,0.5751569125797045
2022-05-06,6571711.35252728,3620568.019189289,-0.06381014165213675,14,0.29999999999999993,0.40175010652778376
2022-05-13,6817970.641451259,3734400.301008509,0.0374726271002873,11,0.44999999999999996,0.29826014289192465
2022-05-20,6705889.404803307,3728514.5095509696,-0.016439090536197278,11,0.44999999999999996,0.3136717185603954
2022-05-27,6737123.4696155675,3783542.628314953,0.004657706521358478,8,0.6,0.3003397938812332
2022-06-03,6659991.434004585,3703950.0648377673,-0.01144880837628225,8,0.6,0.3594937454698945
2022-06-10,6531926.194074268,3492437.833007461,-0.01922903973666415,7,0.6499999999999999,0.27842251132412993
2022-06-17,6562653.853062371,3580523.136669955,0.004704226299430437,6,0.7,0.15538946262203143
2022-06-24,6586707.57764506,3599860.2460475797,0.00366524353123755,6,0.7,0.16059183240357672
2022-07-01,6674841.62349095,3716447.293275009,0.013380591867325842,6,0.7,0.20432380151478338
2022-07-08,6740560.185465686,3706221.066564535,0.009845711056791323,6,0.7,0.3330429923315528
2022-07-15,6835226.955560475,3853070.2196421456,0.014044347574985306,6,0.7,0.32334614694445163
2022-07-22,7021173.298605681,3941504.908185681,0.027204121275583772,14,0.31612710020929635,0.462289528175947
2022-07-29,7177965.198308165,4004595.7549736914,0.022331296071786296,15,0.2768781667227609,0.5461306321604569
2022-08-05,7358314.302662574,4069137.892806027,0.02512538015605264,17,0.20894124457553542,0.6007113336260421
2022-08-12,7402326.185169922,4094965.4982429934,0.005981245254965818,17,0.220197527882544,0.648639123214566
2022-08-19,7456663.659801145,4071019.1960116336,0.00734059446611316,18,0.18484555158161053,0.6995827361062862
2022-08-26,7595450.059889102,4085545.5443349225,0.0186123991130449,18,0.17573353875824693,0.6874839819386596
2022-09-02,7699547.6301160455,4156981.3146278006,0.0137052537250786,18,0.1905698689460218,0.6998407204651516
2022-09-09,7698678.725950776,4096927.4287288403,-0.0001128513267287516,20,0.1482789424118066,0.753164416974511
2022-09-16,7700935.82939017,4046857.887699633,0.0002931806248499581,19,0.17743892603519384,0.6642566866671523
2022-09-23,7541313.86353944,3985500.527436788,-0.020727606278907306,19,0.17349704398551458,0.605328304702374
2022-09-30,7694803.539257109,4045621.6027359483,0.020353174326791786,18,0.18396472305349532,0.5625799163887131
2022-10-07,7441298.647455544,3981670.731625375,-0.03294494661341794,17,0.20669436674626496,0.6206509945530037
2022-10-14,7604193.358084499,4053160.253438413,0.02189062935737083,16,0.23038067551602337,0.5680905195202244
2022-10-21,7598725.7854255065,4096295.8483669576,-0.0007190207299475778,17,0.18907503741500042,0.6311528431518906
2022-10-28,7906989.907326281,4174033.9843986174,0.04056787027267526,18,0.17258226795630893,0.6598014556215387
2022-11-04,7855344.977685474,4205814.570693323,-0.00653155375763858,19,0.14563845883530357,0.7081185816853445
2022-11-11,7936281.321666476,4179409.136414635,0.010303346856301897,19,0.15196630556077073,0.709678549146202
2022-11-18,8041554.472507141,4226817.977195913,0.013264795761871973,18,0.15723498879312492,0.6702399724051112
2022-11-25,8247207.84380388,4290311.960385125,0.025573833019453707,19,0.14111191370684328,0.7017961586689265
2022-12-02,8314933.189777734,4249796.75206439,0.008211912110925732,19,0.13008611206825416,0.7379583089826912
2022-12-09,8546600.081589019,4202387.911283112,0.027861545790421126,19,0.11667595758424365,0.6797080944233114
2022-12-16,7629303.656587607,4043726.861650302,-0.10732881101778018,18,0.1394630851796208,0.6289362704675696
2022-12-23,8095029.11599731,4151995.861132944,0.061044294521894825,14,0.29999999999999993,0.476482922198607
2022-12-30,8132228.829139441,4104466.079431305,0.004595377312308702,16,0.20683331124659332,0.5914212553439363
2023-01-06,7998309.995929355,4124381.017650652,-0.016467666616835387,16,0.2093385479972597,0.5542056900750393
2023-01-13,7922475.141233278,4124864.781332094,-0.00948135977908724,16,0.21600680412495832,0.5809922418427628
2023-01-20,7593550.41509876,3997702.12251315,-0.041517924672631344,16,0.2226018163701282,0.5827562351627742
2023-01-27,7655853.549377467,4021245.2883433085,0.008204743614373762,16,0.22378122986867044,0.4712753987033155
2023-02-03,7707171.65769384,4035623.8199861567,0.006703120427446897,14,0.29999999999999993,0.48655256081421167
2023-02-10,7677589.411536073,4032425.604536626,-0.0038382752417659926,14,0.3198604194616722,0.49666195409205804
2023-02-17,7552947.343004213,3932044.640637491,-0.016234531680552982,14,0.3120056938116075,0.486474334608462
2023-02-24,7633728.623596646,3970826.3624330605,0.010695332156294602,14,0.3254440542164936,0.39249938061512196
2023-03-03,7858292.369241254,3945321.2661170554,0.02941730793919756,14,0.3241595224507623,0.42976977286591783
2023-03-10,7641000.631960535,3875713.047509623,-0.02765126659466594,14,0.32930719344859904,0.4011645687495979
2023-03-17,7592886.129331622,3837589.781836016,-0.006296885047707208,13,0.35908966283144805,0.326701468504716
2023-03-24,7782230.422735623,3912532.8388193464,0.024937064797080976,12,0.40020697281429063,0.28867933329602685
2023-03-31,7916408.1592775155,3966647.1817406076,0.017241552775139442,12,0.3999999999999999,0.3615447521121876
2023-04-07,7855862.257486193,4019068.351776822,-0.00764815312363171,13,0.3535137455856059,0.420900755483293
2023-04-14,7998950.403585771,3990270.9748510057,0.018214187241282324,14,0.30939766595435436,0.475673390422783
2023-04-21,8273409.871566226,4090369.7432692996,0.034311935208076697,14,0.31018706952227104,0.4547859177318658
2023-04-28,8461805.088974928,4106239.879596593,0.022771169364662086,16,0.23909345363497003,0.5506089593729822
2023-05-05,8399120.958257753,4159655.452755771,-0.007407891112836817,16,0.24055394315918988,0.5715653919382945
2023-05-12,8482567.62737639,4140896.1722198683,0.009935166969657103,17,0.226176041026249,0.6252599576820078
2023-05-19,8533608.100184578,4218620.870371488,0.0060171017845423985,17,0.2177556298074178,0.6041366031612219
2023-05-26,8788876.832212586,4249380.177783151,0.029913341347663477,18,0.19251117243806848,0.6766446942731477
2023-06-02,8891673.614057409,4267171.930956171,0.011696236482465771,19,0.1487588711311274,0.7054040667342975
2023-06-09,9073795.506788332,4348887.679479685,0.020482296206081472,19,0.1528633586326944,0.7166758561429685
2023-06-16,9017962.0621719,4303292.9525038125,-0.006153262388893554,20,0.1530176019293713,0.7855393437292816
2023-06-23,9392539.944713917,4415687.381158748,0.041536866085662,20,0.14940195385939248,0.7128996231195844
2023-06-30,9534308.338829944,4451942.78150679,0.015093722778981933,20,0.15647049791585532,0.7847363647246096
2023-07-07,9938699.520773087,4505842.11834741,0.04241431759619062,20,0.14985530074047404,0.780647991185674
2023-07-14,10435121.656034987,4543159.1112186145,0.04994839960945795,20,0.1373384770879159,0.7935739408092773
2023-07-21,10713377.417755358,4554997.883533894,0.02666531075461363,20,0.12469686139659464,0.7875619979514638
2023-07-28,10701250.129944159,4539477.132087642,-0.0011319761582469438,20,0.10263249332962465,0.7684994416750112
2023-08-04,11062781.786323993,4531293.463143256,0.03378405812309709,19,0.14428670959838652,0.7350516283823336
2023-08-11,11247824.629916698,4503759.246941203,0.016726610645204865,19,0.1519154434013159,0.7086089899988065
2023-08-18,11630790.609765401,4520731.289431779,0.03404800416518761,19,0.14479512815879503,0.6783683111030007
2023-08-25,11836301.26002434,4588915.092754967,0.017669534011418696,19,0.1492015467512755,0.682976799080107
2023-09-01,12287803.732828239,4699885.106125658,0.038145571229146746,19,0.14573680810911216,0.7276765323326961
2023-09-08,11852531.311132874,4747818.024228497,-0.035423126146821984,20,0.11069855204757828,0.7931021241334031
2023-09-15,11653696.939210685,4638971.195904134,-0.01677568839117329,20,0.10664607760459488,0.7970755677753808
2023-09-22,12002908.932853196,4647517.687609602,0.02996576927168347,19,0.14637206273598813,0.693438117625601
2023-09-29,11959445.613317462,4647786.445210403,-0.0036210655082761444,18,0.15702811445129305,0.6947282620245431
2023-10-06,11999582.649731167,4673788.74308789,0.0033560950658958516,18,0.16567645163179934,0.6863280719690474
2023-10-13,11980236.381864905,4624982.362782448,-0.0016122450614309038,18,0.1743125105244493,0.6991129830012042
2023-10-20,11702497.097396966,4505842.11834741,-0.02318312223691738,18,0.17781587614109806,0.6558390353155397
2023-10-27,11956857.56642997,4569134.533336021,0.021735572067741155,16,0.2337224869912372,0.5771536640890667
2023-11-03,12311777.901064027,4637842.41398077,0.0296834124402827,17,0.20076203144504945,0.6371765732317309
2023-11-10,12984545.185482303,4730268.152896199,0.05464420247218187,18,0.1824138671370371,0.6858274642987777
2023-11-17,12899849.35592962,4741824.729730638,-0.006522818346181141,19,0.16714751857883936,0.7432498677775743
2023-11-24,13260956.827198675,4868638.00366854,0.027993154129591826,19,0.16470640447575025,0.7354827278338282
2023-12-01,13295089.766328432,5026707.786579588,0.00257394240661051,21,0.1378792678598807,0.8096085922118594
2023-12-08,13615481.558673732,5145377.7052132245,0.024098505386307027,21,0.1283343705832447,0.8304719626168223
2023-12-15,13638315.523673974,5121095.455980863,0.0016770589348486446,21,0.13521842810491602,0.8320930232558139
2023-12-22,13871490.818522383,5221731.73960076,0.017097074374298783,21,0.12821908802296633,0.8337307692307693
2023-12-29,14202894.622368414,5265122.654250064,0.023891001203959587,21,0.12766198218396307,0.8340555555555556
2024-01-05,14414845.842174765,5306780.082374203,0.01492310021596192,21,0.12297983795511547,0.8349895591647332
2024-01-12,14434355.70610846,5269369.0243427185,0.0013534563010458602,21,0.13365668661392816,0.8337307692307693
2024-01-19,14569565.768155273,5212016.152331807,0.009367239161883364,21,0.13252221253830798,0.8002952511226384
2024-01-26,15098526.885837026,5351178.8380265115,0.036305894499471095,19,0.19915660750031927,0.7428026828805336
2024-02-02,15209099.182689333,5364804.848387117,0.007323383114681818,21,0.14654932603535076,0.8095342860033266
2024-02-09,15482630.277647225,5419470.14439002,0.01798470058431979,20,0.1639784595332382,0.7865223672479836
2024-02-16,15431100.633274542,5459407.523869033,-0.00332822288258595,20,0.1577091198403997,0.798246175803521
2024-02-23,15265710.641665595,5469163.424778105,-0.010717964683109656,20,0.13240769238038896,0.7964455747614588
2024-03-01,15495706.957123175,5492007.820846181,0.015066204309535206,20,0.11694116217945816,0.7821371324818356
2024-03-08,14563463.699884705,5328173.187397954,-0.06016138920399052,20,0.14431995833776912,0.7673049013547888
2024-03-15,14704863.610311525,5373700.7249736255,0.009709222568250731,17,0.25106580297951797,0.6390705047458937
2024-03-22,14861491.249194583,5443725.517862299,0.01065141731564425,18,0.22486558848324645,0.676829435587767
2024-03-29,15176780.751955096,5567340.576350671,0.02121519957006993,19,0.19647396015040308,0.7110932093011144
2024-04-05,15190810.15434079,5575510.807415019,0.0009243990945766101,20,0.16190769222113732,0.77718498112719
2024-04-12,15087369.395266876,5478677.443846456,-0.0068094300450694655,20,0.13962406756234635,0.7545155243272944
2024-04-19,15506893.302023627,5600733.708250183,0.02780629914770701,18,0.1694582095518703,0.682658064798403
2024-04-26,15794823.549270201,5633038.371866451,0.018567887302674717,19,0.14561990490114007,0.7485958917054869
2024-05-03,15362416.469545424,5501226.20655365,-0.027376505877126922,19,0.15165140051045534,0.7453593423279178
2024-05-10,16125836.212937173,5661257.919950545,0.04969398824105294,17,0.20790400158994615,0.6452327507676765
2024-05-17,16476324.209751315,5773921.106206281,0.021734562610338286,19,0.1456403406259067,0.7452911836074307
2024-05-24,16224639.367679987,5671672.27698158,-0.015275545617290678,20,0.13721024466646303,0.7933863257568642
2024-05-31,16144069.743590884,5849280.737470853,-0.004965880736283165,19,0.1637466600896622,0.7047092256071726
2024-06-07,17343403.15396755,5970261.971471376,0.07428940963617885,21,0.11280700794313625,0.8050640858226435
2024-06-14,17245085.71542379,5976147.762928916,-0.005668866581197288,21,0.11013813847903298,0.8337083333333333
2024-06-21,17492106.427154865,6063090.846788006,0.014324122002487064,21,0.10604533516186643,0.8141505661417154
2024-06-28,18138293.92361284,6178105.66205075,0.03694166275222464,21,0.0982192284022092,0.8325705653040624
2024-07-05,17724905.997817487,6207077.731417087,-0.02279089353917662,21,0.0980518528940939,0.8362339449541284
2024-07-12,16735517.395311603,6142078.7056633895,-0.055819117045117606,21,0.10875436836483954,0.8319722222222221
2024-07-19,16963144.129670486,6259915.475734543,0.013601416017329225,20,0.1373750233679326,0.7649755223880405
2024-07-26,17015908.942614436,6251153.977948434,0.003110556188204358,21,0.11786394016144297,0.8094150888430185
2024-08-02,17095905.228207026,6160864.861959372,0.004701264320488301,20,0.12763364092175344,0.769802757048638
2024-08-09,17272908.628014654,6196609.62286589,0.010353555277996328,20,0.1454394953346112,0.7100992941672353
2024-08-16,17643394.889384843,6293940.187995936,0.021448979401726617,19,0.16880214541571603,0.7217658330194607
2024-08-23,17817966.56050579,6378840.714088938,0.009894449011396095,20,0.14528660468612498,0.7616154454044957
2024-08-30,17474610.418588303,6309810.324323228,-0.019270220356039296,20,0.161881225229894,0.7832825119442274
2024-09-06,17708403.23227869,6430885.623484032,0.013379000051508692,19,0.19800789193229562,0.7163036823411982
2024-09-13,17814344.653333426,6502267.642256751,0.0059825507509127795,20,0.17904387383081977,0.7691778749904713
2024-09-20,17967458.457735587,6581752.702693617,0.008594972612338719,20,0.1432143432820706,0.7810966129588027
2024-09-27,17453428.698334716,6325196.696969081,-0.028608929894565222,20,0.16680793940120087,0.7939772085836273
2024-10-04,17874913.401041508,6345702.901910189,0.0241491061723022,20,0.16742882401295878,0.6330568406238455
2024-10-11,17513582.671777803,6299866.293093596,-0.0202144044648995,19,0.18930732115082827,0.6491910403810869
2024-10-18,16464717.810712611,6046790.69829943,-0.05988865218053765,17,0.21502057569055233,0.6246899249943314
2024-10-25,17181930.957680784,6134002.539759321,0.04356060973614293,15,0.28386471307068817,0.4794250567495827
2024-11-01,16893766.14160981,6086190.5625768425,-0.016771387149717112,16,0.23516243831530947,0.5617444571899965
2024-11-08,16364802.771612046,5902750.062150189,-0.03131115735613931,15,0.26162546030613865,0.5428678925368325
2024-11-15,16629287.76255544,5973285.494480384,0.01616181964638138,15,0.2502966525983996,0.44865564929285084
2024-11-22,17131696.91468905,6097303.689369957,0.030212307304278728,15,0.2602516034993798,0.5170658492619052
2024-11-29,17725572.540356338,6265304.065630598,0.03466531241035954,17,0.18545574348262572,0.6112350515166977
2024-12-06,17618229.06927579,6277895.35922812,-0.006055853532299638,19,0.13412443383858097,0.7083419814976013
2024-12-13,17502009.647290178,5998508.3953155475,-0.006596543927805183,18,0.16102934617849085,0.6968529731160967
2024-12-20,17536187.353561733,6032318.1014963,0.0019527875347073386,17,0.19450092293535803,0.5250096832268862
2024-12-27,17978918.93755934,6102987.912626895,0.025246741214114767,16,0.23073600140926687,0.5575863421817608
2025-01-03,17044708.456747543,5858646.93985876,-0.051961437951653464,17,0.16665511804502353,0.6151770971476946
2025-01-10,16678310.80638218,5826731.974763653,-0.021496269724714315,14,0.29999999999999993,0.4511045566698662
2025-01-17,15880297.032695668,5729616.41571425,-0.04784739791401062,14,0.29999999999999993,0.420971301403915
2025-01-24,15675033.76036891,5800030.907124085,-0.01292565698891811,11,0.44999999999999996,0.34059657646518865
2025-01-31,15881368.292060843,5817567.340576344,0.013163259157604367,9,0.55,0.3773295297391179
2025-02-07,15344400.929843238,5545302.453084994,-0.03381115231022239,8,0.6,0.39458256849638124
2025-02-14,15231832.404506002,5560661.949970766,-0.007336130348256345,7,0.6499999999999999,0.20753866574981308
2025-02-21,15030916.883542078,5343142.98576256,-0.013190502339330319,4,0.8,0.20816250032438138
2025-02-28,15087573.237957606,5494319.136213064,0.0037693212499607,2,0.9,0.13620640185397803
2025-03-07,15097852.945379278,5422466.791638943,0.0006813360412269321,2,0.9,0.19035872587484073
2025-03-14,15258743.344252575,5717522.3236782085,0.010656508541669042,2,0.9,0.16853498357138563
2025-03-21,15213282.721431317,5735166.260170787,-0.002979316303814911,2,0.9,0.3732740404455579
2025-03-28,15259265.618620152,5591595.949822947,0.003022549309759393,2,0.9,0.3767252654057391
2025-04-04,15216237.320576845,5577486.175780901,-0.002819814473299459,2,0.9,0.28104582267421546
2025-04-11,15286010.11732767,5827081.359644695,0.004585417227718414,2,0.9,0.2833224855740162
2025-04-18,15236159.480578192,5871856.375938126,-0.0032611934943683287,13,0.3670663335648592,0.440915141982027
2025-04-25,15179584.05699399,5914279.763224548,-0.0037132338799892193,14,0.3270099831116835,0.48002800747249086
2025-05-02,15021965.676901732,5825468.814039892,-0.010383577013734822,15,0.294060967624038,0.5086749336202699
2025-05-09,15494587.997196017,6146728.212157245,0.03146208229066893,15,0.30719966422567935,0.45297589719663933
