Rebalance_Date,State,Regime,Exposure,Eligible_Count,Turnover_Pct,Gross_Return,Net_Return,Nifty_Return,Equity,Nifty_Equity,Top20_Tickers
2024-09-27,Bull,Bull (exp=1.00),1.0,600,3.2177996043522032,-0.01068254466138689,-0.010811256645560978,-0.03897989142307634,30306611.010375053,5476906.070919506,"TRENT, V2RETAIL, DIACABS, SHAKTIPUMP, CHOICEIN, SKYGOLD, SHAILY, GMRP&UI, ETERNAL, GLENMARK, PCJEWELLER, STAR, WEBELSOLAR, PGEL, REFEX, COHANCE, KALYANKJIL, BAJAJ-AUTO, ANANTRAJ, JUBLPHARMA"
2024-10-04,Correction,Correction (exp=0.50),0.5023273310229017,581,23.965813967327684,0.014824187422790258,0.013865554864097152,0.0032419869173292426,30726828.988084257,5494662.128748869,"TRENT, V2RETAIL, DIACABS, SHAKTIPUMP, CHOICEIN, SKYGOLD, GMRP&UI, ETERNAL, GLENMARK, PCJEWELLER, STAR, WEBELSOLAR, PGEL, REFEX, COHANCE, KALYANKJIL, BAJAJ-AUTO, ANANTRAJ, JUBLPHARMA, VMART"
2024-10-11,Correction,Correction (exp=0.50),0.5023485172543406,582,2.854573210000811,0.006268020929575914,0.0061538380011758815,-0.007223251627931582,30915916.91596676,5454972.801582449,"TRENT, V2RETAIL, DIACABS, SHAKTIPUMP, CHOICEIN, SKYGOLD, GMRP&UI, GLENMARK, PCJEWELLER, STAR, WEBELSOLAR, PGEL, REFEX, COHANCE, KALYANKJIL, BAJAJ-AUTO, ANANTRAJ, JUBLPHARMA, VMART, MCX"
2024-10-18,Correction,Correction (exp=0.50),0.5023011606125071,575,2.8444473485577704,-0.028648743554664034,-0.028762521448606346,-0.040171581906683684,30026697.192567933,5235837.914884948,"TRENT, V2RETAIL, DIACABS, SHAKTIPUMP, CHOICEIN, SKYGOLD, GMRP&UI, GLENMARK, PCJEWELLER, STAR, WEBELSOLAR, PGEL, REFEX, COHANCE, KALYANKJIL, ANANTRAJ, JUBLPHARMA, VMART, MCX, IIFLCAPS"
2024-10-25,Correction,Correction (exp=0.50),0.5020396925281769,476,2.8152953282791264,0.023052910010309034,0.02294029819717787,0.014422831186205576,30715518.580041803,5311353.521249669,"TRENT, V2RETAIL, DIACABS, SHAKTIPUMP, CHOICEIN, SKYGOLD, GLENMARK, PCJEWELLER, STAR, WEBELSOLAR, PGEL, REFEX, COHANCE, KALYANKJIL, ANANTRAJ, JUBLPHARMA, VMART, MCX, IIFLCAPS, DIXON"
2024-11-01,Bull,Bull (exp=1.00),1.0,552,24.277687379365133,-0.006965443997789641,-0.007936551492964246,-0.007794580597672018,30471743.2851982,5269953.748145559,"TRENT, V2RETAIL, DIACABS, SHAKTIPUMP, CHOICEIN, SKYGOLD, GLENMARK, PCJEWELLER, STAR, WEBELSOLAR, PGEL, REFEX, COHANCE, ANANTRAJ, JUBLPHARMA, VMART, MCX, IIFLCAPS, DIXON, POLYMED"
2024-11-08,Correction,Correction (exp=0.50),0.5020987717420229,515,23.749814595964104,-0.032452692755187286,-0.03340268533902585,-0.030140446399198217,29453905.232511148,5111114.989673324,"V2RETAIL, DIACABS, SHAKTIPUMP, CHOICEIN, SKYGOLD, GLENMARK, PCJEWELLER, STAR, WEBELSOLAR, PGEL, REFEX, COHANCE, ANANTRAJ, JUBLPHARMA, VMART, MCX, IIFLCAPS, DIXON, POLYMED, TARIL"
2024-11-15,Correction,Correction (exp=0.50),0.5025499704844354,442,6.560607389878788,0.014505586842538129,0.014243162546942977,0.011949588172889936,29873421.99238006,5172190.708904205,"V2RETAIL, DIACABS, SHAKTIPUMP, CHOICEIN, SKYGOLD, GLENMARK, PCJEWELLER, STAR, WEBELSOLAR, PGEL, REFEX, COHANCE, JUBLPHARMA, MCX, DIXON, POLYMED, TARIL, WOCKPHARMA, KITEX, GOKULAGRO"
2024-11-22,Correction,Correction (exp=0.50),0.5023819112287176,450,3.229683710656323,0.025080589604146362,0.02495140225572011,0.020762140869404755,30618805.76126681,5279576.4610059,"V2RETAIL, DIACABS, SHAKTIPUMP, CHOICEIN, SKYGOLD, PCJEWELLER, STAR, WEBELSOLAR, PGEL, REFEX, COHANCE, JUBLPHARMA, MCX, DIXON, POLYMED, TARIL, WOCKPHARMA, KITEX, GOKULAGRO, DIVISLAB"
2024-11-29,Correction,Correction (exp=0.50),0.5020701134528515,506,4.941071793897701,0.014941845902708875,0.014744203030952967,0.027553224313483504,31070255.649976242,5425045.815516183,"V2RETAIL, DIACABS, SHAKTIPUMP, CHOICEIN, SKYGOLD, PCJEWELLER, STAR, WEBELSOLAR, PGEL, REFEX, COHANCE, JUBLPHARMA, DIXON, TARIL, WOCKPHARMA, KITEX, GOKULAGRO, DIVISLAB, MANORAMA, SUPRIYA"
2024-12-06,Bull,Bull (exp=1.00),1.0,554,21.89158612597682,0.027757612557346337,0.026881949112307263,0.0020096859570781778,31905484.681265283,5435948.453908131,"V2RETAIL, DIACABS, SHAKTIPUMP, CHOICEIN, SKYGOLD, PCJEWELLER, STAR, WEBELSOLAR, PGEL, REFEX, COHANCE, JUBLPHARMA, DIXON, TARIL, WOCKPHARMA, KITEX, GOKULAGRO, DIVISLAB, MANORAMA, SUPRIYA"
2024-12-13,Bull,Bull (exp=1.00),1.0,532,6.409147890261349,-0.014648118377678761,-0.014904484293289215,-0.044503284608255034,31429949.885963585,5194030.892748054,"V2RETAIL, DIACABS, SHAKTIPUMP, CHOICEIN, SKYGOLD, PCJEWELLER, STAR, WEBELSOLAR, PGEL, REFEX, COHANCE, DIXON, TARIL, WOCKPHARMA, KITEX, GOKULAGRO, DIVISLAB, MANORAMA, SUPRIYA, JSLL"
2024-12-20,Correction,Correction (exp=0.50),0.5022937797491435,474,26.746521550827463,0.0015864384453246768,0.0005165775832915783,0.005636352231690678,31446185.893518653,5223306.280361865,"V2RETAIL, DIACABS, SHAKTIPUMP, CHOICEIN, SKYGOLD, PCJEWELLER, STAR, WEBELSOLAR, PGEL, REFEX, DIXON, TARIL, WOCKPHARMA, KITEX, GOKULAGRO, MANORAMA, SUPRIYA, JSLL, ZENTEC, SHAILY"
2024-12-27,Correction,Correction (exp=0.50),0.5022104660285913,473,2.2302859370119763,0.014062508242025875,0.013973296804545395,0.011715199686347155,31885592.782379698,5284498.356459255,"V2RETAIL, DIACABS, SHAKTIPUMP, CHOICEIN, SKYGOLD, PCJEWELLER, STAR, WEBELSOLAR, PGEL, REFEX, DIXON, TARIL, WOCKPHARMA, KITEX, GOKULAGRO, MANORAMA, JSLL, ZENTEC, SHAILY, GRWRHITECH"
2025-01-03,Bull,Bull (exp=1.00),1.0,500,24.799817990769412,-0.044198551618883114,-0.04519054433851389,-0.04003628653148761,30444665.48798777,5072926.666084877,"V2RETAIL, DIACABS, SHAKTIPUMP, CHOICEIN, SKYGOLD, PCJEWELLER, STAR, WEBELSOLAR, PGEL, DIXON, TARIL, WOCKPHARMA, KITEX, GOKULAGRO, MANORAMA, JSLL, ZENTEC, SHAILY, GRWRHITECH, LLOYDSME"
2025-01-10,Correction,Correction (exp=0.50),0.5026125123258325,416,25.4934047263833,-0.00914893794951036,-0.010168674138565693,-0.005447497591632655,30135083.605382785,5045291.910288851,"V2RETAIL, DIACABS, SHAKTIPUMP, CHOICEIN, SKYGOLD, PCJEWELLER, WEBELSOLAR, PGEL, DIXON, TARIL, WOCKPHARMA, KITEX, GOKULAGRO, MANORAMA, JSLL, ZENTEC, SHAILY, GRWRHITECH, LLOYDSME, PGIL"
2025-01-17,Correction,Correction (exp=0.50),0.5026865815265235,411,3.466797564733289,-0.03412230574312016,-0.03426097764570949,-0.016667243228283724,29102626.17962718,4961200.802862374,"V2RETAIL, SHAKTIPUMP, CHOICEIN, SKYGOLD, PCJEWELLER, WEBELSOLAR, PGEL, DIXON, TARIL, WOCKPHARMA, KITEX, GOKULAGRO, MANORAMA, JSLL, ZENTEC, SHAILY, GRWRHITECH, LLOYDSME, PGIL, ANANTRAJ"
2025-01-24,Correction,Correction (exp=0.50),0.5029008781271604,333,14.004229482463145,-0.0194581765376012,-0.020018345716899727,0.012289564658589436,28520039.747493707,5022171.800913397,"V2RETAIL, SHAKTIPUMP, CHOICEIN, WEBELSOLAR, DIXON, TARIL, WOCKPHARMA, GOKULAGRO, MANORAMA, JSLL, SHAILY, LLOYDSME, PGIL, ANANTRAJ, BBOX, KIMS, BSE, LAURUSLABS, SUPRIYA, REFEX"
2025-01-31,Correction,Correction (exp=0.50),0.5027472146836205,332,11.845707556272881,0.019944697668402626,0.01947086936615171,0.0030235068973027968,29075349.71573461,5037356.371992898,"V2RETAIL, CHOICEIN, DIXON, WOCKPHARMA, GOKULAGRO, MANORAMA, JSLL, SHAILY, LLOYDSME, PGIL, KIMS, BSE, LAURUSLABS, SUPRIYA, REFEX, CARTRADE, PGEL, BLUEJET, ACUTAAS, HEXT"
2025-02-07,Bull,Bull (exp=1.00),1.0,353,21.836724272942977,-0.07969918354248733,-0.08057265251340505,-0.04680047029148382,26732671.666382995,4801605.724757828,"V2RETAIL, CHOICEIN, DIXON, WOCKPHARMA, GOKULAGRO, MANORAMA, JSLL, SHAILY, LLOYDSME, PGIL, KIMS, BSE, LAURUSLABS, SUPRIYA, REFEX, CARTRADE, PGEL, BLUEJET, ACUTAAS, HEXT"
2025-02-14,Correction,Correction (exp=0.50),0.5033216215011106,220,28.847287552649455,0.05900983479512575,0.05785594329301977,0.0027698213065414645,28279315.602384165,4814905.3145998735,"V2RETAIL, CHOICEIN, WOCKPHARMA, GOKULAGRO, MANORAMA, JSLL, SHAILY, LLOYDSME, PGIL, KIMS, BSE, LAURUSLABS, SUPRIYA, CARTRADE, BLUEJET, ACUTAAS, HEXT, SKYGOLD, MUTHOOTFIN, GREAVESCOT"
2025-02-21,Correction,Correction (exp=0.50),0.5032887956151594,248,12.693701941122837,-0.022130402602832097,-0.02263815068047701,-0.03911745870639549,27639124.194636628,4626558.454780809,"V2RETAIL, CHOICEIN, WOCKPHARMA, MANORAMA, JSLL, SHAILY, LLOYDSME, PGIL, BSE, CARTRADE, BLUEJET, ACUTAAS, HEXT, MUTHOOTFIN, GREAVESCOT, PGEL, SARDAEN, BAJFINANCE, UPL, COHANCE"
2025-02-28,Bear,Bear (exp=0.15),0.15,183,17.64703507867784,0.006188141515039036,0.005482260111891922,0.028293487719368793,27790649.062736515,4757459.929604092,"V2RETAIL, CHOICEIN, MANORAMA, SHAILY, PGIL, BSE, CARTRADE, BLUEJET, ACUTAAS, HEXT, MUTHOOTFIN, GREAVESCOT, PGEL, SARDAEN, BAJFINANCE, UPL, COHANCE, SBICARD, HCG, BAJAJHLDNG"
2025-03-07,Bull,Bull (exp=1.00),1.0,240,38.64511440923512,-0.015635342329221223,-0.017181146905590628,-0.013077570267176819,27313173.838587925,4695243.913081416,"V2RETAIL, MANORAMA, SHAILY, PGIL, CARTRADE, BLUEJET, ACUTAAS, HEXT, MUTHOOTFIN, GREAVESCOT, PGEL, SARDAEN, BAJFINANCE, UPL, COHANCE, SBICARD, HCG, BAJAJHLDNG, SKYGOLD, LLOYDSME"
2025-03-14,Bull,Bull (exp=1.00),1.0,198,8.675468783614,0.05564480620980087,0.05529778745845631,0.05441352494665708,28823531.920330033,4950728.684876512,"V2RETAIL, MANORAMA, SHAILY, PGIL, CARTRADE, BLUEJET, ACUTAAS, HEXT, MUTHOOTFIN, PGEL, SARDAEN, BAJFINANCE, UPL, COHANCE, SBICARD, HCG, BAJAJHLDNG, LLOYDSME, AXISCADES, AVANTIFEED"
2025-03-21,Bull,Bull (exp=1.00),1.0,287,1.003098396505036,-0.0073826829658735355,-0.007422806901733737,0.003085940988723168,28609580.408659466,4966006.34144922,"V2RETAIL, MANORAMA, SHAILY, PGIL, CARTRADE, BLUEJET, ACUTAAS, HEXT, MUTHOOTFIN, PGEL, SARDAEN, BAJFINANCE, UPL, COHANCE, SBICARD, HCG, BAJAJHLDNG, LLOYDSME, AXISCADES, AVANTIFEED"
2025-03-28,Bull,Bull (exp=1.00),1.0,274,6.560368925679125,-0.04897614955061194,-0.04923856430763911,-0.025033330131141507,27200885.743893117,4841690.665270379,"V2RETAIL, MANORAMA, SHAILY, PGIL, CARTRADE, BLUEJET, ACUTAAS, HEXT, MUTHOOTFIN, PGEL, SARDAEN, BAJFINANCE, UPL, SBICARD, HCG, BAJAJHLDNG, LLOYDSME, AXISCADES, AVANTIFEED, NH"
2025-04-04,Correction,Correction (exp=0.50),0.5024748061945793,260,26.841704482630384,-0.009361024048153914,-0.01043469222745913,-0.002523389416664412,26917052.87284131,4829473.194286873,"V2RETAIL, MANORAMA, SHAILY, CARTRADE, BLUEJET, ACUTAAS, HEXT, MUTHOOTFIN, PGEL, SARDAEN, BAJFINANCE, UPL, SBICARD, HCG, LLOYDSME, AXISCADES, AVANTIFEED, NH, KSCL, AAVAS"
2025-04-11,Correction,Correction (exp=0.50),0.5024461437591623,246,7.217157833417389,0.024646170758432576,0.02435748444509588,0.04475048005454685,27572684.569499362,5045594.438141776,"V2RETAIL, MANORAMA, SHAILY, CARTRADE, ACUTAAS, HEXT, PGEL, SARDAEN, BAJFINANCE, UPL, SBICARD, HCG, LLOYDSME, AVANTIFEED, NH, KSCL, AAVAS, JSLL, COROMANDEL, KITEX"
2025-04-18,Bull,Bull (exp=1.00),1.0,309,24.20763750160283,-0.015255072661916199,-0.01622337816198031,0.007683952484947021,27125362.480787374,5084364.54606277,"V2RETAIL, SHAILY, CARTRADE, ACUTAAS, HEXT, PGEL, BAJFINANCE, UPL, SBICARD, HCG, LLOYDSME, AVANTIFEED, NH, KSCL, AAVAS, JSLL, COROMANDEL, KITEX, CHAMBLFERT, INDIGO"
2025-04-25,Bull,Bull (exp=1.00),1.0,322,13.38906064142481,-0.006936899842465642,-0.007472462268122634,0.007224868009419572,26922669.233140543,5121098.408819846,"V2RETAIL, SHAILY, CARTRADE, HEXT, PGEL, BAJFINANCE, UPL, HCG, AVANTIFEED, NH, KSCL, AAVAS, JSLL, COROMANDEL, KITEX, CHAMBLFERT, INDIGO, CHOICEIN, KIMS, GODFRYPHLP"
2025-05-02,Correction,Correction (exp=0.50),0.5030970503972632,302,23.62908998233208,-0.004432225503909876,-0.005377389103203159,-0.01501635917477051,26777895.56497711,5044198.155743661,"V2RETAIL, SHAILY, CARTRADE, HEXT, PGEL, BAJFINANCE, UPL, HCG, AVANTIFEED, NH, KSCL, JSLL, COROMANDEL, KITEX, CHAMBLFERT, INDIGO, CHOICEIN, KIMS, GODFRYPHLP, ICICIBANK"
2025-05-09,Correction,Correction (exp=0.50),0.5029241746004398,298,0.6143867769310981,0.014494104844552276,0.014469529373475032,0.05514738957027632,27165359.111414395,5322372.516508127,"V2RETAIL, SHAILY, CARTRADE, HEXT, PGEL, BAJFINANCE, UPL, HCG, AVANTIFEED, NH, KSCL, JSLL, COROMANDEL, KITEX, CHAMBLFERT, INDIGO, CHOICEIN, KIMS, GODFRYPHLP, ICICIBANK"
2025-05-16,Bull,Bull (exp=1.00),1.0,408,31.90115998334788,0.005438472294037402,0.004162425894703487,-0.003928572990131607,27278432.905618668,5301463.187596354,"V2RETAIL, SHAILY, HEXT, BAJFINANCE, HCG, NH, JSLL, COROMANDEL, KITEX, INDIGO, CHOICEIN, KIMS, GODFRYPHLP, ICICIBANK, SOLARINDS, NAZARA, ASTERDM, MAZDOCK, PARAS, BSE"
2025-05-23,Bull,Bull (exp=1.00),1.0,409,8.428194484380219,0.004883895233647712,0.0045467674542725035,0.0009174291790765565,27402461.59655749,5306326.904616455,"V2RETAIL, SHAILY, HEXT, BAJFINANCE, HCG, NH, COROMANDEL, KITEX, INDIGO, CHOICEIN, KIMS, ICICIBANK, SOLARINDS, NAZARA, ASTERDM, MAZDOCK, PARAS, BSE, MFSL, BDL"
2025-05-30,Bull,Bull (exp=1.00),1.0,438,19.444746534271776,-0.005847212526447027,-0.006625002387817898,0.015926269463795828,27220920.223048206,5390836.8967623655,"V2RETAIL, SHAILY, HEXT, NH, COROMANDEL, KITEX, CHOICEIN, KIMS, SOLARINDS, NAZARA, ASTERDM, MAZDOCK, PARAS, BSE, MFSL, BDL, PARADEEP, INDIAGLYCO, GRSE, FORCEMOT"
2025-06-06,Bull,Bull (exp=1.00),1.0,457,17.533211800932584,0.008290534771704262,0.007589206299666958,-0.01117629537537057,27427505.402287696,5330587.311283703,"V2RETAIL, COROMANDEL, KITEX, CHOICEIN, SOLARINDS, NAZARA, ASTERDM, MAZDOCK, PARAS, BSE, MFSL, BDL, PARADEEP, INDIAGLYCO, GRSE, FORCEMOT, LUMAXTECH, AXISCADES, RPOWER, JKCEMENT"
2025-06-13,Bull,Bull (exp=1.00),1.0,450,9.115455470140514,0.00481511948630007,0.004450501267494449,0.005889235228889955,27549571.549844787,5361980.393867989,"V2RETAIL, COROMANDEL, KITEX, CHOICEIN, SOLARINDS, NAZARA, ASTERDM, BSE, MFSL, BDL, PARADEEP, INDIAGLYCO, GRSE, FORCEMOT, LUMAXTECH, AXISCADES, RPOWER, JKCEMENT, ANURAS, MAHSCOOTER"
2025-06-20,Bull,Bull (exp=1.00),1.0,422,5.536034886284711,0.03235939103681038,0.03213794964135899,0.025131178632964657,28434958.292954713,5496733.28097274,"V2RETAIL, COROMANDEL, CHOICEIN, SOLARINDS, NAZARA, ASTERDM, BSE, MFSL, BDL, PARADEEP, INDIAGLYCO, GRSE, FORCEMOT, LUMAXTECH, AXISCADES, RPOWER, JKCEMENT, ANURAS, MAHSCOOTER, NH"
2025-06-27,Bull,Bull (exp=1.00),1.0,467,6.119472142620763,-0.002348188748105514,-0.0025929676338103443,-0.0024428295332586947,28361227.366432335,5483305.6985775335,"COROMANDEL, CHOICEIN, SOLARINDS, NAZARA, ASTERDM, BSE, MFSL, BDL, PARADEEP, INDIAGLYCO, GRSE, FORCEMOT, LUMAXTECH, AXISCADES, RPOWER, JKCEMENT, ANURAS, MAHSCOOTER, NH, MCX"
2025-07-04,Correction,Correction (exp=0.50),0.5038167182259123,473,25.098975966205078,-0.009575341110113336,-0.01057930014876154,-0.011872704239160203,28061185.42953558,5418204.031765421,"CHOICEIN, SOLARINDS, NAZARA, ASTERDM, BSE, MFSL, BDL, PARADEEP, INDIAGLYCO, FORCEMOT, LUMAXTECH, AXISCADES, RPOWER, JKCEMENT, ANURAS, MAHSCOOTER, NH, MCX, BEL, CEMPRO"
2025-07-11,Correction,Correction (exp=0.50),0.5036830756147125,475,10.63533363033386,0.0033413599648926162,0.002915946619679262,-0.00032427510555044226,28143010.348333027,5416447.043081126,"CHOICEIN, SOLARINDS, NAZARA, MFSL, PARADEEP, INDIAGLYCO, FORCEMOT, LUMAXTECH, AXISCADES, JKCEMENT, ANURAS, NH, MCX, BEL, CEMPRO, GABRIEL, TSFINV, LAURUSLABS, NAVINFLUOR, CUPID"
2025-07-18,Bear,Bear (exp=0.15),0.15,495,16.313172748247787,0.001139670024064956,0.0004871431141350444,-0.01118574960848806,28156720.022035252,5355860.022689586,"CHOICEIN, NAZARA, MFSL, PARADEEP, INDIAGLYCO, FORCEMOT, LUMAXTECH, AXISCADES, JKCEMENT, ANURAS, NH, MCX, BEL, CEMPRO, GABRIEL, TSFINV, LAURUSLABS, NAVINFLUOR, CUPID, SMLMAH"
2025-07-25,Bear,Bear (exp=0.15),0.15,465,0.7080551272470147,0.0013701511424047404,0.0013418289373148598,-0.014823070372108282,28194501.52374069,5276469.732670097,"CHOICEIN, NAZARA, MFSL, PARADEEP, FORCEMOT, LUMAXTECH, AXISCADES, JKCEMENT, ANURAS, NH, MCX, BEL, CEMPRO, GABRIEL, TSFINV, LAURUSLABS, NAVINFLUOR, CUPID, SMLMAH, GALLANTT"
2025-08-01,Bear,Bear (exp=0.15),0.15,424,2.9521455988931673,0.00038056571780079355,0.00026247989384506684,-0.010165985626487184,28201902.013507657,5222829.217209178,"CHOICEIN, NAZARA, PARADEEP, FORCEMOT, LUMAXTECH, AXISCADES, JKCEMENT, ANURAS, CEMPRO, GABRIEL, TSFINV, LAURUSLABS, NAVINFLUOR, CUPID, SMLMAH, GALLANTT, GVT&D, AIIL, SHARDACROP, EIDPARRY"
2025-08-08,Bear,Bear (exp=0.15),0.15,412,2.385832740462374,0.002754825424456247,0.0026593921148377517,0.010564470673679827,28276901.929345805,5278005.643308023,"CHOICEIN, NAZARA, PARADEEP, FORCEMOT, LUMAXTECH, AXISCADES, JKCEMENT, ANURAS, GABRIEL, LAURUSLABS, CUPID, SMLMAH, GALLANTT, GVT&D, AIIL, SHARDACROP, EIDPARRY, FORTIS, NESCO, MFSL"
2025-08-15,Bear,Bear (exp=0.15),0.15,425,0.26630793923928364,0.002392173125120211,0.00238152080755064,0.013714575456619693,28344243.95966361,5350391.249963636,"CHOICEIN, NAZARA, PARADEEP, FORCEMOT, LUMAXTECH, AXISCADES, JKCEMENT, ANURAS, GABRIEL, LAURUSLABS, CUPID, SMLMAH, GALLANTT, GVT&D, AIIL, SHARDACROP, EIDPARRY, FORTIS, NESCO, MFSL"
2025-08-22,Rebound,Rebound (exp=0.50),0.5,444,15.911186201755118,-0.0057599459178481836,-0.006396393365918388,-0.022980431728523376,28162943.025638048,5227436.949122957,"CHOICEIN, PARADEEP, FORCEMOT, LUMAXTECH, AXISCADES, JKCEMENT, ANURAS, GABRIEL, LAURUSLABS, CUPID, SMLMAH, GALLANTT, GVT&D, AIIL, SHARDACROP, EIDPARRY, FORTIS, NESCO, MFSL, PAYTM"
2025-08-29,Bear,Bear (exp=0.15),0.15,418,16.618494477758837,0.0015519183649635357,0.0008871785858531822,0.016302400174509568,28187928.585604995,5312656.718154577,"CHOICEIN, PARADEEP, FORCEMOT, LUMAXTECH, AXISCADES, JKCEMENT, ANURAS, GABRIEL, LAURUSLABS, CUPID, SMLMAH, GVT&D, AIIL, FORTIS, NESCO, MFSL, PAYTM, APOLLO, CARTRADE, JSLL"
2025-09-05,Rebound,Rebound (exp=0.50),0.5,450,15.08325183609707,0.007520921235392182,0.006917591161948299,0.015817496490232896,28382921.151262406,5396689.647147799,"CHOICEIN, PARADEEP, FORCEMOT, LUMAXTECH, AXISCADES, JKCEMENT, ANURAS, GABRIEL, LAURUSLABS, CUPID, SMLMAH, GVT&D, AIIL, FORTIS, NESCO, MFSL, PAYTM, APOLLO, CARTRADE, JSLL"
2025-09-12,Rebound,Rebound (exp=0.50),0.5,473,5.071393519628158,0.009661092624082542,0.009458236883297416,0.012781233492523913,28651373.542951,5465665.997614682,"CHOICEIN, FORCEMOT, LUMAXTECH, AXISCADES, JKCEMENT, GABRIEL, LAURUSLABS, CUPID, SMLMAH, GVT&D, AIIL, FORTIS, NESCO, MFSL, PAYTM, APOLLO, CARTRADE, JSLL, EICHERMOT, IXIGO"
2025-09-19,Rebound,Rebound (exp=0.50),0.5,507,5.08994989924022,-0.019699043530534366,-0.019902641526503975,-0.03293360270621826,28081135.526083685,5285661.925124354,"CHOICEIN, FORCEMOT, AXISCADES, JKCEMENT, GABRIEL, LAURUSLABS, CUPID, SMLMAH, GVT&D, AIIL, FORTIS, NESCO, PAYTM, APOLLO, CARTRADE, JSLL, EICHERMOT, IXIGO, LTF, HYUNDAI"
2025-09-26,Rebound,Rebound (exp=0.50),0.5,447,6.738280013865531,0.006076246872774837,0.005806715672220216,0.01384880564782942,28244194.695836734,5358862.029845533,"CHOICEIN, FORCEMOT, AXISCADES, GABRIEL, LAURUSLABS, CUPID, GVT&D, AIIL, FORTIS, NESCO, APOLLO, CARTRADE, JSLL, EICHERMOT, IXIGO, LTF, HYUNDAI, MARUTI, YATHARTH, LUMAXTECH"
2025-10-03,Bull,Bull (exp=1.00),1.0,487,23.874421079229997,0.009426358812844234,0.008471381969675035,0.01345553398732835,28483462.05753104,5430968.380021523,"CHOICEIN, FORCEMOT, AXISCADES, GABRIEL, LAURUSLABS, CUPID, GVT&D, AIIL, FORTIS, APOLLO, CARTRADE, JSLL, EICHERMOT, IXIGO, LTF, HYUNDAI, MARUTI, YATHARTH, LUMAXTECH, IMFA"
2025-10-10,Bull,Bull (exp=1.00),1.0,501,5.16981802120306,-0.008946917905678968,-0.00915371062652709,0.01116226853290092,28222732.688214734,5491590.307473017,"CHOICEIN, AXISCADES, GABRIEL, LAURUSLABS, CUPID, GVT&D, AIIL, FORTIS, APOLLO, CARTRADE, JSLL, EICHERMOT, IXIGO, LTF, HYUNDAI, MARUTI, YATHARTH, LUMAXTECH, IMFA, TSFINV"
2025-10-17,Bull,Bull (exp=1.00),1.0,494,6.664601604298981,-0.011721249049534803,-0.011987833113706763,0.00375242869643877,27884403.27873566,5512197.108531863,"CHOICEIN, AXISCADES, GABRIEL, LAURUSLABS, CUPID, GVT&D, AIIL, FORTIS, APOLLO, CARTRADE, JSLL, EICHERMOT, IXIGO, LTF, MARUTI, YATHARTH, LUMAXTECH, IMFA, TSFINV, TVSMOTOR"
2025-10-24,Bull,Bull (exp=1.00),1.0,518,5.163354609012459,0.013405044700179981,0.013198510515819483,0.0010047875169929554,28252435.8686374,5517735.6953777205,"CHOICEIN, AXISCADES, GABRIEL, LAURUSLABS, CUPID, GVT&D, FORTIS, APOLLO, CARTRADE, JSLL, EICHERMOT, IXIGO, LTF, MARUTI, YATHARTH, LUMAXTECH, IMFA, TSFINV, TVSMOTOR, INDIANB"
2025-10-31,Bull,Bull (exp=1.00),1.0,529,8.466240998814891,-0.00303725391527054,-0.0033759035552231357,-0.007966968081516979,28157058.369944755,5473776.071210399,"CHOICEIN, AXISCADES, GABRIEL, LAURUSLABS, CUPID, GVT&D, FORTIS, APOLLO, CARTRADE, JSLL, EICHERMOT, LTF, MARUTI, YATHARTH, IMFA, TSFINV, TVSMOTOR, INDIANB, ABDL, HBLENGINE"
2025-11-07,Correction,Correction (exp=0.50),0.5033622936224648,503,23.35265332897238,0.0043220221749421285,0.0033879160417832335,0.013385625916714439,28252452.119685713,5547045.990051485,"CHOICEIN, AXISCADES, GABRIEL, LAURUSLABS, CUPID, GVT&D, FORTIS, APOLLO, CARTRADE, JSLL, EICHERMOT, LTF, MARUTI, IMFA, TSFINV, TVSMOTOR, INDIANB, ABDL, HBLENGINE, RBLBANK"
2025-11-14,Bull,Bull (exp=1.00),1.0,518,34.13366885216843,-0.020523687126030508,-0.021889033880117245,-0.001934020938608394,27634033.238041524,5536317.886959301,"AXISCADES, GABRIEL, LAURUSLABS, CUPID, GVT&D, APOLLO, CARTRADE, EICHERMOT, LTF, IMFA, INDIANB, ABDL, HBLENGINE, RBLBANK, MUTHOOTFIN, ABCAPITAL, LUMAXTECH, CANBK, TDPOWERSYS, MTARTECH"
2025-11-21,Bull,Bull (exp=1.00),1.0,501,9.639569017851162,0.018785979758016352,0.018400396997302306,0.006008764094534547,28142510.420258135,5569584.315094392,"AXISCADES, LAURUSLABS, CUPID, APOLLO, CARTRADE, EICHERMOT, LTF, IMFA, INDIANB, ABDL, HBLENGINE, RBLBANK, MUTHOOTFIN, ABCAPITAL, LUMAXTECH, CANBK, TDPOWERSYS, MTARTECH, ASHAPURMIN, SBIN"
2025-11-28,Bull,Bull (exp=1.00),1.0,497,12.978926133094024,-0.007045616242427259,-0.0075647732877510195,-0.0040926411846305966,27929618.70918071,5546790.004945164,"LAURUSLABS, CUPID, CARTRADE, EICHERMOT, LTF, IMFA, INDIANB, ABDL, RBLBANK, MUTHOOTFIN, ABCAPITAL, LUMAXTECH, CANBK, TDPOWERSYS, MTARTECH, ASHAPURMIN, SBIN, AUBANK, CUMMINSIND, SHRIRAMFIN"
