date,score,dyn_n,allow_new,held,turnover,gross,net,nifty_ret,equity,nifty_equity
2017-09-01,0.5679453747563713,23,True,23,43.48470526300108,0.018833035761365212,0.017093647550845168,-0.0006053510750692048,2034187.2951016903,1998789.2978498617
2017-09-08,0.5671053462610712,23,True,23,1.5256190758755106,0.033656002042544694,0.03359497727950967,0.01573151846581977,2102525.771062899,2030233.2885982697
2017-09-15,0.5902696865888378,24,True,24,4.245326052146703,-0.01913383971787543,-0.019303652759961296,-0.016832440703902107,2061939.343659431,1996059.5071528512
2017-09-22,0.5320577476689027,22,True,24,2.3800095215918784,0.0034794804909704527,0.003384280110106778,-0.01579308766308085,2068917.5239684242,1964535.5643756604
2017-09-29,0.5028963143097276,21,True,21,9.609057871997859,0.07073649161734584,0.07035212930246593,0.021790697674418658,2214470.277130788,2007344.164929614
2017-10-06,0.5561324996589602,23,True,23,7.290645616512914,0.02395566346574847,0.023664037641087952,0.017047135671529823,2266873.5851238817,2041563.6332486228
2017-10-13,0.5749601386659381,24,True,24,20.30951004123808,0.007804700397942034,0.006992319996292511,5.035134046438294e-05,2282724.2906222106,2041666.4287142002
2017-10-20,0.583510228892326,24,True,24,9.408618875056476,0.013191891362949263,0.012815546607947004,0.018662623844075465,2311978.650161772,2079769.2812883703
2017-10-27,0.6145284272401322,25,True,25,11.640234222191303,0.03067759357492967,0.030211984206042018,0.01715644547446571,2381828.112625166,2115450.729562263
2017-11-03,0.642667132294747,26,True,26,14.565784169269666,0.016220918277702476,0.01563828691093169,-0.011413885634377618,2419075.8240229213,2091305.2168698786
2017-11-10,0.6029037786658851,25,True,25,4.039068328094602,-0.010750462206927196,-0.01091202494005098,-0.0019497648812937252,2392678.8082993086,2087227.6634019592
2017-11-17,0.5898612125103342,24,True,24,8.753527563526207,0.012787969949644741,0.012437828847103692,0.011923914589968332,2422438.5378030273,2112115.5877901833
2017-11-24,0.6247010920574017,25,True,25,10.746331982334103,-0.0016048738187106,-0.002034727098003964,-0.020078844479534452,2417509.5364669105,2069706.7473801437
2017-12-01,0.5912652902623187,24,True,24,11.996456856670024,0.012756368636213605,0.012276510361946803,0.014364707959913403,2447188.117341452,2099437.4803689215
2017-12-08,0.5995205545891582,24,True,24,4.135404348271201,-0.006766727513055558,-0.006932143686986406,0.002850754307413661,2430223.8576829555,2105422.460809229
2017-12-15,0.5854715168203054,24,True,24,5.072573813932709,0.03727599418877745,0.03707309123622014,0.023299970163018324,2520319.768483274,2154478.7413266324
2017-12-22,0.6614838049098994,27,True,27,10.187115317388546,0.0038105909934882175,0.0034031063807926755,0.006271536871123251,2528896.6847690376,2167990.6341909138
2017-12-29,0.6625228703126392,27,True,27,3.9007040192465077,0.028450249159843566,0.028294220999073704,0.008724376096473918,2600449.846451718,2186904.9998572282
2018-01-05,0.6878361174745723,27,True,27,4.159148846144692,0.023196139810495196,0.023029773856649408,0.00958379685484334,2660337.6183410594,2207863.8531167014
2018-01-12,0.6848904134988262,27,True,27,12.718392192404288,-0.02564340333025699,-0.02615213901795316,0.005990564085585293,2590764.0991115137,2221090.2030210444
2018-01-19,0.6181383722648094,25,True,25,6.828463073519248,0.0038461594133898805,0.003573020890449111,0.008937478787629516,2600020.953359865,2240941.149595957
2018-01-26,0.5939998011113374,24,True,24,11.254181811878421,-0.08966158335670898,-0.09011175062918413,-0.0407951070336392,2365728.5135800475,2149521.715542103
2018-02-02,0.4357291451254167,19,True,20,12.978283804896783,0.028609468231478075,0.028090336879282203,-0.016865395651342152,2432182.6244914345,2113269.181348334
2018-02-09,0.4551598917956158,20,True,20,8.941641046844854,-0.004700623858717195,-0.0050582895005909885,-0.001675476429830014,2419879.9406584497,2109728.4486450986
2018-02-16,0.4470956202266705,19,True,19,3.0802106648850587,-0.013691614925685228,-0.01381482335228063,0.0017053575295595813,2386449.7267445256,2113326.2899403214
2018-02-23,0.4406515710139691,19,True,19,18.874328891325987,-0.006331519548787591,-0.007086492704440631,-0.0028104006442303264,2369538.1681664363,2107386.996373604
2018-03-02,0.4538522966873985,20,True,20,12.974946148355414,-0.03402590277916,-0.034544900625094216,-0.025901456313310645,2287682.707619759,2052802.6041517942
2018-03-09,0.36700994033808804,17,False,17,8.013514021748788,0.00112118398282135,0.0008006434219513984,0.002008590759369877,2289514.3257311266,2056925.844493304
2018-03-16,0.39172499974536434,18,False,15,7.593778154005134,0.00112118398282135,0.0008174328566611445,-0.022616595127964656,2291385.8499667756,2010405.185460152
2018-03-23,0.3262046274403602,15,False,14,2.7122901859959194,0.00112118398282135,0.0010126923753815131,0.012646577583856233,2293706.318946094,2035829.9306130607
2018-03-30,0.37428847600744647,17,False,13,2.646776056013181,0.00112118398282135,0.0010153129405808226,0.029168209512909327,2296035.1486536115,2095211.4445618342
2018-04-06,0.47329375481403874,20,True,20,30.48475784814782,0.002154111320975809,0.0009347210070498962,0.01042296978320012,2298181.3009399828,2117049.7701379173
2018-04-13,0.4781888967343209,20,True,20,5.694538892055973,0.020383344641246123,0.020155563085563884,0.008632177520730755,2344502.4391331417,2135324.5195739698
2018-04-20,0.5058170681014456,21,True,21,4.517213447422019,0.022746620567041242,0.02256593202914436,0.010269960899263353,2397408.321816783,2157254.218897233
2018-04-27,0.5002695943839699,21,True,21,5.6891376918180505,-0.019612148985875037,-0.01983971449354776,-0.011002101941516185,2349844.4251874825,2133519.8880671593
2018-05-04,0.4509217382361468,20,True,20,6.460512611941528,0.009009066228398062,0.0087506457239204,0.008201504322920883,2370407.0812586276,2151017.96065218
2018-05-11,0.434070357352396,19,True,20,1.0609707747054562,0.012669670841513369,0.01262723201052515,-0.021998969876863117,2400338.761433072,2103697.781331201
2018-05-18,0.37999705246353205,17,False,19,2.0749468399405933,0.00112118398282135,0.0010381861092237262,0.0006895278634406754,2402830.759792623,2105148.3395676874
2018-05-25,0.3672397883706595,17,False,16,9.066055066952442,0.00112118398282135,0.0007585417801432522,0.004307936042884153,2404653.407314539,2114217.1839753287
2018-06-01,0.37346005867766435,17,False,15,2.5343933493760096,0.00112118398282135,0.0010198082488463095,0.006590853839712585,2407105.692694935,2128151.6804203186
2018-06-08,0.38067100719789415,17,False,15,1.0480435704939863,0.00112118398282135,0.0010792622400015905,0.002946464510935165,2409703.5909767533,2134422.2038205643
2018-06-15,0.38109194721959894,17,False,15,0.553135285640818,0.00112118398282135,0.0010990585713957172,-0.005035478450720943,2412351.9963629395,2123674.3668084857
2018-06-22,0.3350253666104597,16,False,15,0.5325087317882689,0.00112118398282135,0.0010998836335498192,-0.014435307341891801,2415005.3028421,2093018.4746295079
2018-06-29,0.305563781455897,15,False,15,0.6438288984003119,0.00112118398282135,0.0010954308268853374,0.0034979727038073616,2417650.774097925,2100339.7961223265
2018-07-06,0.30940615442544434,15,False,14,2.9381207581134823,0.00112118398282135,0.0010036591524968106,0.0168089618793843,2420077.2714248896,2135644.3276891005
2018-07-13,0.3263753682804205,15,False,12,5.073337601229276,0.00112118398282135,0.0009182504787721788,-0.006733304453393596,2422299.5085380413,2121264.3842266067
2018-07-20,0.2939744312414811,14,False,11,2.4523650439284235,0.00112118398282135,0.001023089381064213,0.03154715111833806,2424777.737442984,2188184.2323177517
2018-07-27,0.3853718390880415,17,False,11,0.0,0.00112118398282135,0.00112118398282135,0.011133671919449473,2427496.3594041066,2212546.75765969
2018-08-03,0.44075251054570935,19,True,19,24.228702403416797,0.004968971205385403,0.003999823109248731,0.004000743363928194,2437205.915440068,2221398.589417778
2018-08-10,0.409969597069597,18,True,18,2.6727037744530167,0.012633728863894087,0.012526820712915967,0.0047046362519216345,2467736.356983244,2231849.4617515206
2018-08-17,0.4044157692436503,18,True,18,0.8663347791299607,0.002805926893646504,0.0027712735024813056,0.008249575238991946,2474575.1293604616,2250261.2718083435
2018-08-24,0.41290577245945836,18,True,18,5.629705104035082,0.012686523987528122,0.01246133578336672,0.014333861209242071,2505411.6409685905,2282516.204562977
2018-08-31,0.45941589695286617,20,True,20,9.60819784359526,-0.025322364840351167,-0.025706692754094977,-0.011689351481184884,2441005.793691678,2255835.0703863404
2018-09-07,0.422912036626214,19,True,19,4.627745137536164,-0.013216807939159062,-0.013401917744660508,-0.008349197990926815,2408291.6348303827,2237000.6567488085
2018-09-14,0.4082688923734765,18,True,18,3.1684175761198823,-0.04706704610079369,-0.047193782803838485,-0.03749712797733029,2294635.2424878967,2153119.5568373264
2018-09-21,0.33033404766527147,16,False,15,9.585087319832192,0.00112118398282135,0.0007377804900280621,-0.03284158484120281,2296328.179601535,2082407.6982382003
2018-09-28,0.254211903235134,13,False,11,10.383347948616494,0.00112118398282135,0.0007058500648766901,-0.05386682755594552,2297949.0429960852,1970235.0018560297
2018-10-05,0.21643847294087826,12,False,7,9.59352783870041,0.00112118398282135,0.0007374428692733335,0.016481254963796932,2299643.649131796,2002706.9472602159
2018-10-12,0.24442902917736942,13,False,6,2.5,0.00112118398282135,0.0010211839828213499,-0.014423241436735124,2301992.0083924863,1973821.421432855
2018-10-19,0.23900804736301012,12,False,6,0.0,0.00112118398282135,0.00112118398282135,-0.02585453640640456,2304572.9649608787,1922789.1836326781
2018-10-26,0.22989953215529554,12,False,4,5.0,0.00112118398282135,0.0009211839828213499,0.057281178532180954,2306695.900663444,2032928.814140088
2018-11-02,0.3254445153385192,15,False,3,2.5,0.00112118398282135,0.0010211839828213499,0.005275636559768149,2309051.4615704413,2043653.8077153715
2018-11-09,0.3596450931808634,16,False,3,0.0,0.00112118398282135,0.00112118398282135,0.005242361409960372,2311640.3330846643,2054367.3795722572
2018-11-16,0.3473184371938609,16,False,2,2.5,0.00112118398282135,0.0010211839828213499,-0.01270397242376231,2314000.9431668543,2028268.7530338943
2018-11-23,0.33190494789426045,16,False,2,0.0,0.00112118398282135,0.00112118398282135,0.0259207117918685,2316595.3639605665,2080842.9228177385
2018-11-30,0.36157608279346454,17,False,2,0.0,0.00112118398282135,0.00112118398282135,-0.018497883995762465,2319192.693577317,2042351.7318180527
2018-12-07,0.33094385355488454,16,False,2,0.0,0.00112118398282135,0.00112118398282135,0.016850005312812888,2321792.9352784324,2076765.3693498196
2018-12-14,0.39003495689998047,18,False,1,2.5,0.00112118398282135,0.0010211839828213499,-0.000962458614279571,2324163.9130353667,2074766.5686302513
2018-12-21,0.3970016029133434,18,False,1,0.0,0.00112118398282135,0.00112118398282135,0.007707086666189467,2326769.7283881134,2090756.9743867973
2018-12-28,0.3976879143277802,18,False,1,0.0,0.00112118398282135,0.00112118398282135,-0.010669157775701765,2329378.4653392956,2068450.3583564158
2019-01-04,0.3789629540097176,17,False,1,0.0,0.00112118398282135,0.00112118398282135,0.004781941269368151,2331990.127164563,2078341.5664886797
2019-01-11,0.3855411017518276,17,False,1,0.0,0.00112118398282135,0.00112118398282135,0.004605306544151588,2334604.7171432376,2087912.9665058122
2019-01-18,0.365651450034446,17,False,1,0.0,0.00112118398282135,0.00112118398282135,-0.015946215030470112,2337222.2385583175,2054618.657377004
2019-01-25,0.320129859024156,15,False,1,0.0,0.00112118398282135,0.00112118398282135,0.006887657251496648,2339842.694696483,2068770.166471547
2019-02-01,0.3288553727688522,15,False,1,0.0,0.00112118398282135,0.00112118398282135,-0.0021421551847884412,2342466.0888480986,2064338.5397333044
2019-02-08,0.3201081492182001,15,False,1,0.0,0.00112118398282135,0.00112118398282135,-0.023221458686053853,2345092.4243072174,2016401.5876188588
2019-02-15,0.27624225093872834,14,False,1,0.0,0.00112118398282135,0.00112118398282135,0.010501809777898607,2347721.7043715864,2037577.4535278848
2019-02-22,0.3112351507197964,15,False,1,0.0,0.00112118398282135,0.00112118398282135,0.013201042630118565,2350353.93234265,2064475.6003540747
2019-03-01,0.39955016112708297,18,False,1,0.0,0.00112118398282135,0.00112118398282135,0.019203319502074656,2352989.1115255537,2104120.3849119116
2019-03-08,0.4579897800239714,20,True,20,42.2491976402916,0.025624237617488766,0.023934269711877103,0.03130479152756749,2409306.1875499166,2169989.434910484
2019-03-15,0.5089353113679489,21,True,21,4.456034102352073,0.0009719384861776617,0.0007936971220835788,6.842537423401573e-05,2411218.446937193,2170137.9172496516
2019-03-22,0.48111214882880166,21,True,21,4.794795924351619,0.020167696926127732,0.01997590508915367,0.017226225125131167,2459384.717782427,2207521.201564777
2019-03-29,0.5188379549104287,22,True,22,3.9561210726241565,0.01125664608787416,0.011098401244969193,0.0021989507124600127,2486679.956196122,2212375.4318837286
2019-04-05,0.5162558723525652,22,True,22,9.437777139581618,-0.00721371008531574,-0.007591221170899005,-0.0010686683978751166,2467803.0186673957,2210011.136175439
2019-04-12,0.5130794910582659,22,True,22,9.475315179622719,0.0017823512960324825,0.0014033386888475737,0.006625596923903965,2471266.182119947,2224653.7791610765
2019-04-19,0.5015524117362218,21,True,22,0.9994146480520136,-0.00911277189923395,-0.00915274848515603,-0.0050314723731093025,2448647.304315131,2213460.4951314945
2019-04-26,0.45201731664602823,20,True,20,5.935475978132978,0.0016141659578954104,0.0013767469187700913,-0.006723634374645404,2452018.4719465016,2198577.9960595085
2019-05-03,0.4009509050463386,18,True,19,2.65399593063105,-0.03339490979775529,-0.033501069634980535,-0.03473928651209657,2369873.230371563,2122200.965135206
2019-05-10,0.3525194190570989,16,False,16,8.428550575587645,0.00112118398282135,0.0007840419597978441,0.004251792211147132,2371731.310423576,2131224.1226692568
2019-05-17,0.3388033087540178,16,False,15,2.6227977129458853,0.00112118398282135,0.0010162720743035144,0.04205387097119928,2374141.6347221103,2220850.346934697
2019-05-24,0.4711723853094421,20,True,20,17.359632063583884,0.012626857904455634,0.011932472621912278,0.008537294089209668,2402471.014778974,2239810.3994746017
2019-05-31,0.49601383563210155,21,True,21,2.6786629620568156,0.0021778523661663534,0.002070705847684081,-0.0070575876716588715,2407445.8255581683,2224002.7412124164
2019-06-07,0.46742615808055565,20,True,20,3.294926274315098,0.0008950038899096469,0.0007632068389370429,-0.006768797793721082,2409283.2046766044,2208948.916364468
2019-06-14,0.42974212945807244,19,True,19,7.1601165875179325,-0.009557978837475006,-0.009844383500975723,-0.009136551895304601,2385565.296847308,2188766.7399560274
2019-06-21,0.4066537255539405,18,True,18,11.124759852787417,0.014631953488734757,0.014186963094623261,0.007968397762377899,2419409.2236734945,2206207.7039490603
2019-06-28,0.43533534979705546,19,True,19,3.8167827376545325,-0.0003496900603789608,-0.000502361369885142,-3.1062492558020516e-05,2418193.805941577,2206139.173638675
2019-07-05,0.423759619378078,19,True,19,5.066078034772129,-0.025277414509696915,-0.0254800576310878,-0.020698617158418364,2356578.088403046,2160475.1434853384
2019-07-12,0.3711139063297009,17,False,13,17.184818240337997,0.00112118398282135,0.00043379125320783,-0.016187782506410175,2357600.3513652966,2125501.8417520924
2019-07-19,0.3397671841686026,16,False,11,5.28510472129915,0.00112118398282135,0.0009097797939693839,-0.012042365913817243,2359745.248527224,2099905.770823221
2019-07-26,0.3343497169877611,16,False,10,2.5,0.00112118398282135,0.0010211839828213499,-0.027048930661619064,2362154.982578559,2043105.5652322902
2019-08-02,0.29178590707209734,14,False,8,5.0,0.00112118398282135,0.0009211839828213499,0.011471441589006925,2364330.961913452,2066542.9313840275
2019-08-09,0.32327006590454466,15,False,7,2.5,0.00112118398282135,0.0010211839828213499,-0.006383649015370474,2366745.3788218466,2053350.846634877
2019-08-16,0.3071203386225838,15,False,7,0.0,0.00112118398282135,0.00112118398282135,-0.022055224279102892,2369398.935831998,2008063.733188659
2019-08-23,0.2909649922500751,14,False,6,2.5,0.00112118398282135,0.0010211839828213499,0.021272844133757296,2371818.5280741835,2050780.959995432
