Date,Equity,Nifty,Net_Return,Holdings,Cash_Wt
2021-01-01,3186224.706136291,3205095.644111184,0.043196613744740986,20,0.07700323712016222
2021-01-08,3188409.2199218697,3206600.686675669,0.0006856119662154846,20,0.10141281477674002
2021-01-15,3163713.1718143253,3185986.97869424,-0.007745570409606932,20,0.10242076124309085
2021-01-22,3124900.0188656533,3037605.9072920643,-0.012268227503826926,20,0.0914372204916063
2021-01-29,3437154.4286976643,3300303.0241949013,0.0999246081304579,18,0.16084781113798274
2021-02-05,3562326.6373700644,3361767.8874980663,0.036417394466569726,20,0.08896893650749316
2021-02-12,3686014.413836968,3343022.0448422036,0.03472106548831744,20,0.09608973210107286
2021-02-19,3737864.2049996904,3273843.8383960524,0.014066627349063679,20,0.09118571227206151
2021-02-26,3995708.136138435,3369951.556442453,0.06898162078597123,19,0.113590097803704
2021-03-05,4093767.775608518,3384706.3487264225,0.024541241784704165,20,0.12016604308994416
2021-03-12,4108256.6787074306,3309615.475062652,0.0035392586714957028,20,0.10639798303622117
2021-03-19,4163753.704032048,3265109.2163700233,0.013508655779044068,19,0.12254557076711226
2021-03-26,4375161.806896426,3353826.1003944,0.05077344096017416,18,0.1452466379138725
2021-04-02,4489620.483805703,3366833.968273163,0.02616101574320285,18,0.14702608896672031
2021-04-09,4345630.8363139145,3305194.412529477,-0.03207167465739409,19,0.11273090415215736
2021-04-16,4348946.793677664,3253472.0122553445,0.0007630554662030113,18,0.136193768946968
2021-04-23,4542858.2116774805,3323013.0414625765,0.04458813298928319,18,0.1332024913539982
2021-04-30,4727203.639172998,3376428.6146217547,0.040579172605840076,18,0.14752256577901424
2021-05-07,4499539.495956198,3351985.110828913,-0.04816042645808856,19,0.12612198968583543
2021-05-14,4638482.873377202,3471770.3735058727,0.03087946612000491,18,0.14706919299729104
2021-05-21,4671478.903790476,3525306.887585411,0.007113539343360729,20,0.08073315640933554
2021-05-28,4817381.220393233,3599712.429367139,0.031232575295239234,20,0.08499635017198559
2021-06-04,4911159.25587263,3645387.783623252,0.019466600459687504,21,0.08021287767844965
2021-06-11,4842684.03988461,3597737.061001253,-0.01394278059831571,21,0.08427512925570435
2021-06-18,4977509.2250523595,3638816.66028367,0.02784100388489541,19,0.1207530153397458
2021-06-25,5212140.144140622,3626736.0061276695,0.047138218831888436,20,0.1001667979129599
2021-07-02,5266330.58874625,3635739.3857544996,0.01039696614193071,19,0.12667057317148767
2021-07-09,5318837.548012108,3693361.015366212,0.00997031203815076,19,0.12507127587475253
2021-07-16,5222210.447930383,3678485.2821618826,-0.018166958326794377,19,0.11645710654484775
2021-07-23,5302147.694392546,3672371.046743662,0.015307166813593981,19,0.11610247315232591
2021-07-30,5276010.016133681,3750418.2540162425,-0.004929639792287911,18,0.14815936362591708
2021-08-06,5314481.741927355,3780156.282544861,0.0072918219783567485,19,0.11719363946947037
2021-08-13,5252584.48861785,3747542.5476876725,-0.011646902993603634,19,0.12059119529273454
2021-08-20,5291096.434922149,3814342.249366735,0.007331999397202397,19,0.12425207076404443
2021-08-27,5393909.110268952,3966674.0575006837,0.01943126091375341,19,0.12565908462717812
2021-09-03,5515790.984128421,3987408.706402473,0.022596204601859085,21,0.09309724362397931
2021-09-10,5640236.19560236,4038687.656635284,0.02256162567291407,21,0.07598801990585091
2021-09-17,5716389.225750839,4082952.0334871924,0.013501744875126964,21,0.06755327948508816
2021-09-24,5684626.634804784,4035113.1805446325,-0.005556408021163663,20,0.08894103079691384
2021-10-01,6003587.606728735,4129514.2878259476,0.056109396872448224,19,0.11345216437051475
2021-10-08,6209179.357495868,4238105.79642955,0.03424481563935343,21,0.06097912420531715
2021-10-15,5837093.444454336,4138786.425053579,-0.059925135290598654,21,0.05101976732468738
2021-10-22,5694721.028120958,4054719.047523058,-0.0243909777508601,21,0.04946822879974844
2021-10-29,5877040.879444979,4132658.751755318,0.03201558960021253,19,0.09652408882379115
2021-11-05,6121555.248975954,4186974.6628771797,0.04160501424895071,18,0.13120188353634388
2021-11-12,6175129.279781477,4112676.6241357718,0.008751702570108214,19,0.10372262149077371
2021-11-19,6160435.458993038,3952671.786498958,-0.0023795163020390374,18,0.13139308959802665
2021-11-26,6323906.751992182,3992743.5447783708,0.02653567172114558,16,0.20642800859522048
2021-12-03,6573475.28944409,4073021.440137599,0.0394642975045904,16,0.20893066904024227
2021-12-10,6548959.000289398,3943520.5901916865,-0.003729578050450805,17,0.16904237613085538
2021-12-17,6514748.417353242,3941276.464224999,-0.00522381998950441,16,0.21657732048116152
2021-12-24,6820143.20704388,4030342.7331304164,0.04687744946177223,15,0.25690770769383
2021-12-31,7117378.705588944,4125039.473772612,0.04358200253596993,17,0.1757468194511278
2022-01-07,7250717.71296144,4227664.563638435,0.018734285878000384,18,0.14600451753277244
2022-01-14,6996535.088119507,4079955.3862382616,-0.03505620200708601,20,0.08782849944871507
2022-01-21,6757877.324276192,3956985.3459918112,-0.03411085070502523,18,0.12696052046515272
2022-01-28,7008312.696945253,4054329.349001896,0.03705828926036074,18,0.1491703018885392
2022-02-04,6719060.050161361,4002150.0608064015,-0.0412727940792325,18,0.14792601567992036
2022-02-11,6592937.558633956,3953612.43810176,-0.01877085345060665,16,0.20063900533730683
2022-02-18,6256860.707376395,3812971.5856026504,-0.05097528199966686,15,0.25
2022-02-25,6324610.450219291,3733889.6615669862,0.010828072736703847,13,0.35
2022-03-04,6467812.050249503,3826342.2762424946,0.022641963668331093,11,0.44999999999999996
2022-03-11,6532885.662374357,3956568.77171057,0.010061147667756388,14,0.29999999999999993
2022-03-18,6664981.869066194,3937755.739654507,0.020220192655848034,16,0.20121376761305143
2022-03-25,6755626.27253861,4054826.550563378,0.013600097532615837,16,0.2022741845381022
2022-04-01,7115281.809280949,4123386.6145276874,0.05323792676399617,18,0.1289085038812764
2022-04-08,7161809.908686271,4068600.3776044245,0.006539178721583818,19,0.09442986652575136
2022-04-15,7238235.022656245,4003104.150289246,0.01067120112714539,18,0.12503650728553406
2022-04-22,7246795.465193245,3973137.6777999457,0.0011826698788039466,17,0.1626988838759269
2022-04-29,6904906.575254894,3801777.8315292937,-0.04717794114384243,17,0.16029672915974857
2022-05-06,6464301.7645332385,3620568.019189289,-0.06381039423482583,14,0.29999999999999993
2022-05-13,6706536.134019321,3734400.301008509,0.0374726271002873,11,0.44999999999999996
2022-05-20,6596286.779327898,3728514.5095509696,-0.016439090536197278,11,0.44999999999999996
2022-05-27,6627010.347276724,3783542.628314953,0.004657706521358478,8,0.6
2022-06-03,6551138.975703113,3703950.0648377673,-0.01144880837628225,8,0.6
2022-06-10,6425166.864018909,3492437.833007461,-0.01922903973666415,7,0.6499999999999999
2022-06-17,6455392.3029588545,3580523.136669955,0.004704226299430437,6,0.7
2022-06-24,6479052.887838876,3599860.2460475797,0.00366524353123755,6,0.7
2022-07-01,6565746.450217866,3716447.293275009,0.013380591867325842,6,0.7
2022-07-08,6630390.892638865,3706221.066564535,0.009845711056791323,6,0.7
2022-07-15,6723510.406893102,3853070.2196421456,0.014044347574985306,6,0.7
2022-07-22,6906643.147809354,3941504.908185681,0.0272376675030501,14,0.3157255163909104
2022-07-29,7060921.828725328,4004595.7549736914,0.02233772291607498,15,0.2767597496311852
2022-08-05,7237928.070669928,4069137.892806027,0.025068432456581052,17,0.2092943470881785
2022-08-12,7279063.953679675,4094965.4982429934,0.0056833782552277905,17,0.22099114990065916
2022-08-19,7335498.933304751,4071019.1960116336,0.007753054511431805,18,0.18752021589845658
2022-08-26,7471645.7141533075,4085545.5443349225,0.01855998918225197,18,0.1759804170070487
2022-09-02,7574148.85312796,4156981.3146278006,0.013718950669794767,18,0.19034967507199851
2022-09-09,7573325.1221867055,4096927.4287288403,-0.00010875557864360383,20,0.14687397197062635
2022-09-16,7575636.944055491,4046857.887699633,0.00030525850026074546,19,0.1752068658676681
2022-09-23,7418454.350989372,3985500.527436788,-0.02074843267000254,19,0.1722809624817382
2022-09-30,7569453.486768528,4045621.6027359483,0.02035452786186095,18,0.18396472305349532
2022-10-07,7320078.245754188,3981670.731625375,-0.03294494661341794,17,0.20669436674626496
2022-10-14,7480319.365498946,4053160.253438413,0.02189062935737083,16,0.23038067551602337
2022-10-21,7474940.541719334,4096295.8483669576,-0.0007190633871088997,17,0.1890645730651821
2022-10-28,7778246.768106482,4174033.9843986174,0.040576406553915444,18,0.17244067764739712
2022-11-04,7727367.405924028,4205814.570693323,-0.006541237852092461,19,0.1459425341091971
2022-11-11,7807052.679624026,4179409.136414635,0.010312085541436682,19,0.15138299081190065
2022-11-18,7910668.819443701,4226817.977195913,0.01327211997558419,18,0.1568792880653842
2022-11-25,8113248.487481287,4290311.960385125,0.025608412216633788,19,0.1397571978285278
2022-12-02,8180014.088623596,4249796.75206439,0.008229206987229419,19,0.12962383955711054
2022-12-09,8407929.696063608,4202387.911283112,0.02786249570853275,19,0.1164950286247205
2022-12-16,7505280.742185777,4043726.861650302,-0.10735686268885297,18,0.13922995232277458
2022-12-23,7963434.304176362,4151995.861132944,0.061044160468960315,14,0.29999999999999993
2022-12-30,8000029.289505835,4104466.079431305,0.004595377312308702,16,0.20683331124659332
2023-01-06,7868287.474241334,4124381.017650652,-0.016467666616835387,16,0.2093385479972597
2023-01-13,7793685.409852766,4124864.781332094,-0.00948135977908724,16,0.21600680412495832
2023-01-20,7470107.766084313,3997702.12251315,-0.041517924672631344,16,0.2226018163701282
2023-01-27,7531398.085076777,4021245.2883433085,0.008204743614373762,16,0.22378122986867044
2023-02-03,7581881.95342809,4035623.8199861567,0.006703120427446897,14,0.29999999999999993
2023-02-10,7552780.603640255,4032425.604536626,-0.0038382752417659926,14,0.3198604194616722
2023-02-17,7430087.988988402,3932044.640637491,-0.016244694648315034,14,0.311867373992081
2023-02-24,7509677.924780285,3970826.3624330605,0.010711842970074733,14,0.3249135933153775
2023-03-03,7730599.306673574,3945321.2661170554,0.02941822327217222,14,0.323879599043424
2023-03-10,7516689.523503602,3875713.047509623,-0.027670530405748964,14,0.3287431324275941
2023-03-17,7469363.187258496,3837589.781836016,-0.006296167494629459,13,0.35908966283144805
2023-03-24,7655627.181052092,3912532.8388193464,0.024937064797080976,12,0.40020697281429063
2023-03-31,7787622.081120995,3966647.1817406076,0.017241552775139442,12,0.3999999999999999
2023-04-07,7728061.154975605,4019068.351776822,-0.00764815312363171,13,0.3535137455856059
2023-04-14,7868821.507864412,3990270.9748510057,0.018214187241282324,14,0.30939766595435436
2023-04-21,8138816.001606177,4090369.7432692996,0.034311935208076697,14,0.31018706952227104
2023-04-28,8324565.442127978,4106239.879596593,0.022822661242758578,16,0.23821758310590868
2023-05-05,8262794.724694179,4159655.452755771,-0.007420293331012419,16,0.24006530206188992
2023-05-12,8345102.6456320975,4140896.1722198683,0.009961268999208267,17,0.22504895813316927
2023-05-19,8395486.154898034,4218620.870371488,0.006037494253268167,17,0.2166358916492085
2023-05-26,8647016.738490663,4249380.177783151,0.02996021659161236,18,0.1914709087035199
2023-06-02,8748143.953184705,4267171.930956171,0.011695040931734435,19,0.1487588711311274
2023-06-09,8927326.028887276,4348887.679479685,0.020482296206081472,19,0.1528633586326944
2023-06-16,8872393.849400332,4303292.9525038125,-0.006153262388893554,20,0.1530176019293713
2023-06-23,9240925.284582125,4415687.381158748,0.041536866085662,20,0.14940195385939248
2023-06-30,9380415.868797878,4451942.78150679,0.015094871987384675,20,0.15642094972334997
2023-07-07,9778279.640914973,4505842.11834741,0.042414299928909424,20,0.14985530074047404
2023-07-14,10266689.05991242,4543159.1112186145,0.04994839960945795,20,0.1373384770879159
2023-07-21,10540453.514115976,4554997.883533894,0.02666531075461363,20,0.12469686139659464
2023-07-28,10528521.972040888,4539477.132087642,-0.0011319761582469436,20,0.10263249332962465
2023-08-04,10884283.272505524,4531293.463143256,0.03379024153716734,19,0.14418874503223833
2023-08-11,11066483.30733753,4503759.246941203,0.016739736578912603,19,0.15158988652067806
2023-08-18,11443278.77949259,4520731.289431779,0.03404834776240334,19,0.14479512815879503
2023-08-25,11645569.028871387,4588915.092754967,0.01767764757608793,19,0.14850475698178378
2023-09-01,12089795.43030304,4699885.106125658,0.03814552988611698,19,0.14573680810911216
2023-09-08,11661386.382772062,4747818.024228497,-0.03543559111489792,20,0.11036688871295852
2023-09-15,11465744.646748317,4638971.195904134,-0.01677688480614745,20,0.10660058249130644
2023-09-22,11809446.37259212,4647517.687609602,0.029976398082550697,19,0.14587910998177123
2023-09-29,11766568.788583353,4647786.445210403,-0.003630786969682116,18,0.15641725376635618
2023-10-06,11806211.650018256,4673788.74308789,0.0033691097334481103,18,0.16307494456339944
2023-10-13,11787085.574679596,4624982.362782448,-0.0016200010558535842,18,0.17240809397179824
2023-10-20,11512867.96866923,4505842.11834741,-0.023264241552587574,18,0.17564391160078663
2023-10-27,11762877.502612643,4569134.533336021,0.02171566065239172,16,0.2290894810109254
2023-11-03,12112538.509641305,4637842.41398077,0.029725805352559403,17,0.19842516992784287
2023-11-10,12775598.58911718,4730268.152896199,0.05474162818537964,18,0.18074044887923268
2023-11-17,12691867.014034059,4741824.729730638,-0.00655402363333859,19,0.1638572368715866
2023-11-24,13047080.562685225,4868638.00366854,0.027987493743701335,19,0.16079417964783793
2023-12-01,13081540.08257377,5026707.786579588,0.00264116709657617,21,0.13495086533139755
2023-12-08,13398026.455691798,5145377.7052132245,0.024193357289760256,21,0.1271170369845699
2023-12-15,13420837.49894263,5121095.455980863,0.0017025674136613607,21,0.13363064581278006
2023-12-22,13651872.699953124,5221731.73960076,0.017214663468557403,21,0.1262319545377686
2023-12-29,13978823.543384746,5265122.654250064,0.02394915705833853,21,0.12603465003410397
2024-01-05,14187485.112668172,5306780.082374203,0.014926976410842004,21,0.1215181485145913
2024-01-12,14206749.273574408,5269369.0243427185,0.0013578277441880587,21,0.13249149751181144
2024-01-19,14306662.836510627,5212016.152331807,0.0070328236961331786,20,0.14950300029212393
2024-01-26,14825442.474013316,5351178.8380265115,0.03626140095919241,19,0.19910318505608882
2024-02-02,14934013.918317618,5364804.848387117,0.007323318983201361,21,0.14654932603535076
2024-02-09,15202597.687160626,5419470.14439002,0.01798470058431979,20,0.1639784595332382
2024-02-16,15152061.284185253,5459407.523869033,-0.0033241952471093038,20,0.15720267971672164
2024-02-23,14989681.338429367,5469163.424778105,-0.010716690139404846,20,0.1314439465568059
2024-03-01,15215442.07618631,5492007.820846181,0.015061076527234527,20,0.11555117056435871
2024-03-08,14298296.209382229,5328173.187397954,-0.06027730658181191,20,0.14273807119612236
2024-03-15,14437074.955261802,5373700.7249736255,0.009705963832845357,17,0.2491334577457862
2024-03-22,14591553.652877802,5443725.517862299,0.0107001382270788,18,0.22246531431044714
2024-03-29,14902460.39806232,5567340.576350671,0.021307309185900188,19,0.19469072991860192
2024-04-05,14916210.01313238,5575510.807415019,0.0009226406044902668,20,0.16129790177457504
2024-04-12,14814536.220168317,5478677.443846456,-0.006816328871378762,20,0.13838950052309895
2024-04-19,15227011.782716503,5600733.708250183,0.02784262405640806,18,0.16826279935474897
2024-04-26,15509710.09701795,5633038.371866451,0.018565580583730975,19,0.14561515874855824
2024-05-03,15085108.422028711,5501226.20655365,-0.027376506223083893,19,0.15165140051045534
2024-05-10,15835843.55717042,5661257.919950545,0.0497666383388678,17,0.2071663522002012
2024-05-17,16179525.166522382,5773921.106206281,0.021702766140067276,19,0.14477953829778112
2024-05-24,15932286.947386038,5671672.27698158,-0.015280931707928755,20,0.13712547249738583
2024-05-31,15853111.021666283,5849280.737470853,-0.00496952672150721,19,0.1635956785823165
2024-06-07,17031488.88950617,5970261.971471376,0.07433101718832402,21,0.11239654274854072
2024-06-14,16934941.575443286,5976147.762928916,-0.005668753606290387,21,0.10833546161503627
2024-06-21,17178276.684375104,6063090.846788006,0.014368818920796778,21,0.10433836489535808
2024-06-28,17813450.147902004,6178105.66205075,0.036975389044969664,21,0.09774972872095766
2024-07-05,17406757.59291771,6207077.731417087,-0.022830644911995886,21,0.09678177146987155
2024-07-12,16433730.036798349,6142078.7056633895,-0.0558994144041656,21,0.10778786822519104
2024-07-19,16657335.232582476,6259915.475734543,0.013606478582977248,20,0.13690605123360744
2024-07-26,16707804.605757395,6251153.977948434,0.0030298587661367242,21,0.11832512957067765
2024-08-02,16786167.224559974,6160864.861959372,0.004690180466653096,20,0.12640817440297059
2024-08-09,16960347.314849067,6196609.62286589,0.0103764062372886,20,0.14414542223957516
2024-08-16,17324246.70031828,6293940.187995936,0.021455892306557638,19,0.16791897804833433
2024-08-23,17495581.973687746,6378840.714088938,0.009889911886692122,20,0.14375475469862287
2024-08-30,17158756.532704677,6309810.324323228,-0.019252028397205245,20,0.16164225435627433
2024-09-06,17388345.552934214,6430885.623484032,0.01338028311037229,19,0.19800789193229562
2024-09-13,17492986.17253565,6502267.642256751,0.006017859449760968,20,0.17925004599169236
2024-09-20,17643358.60261173,6581752.702693617,0.008596155544452993,20,0.14283972804277678
2024-09-27,17138784.582982127,6325196.696969081,-0.02859852429428676,20,0.16659139222560526
2024-10-04,17552688.29387412,6345702.901910189,0.024150120382689128,20,0.16742882401295878
2024-10-11,17197744.56170561,6299866.293093596,-0.02022161655388047,19,0.1887384001776522
2024-10-18,16166174.162161712,6046790.69829943,-0.059982888793505475,17,0.2140670393835593
2024-10-25,16871875.476679184,6134002.539759321,0.04365295755437444,15,0.2830769939803176
2024-11-01,16588896.66983537,6086190.5625768425,-0.016772219972519133,16,0.23504572914944066
2024-11-08,16069481.058957294,5902750.062150189,-0.031311040222618415,15,0.26162546030613865
2024-11-15,16329187.486252168,5973285.494480384,0.01616146945517638,15,0.2502807229511905
2024-11-22,16822622.55422698,6097303.689369957,0.030217980434742737,15,0.26014852182325565
2024-11-29,17405646.10350597,6265304.065630598,0.03465711409737919,17,0.1855456160875093
2024-12-06,17299852.014893167,6277895.35922812,-0.006078147744914394,19,0.13421811248955862
2024-12-13,17185070.85574267,5998508.3953155475,-0.0066348058383207,18,0.16223098674520653
2024-12-20,17216838.529875025,6032318.1014963,0.0018485623014897255,17,0.19544534949883963
2024-12-27,17651476.815227915,6102987.912626895,0.025244953340225522,16,0.2304976162805945
2025-01-03,16737419.146362236,5858646.93985876,-0.05178363705393316,17,0.16768291712560235
2025-01-10,16377582.897219108,5826731.974763653,-0.021498908881739713,14,0.29999999999999993
2025-01-17,15593958.171466172,5729616.41571425,-0.04784739791401062,14,0.29999999999999993
2025-01-24,15392396.017042262,5800030.907124085,-0.01292565698891811,11,0.44999999999999996
2025-01-31,15595010.114871066,5817567.340576344,0.013163259157604367,9,0.55
2025-02-07,15067724.852597702,5545302.453084994,-0.03381115231022239,8,0.6
2025-02-14,14957186.059027385,5560661.949970766,-0.007336130348256345,7,0.6499999999999999
2025-02-21,14759893.261325985,5343142.98576256,-0.013190502339330319,4,0.8
2025-02-28,14815528.040643053,5494319.136213064,0.0037693212499607,2,0.9
2025-03-07,14825622.393866953,5422466.791638943,0.0006813360412269321,2,0.9
2025-03-14,14983611.765542755,5717522.3236782085,0.010656508541669042,2,0.9
2025-03-21,14938970.846719641,5735166.260170787,-0.002979316303814911,2,0.9
2025-03-28,14984124.622740908,5591595.949822947,0.003022549309759393,2,0.9
2025-04-04,14941872.171259979,5577486.175780901,-0.002819814473299459,2,0.9
2025-04-11,15010386.88932844,5827081.359644695,0.004585417227718414,2,0.9
2025-04-18,14963861.359097207,5871856.375938126,-0.003099555699281179,13,0.3687096488873832
2025-04-25,14909223.262773283,5914279.763224548,-0.003651336711343295,14,0.32805049824396104
2025-05-02,14754519.61140147,5825468.814039892,-0.010376372306268292,15,0.29424900492544115
2025-05-09,15218730.783537569,6146728.212157245,0.03146230337295301,15,0.30727748117786
2025-05-16,15234699.079432182,6122580.341725284,0.0010492528004956009,18,0.21962121641498766
2025-05-23,15389478.49184867,6128197.3755820235,0.010159663253568907,18,0.2128583987021423
2025-05-30,15418320.77993356,6225796.698312869,0.0018741563010186788,18,0.19858209073580746
2025-06-06,15552539.384116894,6156215.355465517,0.008705137615116511,19,0.18310318426540406
2025-06-13,15453479.50144695,6192470.755813559,-0.006369370314606596,19,0.18701150152313106
2025-06-20,15880429.032104496,6348094.844557319,0.027628051703020677,18,0.20825931894933614
2025-06-27,15786137.737875452,6332587.530991107,-0.005937578514939368,20,0.16866247374049936
2025-07-04,15430350.868721237,6257402.592167056,-0.022537930117040656,19,0.19909075301237456
2025-07-11,15452074.233372005,6255373.47228101,0.0014078334858088994,18,0.2216924003409706
2025-07-18,15444106.94696029,6185402.430912496,-0.000515612745019484,18,0.2155959868217423
2025-07-25,15554651.03521259,6093715.7753992705,0.0071576873063584024,17,0.19785629546380135
2025-08-01,15472858.496857436,6031767.148414663,-0.005258397515315018,16,0.22031359878560797
2025-08-08,15631147.550409606,6095489.575564555,0.010230110589088416,15,0.2599307110495874
2025-08-15,15809685.675866686,6179086.627293673,0.011421946141913353,16,0.2357668912338401
2025-08-22,15637714.423051234,6037088.548910519,-0.010877588355723116,17,0.20663732108261224
2025-08-29,15664975.58818721,6135507.582323807,0.0017432960085132358,16,0.2261760734528795
2025-09-05,15581930.568159698,6232555.951973012,-0.005301318189741436,16,0.22753262756821802
2025-09-12,15795092.979226591,6312215.704850398,0.013680102740444186,17,0.21506613971893018
2025-09-19,15304699.903003443,6104331.700630903,-0.031047178821175962,18,0.1932230927247488
2025-09-26,15571087.42495105,6188869.4039628245,0.017405602438198067,18,0.1915459013692682
2025-10-03,15632992.525889395,6272143.946570983,0.0039756440413498935,17,0.22006771456283059
2025-10-10,15695717.596737359,6342155.301579618,0.004012352129260352,18,0.1954433194591264
2025-10-17,15630986.529205637,6365953.7871305365,-0.004124122846423776,18,0.20292870550249165
2025-10-24,15902544.585947862,6372350.2180296,0.017373059354560415,19,0.15973634213079568
2025-10-31,15913802.376622342,6321581.90723831,0.0007079238554329488,18,0.17575738618944303
2025-11-07,15840102.478251467,6406200.237850472,-0.004631193515331135,18,0.16877077892443515
2025-11-14,15663248.906068938,6393810.512453551,-0.011164926011390948,18,0.1950302459416401
2025-11-21,15981060.624827597,6432229.411488039,0.020290280813677116,18,0.1822580593435218
2025-11-28,15946701.395066045,6405904.604489591,-0.0021499968348892835,18,0.16372298309397337
2025-12-05,15879412.956270784,6376596.588122253,-0.004219583544473895,18,0.16558497125277327
2025-12-12,15871755.626840375,6363521.53084329,-0.0004822174126648347,17,0.18587490185598476
2025-12-19,15915472.799738519,6391122.936445543,0.002754400579619212,17,0.17610326595928782
2025-12-26,16375025.080209486,6476789.421700829,0.028874560388712774,18,0.13632719843347707
2026-01-02,16075302.40113819,6307028.683154942,-0.018303647023633147,19,0.11093680747197199
2026-01-09,16262108.661211936,6311852.882089319,0.011620699593216962,17,0.1784438237863577
2026-01-16,15887097.71506938,6102463.83530534,-0.023060413256063495,17,0.17216758659383768
2026-01-23,16118800.13565571,6202791.047684315,0.014584313934605698,16,0.21344121263209348
2026-01-30,15970213.81632491,6298065.617168234,-0.009218199746897972,15,0.26416787524550656
2026-02-06,16151906.415380202,6265586.261111446,0.01137696721815739,16,0.23245701439817945
2026-02-13,16323203.084588062,6287584.070736999,0.010605353003082492,15,0.28492790465360707
2026-02-20,16487513.841045199,6226267.0241142735,0.01006608541262806,16,0.21975714374268907
2026-02-27,16135270.183035208,6042020.250885218,-0.021364267615235525,15,0.2643183328373432
2026-03-06,15357251.95915134,5749047.59025216,-0.04821848131814261,13,0.35
2026-03-13,15231935.988221914,5732035.234121463,-0.008160051763346355,11,0.44999999999999996
2026-03-20,15241587.623048218,5649325.082474987,0.0006336446551355849,10,0.5
2026-03-27,15252108.151308773,5627340.710729473,0.0006902514699088978,9,0.55
2026-04-03,15836450.410556082,6005858.915697458,0.03831222893585152,9,0.55
2026-04-10,16043373.48354749,6146325.075756048,0.013066253334994832,13,0.35
