date,long_ret,short_ret,ls_ret,n_long,n_short
2016-10-31,,,,0,0
2016-11-30,,,,0,0
2016-12-31,,,,0,0
2017-01-31,10.192632114624603,7.4553511258144844,2.7372809888101184,132,131
2017-02-28,5.251829619698132,6.037930293701062,-0.7861006740029302,132,131
2017-03-31,5.71932541507747,6.015656286275671,-0.2963308711982009,132,131
2017-04-30,6.813886239501131,5.1510674119512245,1.6628188275499065,132,131
2017-05-31,0.09029348061527816,-3.4044765015067533,3.4947699821220315,132,131
2017-06-30,1.68012430030524,0.48896587830656835,1.1911584219986717,132,131
2017-07-31,5.134990408614822,4.962835242404242,0.17215516621058047,132,131
2017-08-31,4.326030295834374,-4.515762214275365,8.84179251010974,132,131
2017-09-30,2.512068528618052,0.11427891113287439,2.3977896174851776,132,131
2017-10-31,11.22811396774091,10.325681829994545,0.9024321377463647,132,131
2017-11-30,2.8018886209242626,3.3079870550244372,-0.5060984341001746,132,131
2017-12-31,5.545717206677178,4.5201073499448325,1.0256098567323457,132,131
2018-01-31,-0.6516142956554138,-2.4604994564063207,1.8088851607509069,132,131
2018-02-28,-1.6022036206255061,-4.729692185234079,3.127488564608573,132,131
2018-03-31,-5.083486258485464,-8.279555456821518,3.196069198336054,132,131
2018-04-30,10.305787875061379,6.064535080380294,4.241252794681085,132,131
2018-05-31,-4.059399837822592,-7.7975656081956055,3.738165770373014,132,131
2018-06-30,-4.38666560331903,-6.442227068468033,2.055561465149003,132,131
2018-07-31,3.801261174117107,5.246372772290146,-1.4451115981730385,132,131
2018-08-31,5.520732806388552,4.6034769319463855,0.9172558744421666,132,131
2018-09-30,-11.944578716047864,-16.220077471353783,4.275498755305918,132,131
2018-10-31,-1.295827124160021,-0.3871528595986693,-0.9086742645613517,132,131
2018-11-30,1.8525788906651748,3.550652247638399,-1.6980733569732243,132,131
2018-12-31,0.6216470980769456,3.256273326838189,-2.6346262287612436,132,131
2019-01-31,-3.2456468109680836,-6.780223441894985,3.5345766309269013,132,131
2019-02-28,-1.5018898138973604,-0.39318701115095983,-1.1087028027464005,132,131
2019-03-31,7.887538658051755,11.684574918758907,-3.797036260707152,132,131
2019-04-30,-1.8147837019169384,-0.9914717546725087,-0.8233119472444297,132,131
2019-05-31,3.685681539349401,0.1209290420541222,3.5647524972952787,132,131
2019-06-30,-0.8972906893725451,-7.487599153177076,6.590308463804531,132,131
2019-07-31,-7.194097927924042,-12.878072238768178,5.683974310844136,132,131
2019-08-31,-0.06403628389573707,-2.0891274699843625,2.0250911860886256,132,131
2019-09-30,6.083428932054566,6.962130704071936,-0.8787017720173704,132,131
2019-10-31,3.7379732379287818,5.701561444162962,-1.9635882062341805,132,131
2019-11-30,-0.38519665739222153,3.6188601557391205,-4.004056813131342,132,131
2019-12-31,1.5103045675710094,-0.22563031906841888,1.7359348866394282,132,131
2020-01-31,6.8223570735622365,6.141848629666787,0.6805084438954498,132,131
2020-02-29,-3.207544887399076,-14.395070106508792,11.187525219109716,132,131
2020-03-31,-26.174078614731926,-32.97255834432921,6.7984797295972825,132,131
2020-04-30,14.962851229346978,24.744713126252254,-9.781861896905276,132,131
2020-05-31,1.2920203691169978,-5.162560816025516,6.454581185142514,132,131
2020-06-30,9.59623860424259,30.93015526358423,-21.33391665934164,132,131
2020-07-31,6.482340274709004,1.2902216890479694,5.192118585661034,132,131
2020-08-31,8.8412483049058,19.003176892880496,-10.161928587974696,132,131
2020-09-30,5.785228016072058,-5.210056661975062,10.99528467804712,132,131
2020-10-31,2.2306814407115425,1.8402935727167375,0.39038786799480496,132,131
2020-11-30,9.769895859043686,19.727915605325688,-9.958019746282002,132,131
2020-12-31,8.703211188672315,13.540000682973123,-4.836789494300808,132,131
2021-01-31,1.1002208015966457,0.644770941738197,0.45544985985844866,132,131
2021-02-28,13.153762599592454,12.195912646443357,0.9578499531490969,132,131
2021-03-31,3.3966976731321936,-0.9080040007785494,4.304701673910743,132,131
2021-04-30,7.325967195451935,2.73600620591798,4.589960989533955,132,131
2021-05-31,8.482001363047427,10.696825028011443,-2.2148236649640154,132,131
2021-06-30,10.335292894414687,5.245699400048743,5.089593494365944,132,131
2021-07-31,8.757608840540186,2.691801723675603,6.065807116864583,132,131
2021-08-31,-0.5521088168882079,-0.9750995452061711,0.42299072831796325,132,131
2021-09-30,5.846586356459966,7.34592371251386,-1.4993373560538945,132,131
2021-10-31,1.6195052340540539,-0.4033562699277917,2.0228615039818454,132,131
2021-11-30,2.251192916114735,-3.9398106368960724,6.191003553010807,132,131
2021-12-31,9.067827172238475,3.311944137540997,5.7558830346974785,132,131
2022-01-31,0.7328592810991184,0.43456182491215556,0.2982974561869628,132,131
2022-02-28,-8.53001704862859,-8.98744716859371,0.4574301199651192,132,131
2022-03-31,8.361547776464962,0.9859391064108622,7.375608670054099,132,131
2022-04-30,3.2635831568311766,6.69439906655011,-3.4308159097189335,132,131
2022-05-31,-7.2127367383114045,-5.927720219847794,-1.2850165184636104,132,131
2022-06-30,-4.179787448518994,-6.196632296088539,2.016844847569545,132,131
2022-07-31,10.182886091785045,9.97668662028275,0.20619947150229478,132,131
2022-08-31,7.82063290753796,8.005300164796132,-0.18466725725817223,132,131
2022-09-30,0.5162903720483878,-3.080922063551595,3.5972124355999826,132,131
2022-10-31,3.7071654763500383,1.090466997587272,2.6166984787627663,132,131
2022-11-30,3.261036898652555,4.465102913003568,-1.204066014351013,132,131
2022-12-31,-0.9102842918654005,-1.7535840530604956,0.8432997611950951,132,131
2023-01-31,-2.170291387275682,-2.7641716760627135,0.5938802887870316,132,131
2023-02-28,-5.189116745081891,-3.4705379658318316,-1.718578779250059,132,131
2023-03-31,2.1368759420397647,-1.5536530160039834,3.690528958043748,132,131
2023-04-30,8.575651258482948,9.840559963305404,-1.2649087048224565,132,131
2023-05-31,7.8849423370756435,5.145051215273858,2.7398911218017856,132,131
2023-06-30,9.237927253100791,7.326597319578921,1.9113299335218699,132,131
2023-07-31,12.160866303059494,6.473415052492348,5.687451250567146,132,131
2023-08-31,8.584057611459418,6.505487802993546,2.078569808465872,132,131
2023-09-30,2.700376544407592,3.548192042466162,-0.8478154980585701,132,131
2023-10-31,3.086623494880599,-4.215002688426348,7.301626183306947,132,131
2023-11-30,13.467440114151877,7.497845027681285,5.9695950864705924,132,131
2023-12-31,6.4039984783336,9.730209703356643,-3.3262112250230427,132,131
2024-01-31,11.110624677340931,3.3915947155868134,7.719029961754118,132,131
2024-02-29,1.9670700416281224,-2.410489575667811,4.377559617295933,132,131
2024-03-31,-1.7156410915510594,-3.6590545459933113,1.9434134544422519,132,131
2024-04-30,10.97122915021691,10.062901641202878,0.9083275090140326,132,131
2024-05-31,1.5210809226721675,-0.42710550489839966,1.9481864275705671,132,131
2024-06-30,9.67078618471708,9.990856680115971,-0.3200704953988911,132,131
2024-07-31,4.865045431049066,6.142032255789365,-1.2769868247402991,132,131
2024-08-31,5.61068941691172,-0.9874065405232282,6.598095957434948,132,131
2024-09-30,4.01166111018077,1.1526080742776825,2.859053035903088,132,131
2024-10-31,-1.2525082355709412,-6.031206682124201,4.77869844655326,132,131
2024-11-30,3.064265923889132,-0.7267375190799364,3.7910034429690684,132,131
2024-12-31,2.796762824164818,-0.5285340035593339,3.3252968277241517,132,131
2025-01-31,-13.169699655632124,-2.3080395892209324,-10.861660066411192,132,131
2025-02-28,-12.385572267616098,-11.712435327864686,-0.6731369397514122,132,131
2025-03-31,10.201494285654931,6.778415175993189,3.4230791096617423,132,131
2025-04-30,-0.07918936008335771,5.3477830279403475,-5.426972388023705,132,131
2025-05-31,7.29763652224627,12.665036314839128,-5.367399792592858,132,131
2025-06-30,4.317431699616463,4.516926087864577,-0.19949438824811416,132,131
2025-07-31,-2.3870765719790534,-3.0061001981437325,0.6190236261646791,132,131
2025-08-31,-2.4013623345206643,-2.8506843712594865,0.4493220367388222,132,131
2025-09-30,1.8065769172705957,1.300147831962396,0.5064290853081996,132,131
2025-10-31,4.601226692772913,3.3351965643124775,1.2660301284604358,132,131
2025-11-30,0.13820114611620873,-3.607628196758728,3.745829342874937,132,131
2025-12-31,1.724770038073497,-1.2086722868413777,2.933442324914875,132,131
2026-01-31,-3.0517522435035884,-6.2767541892667,3.225001945763111,132,131
2026-02-28,5.265345512850426,0.6737088101501142,4.5916367027003115,132,131
2026-03-31,-10.989429077363654,-12.864963009833797,1.8755339324701428,132,131
2026-04-30,16.341447388433235,20.20762530804871,-3.866177919615474,132,131
2026-05-31,3.9276283187120056,-0.8464307000929154,4.7740590188049215,132,131
2026-06-30,3.8310951896129795,2.0067674131280793,1.8243277764849002,132,131
2026-07-31,-0.04001988341768869,4.688381286259782,-4.72840116967747,132,131
2026-08-31,4.517879642007783,-0.21082459738067894,4.7287042393884615,132,131
