date,equity,regime
2020-11-27,1205588.7629366994,BULL
2020-12-01,1215921.2600504959,BULL
2020-12-02,1215688.1811266704,BULL
2020-12-03,1220728.3394337888,BULL
2020-12-04,1230919.3638207936,BULL
2020-12-07,1240166.5158337317,BULL
2020-12-08,1238255.9181050237,BULL
2020-12-09,1246492.1720855318,BULL
2020-12-10,1244220.0669576356,BULL
2020-12-11,1244830.5223284708,BULL
2020-12-14,1254413.0217661483,BULL
2020-12-15,1256281.614900627,BULL
2020-12-16,1265710.5302610295,BULL
2020-12-17,1268261.5952952513,BULL
2020-12-18,1269692.1839551702,BULL
2020-12-21,1225016.1586351243,BULL
2020-12-22,1234640.6087641134,BULL
2020-12-23,1257286.477508675,BULL
2020-12-24,1261954.467430326,BULL
2020-12-28,1272988.5550110156,BULL
2020-12-29,1272947.0599502248,BULL
2020-12-30,1278402.7217306616,BULL
2020-12-31,1279066.2607584521,BULL
2021-01-01,1286600.9052404412,BULL
2021-01-04,1297549.9456737775,BULL
2021-01-05,1304375.3726925803,BULL
2021-01-06,1303690.9861391974,BULL
2021-01-07,1302808.4642011866,BULL
2021-01-08,1320350.9283544205,BULL
2021-01-11,1337962.861515312,BULL
2021-01-12,1342509.5774108497,BULL
2021-01-13,1339752.4565802903,BULL
2021-01-14,1343896.162831631,BULL
2021-01-15,1326176.751844127,BULL
2021-01-18,1306005.2512873071,BULL
2021-01-19,1326038.0164439352,BULL
2021-01-20,1334668.6640380025,BULL
2021-01-21,1329892.8198628624,BULL
2021-01-22,1321376.8349844667,BULL
2021-01-25,1311107.081770905,BULL
2021-01-27,1294819.1993030284,BULL
2021-01-28,1281438.0316375531,BULL
2021-01-29,1265758.4945471368,BULL
2021-02-01,1304621.9325593815,PARTIAL
2021-02-02,1324804.7606784222,PARTIAL
2021-02-03,1334357.8498200024,PARTIAL
2021-02-04,1341884.5814136271,PARTIAL
2021-02-05,1337110.1284059358,PARTIAL
2021-02-08,1349956.207486358,BULL
2021-02-09,1347454.7213896916,BULL
2021-02-10,1345327.05889087,BULL
2021-02-11,1345458.002339858,BULL
2021-02-12,1340120.8879031432,BULL
2021-02-15,1355289.5301055983,BULL
2021-02-16,1362484.8868610437,BULL
2021-02-17,1378290.2095187658,BULL
2021-02-18,1401104.206328327,BULL
2021-02-19,1365265.4543233318,BULL
2021-02-22,1337768.7719157748,BULL
2021-02-23,1348872.19058087,BULL
2021-02-24,1384317.6570190175,BULL
2021-02-25,1391264.1252754396,BULL
2021-02-26,1345083.2175456071,BULL
2021-03-01,1359153.8621143282,BULL
2021-03-02,1370067.501153521,BULL
2021-03-03,1396742.0717614538,BULL
2021-03-04,1392756.0812969883,BULL
2021-03-05,1361545.3782365632,BULL
2021-03-08,1366011.6625077159,BULL
2021-03-09,1355399.214130361,BULL
2021-03-10,1362733.4913188792,BULL
2021-03-12,1358696.430767617,BULL
2021-03-15,1344610.1996972465,BULL
2021-03-16,1348681.759773913,BULL
2021-03-17,1319242.761379556,BULL
2021-03-18,1309783.7021510417,BULL
2021-03-19,1317128.1169625751,BULL
2021-03-22,1325927.189074672,BULL
2021-03-23,1326352.143312857,BULL
2021-03-24,1306570.1880589689,BULL
2021-03-25,1297263.5831928013,BULL
2021-03-26,1292232.7410211356,BULL
2021-03-30,1308537.9772179904,PARTIAL
2021-03-31,1315123.5254970521,PARTIAL
2021-04-01,1325262.9496952086,PARTIAL
2021-04-05,1313036.5161011624,BULL
2021-04-06,1324984.3862997126,BULL
2021-04-07,1321814.5284420035,BULL
2021-04-08,1339068.6071570686,BULL
2021-04-09,1339718.371002018,BULL
2021-04-12,1328392.9087023805,BULL
2021-04-13,1305372.088249802,BULL
2021-04-15,1304131.5403787536,BULL
2021-04-16,1310730.4139468586,BULL
2021-04-19,1300567.1317458712,BULL
2021-04-20,1306206.6006545594,BULL
2021-04-22,1296476.693788277,BULL
2021-04-23,1297004.4626964505,BULL
2021-04-26,1296533.165835741,PARTIAL
2021-04-27,1304415.637586587,PARTIAL
2021-04-28,1309378.774105276,PARTIAL
2021-04-29,1311107.9511468108,PARTIAL
2021-04-30,1304915.3965502237,PARTIAL
2021-05-03,1311833.0768797116,BULL
2021-05-04,1303593.7552493035,BULL
2021-05-05,1317918.5739953201,BULL
2021-05-06,1318731.353212792,BULL
2021-05-07,1326113.440549798,BULL
2021-05-10,1352878.300308114,BULL
2021-05-11,1370034.0594165488,BULL
2021-05-12,1370185.3824749482,BULL
2021-05-14,1354409.0259495024,BULL
2021-05-17,1360257.400180532,BULL
2021-05-18,1373078.3120749593,BULL
2021-05-19,1381336.6222367357,BULL
2021-05-20,1381138.8003188958,BULL
2021-05-21,1383671.2118609825,BULL
2021-05-24,1387745.1754137806,BULL
2021-05-25,1394536.9476300133,BULL
2021-05-26,1391007.4891420237,BULL
2021-05-27,1392796.082312706,BULL
2021-05-28,1395730.8511862352,BULL
2021-05-31,1401508.0948134272,BULL
2021-06-01,1406782.473331496,BULL
2021-06-02,1421401.792977003,BULL
2021-06-03,1431508.6490503126,BULL
2021-06-04,1440191.9125728868,BULL
2021-06-07,1450343.4399139439,BULL
2021-06-08,1459002.6019743173,BULL
2021-06-09,1453480.157397089,BULL
2021-06-10,1464871.1803436924,BULL
2021-06-11,1466171.5025522856,BULL
2021-06-14,1465442.4086134227,BULL
2021-06-15,1474550.2366310956,BULL
2021-06-16,1465986.9289318928,BULL
2021-06-17,1456909.974857547,BULL
2021-06-18,1449912.2580659296,BULL
2021-06-21,1454572.7290833606,BULL
2021-06-22,1462987.363551608,BULL
2021-06-23,1456462.2914609856,BULL
2021-06-24,1464869.542147078,BULL
2021-06-25,1470122.830829173,BULL
2021-06-28,1473205.00278621,BULL
2021-06-29,1469068.9916336725,BULL
2021-06-30,1474220.3995409224,BULL
2021-07-01,1475867.6773554457,BULL
2021-07-02,1476005.338809749,BULL
2021-07-05,1481811.1298378184,BULL
2021-07-06,1472645.7460044443,BULL
2021-07-07,1481515.7461482678,BULL
2021-07-08,1474027.4305216668,BULL
2021-07-09,1474322.0693081962,BULL
2021-07-12,1475094.7053293467,BULL
2021-07-13,1476248.1509183592,BULL
2021-07-14,1486883.7074083,BULL
2021-07-15,1494247.542509955,BULL
2021-07-16,1498093.439370942,BULL
2021-07-19,1491496.6112483859,BULL
2021-07-20,1480770.8852925752,BULL
2021-07-22,1493745.7479342758,BULL
2021-07-23,1497245.7775257067,BULL
2021-07-26,1503421.2052938368,BULL
2021-07-27,1493027.4438471291,BULL
2021-07-28,1487949.7217834496,BULL
2021-07-29,1490196.1962479358,BULL
2021-07-30,1502163.2558354079,BULL
2021-08-02,1511782.220258185,BULL
2021-08-03,1516420.0054264073,BULL
2021-08-04,1514315.537171146,BULL
2021-08-05,1513948.1758766216,BULL
2021-08-06,1516682.2003107707,BULL
2021-08-09,1503860.5503715575,BULL
2021-08-10,1501355.6513449422,BULL
2021-08-11,1494271.0566764565,BULL
2021-08-12,1509665.8793480936,BULL
2021-08-13,1520186.7466907918,BULL
2021-08-16,1517668.0242624811,BULL
2021-08-17,1529571.1789625143,BULL
2021-08-18,1544727.6528669966,BULL
2021-08-20,1536246.006595235,BULL
2021-08-23,1544803.2175499476,BULL
2021-08-24,1542891.8258956962,BULL
2021-08-25,1550293.6093903715,BULL
2021-08-26,1550638.9089532066,BULL
2021-08-27,1557668.0192220781,BULL
2021-08-30,1567127.8929166028,BULL
2021-08-31,1577813.0149733904,BULL
2021-09-01,1575654.6414250813,BULL
2021-09-02,1595437.7019851182,BULL
2021-09-03,1604298.0845936148,BULL
2021-09-06,1617574.043929722,BULL
2021-09-07,1607103.9749966958,BULL
2021-09-08,1599272.4415683362,BULL
2021-09-09,1607771.6939710754,BULL
2021-09-13,1613929.7449596727,BULL
2021-09-14,1621816.8511672076,BULL
2021-09-15,1641093.2868039173,BULL
2021-09-16,1643881.5019370473,BULL
2021-09-17,1636549.3086882168,BULL
2021-09-20,1624327.5653006409,BULL
2021-09-21,1640743.134612171,BULL
2021-09-22,1648664.5510103686,BULL
2021-09-23,1664838.036193685,BULL
2021-09-24,1669902.0987296323,BULL
2021-09-27,1651095.5584173182,BULL
2021-09-28,1633915.6052902134,BULL
2021-09-29,1635374.0164353065,BULL
2021-09-30,1627874.5564062863,BULL
2021-10-01,1622662.3099756513,BULL
2021-10-04,1636593.784722368,BULL
2021-10-05,1644991.329038317,BULL
2021-10-06,1630542.908771402,BULL
2021-10-07,1644718.790010155,BULL
2021-10-08,1649145.0563833863,BULL
2021-10-11,1649625.8058520872,BULL
2021-10-12,1648668.4409211986,BULL
2021-10-13,1663243.2321045247,BULL
2021-10-14,1676711.8788231676,BULL
2021-10-18,1686940.483918169,BULL
2021-10-19,1671032.4667332093,BULL
2021-10-20,1646147.0178294035,BULL
2021-10-21,1634777.497412474,BULL
2021-10-22,1634463.6937581378,BULL
2021-10-25,1612598.132505945,BULL
2021-10-26,1617691.6396016118,BULL
2021-10-27,1613774.6680222272,BULL
2021-10-28,1563047.1362273658,BULL
2021-10-29,1553788.0797735106,BULL
2021-11-01,1574516.3280959094,BULL
2021-11-02,1584440.8228780515,BULL
2021-11-03,1576047.0521899962,BULL
2021-11-04,1589686.9015673713,BULL
2021-11-08,1587743.7567734104,BULL
2021-11-09,1591576.092253071,BULL
2021-11-10,1580347.9055545938,BULL
2021-11-11,1564322.035367022,BULL
2021-11-12,1572894.7708533674,BULL
2021-11-15,1572493.2021397087,BULL
2021-11-16,1561594.142125038,BULL
2021-11-17,1557983.7445585956,BULL
2021-11-18,1543462.1728881018,BULL
2021-11-22,1501537.83053156,BULL
2021-11-23,1505564.4656704017,BULL
2021-11-24,1497921.904270264,BULL
2021-11-25,1507835.232702129,BULL
2021-11-26,1483628.0466630338,BULL
2021-11-29,1480683.2930054646,PARTIAL
2021-11-30,1483139.7880105153,PARTIAL
2021-12-01,1488584.0795111484,PARTIAL
2021-12-02,1502316.3855999412,PARTIAL
2021-12-03,1498586.2954281745,PARTIAL
2021-12-06,1481795.5696470907,PARTIAL
2021-12-07,1490170.9376337016,PARTIAL
2021-12-08,1503935.3360056155,PARTIAL
2021-12-09,1507330.3285282077,PARTIAL
2021-12-10,1509216.392829965,PARTIAL
2021-12-13,1510913.3021220998,BULL
2021-12-14,1508094.611472426,BULL
2021-12-15,1496620.7433048696,BULL
2021-12-16,1497700.5469442278,BULL
2021-12-17,1485174.2179351877,BULL
2021-12-20,1443222.5316302644,BEAR
2021-12-21,1443301.612316929,BEAR
2021-12-22,1443380.6973367822,BEAR
2021-12-23,1443459.786690061,BEAR
2021-12-24,1443538.880377003,BEAR
2021-12-27,1443617.9783978458,BEAR
2021-12-28,1443697.0807528265,BEAR
2021-12-29,1443776.187442183,BEAR
2021-12-30,1443855.2984661525,BEAR
2021-12-31,1443934.4138249727,BEAR
2022-01-03,1443913.533518881,BULL
2022-01-04,1443752.0412526526,BULL
2022-01-05,1438103.2814731798,BULL
2022-01-06,1424180.3872398727,BULL
2022-01-07,1429358.9410955661,BULL
2022-01-10,1437291.1396047636,BULL
2022-01-11,1442089.091092006,BULL
2022-01-12,1445951.3835723654,BULL
2022-01-13,1448379.0897856266,BULL
2022-01-14,1451789.0699172262,BULL
2022-01-17,1455352.3965379954,BULL
2022-01-18,1432331.1182520955,BULL
2022-01-19,1418845.189036859,BULL
2022-01-20,1404188.0285516018,BULL
2022-01-21,1386768.4128377696,BULL
2022-01-24,1354147.9498551346,BULL
2022-01-25,1367521.6414764305,BULL
2022-01-27,1352566.7818513715,BULL
2022-01-28,1362342.9208575417,BULL
2022-01-31,1382445.561358071,BEAR
2022-02-01,1382521.3117997893,BEAR
2022-02-02,1382597.0663922168,BEAR
2022-02-03,1382672.825135581,BEAR
2022-02-04,1382748.588030109,BEAR
2022-02-07,1382764.3550760283,PARTIAL
2022-02-08,1382139.3048207522,PARTIAL
2022-02-09,1384104.8837420372,PARTIAL
2022-02-10,1391172.1761458758,PARTIAL
2022-02-11,1380987.1606865753,PARTIAL
2022-02-14,1347395.0126409386,BEAR
2022-02-15,1347468.842504645,BEAR
2022-02-16,1347542.6764138234,BEAR
2022-02-17,1347616.5143686954,BEAR
2022-02-18,1347690.3563694828,BEAR
2022-02-21,1347764.2024164072,BEAR
2022-02-22,1347838.0525096904,BEAR
2022-02-23,1347911.9066495541,BEAR
2022-02-24,1347985.76483622,BEAR
2022-02-25,1348059.6270699098,BEAR
2022-02-28,1348133.4933508453,BEAR
2022-03-02,1348207.3636792481,BEAR
2022-03-03,1348281.2380553402,BEAR
2022-03-04,1348355.1164793433,BEAR
2022-03-07,1348428.9989514793,BEAR
2022-03-08,1348502.8854719698,BEAR
2022-03-09,1348576.776041037,BEAR
2022-03-10,1348650.6706589023,BEAR
2022-03-11,1348724.5693257877,BEAR
2022-03-14,1348798.4720419152,BEAR
2022-03-15,1348872.3788075065,BEAR
2022-03-16,1348946.2896227837,BEAR
2022-03-17,1349020.2044879685,BEAR
2022-03-21,1349034.1234032828,PARTIAL
2022-03-22,1351948.2148300845,PARTIAL
2022-03-23,1355317.7796183818,PARTIAL
2022-03-24,1361207.836165063,PARTIAL
2022-03-25,1358906.271168813,PARTIAL
2022-03-28,1360816.3961066348,BEAR
2022-03-29,1360890.9613886133,BEAR
2022-03-30,1360965.5307563609,BEAR
2022-03-31,1361040.104210101,BEAR
2022-04-01,1361114.681750058,BEAR
2022-04-04,1361129.2633764555,PARTIAL
2022-04-05,1365566.4952846712,PARTIAL
2022-04-06,1371107.9462400072,PARTIAL
2022-04-07,1364484.7150211472,PARTIAL
2022-04-08,1370743.9609946068,PARTIAL
2022-04-11,1369669.1669867185,BULL
2022-04-12,1348808.4026474776,BULL
2022-04-13,1348927.4888584884,BULL
2022-04-18,1331390.3338252348,BULL
2022-04-19,1318463.1815792073,BULL
2022-04-20,1320787.5506311604,BULL
2022-04-21,1332949.71609593,BULL
2022-04-22,1319926.2346796968,BULL
2022-04-25,1292161.8853069004,BULL
2022-04-26,1311268.9402941759,BULL
2022-04-27,1302103.921775601,BULL
2022-04-28,1311277.002878608,BULL
2022-04-29,1298310.8440951104,BULL
2022-05-02,1292680.022548195,BEAR
2022-05-04,1292750.8543302524,BEAR
2022-05-05,1292821.6899935035,BEAR
2022-05-06,1292892.529538161,BEAR
2022-05-09,1292963.3729644371,BEAR
2022-05-10,1293034.2202725448,BEAR
2022-05-11,1293105.071462697,BEAR
2022-05-12,1293175.9265351058,BEAR
2022-05-13,1293246.7854899846,BEAR
2022-05-16,1293317.6483275457,BEAR
2022-05-17,1293388.5150480021,BEAR
2022-05-18,1293459.3856515666,BEAR
2022-05-19,1293530.2601384516,BEAR
2022-05-20,1293601.1385088703,BEAR
2022-05-23,1293672.0207630352,BEAR
2022-05-24,1293742.9069011593,BEAR
2022-05-25,1293813.7969234553,BEAR
2022-05-26,1293884.6908301362,BEAR
2022-05-27,1293955.5886214147,BEAR
2022-05-30,1294026.4902975038,BEAR
2022-05-31,1294097.395858616,BEAR
2022-06-01,1294168.3053049645,BEAR
2022-06-02,1294239.2186367621,BEAR
2022-06-03,1294310.1358542216,BEAR
2022-06-06,1294381.0569575562,BEAR
2022-06-07,1294451.9819469785,BEAR
2022-06-08,1294522.9108227016,BEAR
2022-06-09,1294593.8435849387,BEAR
2022-06-10,1294664.7802339024,BEAR
2022-06-13,1294735.7207698056,BEAR
2022-06-14,1294806.6651928616,BEAR
2022-06-15,1294877.6135032831,BEAR
2022-06-16,1294948.5657012833,BEAR
2022-06-17,1295019.5217870753,BEAR
2022-06-20,1295090.481760872,BEAR
2022-06-21,1295161.4456228865,BEAR
2022-06-22,1295232.4133733318,BEAR
2022-06-23,1295303.3850124208,BEAR
2022-06-24,1295374.3605403667,BEAR
2022-06-27,1295445.3399573828,BEAR
2022-06-28,1295516.323263682,BEAR
2022-06-29,1295587.3104594774,BEAR
2022-06-30,1295658.301544982,BEAR
2022-07-01,1295729.2965204092,BEAR
2022-07-04,1295800.2953859721,BEAR
2022-07-05,1295871.2981418837,BEAR
2022-07-06,1295942.3047883573,BEAR
2022-07-07,1296013.3153256061,BEAR
2022-07-08,1296084.3297538434,BEAR
2022-07-11,1296155.348073282,BEAR
2022-07-12,1296226.3702841355,BEAR
2022-07-13,1296297.3963866169,BEAR
2022-07-14,1296368.4263809395,BEAR
2022-07-15,1296439.4602673168,BEAR
2022-07-18,1296510.4980459616,BEAR
2022-07-19,1296581.5397170875,BEAR
2022-07-20,1296652.5852809078,BEAR
2022-07-21,1296723.6347376357,BEAR
2022-07-22,1296794.6880874846,BEAR
2022-07-25,1296805.7453306676,PARTIAL
2022-07-26,1288451.9270779092,PARTIAL
2022-07-27,1292057.949413353,PARTIAL
2022-07-28,1297289.6280804472,PARTIAL
2022-07-29,1306896.9744276698,PARTIAL
2022-08-01,1324224.355325826,PARTIAL
2022-08-02,1327744.4930861644,PARTIAL
2022-08-03,1326480.7172761112,PARTIAL
2022-08-04,1327334.149378426,PARTIAL
2022-08-05,1329266.9766678587,PARTIAL
2022-08-08,1332890.0840043523,PARTIAL
2022-08-10,1333035.230108131,PARTIAL
2022-08-11,1338354.657132655,PARTIAL
2022-08-12,1340903.799758277,PARTIAL
2022-08-16,1350023.4308323944,BULL
2022-08-17,1357626.3618272915,BULL
2022-08-18,1364266.4160592847,BULL
2022-08-19,1344509.328964354,BULL
2022-08-22,1323985.8362895343,BULL
2022-08-23,1334491.1129447883,BULL
2022-08-24,1343200.0304140388,BULL
2022-08-25,1342994.9126563135,BULL
2022-08-26,1343067.912044736,BULL
2022-08-29,1329534.7607359905,BULL
2022-08-30,1356926.1665376865,BULL
2022-09-01,1352984.4075989644,BULL
2022-09-02,1352684.0938990365,BULL
2022-09-05,1358903.710963224,BULL
2022-09-06,1360629.3300353847,BULL
2022-09-07,1361488.09815476,BULL
2022-09-08,1370361.0797532578,BULL
2022-09-09,1374082.6950140125,BULL
2022-09-12,1383518.301112372,BULL
2022-09-13,1390264.8911288304,BULL
2022-09-14,1396277.49540625,BULL
2022-09-15,1398479.734250972,BULL
2022-09-16,1373082.448561452,BULL
2022-09-19,1374109.3349318714,BULL
2022-09-20,1390226.2886156077,BULL
2022-09-21,1380527.2316477997,BULL
2022-09-22,1379271.223134142,BULL
2022-09-23,1354571.4003256273,BULL
2022-09-26,1317283.8066099847,BULL
2022-09-27,1316673.4288189628,BULL
2022-09-28,1307231.594548211,BULL
2022-09-29,1307688.698557024,BULL
2022-09-30,1327391.5974449941,BULL
2022-10-03,1303142.2981150616,PARTIAL
2022-10-04,1324200.4760274007,PARTIAL
2022-10-06,1327241.6584825784,PARTIAL
2022-10-07,1328107.399708297,PARTIAL
2022-10-10,1320798.945742633,BULL
2022-10-11,1302460.0220790734,BULL
2022-10-12,1308589.2921202779,BULL
2022-10-13,1301716.0787207265,BULL
2022-10-14,1302835.0075515227,BULL
2022-10-17,1306175.4756142232,PARTIAL
2022-10-18,1310984.482418162,PARTIAL
2022-10-19,1314604.6527634684,PARTIAL
2022-10-20,1308509.9790674187,PARTIAL
2022-10-21,1311520.1557955411,PARTIAL
2022-10-24,1321924.1740487753,BULL
2022-10-25,1324593.059203246,BULL
2022-10-27,1334148.0200070997,BULL
2022-10-28,1328549.0682704858,BULL
2022-10-31,1336086.5624304826,BULL
2022-11-01,1339824.40207487,BULL
2022-11-02,1336543.8650692818,BULL
2022-11-03,1341500.9216697698,BULL
2022-11-04,1344790.322298635,BULL
2022-11-07,1365877.5943502723,BULL
2022-11-09,1376542.592498593,BULL
2022-11-10,1363889.0428791202,BULL
2022-11-11,1377319.4488225016,BULL
2022-11-14,1370398.2267131228,BULL
2022-11-15,1377123.7351042163,BULL
2022-11-16,1378047.5046399646,BULL
2022-11-17,1379949.9879930401,BULL
2022-11-18,1379852.0040361607,BULL
2022-11-21,1379351.4863421437,BULL
2022-11-22,1389728.0721107023,BULL
2022-11-23,1396764.8795515771,BULL
2022-11-24,1407122.6678867894,BULL
2022-11-25,1412972.5657246083,BULL
2022-11-28,1417956.014199314,BULL
2022-11-29,1420089.1862690935,BULL
2022-11-30,1423120.5660536403,BULL
2022-12-01,1433145.0246358477,BULL
2022-12-02,1432366.4602079298,BULL
2022-12-05,1434868.526772278,BULL
2022-12-06,1439009.5628084706,BULL
2022-12-07,1436621.4546609987,BULL
2022-12-08,1452869.9937612712,BULL
2022-12-09,1439535.4958642463,BULL
2022-12-12,1444025.5355469428,BULL
2022-12-13,1463892.1313234912,BULL
2022-12-14,1469425.0683079758,BULL
2022-12-15,1449184.0064119734,BULL
2022-12-16,1432611.39483246,BULL
2022-12-19,1439034.6396130186,BULL
2022-12-20,1427790.174397566,BULL
2022-12-21,1412589.524599117,BULL
2022-12-22,1411906.337660503,BULL
2022-12-23,1380218.4486851708,BULL
2022-12-26,1392623.949019697,BEAR
2022-12-27,1392700.2571812873,BEAR
2022-12-28,1392776.5695241466,BEAR
2022-12-29,1392852.8860485042,BEAR
2022-12-30,1392929.206754589,BEAR
2023-01-02,1392945.5316426307,PARTIAL
2023-01-03,1401934.9784570895,PARTIAL
2023-01-04,1399138.3227365972,PARTIAL
2023-01-05,1390706.031819515,PARTIAL
2023-01-06,1387527.2328545344,PARTIAL
2023-01-09,1398474.3714911237,BEAR
