TYPE,REASON,TICKER,NAME,ENTRY_DATE,EXIT_DATE,HOLDING_DAYS,ENTRY_PRICE,EXIT_PRICE,SHARES,GROSS_PNL,COSTS,NET_PNL,REGIME
BUY,NEW BUY (rank=2),LICNETFSEN,LIC MF BSE Sensex ETF,2020-06-01,,,380.0,,560.4072,,20.0,,BULL
SELL,Rank 221,PSUBNKBEES,NipponINETFNifty PSU Bank BeES,2020-05-26,2020-06-08,13.0,12.03,15.11,16125.1083,49665.33,20.0,49645.33,BULL
SELL,Rank 222,PSUBANK,Kotak Nifty PSU Bank ETF,2020-05-26,2020-06-08,13.0,106.61,136.98,1819.5765,55260.54,20.0,55240.54,BULL
BUY,NEW BUY (rank=4),GOLDBEES,Nippon India ETF Gold BeES,2020-06-08,,,40.65,,5667.3181,,20.0,,BULL
BUY,NEW BUY (rank=7),LOWVOLIETF,ICICI Nifty 100 LowVol 30 ETF,2020-06-08,,,8.601,,26784.8482,,20.0,,BULL
SELL,Rank 226,IDFNIFTYET,Bandhan Nifty 50 ETF,2020-05-04,2020-06-15,42.0,96.7,103.4,2096.0803,14043.74,20.0,14023.74,BULL
SELL,Rank 224,LOWVOLIETF,ICICI Nifty 100 LowVol 30 ETF,2020-06-08,2020-06-15,7.0,8.601,8.361,26784.8482,-6428.36,20.0,-6448.36,BULL
BUY,NEW BUY (rank=1),NIFTYAXIS,Axis Nifty 50 ETF,2020-06-15,,,106.759,,2142.4498,,20.0,,BULL
BUY,NEW BUY (rank=5),HNGSNGBEES,Nippon India ETF HangSeng BeES,2020-06-15,,,354.79,,644.6794,,20.0,,BULL
SELL,Rank 214,LICNETFSEN,LIC MF BSE Sensex ETF,2020-06-01,2020-06-22,21.0,380.0,427.0,560.4072,26339.14,20.0,26319.14,BULL
BUY,NEW BUY (rank=5),ABSLNN50ET,BSL Nifty Next 50 ETF,2020-06-22,,,26.25,,8768.5735,,20.0,,BULL
SELL,Rank 221,GOLDBEES,Nippon India ETF Gold BeES,2020-06-08,2020-07-06,28.0,40.65,42.27,5667.3181,9181.06,20.0,9161.06,BULL
SELL,Rank 25,NIFTYAXIS,Axis Nifty 50 ETF,2020-06-15,2020-07-06,21.0,106.759,117.1,2142.4498,22155.07,20.0,22135.07,BULL
BUY,NEW BUY (rank=1),LICNETFSEN,LIC MF BSE Sensex ETF,2020-07-06,,,403.3,,592.2513,,20.0,,BULL
BUY,NEW BUY (rank=2),NIF100BEES,Nippon India ETF Nifty 100,2020-07-06,,,115.89,,2061.0489,,20.0,,BULL
SELL,Rank 22,CONSUMBEES,Nippon ETF Nifty IN Consumpt,2020-05-26,2020-07-13,48.0,47.44,52.99,4089.061,22694.29,20.0,22674.29,BULL
BUY,NEW BUY (rank=3),CPSEETF,CPSE ETF,2020-07-13,,,17.37,,13468.8467,,20.0,,BULL
SELL,Rank 225,CPSEETF,CPSE ETF,2020-07-13,2020-08-17,35.0,17.37,18.36,13468.8467,13334.16,20.0,13314.16,BULL
BUY,NEW BUY (rank=2),ABSLBANETF,Aditya BSL Nifty Bank ETF,2020-08-17,,,221.02,,1125.6263,,20.0,,BULL
SELL,Rank 28 | TSL 6.4%,ABSLNN50ET,BSL Nifty Next 50 ETF,2020-06-22,2020-08-24,63.0,26.25,29.097,8768.5735,24964.13,20.0,24944.13,BULL
SELL,Rank 24,LICNETFSEN,LIC MF BSE Sensex ETF,2020-07-06,2020-08-24,49.0,403.3,414.36,592.2513,6550.3,20.0,6530.3,BULL
SELL,Rank 30,NIF100BEES,Nippon India ETF Nifty 100,2020-07-06,2020-08-24,49.0,115.89,120.59,2061.0489,9686.93,20.0,9666.93,BULL
BUY,NEW BUY (rank=1),NPBET,Tata Nifty Private Bank ETF,2020-08-24,,,120.77,,2063.2667,,20.0,,BULL
BUY,NEW BUY (rank=8),PSUBANK,Kotak Nifty PSU Bank ETF,2020-08-24,,,146.84,,1696.9539,,20.0,,BULL
BUY,NEW BUY (rank=9),DIVOPPBEES,Nippon ETF Nifty Div Opps 50,2020-08-24,,,29.76,,8373.008,,20.0,,BULL
SELL,Rank 23,ABSLBANETF,Aditya BSL Nifty Bank ETF,2020-08-17,2020-08-31,14.0,221.02,239.0,1125.6263,20238.76,20.0,20218.76,BULL
SELL,Rank 32,PSUBANK,Kotak Nifty PSU Bank ETF,2020-08-24,2020-08-31,7.0,146.84,153.69,1696.9539,11624.13,20.0,11604.13,BULL
BUY,NEW BUY (rank=2),GOLDBEES,Nippon India ETF Gold BeES,2020-08-31,,,45.34,,5641.995,,20.0,,BULL
BUY,NEW BUY (rank=3),SHARIABEES,NipponETFNifty 50 Shariah BeES,2020-08-31,,,279.06,,916.6776,,20.0,,BULL
SELL,Rank 32,NPBET,Tata Nifty Private Bank ETF,2020-08-24,2020-09-07,14.0,120.77,127.0,2063.2667,12854.15,20.0,12834.15,BULL
BUY,NEW BUY (rank=4),ITBEES,Nippon India ETF Nifty IT,2020-09-07,,,18.199,,14019.1565,,20.0,,BULL
SELL,Rank 238,ITBEES,Nippon India ETF Nifty IT,2020-09-07,2020-09-14,7.0,18.199,19.5341,14019.1565,18716.98,20.0,18696.98,BULL
BUY,NEW BUY (rank=2),ICICIB22,Bharat 22 ETF,2020-09-14,,,25.81,,9998.8577,,20.0,,BULL
SELL,TSL 8.1%,HNGSNGBEES,Nippon India ETF HangSeng BeES,2020-06-15,2020-09-21,98.0,354.79,328.17,644.6794,-17161.36,20.0,-17181.36,BULL
SELL,TSL 5.1%,DIVOPPBEES,Nippon ETF Nifty Div Opps 50,2020-08-24,2020-09-21,28.0,29.76,28.23,8373.008,-12810.7,20.0,-12830.7,BULL
BUY,NEW BUY (rank=1),HNGSNGBEES,Nippon India ETF HangSeng BeES,2020-09-21,,,328.17,,778.4301,,20.0,,BULL
BUY,NEW BUY (rank=2),CPSEETF,CPSE ETF,2020-09-21,,,17.0,,15026.906,,20.0,,BULL
SELL,Rank 236,SHARIABEES,NipponETFNifty 50 Shariah BeES,2020-08-31,2020-09-28,28.0,279.06,290.2,916.6776,10211.79,20.0,10191.79,PARTIAL
SELL,REGIME_SLOT_CUT,CPSEETF,CPSE ETF,2020-09-21,2020-09-28,7.0,17.0,16.84,15026.906,-2404.3,20.0,-2424.3,PARTIAL
SELL,TSL 5.4%,ICICIB22,Bharat 22 ETF,2020-09-14,2020-10-05,21.0,25.81,24.41,9998.8577,-13998.4,20.0,-14018.4,BULL
BUY,NEW BUY (rank=1),CPSEETF,CPSE ETF,2020-10-05,,,16.46,,15335.6477,,20.0,,BULL
BUY,NEW BUY (rank=2),PSUBNKBEES,NipponINETFNifty PSU Bank BeES,2020-10-05,,,14.14,,17851.8218,,20.0,,BULL
BUY,NEW BUY (rank=3),ICICIB22,Bharat 22 ETF,2020-10-05,,,24.41,,10341.0389,,20.0,,BULL
SELL,Rank 22,ICICIB22,Bharat 22 ETF,2020-10-05,2020-11-02,28.0,24.41,24.91,10341.0389,5170.52,20.0,5150.52,BULL
BUY,NEW BUY (rank=2),DIVOPPBEES,Nippon ETF Nifty Div Opps 50,2020-11-02,,,27.65,,9194.8042,,20.0,,BULL
SELL,Rank 41,GOLDBEES,Nippon India ETF Gold BeES,2020-08-31,2020-11-09,70.0,45.34,45.83,5641.995,2764.58,20.0,2744.58,BULL
SELL,Rank 39,CPSEETF,CPSE ETF,2020-10-05,2020-11-09,35.0,16.46,17.2,15335.6477,11348.38,20.0,11328.38,BULL
SELL,Rank 25,PSUBNKBEES,NipponINETFNifty PSU Bank BeES,2020-10-05,2020-11-09,35.0,14.14,15.17,17851.8218,18387.38,20.0,18367.38,BULL
BUY,NEW BUY (rank=3),SBIETFQLTY,SBI Nifty 200 Quality 30 ETF,2020-11-09,,,111.08,,2395.0521,,20.0,,BULL
BUY,NEW BUY (rank=4),CONSUMBEES,Nippon ETF Nifty IN Consumpt,2020-11-09,,,54.92,,4844.1804,,20.0,,BULL
BUY,NEW BUY (rank=5),SHARIABEES,NipponETFNifty 50 Shariah BeES,2020-11-09,,,320.25,,830.7335,,20.0,,BULL
SELL,Rank 21,HNGSNGBEES,Nippon India ETF HangSeng BeES,2020-09-21,2020-11-17,57.0,328.17,342.08,778.4301,10827.96,20.0,10807.96,BULL
BUY,NEW BUY (rank=2),GOLDBEES,Nippon India ETF Gold BeES,2020-11-17,,,44.51,,6116.0663,,20.0,,BULL
SELL,Rank 28,SBIETFQLTY,SBI Nifty 200 Quality 30 ETF,2020-11-09,2020-12-07,28.0,111.08,118.66,2395.0521,18154.49,20.0,18134.49,BULL
BUY,NEW BUY (rank=5),LICNFNHGP,LIC MF Nifty 100 ETF,2020-12-07,,,135.48,,2078.3385,,20.0,,BULL
SELL,Rank 33,DIVOPPBEES,Nippon ETF Nifty Div Opps 50,2020-11-02,2020-12-14,42.0,27.65,33.45,9194.8042,53329.86,20.0,53309.86,BULL
SELL,Rank 31,CONSUMBEES,Nippon ETF Nifty IN Consumpt,2020-11-09,2020-12-14,35.0,54.92,63.93,4844.1804,43646.07,20.0,43626.07,BULL
BUY,NEW BUY (rank=2),LICNETFN50,LIC MF Nifty 50 ETF,2020-12-14,,,136.29,,2111.5975,,20.0,,BULL
BUY,NEW BUY (rank=3),NPBET,Tata Nifty Private Bank ETF,2020-12-14,,,161.97,,1776.8082,,20.0,,BULL
SELL,Rank 46,SHARIABEES,NipponETFNifty 50 Shariah BeES,2020-11-09,2020-12-21,42.0,320.25,338.65,830.7335,15285.5,20.0,15265.5,BULL
BUY,NEW BUY (rank=2),HNGSNGBEES,Nippon India ETF HangSeng BeES,2020-12-21,,,328.02,,878.1465,,20.0,,BULL
SELL,Rank 30,LICNETFN50,LIC MF Nifty 50 ETF,2020-12-14,2021-01-04,21.0,136.29,143.46,2111.5975,15140.15,20.0,15120.15,BULL
BUY,NEW BUY (rank=2),IDFNIFTYET,Bandhan Nifty 50 ETF,2021-01-04,,,146.53,,2070.738,,20.0,,BULL
SELL,Rank 42,NPBET,Tata Nifty Private Bank ETF,2020-12-14,2021-01-11,28.0,161.97,181.85,1776.8082,35322.95,20.0,35302.95,BULL
BUY,NEW BUY (rank=1),PSUBNKBEES,NipponINETFNifty PSU Bank BeES,2021-01-11,,,19.82,,15632.2153,,20.0,,BULL
SELL,Rank 28,IDFNIFTYET,Bandhan Nifty 50 ETF,2021-01-04,2021-01-18,14.0,146.53,149.37,2070.738,5880.9,20.0,5860.9,BULL
BUY,NEW BUY (rank=2),DIVOPPBEES,Nippon ETF Nifty Div Opps 50,2021-01-18,,,34.61,,9029.1565,,20.0,,BULL
SELL,Rank 51,LICNFNHGP,LIC MF Nifty 100 ETF,2020-12-07,2021-01-25,49.0,135.48,150.8,2078.3385,31840.15,20.0,31820.15,BULL
SELL,Rank 28,HNGSNGBEES,Nippon India ETF HangSeng BeES,2020-12-21,2021-01-25,35.0,328.02,357.66,878.1465,26028.26,20.0,26008.26,BULL
BUY,NEW BUY (rank=3),CPSEETF,CPSE ETF,2021-01-25,,,20.13,,15435.0444,,20.0,,BULL
BUY,NEW BUY (rank=4),ABSLNN50ET,BSL Nifty Next 50 ETF,2021-01-25,,,32.926,,9436.5378,,20.0,,BULL
SELL,Rank 40,PSUBNKBEES,NipponINETFNifty PSU Bank BeES,2021-01-11,2021-02-01,21.0,19.82,21.37,15632.2153,24229.93,20.0,24209.93,PARTIAL
SELL,Rank 30,DIVOPPBEES,Nippon ETF Nifty Div Opps 50,2021-01-18,2021-02-01,14.0,34.61,34.55,9029.1565,-541.75,20.0,-561.75,PARTIAL
SELL,Rank 46,ABSLNN50ET,BSL Nifty Next 50 ETF,2021-01-25,2021-02-01,7.0,32.926,33.075,9436.5378,1406.04,20.0,1386.04,PARTIAL
BUY,NEW BUY (rank=3),NIFTY1,Kotak Nifty 50 ETF,2021-02-01,,,148.4,,2118.1038,,20.0,,PARTIAL
SELL,TSL 7.3%,GOLDBEES,Nippon India ETF Gold BeES,2020-11-17,2021-02-08,83.0,44.51,41.28,6116.0663,-19754.89,20.0,-19774.89,BULL
SELL,Rank 36,NIFTY1,Kotak Nifty 50 ETF,2021-02-01,2021-02-08,7.0,148.4,156.89,2118.1038,17982.7,20.0,17962.7,BULL
BUY,NEW BUY (rank=1),GOLDBEES,Nippon India ETF Gold BeES,2021-02-08,,,41.28,,7809.8416,,20.0,,BULL
BUY,NEW BUY (rank=2),SHARIABEES,NipponETFNifty 50 Shariah BeES,2021-02-08,,,362.33,,889.7697,,20.0,,BULL
BUY,NEW BUY (rank=3),JUNIORBEES,NipponETFNifty Next 50 Jr BeES,2021-02-08,,,356.8,,903.5602,,20.0,,BULL
BUY,NEW BUY (rank=4),ITBEES,Nippon India ETF Nifty IT,2021-02-08,,,26.22,,12295.5859,,20.0,,BULL
SELL,Rank 38,CPSEETF,CPSE ETF,2021-01-25,2021-02-22,28.0,20.13,22.41,15435.0444,35191.9,20.0,35171.9,BULL
SELL,Rank 31,JUNIORBEES,NipponETFNifty Next 50 Jr BeES,2021-02-08,2021-02-22,14.0,356.8,359.57,903.5602,2502.86,20.0,2482.86,BULL
BUY,NEW BUY (rank=5),SBIETFQLTY,SBI Nifty 200 Quality 30 ETF,2021-02-22,,,124.15,,2562.8536,,20.0,,BULL
BUY,NEW BUY (rank=6),ALPL30IETF,ICICI Nifty Alp Lw- Vol 30 ETF,2021-02-22,,,13.81,,23039.7014,,20.0,,BULL
SELL,TSL 5.5%,ITBEES,Nippon India ETF Nifty IT,2021-02-08,2021-03-01,21.0,26.22,24.79,12295.5859,-17582.69,20.0,-17602.69,BULL
BUY,NEW BUY (rank=3),HNGSNGBEES,Nippon India ETF HangSeng BeES,2021-03-01,,,352.41,,898.9908,,20.0,,BULL
SELL,TSL 6.2%,GOLDBEES,Nippon India ETF Gold BeES,2021-02-08,2021-03-08,28.0,41.28,38.7,7809.8416,-20149.39,20.0,-20169.39,BULL
BUY,NEW BUY (rank=1),GOLDBEES,Nippon India ETF Gold BeES,2021-03-08,,,38.7,,8218.506,,20.0,,BULL
SELL,Rank 26,SHARIABEES,NipponETFNifty 50 Shariah BeES,2021-02-08,2021-03-15,35.0,362.33,361.88,889.7697,-400.4,20.0,-420.4,BULL
BUY,NEW BUY (rank=3),NETF,Tata Nifty 50 ETF,2021-03-15,,,179.29,,1784.6134,,20.0,,BULL
SELL,Rank 33,SBIETFQLTY,SBI Nifty 200 Quality 30 ETF,2021-02-22,2021-03-22,28.0,124.15,125.92,2562.8536,4536.25,20.0,4516.25,BULL
SELL,Rank 30,HNGSNGBEES,Nippon India ETF HangSeng BeES,2021-03-01,2021-03-22,21.0,352.41,353.0,898.9908,530.4,20.0,510.4,BULL
SELL,Rank 51,NETF,Tata Nifty 50 ETF,2021-03-15,2021-03-22,7.0,179.29,179.11,1784.6134,-321.23,20.0,-341.23,BULL
BUY,NEW BUY (rank=2),BANKNIFTY1,Kotak Nifty Bank ETF,2021-03-22,,,339.08,,940.1376,,20.0,,BULL
BUY,NEW BUY (rank=5),PSUBANK,Kotak Nifty PSU Bank ETF,2021-03-22,,,213.08,,1496.0665,,20.0,,BULL
BUY,NEW BUY (rank=6),SETFNN50,SBI Nifty Next 50 ETF,2021-03-22,,,356.17,,895.0272,,20.0,,BULL
SELL,Rank 42,ALPL30IETF,ICICI Nifty Alp Lw- Vol 30 ETF,2021-02-22,2021-03-30,36.0,13.81,14.191,23039.7014,8778.13,20.0,8758.13,PARTIAL
SELL,REGIME_SLOT_CUT,SETFNN50,SBI Nifty Next 50 ETF,2021-03-22,2021-03-30,8.0,356.17,354.71,895.0272,-1306.74,20.0,-1326.74,PARTIAL
BUY,NEW BUY (rank=1),HDFCSENSEX,HDFC BSE Sensex ETF,2021-04-05,,,52.593,,6040.2086,,20.0,,BULL
BUY,NEW BUY (rank=2),CPSEETF,CPSE ETF,2021-04-05,,,22.69,,14000.5592,,20.0,,BULL
SELL,Rank 48,GOLDBEES,Nippon India ETF Gold BeES,2021-03-08,2021-04-12,35.0,38.7,40.49,8218.506,14711.13,20.0,14691.13,BULL
SELL,TSL 8.7%,BANKNIFTY1,Kotak Nifty Bank ETF,2021-03-22,2021-04-12,21.0,339.08,311.27,940.1376,-26145.23,20.0,-26165.23,BULL
SELL,TSL 7.6%,PSUBANK,Kotak Nifty PSU Bank ETF,2021-03-22,2021-04-12,21.0,213.08,196.86,1496.0665,-24266.2,20.0,-24286.2,BULL
SELL,Rank 26,HDFCSENSEX,HDFC BSE Sensex ETF,2021-04-05,2021-04-12,7.0,52.593,54.317,6040.2086,10413.32,20.0,10393.32,BULL
SELL,TSL 5.9%,CPSEETF,CPSE ETF,2021-04-05,2021-04-12,7.0,22.69,21.36,14000.5592,-18620.74,20.0,-18640.74,BULL
BUY,NEW BUY (rank=1),CPSEETF,CPSE ETF,2021-04-12,,,21.36,,14555.7835,,20.0,,BULL
BUY,NEW BUY (rank=2),ICICIB22,Bharat 22 ETF,2021-04-12,,,33.8,,9198.5661,,20.0,,BULL
BUY,NEW BUY (rank=3),SETFNIFBK,SBI Nifty Bank ETF,2021-04-12,,,309.44,,1004.7555,,20.0,,BULL
BUY,NEW BUY (rank=6),SBIETFPB,SBI Nifty Private Bank ETF,2021-04-12,,,165.67,,1876.6918,,20.0,,BULL
BUY,NEW BUY (rank=8),NPBET,Tata Nifty Private Bank ETF,2021-04-12,,,170.9,,1819.26,,20.0,,BULL
SELL,REGIME_SLOT_CUT,SBIETFPB,SBI Nifty Private Bank ETF,2021-04-12,2021-04-26,14.0,165.67,172.43,1876.6918,12686.44,20.0,12666.44,PARTIAL
SELL,REGIME_SLOT_CUT,NPBET,Tata Nifty Private Bank ETF,2021-04-12,2021-04-26,14.0,170.9,173.53,1819.26,4784.65,20.0,4764.65,PARTIAL
SELL,Rank 44,CPSEETF,CPSE ETF,2021-04-12,2021-05-03,21.0,21.36,23.13,14555.7835,25763.74,20.0,25743.74,BULL
SELL,Rank 29,ICICIB22,Bharat 22 ETF,2021-04-12,2021-05-03,21.0,33.8,35.53,9198.5661,15913.52,20.0,15893.52,BULL
BUY,NEW BUY (rank=1),DIVOPPBEES,Nippon ETF Nifty Div Opps 50,2021-05-03,,,37.4,,8705.2322,,20.0,,BULL
BUY,NEW BUY (rank=2),LICNETFSEN,LIC MF BSE Sensex ETF,2021-05-03,,,526.9,,617.9079,,20.0,,BULL
BUY,NEW BUY (rank=3),NPBET,Tata Nifty Private Bank ETF,2021-05-03,,,176.08,,1849.0214,,20.0,,BULL
BUY,NEW BUY (rank=4),CONSUMBEES,Nippon ETF Nifty IN Consumpt,2021-05-03,,,64.02,,5085.5308,,20.0,,BULL
SELL,Rank 30,SETFNIFBK,SBI Nifty Bank ETF,2021-04-12,2021-05-10,28.0,309.44,329.58,1004.7555,20235.78,20.0,20215.78,BULL
SELL,Rank 39,DIVOPPBEES,Nippon ETF Nifty Div Opps 50,2021-05-03,2021-05-10,7.0,37.4,37.39,8705.2322,-87.05,20.0,-107.05,BULL
BUY,NEW BUY (rank=2),SHARIABEES,NipponETFNifty 50 Shariah BeES,2021-05-10,,,371.58,,876.9434,,20.0,,BULL
BUY,NEW BUY (rank=3),NETF,Tata Nifty 50 ETF,2021-05-10,,,181.27,,1797.6204,,20.0,,BULL
SELL,Rank 23,NPBET,Tata Nifty Private Bank ETF,2021-05-03,2021-05-17,14.0,176.08,171.51,1849.0214,-8450.03,20.0,-8470.03,BULL
BUY,NEW BUY (rank=2),ITBEES,Nippon India ETF Nifty IT,2021-05-17,,,25.94,,12581.5695,,20.0,,BULL
