date,equity,regime
2023-01-11,1412033.7420541074,BEAR
2023-01-12,1412111.1137660008,BEAR
2023-01-13,1412188.4897174402,BEAR
2023-01-16,1412205.8699086576,PARTIAL
2023-01-17,1410537.665144735,PARTIAL
2023-01-18,1407985.140023035,PARTIAL
2023-01-19,1404651.9235797166,PARTIAL
2023-01-20,1417771.7484989814,PARTIAL
2023-01-23,1419284.7536048398,PARTIAL
2023-01-24,1425395.884774135,PARTIAL
2023-01-25,1419113.1286289121,PARTIAL
2023-01-27,1421408.1912662103,PARTIAL
2023-01-30,1401258.1962327189,BEAR
2023-01-31,1401334.9775037454,BEAR
2023-02-01,1401411.7629819647,BEAR
2023-02-02,1401488.5526676078,BEAR
2023-02-03,1401565.3465609048,BEAR
2023-02-06,1401642.1446620864,BEAR
2023-02-07,1401718.946971383,BEAR
2023-02-08,1401795.7534890254,BEAR
2023-02-09,1401872.564215244,BEAR
2023-02-10,1401949.3791502696,BEAR
2023-02-13,1402026.1982943327,BEAR
2023-02-14,1402103.021647664,BEAR
2023-02-15,1402179.8492104942,BEAR
2023-02-16,1402256.6809830538,BEAR
2023-02-17,1402333.5169655734,BEAR
2023-02-20,1402410.357158284,BEAR
2023-02-21,1402487.201561416,BEAR
2023-02-22,1402564.0501752002,BEAR
2023-02-23,1402640.9029998675,BEAR
2023-02-24,1402717.7600356485,BEAR
2023-02-27,1402794.6212827738,BEAR
2023-02-28,1402871.4867414744,BEAR
2023-03-01,1402948.356411981,BEAR
2023-03-02,1403025.2302945242,BEAR
2023-03-03,1403102.108389335,BEAR
2023-03-06,1403178.9906966442,BEAR
2023-03-08,1403255.8772166825,BEAR
2023-03-09,1403332.7679496808,BEAR
2023-03-10,1403409.66289587,BEAR
2023-03-13,1403486.5620554807,BEAR
2023-03-14,1403563.465428744,BEAR
2023-03-15,1403640.3730158908,BEAR
2023-03-16,1403717.2848171522,BEAR
2023-03-17,1403794.2008327588,BEAR
2023-03-20,1403871.1210629416,BEAR
2023-03-21,1403948.0455079314,BEAR
2023-03-22,1404024.9741679593,BEAR
2023-03-23,1404101.9070432563,BEAR
2023-03-24,1404178.8441340532,BEAR
2023-03-27,1404255.7854405812,BEAR
2023-03-28,1404332.730963071,BEAR
2023-03-29,1404409.680701754,BEAR
2023-03-31,1404486.6346568612,BEAR
2023-04-03,1404563.5928286233,BEAR
2023-04-05,1404640.5552172714,BEAR
2023-04-06,1404717.521823037,BEAR
2023-04-10,1404794.4926461508,BEAR
2023-04-11,1404871.4676868438,BEAR
2023-04-12,1404948.4469453474,BEAR
2023-04-13,1405025.4304218923,BEAR
2023-04-17,1405042.4181167101,PARTIAL
2023-04-18,1405709.0272162592,PARTIAL
2023-04-19,1400780.5891443905,PARTIAL
2023-04-20,1406861.3592985799,PARTIAL
2023-04-21,1403737.6012295827,PARTIAL
2023-04-24,1400287.5151280775,BEAR
2023-04-25,1400364.2432110982,BEAR
2023-04-26,1400440.9754983976,BEAR
2023-04-27,1400517.7119902058,BEAR
2023-04-28,1400594.4526867534,BEAR
2023-05-02,1400611.1975882708,PARTIAL
2023-05-03,1398894.996466951,PARTIAL
2023-05-04,1403934.2252984035,PARTIAL
2023-05-05,1398728.840500014,PARTIAL
2023-05-08,1406219.9442439694,PARTIAL
2023-05-09,1404093.7746996002,PARTIAL
2023-05-10,1405935.8311882815,PARTIAL
2023-05-11,1407625.853302977,PARTIAL
2023-05-12,1405182.8796819975,PARTIAL
2023-05-15,1410472.4410018255,BULL
2023-05-16,1408356.6209865564,BULL
2023-05-17,1406458.9406134344,BULL
2023-05-18,1397526.587839391,BULL
2023-05-19,1400772.2692587369,BULL
2023-05-22,1408735.7173343962,BULL
2023-05-23,1412634.8331277398,BULL
2023-05-24,1415031.306547871,BULL
2023-05-25,1424486.697375017,BULL
2023-05-26,1432103.9756991977,BULL
2023-05-29,1438863.5648439946,BULL
2023-05-30,1441391.3489865207,BULL
2023-05-31,1447131.0729428935,BULL
2023-06-01,1452610.9325573212,BULL
2023-06-02,1459156.6511458787,BULL
2023-06-05,1463613.3837747842,BULL
2023-06-06,1463834.3146737171,BULL
2023-06-07,1479896.1876663715,BULL
2023-06-08,1468849.7127315686,BULL
2023-06-09,1463165.5704268564,BULL
2023-06-12,1470307.0803797408,BULL
2023-06-13,1483337.624776939,BULL
2023-06-14,1488133.7082405346,BULL
2023-06-15,1491479.4724048814,BULL
2023-06-16,1504272.2332626085,BULL
2023-06-19,1506139.096715941,BULL
2023-06-20,1510556.408334754,BULL
2023-06-21,1514756.8850801026,BULL
2023-06-22,1499515.019644553,BULL
2023-06-23,1481026.7911455447,BULL
2023-06-26,1489967.9331045914,BULL
2023-06-27,1495985.9472636047,BULL
2023-06-28,1504169.8842420583,BULL
2023-06-30,1513791.9299245994,BULL
2023-07-03,1523314.702249864,BULL
2023-07-04,1521721.7166861678,BULL
2023-07-05,1534542.7364774349,BULL
2023-07-06,1545815.46781551,BULL
2023-07-07,1546600.3135029664,BULL
2023-07-10,1537499.945677741,BULL
2023-07-11,1547114.7282426876,BULL
2023-07-12,1553085.1837362745,BULL
2023-07-13,1548772.7342237786,BULL
2023-07-14,1560529.639267384,BULL
2023-07-17,1569691.059077655,BULL
2023-07-18,1568092.389924816,BULL
2023-07-19,1576677.8107626652,BULL
2023-07-20,1580624.5467494477,BULL
2023-07-21,1579193.089242201,BULL
2023-07-24,1584339.1325013717,BULL
2023-07-25,1584973.8062771412,BULL
2023-07-26,1595360.7359289834,BULL
2023-07-27,1594705.3396510598,BULL
2023-07-28,1611581.796989273,BULL
2023-07-31,1623663.7557911924,BULL
2023-08-01,1623464.6791516736,BULL
2023-08-02,1612119.9108954812,BULL
2023-08-03,1610904.5673654517,BULL
2023-08-04,1625096.0708492214,BULL
2023-08-07,1633142.9888957827,BULL
2023-08-08,1631546.5551836756,BULL
2023-08-09,1639330.791073125,BULL
2023-08-10,1632960.6133133278,BULL
2023-08-11,1622032.5250643755,BULL
2023-08-14,1610880.5900890464,BULL
2023-08-16,1620184.1275685707,BULL
2023-08-17,1618897.184081155,BULL
2023-08-18,1614180.254195694,BULL
2023-08-21,1619315.9039298834,BULL
2023-08-22,1630046.989267104,BULL
2023-08-23,1637777.9324166835,BULL
2023-08-24,1632158.0344537112,BULL
2023-08-25,1620807.9238235208,BULL
2023-08-28,1629510.4527622294,BULL
2023-08-29,1634127.0197675135,BULL
2023-08-30,1645550.4998340476,BULL
2023-08-31,1654584.156526157,BULL
2023-09-01,1660615.8457841233,BULL
2023-09-04,1671554.8708285186,BULL
2023-09-05,1685814.488405926,BULL
2023-09-06,1686141.570108114,BULL
2023-09-07,1693938.5635103148,BULL
2023-09-08,1706668.8464209666,BULL
2023-09-11,1725291.4758741371,BULL
2023-09-12,1666936.9790188202,BULL
2023-09-13,1675575.235567098,BULL
2023-09-14,1692137.8954547555,BULL
2023-09-15,1691415.1382360503,BULL
2023-09-18,1695817.3653932828,BULL
2023-09-20,1679827.7825631024,BULL
2023-09-21,1663919.0752022506,BULL
2023-09-22,1674529.1631716227,BULL
2023-09-25,1672918.1529906504,BULL
2023-09-26,1671130.3657131975,BULL
2023-09-27,1680191.4514806017,BULL
2023-09-28,1649495.8563538233,BULL
2023-09-29,1658016.440515781,BULL
2023-10-03,1660181.9170657883,BULL
2023-10-04,1637450.6828810633,BULL
2023-10-05,1639250.126597374,BULL
2023-10-06,1643254.3190145143,BULL
2023-10-09,1616535.342075605,BULL
2023-10-10,1640693.1039706664,BULL
2023-10-11,1646730.2367003271,BULL
2023-10-12,1654156.097876496,BULL
2023-10-13,1643663.2721287345,BULL
2023-10-16,1653619.4738480533,BULL
2023-10-17,1659525.2315995223,BULL
2023-10-18,1644983.4854493684,BULL
2023-10-19,1645046.0854242404,BULL
2023-10-20,1624700.9760836482,BULL
2023-10-23,1582199.88343076,BULL
2023-10-25,1575638.6476509229,BULL
2023-10-26,1566955.333142874,BULL
2023-10-27,1583279.4366670894,BULL
2023-10-30,1584107.0098355892,BEAR
2023-10-31,1584193.81021969,BEAR
2023-11-01,1584280.6153599762,BEAR
2023-11-02,1584367.4252567084,BEAR
2023-11-03,1584454.2399101472,BEAR
2023-11-06,1584481.0593205532,PARTIAL
2023-11-07,1579208.4030346626,PARTIAL
2023-11-08,1578820.1742316308,PARTIAL
2023-11-09,1575599.4773261566,PARTIAL
2023-11-10,1582570.2738496154,PARTIAL
2023-11-13,1583301.2639914202,BULL
2023-11-15,1598989.7885724246,BULL
2023-11-16,1603675.904363279,BULL
2023-11-17,1608692.5438035233,BULL
2023-11-20,1605400.8258251804,BULL
2023-11-21,1606841.5419786528,BULL
2023-11-22,1617041.8804184604,BULL
2023-11-23,1615351.1781580092,BULL
2023-11-24,1616587.8183298118,BULL
2023-11-28,1628174.6971101658,BULL
2023-11-29,1637027.2459785047,BULL
2023-11-30,1652870.9430555853,BULL
2023-12-01,1675113.6851316236,BULL
2023-12-04,1702642.2329852742,BULL
2023-12-05,1709881.9672307991,BULL
2023-12-06,1711108.4064273012,BULL
2023-12-07,1716940.1575490343,BULL
2023-12-08,1709229.8981263323,BULL
2023-12-11,1721653.863476534,BULL
2023-12-12,1717826.5926929316,BULL
2023-12-13,1732800.497710704,BULL
2023-12-14,1749048.2696134222,BULL
2023-12-15,1758098.1815224874,BULL
2023-12-18,1760506.788866839,BULL
2023-12-19,1759467.590953579,BULL
2023-12-20,1724019.3888174782,BULL
2023-12-21,1733701.259042415,BULL
2023-12-22,1748434.5373384422,BULL
2023-12-26,1764629.887087857,BULL
2023-12-27,1768197.1422900693,BULL
2023-12-28,1786018.3798638484,BULL
2023-12-29,1785798.915191748,BULL
2024-01-01,1792044.1257988093,BULL
2024-01-02,1786867.3995318909,BULL
2024-01-03,1785451.7590605824,BULL
2024-01-04,1795647.5421011185,BULL
2024-01-05,1797159.7844856055,BULL
2024-01-08,1779711.2150656194,BULL
2024-01-09,1784014.3403175198,BULL
2024-01-10,1783981.0077463211,BULL
2024-01-11,1790564.6666682092,BULL
2024-01-12,1799375.6963964088,BULL
2024-01-15,1811403.1904471791,BULL
2024-01-16,1816355.202676617,BULL
2024-01-17,1794134.9375855867,BULL
2024-01-18,1789671.1179793982,BULL
2024-01-19,1803906.423349562,BULL
2024-01-23,1772364.102492,BULL
2024-01-24,1797212.9841832842,BULL
2024-01-25,1793805.5186542775,BULL
2024-01-29,1826515.1686555096,BULL
2024-01-30,1820845.9125224845,BULL
2024-01-31,1844573.0253806124,BULL
2024-02-01,1844579.4204223615,BULL
2024-02-02,1871775.4224767562,BULL
2024-02-05,1875848.5010826583,BULL
2024-02-06,1886587.5488568752,BULL
2024-02-07,1906472.1273509664,BULL
2024-02-08,1923377.5577139114,BULL
2024-02-09,1906745.2765040873,BULL
2024-02-12,1839894.2245214242,BULL
2024-02-13,1864659.6899290676,BULL
2024-02-14,1888323.198853406,BULL
2024-02-15,1921011.0363446155,BULL
2024-02-16,1925969.793136339,BULL
2024-02-19,1930306.7997104842,BULL
2024-02-20,1930369.899178481,BULL
2024-02-21,1924485.2760641074,BULL
2024-02-22,1933103.3053427092,BULL
2024-02-23,1936139.72204608,BULL
2024-02-26,1929120.031684203,BULL
2024-02-27,1928092.115023666,BULL
2024-02-28,1903764.6937083746,BULL
2024-02-29,1916030.1331442606,BULL
2024-03-01,1929042.727388318,BULL
2024-03-04,1940176.385650615,BULL
2024-03-05,1941188.3981555926,BULL
2024-03-06,1945356.2065504966,BULL
2024-03-07,1949549.2051652768,BULL
2024-03-11,1947056.4603202243,BULL
2024-03-12,1917940.6203513565,BULL
2024-03-13,1857640.1547762975,BULL
2024-03-14,1886314.0951720995,BULL
2024-03-15,1871331.605663915,BULL
2024-03-18,1881811.00200581,BULL
2024-03-19,1854157.3819356957,BULL
2024-03-20,1856990.2762595995,BULL
2024-03-21,1880740.9567984764,BULL
2024-03-22,1864093.5297615004,BULL
2024-03-26,1868082.9894044804,BULL
2024-03-27,1873648.359761112,BULL
2024-03-28,1895711.218854506,BULL
2024-04-01,1914322.2681067553,BULL
2024-04-02,1928607.4075211966,BULL
2024-04-03,1929134.0289854815,BULL
2024-04-04,1930732.537362989,BULL
2024-04-05,1932494.7690998735,BULL
2024-04-08,1954973.7637095996,BULL
2024-04-09,1958899.3709761845,BULL
2024-04-10,1961129.1267026183,BULL
2024-04-12,1970627.9168027418,BULL
2024-04-15,1946121.1298452062,BULL
2024-04-16,1949996.021616758,BULL
2024-04-18,1945596.7826194186,BULL
2024-04-19,1946065.0870886934,BULL
2024-04-22,1946546.2680535135,BULL
2024-04-23,1930063.3381689072,BULL
2024-04-24,1946354.11941879,BULL
2024-04-25,1957703.0007867743,BULL
2024-04-26,1968021.150385744,BULL
2024-04-29,1971754.060695715,BULL
2024-04-30,1975320.8058280214,BULL
2024-05-02,1994630.8776700194,BULL
2024-05-03,1990949.1262115645,BULL
2024-05-06,1964748.9162285943,BULL
2024-05-07,1934965.3754510807,BULL
2024-05-08,1960444.5619677072,BULL
2024-05-09,1934118.8081220873,BULL
2024-05-10,1981493.441974826,BULL
2024-05-13,1996635.1200737427,BULL
2024-05-14,1990680.154477259,BULL
2024-05-15,1991626.4902516992,BULL
2024-05-16,2020632.8214342378,BULL
2024-05-17,2020779.6694964748,BULL
2024-05-21,2057326.8444518407,BULL
2024-05-22,2073607.358515088,BULL
2024-05-23,2065007.7505337216,BULL
2024-05-24,2058521.2332451274,BULL
2024-05-27,2069579.1300398796,BULL
2024-05-28,2081944.2097254617,BULL
2024-05-29,2045808.073128908,BULL
2024-05-30,2020128.6989879303,BULL
2024-05-31,2026600.5350150578,BULL
2024-06-03,2081063.773954493,BULL
2024-06-04,2040698.0140315793,BULL
2024-06-05,2031986.3491077994,BULL
2024-06-06,2065105.2588845685,BULL
2024-06-07,2088884.21638206,BULL
2024-06-10,2084506.0713447244,BULL
2024-06-11,2085882.994469643,BULL
2024-06-12,2093292.3823257084,BULL
2024-06-13,2099270.3408417394,BULL
2024-06-14,2113185.531451636,BULL
2024-06-18,2122624.255286154,BULL
2024-06-19,2100126.029250165,BULL
2024-06-20,2102298.855726805,BULL
2024-06-21,2093045.4328789657,BULL
2024-06-24,2103639.4271541527,BULL
2024-06-25,2110295.2797356746,BULL
2024-06-26,2111771.992101881,BULL
2024-06-27,2113225.5628621597,BULL
2024-06-28,2117679.773328379,BULL
2024-07-01,2139241.797854402,BULL
2024-07-02,2138890.029502797,BULL
2024-07-03,2153183.642803128,BULL
2024-07-04,2164981.4293697863,BULL
2024-07-05,2169279.9346406027,BULL
2024-07-08,2169311.865278551,BULL
2024-07-09,2178047.0735512027,BULL
2024-07-10,2159556.0235169968,BULL
2024-07-11,2166242.800913633,BULL
2024-07-12,2174194.604673582,BULL
2024-07-15,2187313.8538657627,BULL
2024-07-16,2201389.456661679,BULL
2024-07-18,2255737.9201122494,BULL
2024-07-19,2183119.0179307405,BULL
2024-07-22,2184661.631335886,BULL
2024-07-23,2192358.6250588857,BULL
2024-07-24,2196327.1397750517,BULL
2024-07-25,2192983.9885868374,BULL
2024-07-26,2233178.53957809,BULL
2024-07-29,2237598.638633105,BULL
2024-07-30,2237458.0690223807,BULL
2024-07-31,2243697.2211109665,BULL
2024-08-01,2244789.4209313015,BULL
2024-08-02,2210178.72465156,BULL
2024-08-05,2165454.2269291678,BULL
2024-08-06,2150073.726561471,BULL
2024-08-07,2180583.575760715,BULL
2024-08-08,2175093.637273857,BULL
2024-08-09,2177736.39198651,BULL
2024-08-12,2172612.5344528407,BULL
2024-08-13,2169969.2290640473,BULL
2024-08-14,2172913.1944318516,BULL
2024-08-16,2207276.5716025415,BULL
2024-08-19,2219213.751502935,BULL
2024-08-20,2233098.197676306,BULL
2024-08-21,2245698.1175779467,BULL
2024-08-22,2246526.0380647704,BULL
2024-08-23,2238859.8844509106,BULL
2024-08-26,2256766.705627443,BULL
2024-08-27,2259301.128871022,BULL
2024-08-28,2265446.1281537274,BULL
2024-08-29,2269459.909228274,BULL
2024-08-30,2288444.113284484,BULL
2024-09-02,2286507.8560487186,BULL
2024-09-03,2283313.052558361,BULL
2024-09-04,2282008.890754234,BULL
2024-09-05,2288103.432281639,BULL
2024-09-06,2272801.0325388797,BULL
2024-09-09,2275520.0025940165,BULL
2024-09-10,2289776.089323774,BULL
2024-09-11,2297784.478324828,BULL
2024-09-12,2316933.0316156144,BULL
2024-09-13,2325773.954383968,BULL
2024-09-16,2320273.6797696054,BULL
2024-09-17,2322503.813080801,BULL
2024-09-18,2299965.4341667034,BULL
2024-09-19,2291404.815826979,BULL
2024-09-20,2314618.5394824534,BULL
2024-09-23,2329210.4437719914,BULL
2024-09-24,2323192.840639108,BULL
2024-09-25,2321124.541926213,BULL
2024-09-26,2332835.2053996166,BULL
2024-09-27,2336202.6994120907,BULL
2024-09-30,2308964.443962285,BULL
2024-10-01,2334799.5522758462,BULL
2024-10-03,2335085.219772908,BULL
2024-10-04,2356948.6235883445,BULL
2024-10-07,2336600.2338208226,PARTIAL
2024-10-08,2246053.8203912145,PARTIAL
2024-10-09,2233693.7403041935,PARTIAL
2024-10-10,2233717.606219011,PARTIAL
2024-10-11,2237696.3325753063,PARTIAL
2024-10-14,2240895.9217325407,BULL
2024-10-15,2173853.510780436,BULL
2024-10-16,2164780.1844208273,BULL
2024-10-17,2139102.149457373,BULL
2024-10-18,2162295.696789363,BULL
2024-10-21,2142532.7155654887,PARTIAL
2024-10-22,2134705.187715975,PARTIAL
2024-10-23,2160031.324947682,PARTIAL
2024-10-24,2145281.336273361,PARTIAL
2024-10-25,2135201.6210253295,PARTIAL
2024-10-28,2158916.0847001476,BEAR
2024-10-29,2159034.3814719124,BEAR
2024-10-30,2159152.684725692,BEAR
2024-10-31,2159270.9944618414,BEAR
2024-11-01,2159389.3106807163,BEAR
2024-11-04,2159507.6333826715,BEAR
2024-11-05,2159625.9625680624,BEAR
2024-11-06,2159744.298237244,BEAR
2024-11-07,2159862.640390572,BEAR
2024-11-08,2159980.989028402,BEAR
2024-11-11,2160099.344151089,BEAR
2024-11-12,2160217.705758988,BEAR
2024-11-13,2160336.0738524543,BEAR
2024-11-14,2160454.4484318434,BEAR
2024-11-18,2160572.829497511,BEAR
2024-11-19,2160691.2170498124,BEAR
2024-11-21,2160809.611089103,BEAR
2024-11-22,2160928.0116157383,BEAR
2024-11-25,2161046.4186300733,BEAR
2024-11-26,2161164.8321324643,BEAR
2024-11-27,2161283.252123266,BEAR
2024-11-28,2161401.6786028347,BEAR
2024-11-29,2161520.111571525,BEAR
2024-12-02,2161638.551029694,BEAR
2024-12-03,2161756.9969776957,BEAR
2024-12-04,2161875.4494158863,BEAR
2024-12-05,2161993.908344622,BEAR
2024-12-06,2162112.3737642574,BEAR
2024-12-09,2162130.8456751485,BULL
2024-12-10,2176954.7352341353,BULL
2024-12-11,2181303.289742164,BULL
2024-12-12,2184967.658999667,BULL
2024-12-13,2181650.649472566,BULL
2024-12-16,2200635.7763518994,BULL
2024-12-17,2194741.0935275103,BULL
2024-12-18,2172507.9951088303,BULL
2024-12-19,2153813.2611415256,BULL
2024-12-20,2097320.1340081813,BULL
2024-12-23,2106137.5617591306,BEAR
2024-12-24,2106252.966557035,BEAR
2024-12-26,2106368.3776784907,BEAR
2024-12-27,2106483.795123843,BEAR
2024-12-30,2106599.218893439,BEAR
2024-12-31,2106714.6489876253,BEAR
2025-01-01,2106830.085406748,BEAR
2025-01-02,2106945.528151154,BEAR
2025-01-03,2107060.97722119,BEAR
2025-01-06,2107176.4326172024,BEAR
2025-01-07,2107291.8943395377,BEAR
2025-01-08,2107407.362388543,BEAR
2025-01-09,2107522.8367645643,BEAR
2025-01-10,2107638.317467949,BEAR
2025-01-13,2107753.804499043,BEAR
2025-01-14,2107869.297858194,BEAR
2025-01-15,2107984.797545748,BEAR
2025-01-16,2108100.303562052,BEAR
2025-01-17,2108215.8159074527,BEAR
2025-01-20,2108331.334582297,BEAR
2025-01-21,2108446.8595869318,BEAR
2025-01-22,2108562.390921704,BEAR
2025-01-23,2108677.9285869603,BEAR
2025-01-24,2108793.4725830476,BEAR
2025-01-27,2108909.0229103127,BEAR
2025-01-28,2109024.5795691027,BEAR
2025-01-29,2109140.142559764,BEAR
2025-01-30,2109255.7118826443,BEAR
2025-01-31,2109371.2875380903,BEAR
2025-02-01,2109486.8695264487,BEAR
2025-02-03,2109602.457848067,BEAR
2025-02-04,2109718.0525032915,BEAR
2025-02-05,2109833.65349247,BEAR
2025-02-06,2109949.260815949,BEAR
2025-02-07,2110064.874474076,BEAR
2025-02-10,2110180.494467198,BEAR
2025-02-11,2110296.120795662,BEAR
2025-02-12,2110411.7534598154,BEAR
2025-02-13,2110527.3924600054,BEAR
2025-02-14,2110643.037796579,BEAR
2025-02-17,2110758.6894698828,BEAR
2025-02-18,2110874.347480265,BEAR
2025-02-19,2110990.0118280724,BEAR
2025-02-20,2111105.6825136524,BEAR
2025-02-21,2111221.359537352,BEAR
2025-02-24,2111337.0428995183,BEAR
2025-02-25,2111452.7326004994,BEAR
2025-02-27,2111568.428640642,BEAR
2025-02-28,2111684.131020294,BEAR
2025-03-03,2111799.8397398023,BEAR
2025-03-04,2111915.5547995144,BEAR
2025-03-05,2112031.2761997776,BEAR
2025-03-06,2112147.0039409394,BEAR
2025-03-07,2112262.738023347,BEAR
2025-03-10,2112378.478447349,BEAR
2025-03-11,2112494.225213291,BEAR
2025-03-12,2112609.978321522,BEAR
2025-03-13,2112725.7377723893,BEAR
2025-03-17,2112841.50356624,BEAR
2025-03-18,2112957.275703422,BEAR
2025-03-19,2113073.054184282,BEAR
2025-03-20,2113188.839009169,BEAR
2025-03-21,2113304.63017843,BEAR
2025-03-24,2113420.427692413,BEAR
2025-03-25,2113536.2315514646,BEAR
2025-03-26,2113652.0417559333,BEAR
2025-03-27,2113767.8583061667,BEAR
2025-03-28,2113883.6812025122,BEAR
2025-04-01,2113999.510445318,BEAR
2025-04-02,2114115.346034932,BEAR
2025-04-03,2114231.187971701,BEAR
2025-04-04,2114347.0362559734,BEAR
2025-04-07,2114462.890888097,BEAR
2025-04-08,2114578.75186842,BEAR
2025-04-09,2114694.6191972895,BEAR
2025-04-11,2114810.492875054,BEAR
2025-04-15,2114926.372902061,BEAR
2025-04-16,2115042.2592786583,BEAR
2025-04-17,2115158.152005194,BEAR
2025-04-21,2115214.051082016,PARTIAL
2025-04-22,2120997.449342805,PARTIAL
2025-04-23,2120266.0971514685,PARTIAL
2025-04-24,2115183.768913264,PARTIAL
2025-04-25,2100189.994557548,PARTIAL
2025-04-28,2113707.2802116983,PARTIAL
2025-04-29,2118734.3933561053,PARTIAL
2025-04-30,2110348.967417667,PARTIAL
2025-05-02,2104086.0901040356,PARTIAL
2025-05-05,2107446.0266111544,PARTIAL
2025-05-06,2095118.7576607028,PARTIAL
2025-05-07,2101476.0711695747,PARTIAL
2025-05-08,2096813.0201650718,PARTIAL
2025-05-09,2081142.7306859298,PARTIAL
2025-05-12,2123281.031427231,PARTIAL
2025-05-13,2148647.2298804503,PARTIAL
2025-05-14,2161354.3124503195,PARTIAL
2025-05-15,2165271.2385008847,PARTIAL
2025-05-16,2196175.821575424,PARTIAL
2025-05-19,2193191.565872189,BULL
2025-05-20,2162165.0705657885,BULL
2025-05-21,2185295.2670200346,BULL
2025-05-22,2182999.884940287,BULL
2025-05-23,2196766.9112175484,BULL
2025-05-26,2211389.9082263745,BULL
2025-05-27,2210613.6910809777,BULL
2025-05-28,2227141.3015952646,BULL
2025-05-29,2225538.3361460525,BULL
2025-05-30,2208649.005861353,BULL
2025-06-02,2212015.3114641677,BULL
2025-06-03,2217494.3329868787,BULL
2025-06-04,2227033.794102296,BULL
2025-06-05,2247579.873356305,BULL
2025-06-06,2259237.143083543,BULL
2025-06-09,2283588.042607111,BULL
2025-06-10,2278030.0675631636,BULL
2025-06-11,2255650.8912066296,BULL
2025-06-12,2225538.015711975,BULL
2025-06-13,2220556.9362162594,BULL
2025-06-16,2236623.482497423,BULL
2025-06-17,2235976.364664338,BULL
2025-06-18,2239807.472179657,BULL
2025-06-19,2202475.753387479,BULL
2025-06-20,2219511.5561558483,BULL
2025-06-23,2240820.637233372,BULL
2025-06-24,2240153.9048477192,BULL
2025-06-25,2243099.42149005,BULL
2025-06-26,2252322.8053301056,BULL
2025-06-27,2261029.3380629,BULL
2025-06-30,2274073.7163611916,BULL
2025-07-01,2269814.2489214167,BULL
2025-07-02,2260424.4600559575,BULL
2025-07-03,2252931.856022357,BULL
2025-07-04,2244690.913358325,BULL
2025-07-07,2245949.7449465883,BULL
2025-07-08,2241530.70059597,BULL
2025-07-09,2236837.4491181155,BULL
2025-07-10,2227578.266008419,BULL
2025-07-11,2211936.898456661,BULL
2025-07-14,2211136.9243063726,BULL
2025-07-15,2226293.852379162,BULL
2025-07-16,2229003.527980284,BULL
2025-07-17,2228663.132957229,BULL
2025-07-18,2216577.4121158975,BULL
2025-07-21,2223806.9390158616,BULL
2025-07-22,2216413.0208384506,BULL
2025-07-23,2220224.442873299,BULL
2025-07-24,2216557.4516640534,BULL
2025-07-25,2192391.7450590837,BULL
2025-07-28,2175986.379843205,PARTIAL
2025-07-29,2179513.857797869,PARTIAL
2025-07-30,2175577.606046632,PARTIAL
2025-07-31,2153339.2622751454,PARTIAL
2025-08-01,2124332.3703466197,PARTIAL
2025-08-04,2144306.104644128,BEAR
2025-08-05,2144423.6008690405,BEAR
2025-08-06,2144541.103532102,BEAR
2025-08-07,2144658.6126336656,BEAR
2025-08-08,2144776.128174084,BEAR
2025-08-11,2144893.65015371,BEAR
2025-08-12,2145011.178572897,BEAR
2025-08-13,2145128.7134319968,BEAR
2025-08-14,2145246.254731363,BEAR
2025-08-18,2145303.802471349,PARTIAL
2025-08-19,2124101.4354811623,PARTIAL
2025-08-20,2111667.4662700156,PARTIAL
2025-08-21,2123499.3763926392,PARTIAL
2025-08-22,2133652.454721795,PARTIAL
2025-08-25,2150262.384461974,BULL
2025-08-26,2148963.314672485,BULL
2025-08-28,2137079.4189632847,BULL
2025-08-29,2145649.1888276427,BULL
2025-09-01,2176516.4204473556,BEAR
2025-09-02,2176635.681621079,BEAR
2025-09-03,2176754.949329661,BEAR
2025-09-04,2176874.2235734602,BEAR
2025-09-05,2176993.504352834,BEAR
2025-09-08,2177052.791668141,PARTIAL
2025-09-09,2202149.6415170226,PARTIAL
2025-09-10,2208814.316350325,PARTIAL
2025-09-11,2214418.384492313,PARTIAL
2025-09-12,2232862.1261468846,PARTIAL
2025-09-15,2233043.5670376164,BULL
2025-09-16,2258571.2229211745,BULL
2025-09-17,2258969.92865704,BULL
2025-09-18,2265605.1437640633,BULL
2025-09-19,2261867.218829008,BULL
2025-09-22,2354929.292909233,BULL
2025-09-23,2290239.6186735393,BULL
2025-09-24,2285749.683063018,BULL
2025-09-25,2287307.5289093903,BULL
2025-09-26,2303190.059307316,BULL
2025-09-29,2340258.5387900635,BEAR
2025-09-30,2340386.7721346547,BEAR
2025-10-01,2340515.0125057306,BEAR
2025-10-03,2340643.2599036763,BEAR
2025-10-06,2340671.5143288765,BULL
2025-10-07,2272718.6053030007,BULL
2025-10-08,2298565.7348529208,BULL
2025-10-09,2326062.7213418307,BULL
2025-10-10,2312854.6634849026,BULL
2025-10-13,2350157.456578737,BULL
2025-10-14,2379149.169456696,BULL
2025-10-15,2378001.035477531,BULL
2025-10-16,2351434.0331481122,BULL
2025-10-17,2372511.24931493,BULL
2025-10-20,2343715.2268243902,BULL
2025-10-21,2336120.419411137,BULL
2025-10-23,2314685.7465247745,BULL
2025-10-24,2312543.3139635287,BULL
2025-10-27,2294081.7666302645,BULL
2025-10-28,2276710.5352837057,BULL
2025-10-29,2295034.0129683083,BULL
2025-10-30,2283879.4468414155,BULL
