date,nav,n_positions,invested_frac
2022-01-21,1500000.0,0,0.0
2022-01-28,1500000.0,0,0.0
2022-02-04,1500000.0,0,0.0
2022-02-11,1500000.0,0,0.0
2022-02-18,1500000.0,0,0.0
2022-02-25,1500000.0,0,0.0
2022-03-04,1500000.0,0,0.0
2022-03-11,1500000.0,4,0.15906035333333335
2022-03-18,1506220.1199999999,8,0.32092047741335444
2022-03-25,1509555.0,11,0.4415178910341127
2022-04-01,1539050.05,17,0.6916723923305809
2022-04-08,1579205.96,24,0.9791318860017475
2022-04-15,1588807.0200000003,24,0.9792579906903988
2022-04-22,1618607.1899999997,24,0.9796398717344139
2022-04-29,1589173.8199999996,24,0.9892778311689027
2022-05-06,1516241.4899999995,20,0.8495285470654151
2022-05-13,1392716.8199999998,8,0.3686549861586363
2022-05-20,1476884.42,10,0.4844443412843369
2022-05-27,1416298.03,8,0.3843827276946788
2022-06-03,1413911.91,10,0.4624739952858873
2022-06-10,1441991.52,12,0.5523626518968711
2022-06-17,1371159.26,9,0.37404532424628784
2022-06-24,1375208.47,7,0.3003561416401108
2022-07-01,1384316.7899999998,8,0.34494998070492233
2022-07-08,1401387.5899999999,10,0.4320107401550487
2022-07-15,1405275.8099999998,13,0.5533940700224534
2022-07-22,1444140.63,15,0.6450852781560478
2022-07-29,1448362.9,15,0.6456390383929332
2022-08-05,1461711.8499999999,17,0.728861526298771
2022-08-12,1487034.91,21,0.8928050250010607
2022-08-19,1496680.48,20,0.8489457683045349
2022-08-26,1556906.3099999998,23,0.9738677852747607
2022-09-02,1573034.9299999997,23,0.9813265621507845
2022-09-09,1584870.44,23,0.9814660118211304
2022-09-16,1628862.7600000002,23,0.9813073509029087
2022-09-23,1635615.3499999999,23,0.9881068186355674
2022-09-30,1630679.0,23,0.9950912227360506
2022-10-07,1720527.6600000004,23,0.9953475668040118
2022-10-14,1663515.7899999998,22,0.9649404530148765
2022-10-21,1691902.4699999997,23,0.9942687417437247
2022-10-28,1728946.4599999997,23,0.9978598701084128
2022-11-04,1774213.7599999998,22,0.9659946499344026
2022-11-11,1775028.15,22,0.9781134682286589
2022-11-18,1762592.8199999998,22,0.9722833149859308
2022-11-25,1788561.3500000003,22,0.9804329216887081
2022-12-02,1846328.5899999996,22,0.9810451291338126
2022-12-09,1875475.7100000002,22,0.990048839395526
2022-12-16,1954914.03,22,0.9971929865376229
2022-12-23,1697141.0799999998,8,0.37066048156703624
2022-12-30,1780908.98,12,0.5600759731134602
2023-01-06,1760759.5,14,0.6350036447339912
2023-01-13,1732701.0400000003,14,0.6312040592992314
2023-01-20,1736559.6800000002,18,0.7940043730601876
2023-01-27,1654303.86,15,0.6476351992553532
2023-02-03,1633995.52,13,0.5778392648224641
2023-02-10,1659358.8400000003,12,0.5463062468151856
2023-02-17,1641520.4300000002,12,0.5451680549598764
2023-02-24,1654429.92,11,0.4924387549760947
2023-03-03,1639559.19,14,0.6074184000639831
2023-03-10,1666572.32,16,0.6935992912686801
2023-03-17,1654866.5699999998,14,0.6212778532350194
2023-03-24,1620749.1199999999,10,0.45263177437356866
2023-03-31,1636515.31,10,0.44593165462045087
2023-04-07,1651673.18,12,0.5307637131941563
2023-04-14,1652841.6,14,0.6155705241203997
