ticker,reason,entry_date,entry_price,exit_date,exit_price,shares,hold_weeks,pnl_pct,pnl_rs
ANANDRATHI,trend_reversal_23wma,2025-07-25,1307.9,2026-01-30,1457.99,174,28,11.48,26115.66
TVSMOTOR,atr_chandelier_stop,2025-08-29,3298.47,2026-01-30,3587.46,69,23,8.76,19940.31
SANDUMA,atr_chandelier_stop,2025-10-10,198.0,2026-01-30,205.33,1166,17,3.7,8546.78
LUMAXTECH,atr_chandelier_stop,2025-11-21,1428.36,2026-01-30,1353.6,164,11,-5.23,-12260.64
AVANTIFEED,atr_chandelier_stop,2025-11-28,851.54,2026-01-30,761.61,264,10,-10.56,-23741.52
GMRAIRPORT,trend_reversal_23wma,2025-11-28,104.68,2026-01-30,91.31,2150,10,-12.77,-28745.5
HINDCOPPER,atr_chandelier_stop,2026-01-09,554.06,2026-02-13,593.3,423,6,7.08,16598.52
CSBBANK,trend_reversal_23wma,2026-01-09,491.0,2026-02-13,415.0,478,6,-15.48,-36328.0
BALKRISIND,atr_chandelier_stop,2026-02-13,2698.61,2026-03-06,2291.93,81,4,-15.07,-32941.08
CUB,trend_reversal_23wma,2025-11-21,202.11,2026-03-13,188.73,1161,17,-6.62,-15534.18
SHARDACROP,atr_chandelier_stop,2026-02-06,964.28,2026-03-13,989.06,227,6,2.57,5625.06
AVANTIFEED,atr_chandelier_stop,2026-02-20,1380.3,2026-03-13,1128.6,159,4,-18.24,-40020.3
APLAPOLLO,atr_chandelier_stop,2026-02-13,2220.0,2026-03-20,1921.6,99,6,-13.44,-29541.6
SANSERA,atr_chandelier_stop,2026-02-20,2200.0,2026-03-20,1984.0,100,5,-9.82,-21600.0
EICHERMOT,trend_reversal_23wma,2026-02-20,7994.78,2026-03-20,6631.56,27,5,-17.05,-36806.94
SBIN,atr_chandelier_stop,2026-02-20,1172.86,2026-03-20,1030.13,188,5,-12.17,-26833.24
POLYCAB,trend_reversal_23wma,2026-03-06,8360.33,2026-03-20,7168.98,26,3,-14.25,-30975.1
ANURAS,trend_reversal_23wma,2025-11-28,1253.0,2026-04-03,1212.3,179,19,-3.25,-7285.3
BEL,trend_reversal_23wma,2026-02-06,430.17,2026-04-03,400.0,509,9,-7.01,-15356.53
FINCABLES,atr_chandelier_stop,2026-03-13,960.0,2026-04-03,794.0,227,4,-17.29,-37682.0
ACUTAAS,atr_chandelier_stop,2025-08-08,1304.67,2026-04-10,2107.0,171,36,61.5,137198.43
NAVINFLUOR,trend_reversal_23wma,2025-11-07,5687.06,2026-04-10,5883.92,41,23,3.46,8071.26
FORCEMOT,trend_reversal_23wma,2026-02-20,23843.0,2026-05-01,20500.0,9,11,-14.02,-30087.0
OIL,trend_reversal_23wma,2026-02-06,482.62,2026-05-15,457.0,453,15,-5.31,-11605.86
THANGAMAYL,trend_reversal_23wma,2025-11-14,3390.52,2026-05-22,3629.85,68,28,7.06,16274.44
KSB,atr_chandelier_stop,2026-04-17,885.63,2026-05-22,847.85,243,6,-4.27,-9180.54
DMART,atr_chandelier_stop,2026-04-10,4450.0,2026-05-29,4150.0,46,8,-6.74,-13800.0
GALLANTT,atr_chandelier_stop,2026-04-17,651.95,2026-05-29,701.0,330,7,7.52,16186.5
ONGC,trend_reversal_23wma,2026-02-06,245.82,2026-06-05,266.55,890,18,8.43,18449.7
GESHIP,atr_chandelier_stop,2026-02-13,1269.63,2026-06-05,1403.8,173,17,10.57,23211.41
WOCKPHARMA,atr_chandelier_stop,2026-06-05,2377.0,2026-06-12,1900.0,108,2,-20.07,-51516.0
JINDALSTEL,trend_reversal_23wma,2026-02-13,1196.3,2026-06-19,1156.6,184,19,-3.32,-7304.8
AARTIIND,atr_chandelier_stop,2026-02-13,448.9,2026-06-19,448.0,490,19,-0.2,-441.0
LINDEINDIA,atr_chandelier_stop,2026-02-20,6888.32,2026-06-19,7075.5,32,18,2.72,5989.76
GVT&D,atr_chandelier_stop,2026-02-13,3615.7,2026-07-10,4451.1,60,22,23.1,50124.0
STLTECH,atr_chandelier_stop,2026-02-20,154.0,2026-07-17,531.0,1433,22,244.81,540241.0
BBOX,atr_chandelier_stop,2026-05-15,759.7,2026-07-17,915.0,324,10,20.44,50317.2
GAEL,trend_reversal_23wma,2025-12-26,124.95,2026-07-24,145.0,1810,31,16.05,36290.5
BSE,atr_chandelier_stop,2026-04-17,3192.59,2026-07-24,3575.0,67,15,11.98,25621.47
ADANIPOWER,atr_chandelier_stop,2026-04-17,172.0,2026-07-24,215.75,1251,15,25.44,54731.25
IFCI,atr_chandelier_stop,2026-06-19,87.67,2026-07-24,72.0,2978,6,-17.87,-46665.26
DELHIVERY,atr_chandelier_stop,2026-04-17,458.0,2026-07-31,466.0,470,16,1.75,3760.0
IXIGO,atr_chandelier_stop,2026-07-10,223.0,2026-07-31,187.5,1232,4,-15.92,-43736.0
THANGAMAYL,atr_chandelier_stop,2026-06-12,5205.54,2026-08-07,5175.0,50,9,-0.59,-1527.0
THERMAX,trend_reversal_23wma,2026-04-17,3581.37,2026-08-14,4068.5,60,18,13.6,29227.8
GREAVESCOT,stop_loss_20pct,2026-07-17,257.41,2026-08-14,199.02,1063,5,-22.68,-62068.57
ANANDRATHI,open_at_backtest_end,2026-04-17,1766.48,2026-08-14,2101.5,121,18,18.97,40537.42
HONASA,open_at_backtest_end,2026-04-17,342.7,2026-08-14,477.6,628,18,39.36,84717.2
SHILPAMED,open_at_backtest_end,2026-04-17,410.05,2026-08-14,759.75,525,18,85.28,183592.5
INOXINDIA,open_at_backtest_end,2026-04-17,1297.54,2026-08-14,1954.7,165,18,50.65,108431.4
WELCORP,open_at_backtest_end,2026-04-17,937.89,2026-08-14,1839.8,229,18,96.16,206537.39
CUPID,open_at_backtest_end,2026-05-01,113.46,2026-08-14,262.13,2020,16,131.03,300313.4
LAURUSLABS,open_at_backtest_end,2026-05-22,1323.6,2026-08-14,1844.3,184,13,39.34,95808.8
RRKABEL,open_at_backtest_end,2026-05-22,1914.47,2026-08-14,2759.5,127,13,44.14,107318.81
GLAND,open_at_backtest_end,2026-05-29,2352.03,2026-08-14,2581.5,105,12,9.76,24094.35
SAMMAANCAP,open_at_backtest_end,2026-06-05,178.0,2026-08-14,163.17,1442,11,-8.33,-21384.86
AEGISLOG,open_at_backtest_end,2026-06-19,949.89,2026-08-14,1371.0,274,9,44.33,115384.14
PAYTM,open_at_backtest_end,2026-07-17,1332.0,2026-08-14,1441.6,205,5,8.23,22468.0
SHAREINDIA,open_at_backtest_end,2026-07-17,178.49,2026-08-14,168.44,1533,5,-5.63,-15406.65
NAUKRI,open_at_backtest_end,2026-07-17,1187.34,2026-08-14,1225.3,230,5,3.2,8730.8
IPCALAB,open_at_backtest_end,2026-07-24,1894.42,2026-08-14,1735.8,142,4,-8.37,-22524.04
PICCADIL,open_at_backtest_end,2026-07-24,732.1,2026-08-14,743.15,369,4,1.51,4077.45
ECLERX,open_at_backtest_end,2026-07-24,1926.0,2026-08-14,1769.1,140,4,-8.15,-21966.0
JLHL,open_at_backtest_end,2026-07-24,312.2,2026-08-14,320.2,865,4,2.56,6920.0
KARURVYSYA,open_at_backtest_end,2026-07-31,341.0,2026-08-14,335.55,790,3,-1.6,-4305.5
LOTUSDEV,open_at_backtest_end,2026-07-31,182.74,2026-08-14,185.83,1474,3,1.69,4554.66
M&MFIN,open_at_backtest_end,2026-08-14,407.0,2026-08-14,407.0,681,1,0.0,0.0
VARROC,open_at_backtest_end,2026-08-14,822.0,2026-08-14,822.0,337,1,0.0,0.0
