ticker,reason,entry_date,entry_price,exit_date,exit_price,shares,hold_weeks,pnl_pct,pnl_rs
CHENNPETRO,atr_chandelier_stop,2022-05-13,235.77,2022-06-03,225.57,272,4,-4.33,-2774.4
GAEL,trend_reversal_23wma,2022-03-18,118.83,2022-06-24,121.55,504,15,2.29,1370.88
ADANIPOWER,atr_chandelier_stop,2022-04-01,29.2,2022-06-24,53.07,2088,13,81.75,49840.56
MRPL,atr_chandelier_stop,2022-05-13,75.21,2022-06-24,88.23,853,7,17.31,11106.06
TECHNOE,trend_reversal_23wma,2022-05-13,293.15,2022-06-24,242.84,219,7,-17.16,-11017.89
NAVA,atr_chandelier_stop,2022-05-27,94.85,2022-06-24,76.93,665,5,-18.89,-11916.8
CRISIL,trend_reversal_23wma,2022-05-27,3507.74,2022-06-24,2941.3,18,5,-16.15,-10195.92
JKPAPER,trend_reversal_23wma,2022-03-25,284.13,2022-07-01,270.11,211,15,-4.93,-2958.22
HCG,trend_reversal_23wma,2022-04-01,269.5,2022-08-05,272.65,226,19,1.17,711.9
HBLENGINE,trend_reversal_23wma,2022-06-10,94.96,2022-08-26,75.76,633,12,-20.22,-12153.6
VOLTAMP,atr_chandelier_stop,2022-06-24,2351.98,2022-08-26,2667.09,24,10,13.4,7562.64
CREDITACC,trend_reversal_23wma,2022-04-01,840.04,2022-09-09,1002.05,72,24,19.29,11664.72
TIMKEN,atr_chandelier_stop,2022-06-10,2451.07,2022-09-23,2869.9,24,16,17.09,10051.92
NAVA,atr_chandelier_stop,2022-08-26,118.25,2022-09-30,94.03,542,6,-20.48,-13127.24
ELGIEQUIP,atr_chandelier_stop,2022-09-09,524.92,2022-09-30,434.41,128,4,-17.24,-11585.28
JAMNAAUTO,trend_reversal_23wma,2022-07-08,119.25,2022-10-07,105.28,488,14,-11.71,-6817.36
ADANIENT,atr_chandelier_stop,2022-09-23,3712.2,2022-10-14,3228.13,18,4,-13.04,-8713.26
TIMETECHNO,trend_reversal_23wma,2022-05-13,48.91,2022-10-21,50.75,1312,24,3.76,2414.08
COROMANDEL,trend_reversal_23wma,2022-05-13,880.33,2022-10-21,932.92,72,24,5.97,3786.48
WELCORP,trend_reversal_23wma,2022-05-27,232.98,2022-10-28,218.33,271,23,-6.29,-3970.15
KPIGREEN,trend_reversal_23wma,2022-06-24,82.6,2022-11-04,83.66,687,20,1.28,728.22
GHCL,trend_reversal_23wma,2022-03-25,470.68,2022-11-11,579.75,127,34,23.17,13851.89
LUMAXTECH,atr_chandelier_stop,2022-07-15,205.65,2022-11-11,234.99,292,18,14.27,8567.28
AURIONPRO,atr_chandelier_stop,2022-09-30,202.35,2022-11-18,184.97,336,8,-8.59,-5839.68
PATANJALI,atr_chandelier_stop,2022-05-27,392.48,2022-11-25,401.32,160,27,2.25,1414.4
PCJEWELLER,atr_chandelier_stop,2022-08-26,6.97,2022-11-25,7.9,9197,14,13.34,8553.21
MAHSEAMLES,trend_reversal_23wma,2022-08-05,351.55,2022-12-16,364.19,181,20,3.6,2287.84
M&M,trend_reversal_23wma,2022-06-10,981.44,2022-12-23,1206.46,61,29,22.93,13726.22
AXISCADES,atr_chandelier_stop,2022-11-04,238.9,2022-12-23,289.95,283,8,21.37,14447.15
ITC,trend_reversal_23wma,2022-04-01,204.8,2022-12-30,269.68,297,40,31.68,19269.36
BLS,atr_chandelier_stop,2022-05-27,96.5,2022-12-30,151.52,654,32,57.02,35983.08
AIAENG,trend_reversal_23wma,2022-06-10,2220.34,2022-12-30,2482.76,27,30,11.82,7085.34
HAL,atr_chandelier_stop,2022-06-10,902.2,2022-12-30,1165.18,66,30,29.15,17356.68
ELECON,trend_reversal_23wma,2022-06-24,129.52,2022-12-30,165.3,438,28,27.63,15671.64
TVSMOTOR,trend_reversal_23wma,2022-07-01,797.58,2022-12-30,989.05,71,27,24.01,13594.37
LEMONTREE,trend_reversal_23wma,2022-09-30,84.0,2022-12-30,72.15,809,14,-14.11,-9586.65
MAZDOCK,atr_chandelier_stop,2022-10-21,299.86,2022-12-30,343.12,223,11,14.43,9646.98
GRSE,atr_chandelier_stop,2022-10-21,447.25,2022-12-30,380.74,149,11,-14.87,-9909.99
GOKULAGRO,stop_loss_20pct,2022-10-28,69.1,2022-12-30,54.68,980,10,-20.87,-14131.6
KTKBANK,atr_chandelier_stop,2022-11-11,130.07,2022-12-30,120.78,538,8,-7.14,-4998.02
COCHINSHIP,atr_chandelier_stop,2022-11-11,288.98,2022-12-30,238.39,242,8,-17.51,-12242.78
REFEX,atr_chandelier_stop,2022-11-18,42.84,2022-12-30,44.82,1638,7,4.62,3243.24
KIRLOSENG,atr_chandelier_stop,2022-11-25,345.95,2022-12-30,290.66,202,6,-15.98,-11168.58
RVNL,atr_chandelier_stop,2022-11-25,61.02,2022-12-30,59.19,1147,6,-3.0,-2099.01
SOUTHBANK,atr_chandelier_stop,2022-12-16,17.32,2022-12-30,15.16,4169,3,-12.47,-9005.04
UCOBANK,stop_loss_20pct,2022-12-23,35.73,2022-12-30,27.38,2008,2,-23.37,-16766.8
APARINDS,trend_reversal_23wma,2022-06-24,917.12,2023-02-03,1407.21,61,33,53.44,29895.49
FACT,atr_chandelier_stop,2022-12-23,277.78,2023-02-03,293.98,258,7,5.83,4179.6
SWANCORP,atr_chandelier_stop,2023-01-06,305.78,2023-02-10,272.3,215,6,-10.95,-7198.2
NFL,stop_loss_20pct,2023-01-06,73.41,2023-02-10,55.36,896,6,-24.59,-16172.8
NIACL,atr_chandelier_stop,2023-01-06,121.6,2023-02-10,103.77,541,6,-14.66,-9646.03
GESHIP,trend_reversal_23wma,2022-05-27,364.51,2023-02-24,521.37,173,40,43.03,27136.78
ABBOTINDIA,atr_chandelier_stop,2022-12-30,20602.29,2023-02-24,18988.26,3,9,-7.83,-4842.09
IOB,stop_loss_20pct,2023-01-06,32.4,2023-02-24,25.8,2031,8,-20.37,-13404.6
GICRE,atr_chandelier_stop,2023-01-06,164.66,2023-02-24,137.42,399,8,-16.54,-10868.76
JYOTHYLAB,trend_reversal_23wma,2022-07-15,157.54,2023-03-03,180.63,381,34,14.66,8797.29
UCOBANK,atr_chandelier_stop,2022-12-30,27.38,2023-03-03,24.09,2306,10,-12.02,-7586.74
CUPID,trend_reversal_23wma,2023-01-06,2.75,2023-03-03,2.44,23932,9,-11.27,-7418.92
M&M,trend_reversal_23wma,2023-02-10,1342.46,2023-03-03,1224.93,45,4,-8.75,-5288.85
SHRIPISTON,atr_chandelier_stop,2022-12-30,527.27,2023-03-17,517.8,119,12,-1.8,-1126.93
JAIBALAJI,trend_reversal_23wma,2022-12-30,10.76,2023-03-24,9.16,5868,13,-14.87,-9388.8
PNBHOUSING,atr_chandelier_stop,2023-01-06,437.45,2023-03-24,413.49,150,12,-5.48,-3594.0
FINPIPE,trend_reversal_23wma,2023-01-06,179.77,2023-03-24,153.23,366,12,-14.76,-9713.64
ANUP,atr_chandelier_stop,2023-02-10,548.02,2023-03-24,489.96,111,7,-10.59,-6444.66
CIEINDIA,atr_chandelier_stop,2023-03-03,420.35,2023-03-24,343.3,145,4,-18.33,-11172.25
TI,trend_reversal_23wma,2022-10-14,104.48,2023-03-31,104.48,659,25,0.0,0.0
JINDALSAW,atr_chandelier_stop,2023-01-06,50.02,2023-03-31,67.97,1315,13,35.89,23604.25
TECHNOE,trend_reversal_23wma,2023-01-13,360.93,2023-03-31,311.05,183,12,-13.82,-9128.04
LLOYDSENGG,stop_loss_20pct,2023-02-03,22.13,2023-03-31,17.13,2809,9,-22.59,-14045.0
NH,trend_reversal_23wma,2023-03-24,778.99,2023-03-31,737.96,77,2,-5.27,-3159.31
JSL,atr_chandelier_stop,2023-01-06,236.98,2023-04-21,262.54,277,16,10.79,7080.12
AHLUCONT,atr_chandelier_stop,2023-04-07,604.02,2023-04-21,520.16,99,3,-13.88,-8302.14
ZENTEC,atr_chandelier_stop,2023-03-24,293.39,2023-05-12,322.37,206,8,9.88,5969.88
RVNL,atr_chandelier_stop,2023-05-12,139.97,2023-05-19,121.73,457,2,-13.03,-8335.68
SIEMENS,atr_chandelier_stop,2023-03-03,1882.24,2023-06-02,2058.2,32,14,9.35,5630.72
FINCABLES,atr_chandelier_stop,2023-03-03,705.42,2023-06-09,778.09,86,15,10.3,6249.62
KSB,trend_reversal_23wma,2023-04-14,441.67,2023-07-21,412.13,139,15,-6.69,-4106.06
JINDALSAW,atr_chandelier_stop,2023-06-09,119.48,2023-08-04,158.71,559,9,32.83,21929.57
ITC,atr_chandelier_stop,2023-02-10,315.93,2023-08-11,389.78,193,27,23.38,14253.05
BOSCHLTD,trend_reversal_23wma,2023-04-07,18607.2,2023-08-11,17817.38,3,19,-4.24,-2369.46
JBMA,atr_chandelier_stop,2023-01-06,257.6,2023-08-18,601.19,255,33,133.38,87615.45
MGL,trend_reversal_23wma,2023-03-24,914.72,2023-08-18,946.3,66,22,3.45,2084.28
ALKEM,atr_chandelier_stop,2023-04-07,3311.89,2023-09-01,3580.41,18,22,8.11,4833.36
BECTORFOOD,atr_chandelier_stop,2023-02-24,107.75,2023-09-22,187.51,572,31,74.02,45622.72
DATAPATTNS,atr_chandelier_stop,2023-04-21,1651.52,2023-09-22,2067.24,37,23,25.17,15381.64
REFEX,atr_chandelier_stop,2023-06-02,102.82,2023-09-29,130.51,634,18,26.93,17555.46
JWL,atr_chandelier_stop,2023-08-18,255.15,2023-09-29,298.24,330,7,16.89,14219.7
ACE,atr_chandelier_stop,2023-08-18,786.07,2023-09-29,677.38,107,7,-13.83,-11629.83
USHAMART,atr_chandelier_stop,2023-01-06,171.92,2023-10-27,300.19,382,43,74.61,48999.14
ZENTEC,atr_chandelier_stop,2023-08-18,793.17,2023-10-27,718.06,106,11,-9.47,-7961.66
GRSE,atr_chandelier_stop,2023-09-01,780.74,2023-10-27,741.39,115,9,-5.04,-4525.25
HUDCO,atr_chandelier_stop,2023-09-29,81.21,2023-10-27,72.14,1134,5,-11.17,-10285.38
TDPOWERSYS,trend_reversal_23wma,2023-01-13,147.35,2023-11-03,242.28,449,43,64.42,42623.57
POWERMECH,trend_reversal_23wma,2023-05-19,1566.14,2023-11-03,1813.2,41,25,15.78,10129.46
GMDCLTD,atr_chandelier_stop,2023-10-27,376.05,2023-11-10,316.23,258,3,-15.91,-15433.56
UCOBANK,atr_chandelier_stop,2023-09-29,41.81,2023-11-17,36.16,2203,8,-13.51,-12446.95
CENTRALBK,atr_chandelier_stop,2023-09-29,49.25,2023-11-17,42.6,1870,8,-13.5,-12435.5
APOLLO,atr_chandelier_stop,2023-11-10,95.78,2023-12-08,128.83,981,5,34.51,32422.05
LINDEINDIA,atr_chandelier_stop,2023-03-03,3857.67,2023-12-15,5899.28,15,42,52.92,30624.15
MAHSEAMLES,atr_chandelier_stop,2023-12-08,1014.27,2024-01-12,900.88,104,6,-11.18,-11792.56
INOXWIND,atr_chandelier_stop,2024-01-12,127.26,2024-01-19,110.74,946,2,-12.98,-15627.92
PGEL,atr_chandelier_stop,2023-02-24,133.9,2024-01-26,206.9,460,49,54.52,33580.0
PGIL,stop_loss_20pct,2023-10-27,681.26,2024-02-02,530.34,142,15,-22.15,-21430.64
BSE,atr_chandelier_stop,2023-11-03,613.38,2024-02-02,702.9,150,14,14.59,13428.0
MAZDOCK,trend_reversal_23wma,2023-07-21,793.09,2024-02-16,1047.13,97,31,32.03,24641.88
IRFC,atr_chandelier_stop,2024-01-26,179.49,2024-02-16,145.53,708,4,-18.92,-24043.68
TITAGARH,trend_reversal_23wma,2023-08-04,662.93,2024-03-08,951.05,124,32,43.46,35726.88
FACT,trend_reversal_23wma,2023-10-27,712.86,2024-03-08,733.98,136,20,2.96,2872.32
WEBELSOLAR,atr_chandelier_stop,2024-02-16,47.0,2024-03-08,40.19,2831,4,-14.49,-19279.11
PRICOLLTD,trend_reversal_23wma,2023-04-14,223.24,2024-03-15,356.34,275,49,59.62,36602.5
ITI,trend_reversal_23wma,2023-10-27,296.5,2024-03-15,280.95,328,21,-5.24,-5100.4
BANCOINDIA,trend_reversal_23wma,2023-02-24,104.8,2024-03-22,271.26,588,57,158.84,97878.48
NTPC,atr_chandelier_stop,2023-03-17,167.19,2024-03-22,302.29,378,54,80.81,51067.8
ANANTRAJ,atr_chandelier_stop,2023-04-14,135.11,2024-03-22,297.07,454,50,119.87,73529.84
NEULANDLAB,atr_chandelier_stop,2023-04-14,2062.15,2024-03-22,6073.2,29,50,194.51,116320.45
CHOICEIN,atr_chandelier_stop,2023-04-21,154.02,2024-03-22,253.9,398,49,64.85,39752.24
JAIBALAJI,atr_chandelier_stop,2023-08-11,39.0,2024-03-22,201.21,2120,33,415.92,343885.2
CUPID,atr_chandelier_stop,2023-11-03,6.05,2024-03-22,20.22,15296,21,234.21,216744.32
PFC,atr_chandelier_stop,2023-12-08,344.51,2024-03-22,342.83,306,16,-0.49,-514.08
TATAINVEST,atr_chandelier_stop,2024-03-08,826.69,2024-03-22,713.0,173,3,-13.75,-19668.37
SONATSOFTW,trend_reversal_23wma,2023-11-17,642.85,2024-04-05,692.74,153,21,7.76,7633.17
SAPPHIRE,trend_reversal_23wma,2024-03-29,321.78,2024-05-03,268.02,394,6,-16.71,-21181.44
OLECTRA,atr_chandelier_stop,2024-02-16,2017.04,2024-05-10,1717.18,65,13,-14.87,-19490.9
SCHNEIDER,atr_chandelier_stop,2024-03-15,719.0,2024-06-07,719.7,194,13,0.1,135.8
DMART,atr_chandelier_stop,2024-03-29,4315.75,2024-06-07,4392.95,29,11,1.79,2238.8
STARCEMENT,trend_reversal_23wma,2024-03-29,229.64,2024-07-05,209.8,552,15,-8.64,-10951.68
MARUTI,trend_reversal_23wma,2024-03-29,11920.56,2024-07-05,11687.16,10,15,-1.96,-2334.0
ANANDRATHI,trend_reversal_23wma,2023-02-03,203.72,2024-07-26,846.75,305,78,315.64,196124.15
FORCEMOT,atr_chandelier_stop,2024-03-08,6618.52,2024-07-26,8112.64,21,21,22.57,31376.52
JIOFIN,trend_reversal_23wma,2024-03-22,345.6,2024-07-26,337.43,360,19,-2.36,-2941.2
ABB,atr_chandelier_stop,2024-03-29,5714.58,2024-07-26,7338.34,22,18,28.41,35722.72
SIEMENS,atr_chandelier_stop,2024-04-05,3130.92,2024-07-26,3894.14,41,17,24.38,31292.02
PURVA,atr_chandelier_stop,2024-05-03,429.0,2024-07-26,390.0,335,13,-9.09,-13065.0
IRCON,atr_chandelier_stop,2024-02-02,241.92,2024-08-02,269.4,537,27,11.36,14756.76
SOLARINDS,atr_chandelier_stop,2024-03-22,8882.89,2024-08-16,10237.87,14,22,15.25,18969.72
THERMAX,trend_reversal_23wma,2024-04-05,4166.65,2024-08-16,4321.84,31,20,3.72,4810.89
COCHINSHIP,atr_chandelier_stop,2024-06-07,2072.99,2024-08-23,2177.62,72,12,5.05,7533.36
TARIL,trend_reversal_23wma,2023-09-22,85.93,2024-09-20,342.36,1090,53,298.42,279508.7
INDUSTOWER,atr_chandelier_stop,2024-04-05,284.2,2024-09-27,385.4,457,26,35.61,46248.4
PGIL,atr_chandelier_stop,2024-07-26,795.43,2024-10-04,860.24,203,11,8.15,13156.43
IFCI,atr_chandelier_stop,2024-08-02,84.1,2024-10-04,66.98,2028,10,-20.36,-34719.36
TIMETECHNO,atr_chandelier_stop,2024-04-05,125.13,2024-10-11,188.48,1039,28,50.63,65820.65
RVNL,atr_chandelier_stop,2024-07-26,607.52,2024-10-11,486.32,266,12,-19.95,-32239.2
OPTIEMUS,atr_chandelier_stop,2024-10-04,851.2,2024-10-11,701.0,221,2,-17.65,-33194.2
REFEX,atr_chandelier_stop,2024-07-26,222.99,2024-11-01,444.99,726,15,99.56,161172.0
SUZLON,atr_chandelier_stop,2024-08-16,77.15,2024-11-01,68.0,2208,12,-11.86,-20203.2
INOXWIND,atr_chandelier_stop,2024-08-23,215.7,2024-11-01,213.0,802,11,-1.25,-2165.4
PCJEWELLER,atr_chandelier_stop,2024-09-20,14.35,2024-11-01,14.23,13196,7,-0.84,-1583.52
GODFRYPHLP,atr_chandelier_stop,2024-09-20,2408.52,2024-11-01,2035.09,78,7,-15.5,-29127.54
IIFLCAPS,atr_chandelier_stop,2024-10-11,385.45,2024-11-01,345.37,479,4,-10.4,-19198.32
CGPOWER,trend_reversal_23wma,2024-03-29,525.79,2024-11-08,717.98,241,33,36.55,46317.79
V2RETAIL,atr_chandelier_stop,2024-07-05,78.7,2024-11-08,115.8,2065,19,47.14,76611.5
APARINDS,trend_reversal_23wma,2023-02-24,2350.24,2024-11-22,8847.62,26,92,276.46,168931.88
RPOWER,stop_loss_20pct,2024-10-11,48.4,2024-11-22,35.93,3816,7,-25.76,-47585.52
WEBELSOLAR,stop_loss_20pct,2024-11-08,156.68,2024-11-22,118.1,1177,3,-24.62,-45408.66
PRUDENT,atr_chandelier_stop,2024-11-08,3592.5,2024-11-22,3016.71,51,3,-16.03,-29365.29
NEWGEN,stop_loss_20pct,2024-10-04,1404.52,2024-11-29,1063.82,134,9,-24.26,-45653.8
POLYMED,atr_chandelier_stop,2024-11-08,3144.48,2024-11-29,2599.49,58,4,-17.33,-31609.42
MFSL,atr_chandelier_stop,2024-11-01,1270.7,2024-12-06,1123.65,141,6,-11.57,-20734.05
DCMSHRIRAM,trend_reversal_23wma,2024-11-22,1288.2,2024-12-13,1065.91,135,4,-17.26,-30009.15
NATIONALUM,atr_chandelier_stop,2024-11-29,239.65,2024-12-27,203.75,758,5,-14.98,-27212.2
SHILPAMED,trend_reversal_23wma,2024-03-22,221.43,2025-01-03,397.52,562,42,79.52,98962.58
BANCOINDIA,atr_chandelier_stop,2024-11-22,412.47,2025-01-10,457.26,423,8,10.86,18946.17
SKYGOLD,atr_chandelier_stop,2024-07-05,172.04,2025-01-17,351.0,944,29,104.02,168938.24
KALYANKJIL,trend_reversal_23wma,2024-07-26,528.66,2025-01-17,598.25,306,26,13.16,21294.54
CAMS,trend_reversal_23wma,2024-07-26,792.54,2025-01-17,869.74,204,26,9.74,15748.8
ANUP,atr_chandelier_stop,2024-11-08,3554.87,2025-01-17,2982.56,51,11,-16.1,-29187.81
PPLPHARMA,stop_loss_20pct,2024-11-08,283.82,2025-01-17,214.91,649,11,-24.28,-44722.59
SUPRIYA,atr_chandelier_stop,2024-11-29,807.78,2025-01-17,659.0,224,8,-18.42,-33326.72
POLICYBZR,atr_chandelier_stop,2024-12-13,2117.45,2025-01-17,1784.8,87,6,-15.71,-28940.55
BLUESTARCO,atr_chandelier_stop,2025-01-10,2354.54,2025-01-17,1906.5,84,2,-19.03,-37635.36
SHAKTIPUMP,atr_chandelier_stop,2024-05-10,380.72,2025-01-24,1012.89,383,38,166.05,242121.11
TARIL,atr_chandelier_stop,2024-11-08,458.56,2025-01-24,514.86,402,12,12.28,22632.6
AVALON,atr_chandelier_stop,2024-11-22,780.0,2025-01-24,820.0,223,10,5.13,8920.0
RAINBOW,trend_reversal_23wma,2024-11-22,1644.85,2025-01-24,1433.77,106,10,-12.83,-22374.48
KFINTECH,atr_chandelier_stop,2024-12-27,1406.41,2025-01-24,1176.09,135,5,-16.38,-31093.2
GVT&D,trend_reversal_23wma,2024-01-19,630.09,2025-01-31,1741.81,197,55,176.44,219008.84
ZENTEC,trend_reversal_23wma,2024-04-05,978.04,2025-01-31,1802.46,133,44,84.29,109647.86
ITI,stop_loss_20pct,2025-01-17,439.7,2025-01-31,332.5,418,3,-24.38,-44809.6
PGIL,stop_loss_20pct,2025-01-24,1643.06,2025-01-31,1271.21,106,2,-22.63,-39416.1
FSL,trend_reversal_23wma,2024-07-26,236.65,2025-02-07,328.12,684,29,38.65,62565.48
AMBER,atr_chandelier_stop,2024-11-01,6229.4,2025-02-07,6538.0,28,15,4.95,8640.8
LLOYDSME,atr_chandelier_stop,2025-01-17,1439.96,2025-02-07,1230.39,127,4,-14.55,-26615.39
PTCIL,atr_chandelier_stop,2025-01-17,17200.0,2025-02-07,14444.0,10,4,-16.02,-27560.0
CRISIL,atr_chandelier_stop,2024-11-01,4962.16,2025-02-14,5146.83,36,16,3.72,6648.12
ASHAPURMIN,stop_loss_20pct,2025-01-24,555.1,2025-02-21,434.1,314,5,-21.8,-37994.0
EICHERMOT,trend_reversal_23wma,2025-02-14,5275.63,2025-02-21,4591.75,31,2,-12.96,-21200.28
BSE,trend_reversal_23wma,2024-09-27,1325.98,2025-03-07,1529.47,138,24,15.35,28081.62
GREAVESCOT,stop_loss_20pct,2025-01-03,283.55,2025-03-07,225.4,682,10,-20.51,-39658.3
ZENSARTECH,trend_reversal_23wma,2025-02-07,841.08,2025-03-07,709.09,193,5,-15.69,-25474.07
BLUEJET,atr_chandelier_stop,2025-02-07,749.18,2025-04-11,652.45,216,10,-12.91,-20893.68
REDINGTON,trend_reversal_23wma,2025-02-21,231.45,2025-04-11,169.38,687,8,-26.82,-42642.09
AVANTIFEED,atr_chandelier_stop,2025-03-14,786.23,2025-04-11,588.26,204,5,-25.18,-40385.88
WELCORP,trend_reversal_23wma,2025-03-28,877.29,2025-04-18,758.28,189,4,-13.57,-22492.89
AXISCADES,atr_chandelier_stop,2025-01-17,770.15,2025-05-16,807.1,239,18,4.8,8831.05
AAVAS,trend_reversal_23wma,2025-03-28,1990.05,2025-05-16,1771.0,83,8,-11.01,-18181.15
CHAMBLFERT,atr_chandelier_stop,2025-02-14,537.66,2025-05-30,580.21,308,16,7.91,13105.4
MEDANTA,trend_reversal_23wma,2025-02-28,1234.56,2025-06-27,1097.5,131,18,-11.1,-17954.86
KSCL,atr_chandelier_stop,2025-03-28,1278.4,2025-06-27,1227.66,129,14,-3.97,-6545.46
SHREECEM,trend_reversal_23wma,2025-04-04,30321.66,2025-06-27,28543.67,5,13,-5.86,-8889.95
NH,atr_chandelier_stop,2025-02-07,1372.72,2025-07-25,1942.91,118,25,41.54,67282.42
SBICARD,atr_chandelier_stop,2025-02-21,858.42,2025-07-25,888.89,185,23,3.55,5636.95
SRF,trend_reversal_23wma,2025-02-07,2802.36,2025-08-08,2954.02,57,27,5.41,8644.62
BAJFINANCE,trend_reversal_23wma,2025-02-14,837.53,2025-08-08,868.66,198,26,3.72,6163.74
KOTAKBANK,trend_reversal_23wma,2025-03-28,418.79,2025-08-08,396.72,396,20,-5.27,-8739.72
SBFC,trend_reversal_23wma,2025-04-25,99.2,2025-08-08,100.73,1641,16,1.54,2510.73
MCX,atr_chandelier_stop,2025-06-27,1603.87,2025-08-08,1555.96,104,7,-2.99,-4982.64
BHARTIARTL,atr_chandelier_stop,2025-04-25,1859.26,2025-08-15,1839.85,87,17,-1.04,-1688.67
WOCKPHARMA,trend_reversal_23wma,2025-06-27,1710.0,2025-08-15,1472.2,97,8,-13.91,-23066.6
AARTIPHARM,trend_reversal_23wma,2025-02-14,727.99,2025-08-22,754.45,227,28,3.63,6006.42
BHARTIHEXA,atr_chandelier_stop,2025-05-16,1721.47,2025-08-22,1684.66,92,15,-2.14,-3386.52
AXISCADES,atr_chandelier_stop,2025-06-27,1402.5,2025-08-22,1233.4,119,9,-12.06,-20122.9
GALLANTT,atr_chandelier_stop,2025-04-11,355.37,2025-08-29,612.92,443,21,72.47,114094.65
ICICIBANK,trend_reversal_23wma,2025-04-25,1413.09,2025-09-05,1386.41,115,20,-1.89,-3068.2
COROMANDEL,trend_reversal_23wma,2025-05-16,2359.39,2025-09-12,2247.44,67,18,-4.74,-7500.65
SHARDACROP,atr_chandelier_stop,2025-08-08,1083.04,2025-09-12,898.3,168,6,-17.06,-31036.32
SMLMAH,atr_chandelier_stop,2025-08-22,4314.54,2025-09-12,3809.52,41,4,-11.71,-20705.82
INDIASHLTR,trend_reversal_23wma,2025-04-18,848.87,2025-09-19,863.66,185,23,1.74,2736.15
PARADEEP,trend_reversal_23wma,2025-04-25,136.38,2025-09-19,170.5,1193,22,25.02,40705.16
KRBL,atr_chandelier_stop,2025-08-22,469.25,2025-09-26,395.4,383,6,-15.74,-28284.55
NAVINFLUOR,trend_reversal_23wma,2025-02-07,4105.74,2025-10-03,4564.62,39,35,11.18,17896.32
LAURUSLABS,atr_chandelier_stop,2025-07-25,825.7,2025-10-03,831.88,217,11,0.75,1341.06
FORCEMOT,atr_chandelier_stop,2025-03-28,8521.19,2025-10-10,16807.0,19,29,97.24,157430.39
NESCO,atr_chandelier_stop,2025-08-08,1335.1,2025-10-10,1292.68,136,10,-3.18,-5769.12
DATAMATICS,atr_chandelier_stop,2025-08-08,994.5,2025-10-24,846.0,183,12,-14.93,-27175.5
GOKULAGRO,atr_chandelier_stop,2025-09-26,203.45,2025-10-24,171.6,917,5,-15.65,-29206.45
APOLLO,atr_chandelier_stop,2025-09-05,264.28,2025-10-31,292.45,688,9,10.66,19380.96
IXIGO,atr_chandelier_stop,2025-08-22,271.04,2025-11-07,269.0,663,12,-0.75,-1352.52
AIIL,trend_reversal_23wma,2025-05-30,446.6,2025-11-14,554.7,365,25,24.21,39456.5
NETWEB,atr_chandelier_stop,2025-10-03,3697.7,2025-11-14,3457.74,48,7,-6.49,-11518.08
GABRIEL,trend_reversal_23wma,2025-03-28,595.29,2025-11-28,1027.9,279,36,72.67,120698.19
HBLENGINE,atr_chandelier_stop,2025-09-12,859.67,2025-11-28,897.18,214,12,4.36,8027.14
GMDCLTD,trend_reversal_23wma,2025-09-19,554.68,2025-11-28,486.45,333,11,-12.3,-22720.59
AVALON,atr_chandelier_stop,2025-10-10,1061.8,2025-11-28,979.7,173,8,-7.73,-14203.3
YATHARTH,trend_reversal_23wma,2025-08-15,715.0,2025-12-05,715.05,253,17,0.01,12.65
