ticker,reason,entry_date,entry_price,exit_date,exit_price,shares,hold_weeks,pnl_pct,pnl_rs
FINCABLES,atr_chandelier_stop,2024-06-07,1477.54,2024-09-06,1430.51,96,14,-3.18,-4514.88
KNRCON,atr_chandelier_stop,2024-06-14,377.84,2024-09-06,331.24,379,13,-12.33,-17661.4
HGINFRA,atr_chandelier_stop,2024-05-03,1181.99,2024-09-13,1473.18,117,20,24.64,34069.23
ZYDUSWELL,atr_chandelier_stop,2024-08-02,473.64,2024-09-27,416.72,313,9,-12.02,-17815.96
CROMPTON,atr_chandelier_stop,2024-05-24,388.04,2024-10-04,415.56,364,20,7.09,10017.28
ERIS,atr_chandelier_stop,2024-09-06,1373.84,2024-10-04,1259.95,112,5,-8.29,-12755.68
KSCL,trend_reversal_23wma,2024-05-03,878.46,2024-10-11,890.08,157,24,1.32,1824.34
OPTIEMUS,atr_chandelier_stop,2024-08-16,529.95,2024-10-11,701.0,276,9,32.28,47209.8
EMAMILTD,atr_chandelier_stop,2024-06-14,693.44,2024-10-18,702.09,207,19,1.25,1790.55
ITC,atr_chandelier_stop,2024-08-02,448.64,2024-10-18,435.77,330,12,-2.87,-4247.1
GODFRYPHLP,atr_chandelier_stop,2024-03-15,1067.21,2024-11-01,2035.09,141,34,90.69,136471.08
MARICO,trend_reversal_23wma,2024-06-14,642.17,2024-11-01,627.56,223,21,-2.28,-3258.03
REFEX,atr_chandelier_stop,2024-08-02,249.77,2024-11-01,444.99,593,14,78.16,115765.46
BBOX,atr_chandelier_stop,2024-08-09,530.08,2024-11-01,457.99,276,13,-13.6,-19896.84
JUBLINGREA,atr_chandelier_stop,2024-08-16,706.2,2024-11-01,646.97,207,12,-8.39,-12260.61
GRAVITA,atr_chandelier_stop,2024-08-23,2222.17,2024-11-01,1979.73,64,11,-10.91,-15516.16
ADVENZYMES,atr_chandelier_stop,2024-09-20,525.48,2024-11-01,427.58,313,7,-18.63,-30642.7
MARKSANS,atr_chandelier_stop,2024-09-27,324.85,2024-11-01,262.67,498,6,-19.14,-30965.64
VIYASH,atr_chandelier_stop,2024-10-04,216.0,2024-11-01,169.0,769,5,-21.76,-36143.0
ICICIPRULI,atr_chandelier_stop,2024-08-02,721.44,2024-11-15,702.63,205,16,-2.61,-3856.05
PIIND,trend_reversal_23wma,2024-08-16,4433.03,2024-11-22,4219.57,33,15,-4.82,-7044.18
BALRAMCHIN,trend_reversal_23wma,2024-08-30,556.9,2024-11-22,532.23,272,13,-4.43,-6710.24
RPOWER,stop_loss_20pct,2024-10-11,48.4,2024-11-22,35.93,3334,7,-25.76,-41574.98
SARDAEN,atr_chandelier_stop,2024-10-11,481.29,2024-11-22,429.17,335,7,-10.83,-17460.2
INDIACEM,trend_reversal_23wma,2024-07-26,339.95,2024-12-20,342.2,433,22,0.66,974.25
DEEPAKFERT,atr_chandelier_stop,2024-08-09,917.05,2024-12-27,1125.89,159,21,22.77,33205.56
BANCOINDIA,atr_chandelier_stop,2024-11-29,558.67,2024-12-27,483.87,277,5,-13.39,-20719.6
KITEX,atr_chandelier_stop,2024-08-23,108.82,2025-01-03,231.05,1323,20,112.32,161710.29
THYROCARE,trend_reversal_23wma,2024-08-23,285.03,2025-01-17,275.4,505,22,-3.38,-4863.15
ANUP,atr_chandelier_stop,2024-11-08,3554.87,2025-01-17,2982.56,43,11,-16.1,-24609.33
KPRMILL,atr_chandelier_stop,2024-12-27,1138.32,2025-01-17,936.8,138,4,-17.7,-27809.76
AVALON,atr_chandelier_stop,2024-11-15,789.95,2025-01-24,820.0,198,11,3.8,5949.9
ITI,stop_loss_20pct,2025-01-10,473.4,2025-01-24,376.1,333,3,-20.55,-32400.9
GOKULAGRO,trend_reversal_23wma,2024-05-17,76.0,2025-01-31,147.0,1808,38,93.42,128368.0
GOKEX,atr_chandelier_stop,2024-12-20,1204.0,2025-01-31,991.0,133,7,-17.69,-28329.0
TI,atr_chandelier_stop,2024-12-06,407.67,2025-02-07,369.2,392,10,-9.44,-15080.24
KIMS,trend_reversal_23wma,2024-09-13,535.6,2025-02-21,579.0,299,24,8.1,12976.6
GREAVESCOT,atr_chandelier_stop,2024-12-20,238.12,2025-03-07,225.4,676,12,-5.34,-8598.72
BLUEJET,atr_chandelier_stop,2025-02-14,820.31,2025-04-11,652.45,183,9,-20.46,-30718.38
ACUTAAS,trend_reversal_23wma,2024-11-08,993.99,2025-05-02,1067.61,155,26,7.41,11411.1
KPRMILL,atr_chandelier_stop,2025-05-16,1292.83,2025-06-20,1071.9,113,6,-17.09,-24965.09
NH,atr_chandelier_stop,2025-03-14,1567.92,2025-07-25,1942.91,94,20,23.92,35249.06
APOLLO,atr_chandelier_stop,2025-06-06,188.55,2025-08-01,171.26,774,9,-9.17,-13382.46
CEMPRO,atr_chandelier_stop,2025-07-04,904.32,2025-08-01,764.59,166,5,-15.45,-23195.18
SBFC,trend_reversal_23wma,2025-05-02,106.0,2025-08-08,100.73,1385,15,-4.97,-7298.95
TSFINV,atr_chandelier_stop,2025-07-04,515.58,2025-08-15,436.7,291,7,-15.3,-22954.08
AXISCADES,atr_chandelier_stop,2025-06-27,1402.5,2025-08-22,1233.4,105,9,-12.06,-17755.5
GALLANTT,atr_chandelier_stop,2025-08-08,753.52,2025-08-29,612.92,196,4,-18.66,-27557.6
SMLMAH,atr_chandelier_stop,2025-07-25,3290.69,2025-09-12,3809.52,45,8,15.77,23347.35
KRBL,atr_chandelier_stop,2025-05-30,361.79,2025-09-26,395.4,403,18,9.29,13544.83
STARCEMENT,atr_chandelier_stop,2025-08-22,290.96,2025-10-03,251.9,517,7,-13.42,-20194.02
NESCO,atr_chandelier_stop,2025-07-11,1190.48,2025-10-10,1292.68,125,14,8.58,12775.0
ANURAS,trend_reversal_23wma,2025-06-20,1110.78,2025-10-24,1075.1,133,19,-3.21,-4745.44
DATAMATICS,atr_chandelier_stop,2025-08-01,874.8,2025-10-24,846.0,169,13,-3.29,-4867.2
APOLLO,atr_chandelier_stop,2025-09-12,303.0,2025-10-31,292.45,500,8,-3.48,-5275.0
TATAINVEST,atr_chandelier_stop,2025-10-03,878.52,2025-10-31,840.66,173,5,-4.31,-6549.78
IXIGO,atr_chandelier_stop,2025-08-22,271.04,2025-11-07,269.0,555,12,-0.75,-1132.2
GABRIEL,trend_reversal_23wma,2025-07-11,942.97,2025-11-28,1027.9,158,21,9.01,13418.94
M&MFIN,atr_chandelier_stop,2025-11-28,335.01,2026-01-16,338.88,460,8,1.16,1780.2
LUMAXTECH,atr_chandelier_stop,2025-06-06,805.07,2026-01-30,1353.6,181,35,68.13,99283.93
ANANDRATHI,trend_reversal_23wma,2025-07-25,1307.9,2026-01-30,1457.99,114,28,11.48,17110.26
EICHERMOT,atr_chandelier_stop,2025-09-19,6803.75,2026-01-30,6947.25,22,20,2.11,3157.0
HINDCOPPER,atr_chandelier_stop,2026-01-02,544.18,2026-02-13,593.3,298,7,9.03,14637.76
HINDZINC,atr_chandelier_stop,2026-01-02,643.25,2026-02-13,613.79,252,7,-4.58,-7423.92
AVANTIFEED,atr_chandelier_stop,2026-02-20,1380.3,2026-03-13,1128.6,116,4,-18.24,-29197.2
CUPID,atr_chandelier_stop,2025-07-25,30.0,2026-03-20,75.9,4983,35,153.0,228719.7
THANGAMAYL,trend_reversal_23wma,2025-11-14,3390.52,2026-05-22,3629.85,44,28,7.06,10530.52
PTC,atr_chandelier_stop,2026-05-08,185.98,2026-05-29,172.94,905,4,-7.01,-11801.2
ONGC,trend_reversal_23wma,2026-02-27,279.9,2026-06-05,266.55,577,15,-4.77,-7702.95
COALINDIA,trend_reversal_23wma,2026-01-09,419.72,2026-07-03,429.91,384,26,2.43,3912.96
STLTECH,atr_chandelier_stop,2026-04-24,263.0,2026-07-17,531.0,620,13,101.9,166160.0
BBOX,atr_chandelier_stop,2026-05-22,884.0,2026-07-17,915.0,193,9,3.51,5983.0
MTARTECH,atr_chandelier_stop,2025-11-07,2529.0,2026-07-24,5744.0,59,38,127.13,189685.0
NLCINDIA,trend_reversal_23wma,2026-05-22,351.55,2026-07-24,296.0,487,10,-15.8,-27052.85
SUPRIYA,atr_chandelier_stop,2026-06-05,990.0,2026-07-24,821.5,182,8,-17.02,-30667.0
IFCI,atr_chandelier_stop,2026-06-19,87.67,2026-07-24,72.0,2066,6,-17.87,-32374.22
SPARC,atr_chandelier_stop,2026-05-29,214.0,2026-07-31,217.49,809,10,1.63,2823.41
J&KBANK,atr_chandelier_stop,2026-07-17,188.99,2026-08-07,155.0,991,4,-17.99,-33684.09
CEMPRO,atr_chandelier_stop,2026-07-17,1565.0,2026-08-07,1375.0,119,4,-12.14,-22610.0
THERMAX,trend_reversal_23wma,2026-05-15,4687.85,2026-08-14,4068.5,36,14,-13.21,-22296.6
KRN,open_at_backtest_end,2026-04-24,1269.0,2026-08-14,1208.4,128,17,-4.78,-7756.8
INOXINDIA,open_at_backtest_end,2026-04-24,1503.09,2026-08-14,1954.7,108,17,30.05,48773.88
WELCORP,open_at_backtest_end,2026-05-01,1220.45,2026-08-14,1839.8,133,16,50.75,82373.55
ADANIENSOL,open_at_backtest_end,2026-05-01,1425.0,2026-08-14,1630.1,114,16,14.39,23381.4
SIEMENS,open_at_backtest_end,2026-05-01,3811.77,2026-08-14,3940.1,42,16,3.37,5389.86
HSCL,open_at_backtest_end,2026-05-01,576.22,2026-08-14,752.65,283,16,30.62,49929.69
HFCL,open_at_backtest_end,2026-05-08,122.35,2026-08-14,207.98,1375,15,69.99,117741.25
BHEL,open_at_backtest_end,2026-05-15,398.71,2026-08-14,405.2,431,14,1.63,2797.19
SKYGOLD,open_at_backtest_end,2026-05-15,501.95,2026-08-14,719.4,343,14,43.32,74585.35
ADANIGREEN,open_at_backtest_end,2026-05-15,1343.0,2026-08-14,1372.4,128,14,2.19,3763.2
AZAD,open_at_backtest_end,2026-05-15,2315.0,2026-08-14,2489.0,74,14,7.52,12876.0
VIJAYA,open_at_backtest_end,2026-05-15,1280.0,2026-08-14,1351.1,134,14,5.55,9527.4
GRASIM,open_at_backtest_end,2026-05-29,3170.12,2026-08-14,3323.0,54,12,4.82,8255.52
ASTRAMICRO,open_at_backtest_end,2026-06-26,1697.1,2026-08-14,1840.0,111,8,8.42,15861.9
AEGISLOG,open_at_backtest_end,2026-07-17,1228.5,2026-08-14,1371.0,152,5,11.6,21660.0
FLUOROCHEM,open_at_backtest_end,2026-07-31,4653.2,2026-08-14,4518.1,38,3,-2.9,-5133.8
DIVISLAB,open_at_backtest_end,2026-08-07,8380.0,2026-08-14,8275.0,21,2,-1.25,-2205.0
PGIL,open_at_backtest_end,2026-08-14,2464.7,2026-08-14,2464.7,73,1,0.0,0.0
VARROC,open_at_backtest_end,2026-08-14,822.0,2026-08-14,822.0,221,1,0.0,0.0
ALIVUS,open_at_backtest_end,2026-08-14,1339.4,2026-08-14,1339.4,135,1,0.0,0.0
ASKAUTOLTD,open_at_backtest_end,2026-08-14,648.95,2026-08-14,648.95,280,1,0.0,0.0
