ticker,reason,entry_date,entry_price,exit_date,exit_price,shares,hold_weeks,pnl_pct,pnl_rs
AVANTIFEED,atr_chandelier_stop,2026-02-13,1044.21,2026-03-13,1128.6,186,5,8.08,15696.54
CUPID,atr_chandelier_stop,2025-07-25,30.0,2026-03-20,75.9,6177,35,153.0,283524.3
MAHABANK,atr_chandelier_stop,2026-01-23,64.83,2026-03-20,62.94,3068,9,-2.92,-5798.52
SANSERA,atr_chandelier_stop,2026-02-20,2200.0,2026-03-20,1984.0,90,5,-9.82,-19440.0
POLYCAB,trend_reversal_23wma,2026-03-06,8360.33,2026-03-20,7168.98,24,3,-14.25,-28592.4
KEI,trend_reversal_23wma,2026-03-06,4920.5,2026-03-20,4117.0,41,3,-16.33,-32943.5
TORNTPOWER,trend_reversal_23wma,2026-02-27,1534.68,2026-04-03,1347.63,131,6,-12.19,-24503.55
ACUTAAS,atr_chandelier_stop,2025-08-29,1422.45,2026-04-10,2107.0,132,33,48.12,90360.6
NAVINFLUOR,trend_reversal_23wma,2025-11-14,5942.85,2026-04-10,5883.92,32,22,-0.99,-1885.76
FORCEMOT,trend_reversal_23wma,2026-02-20,23843.0,2026-05-01,20500.0,8,11,-14.02,-26744.0
OIL,trend_reversal_23wma,2026-02-06,482.62,2026-05-15,457.0,400,15,-5.31,-10248.0
THANGAMAYL,trend_reversal_23wma,2025-11-14,3390.52,2026-05-22,3629.85,57,28,7.06,13641.81
GALLANTT,atr_chandelier_stop,2026-04-24,862.1,2026-05-29,701.0,232,6,-18.69,-37375.2
ONGC,trend_reversal_23wma,2026-02-06,245.82,2026-06-05,266.55,786,18,8.43,16293.78
NATCOPHARM,atr_chandelier_stop,2026-03-13,1001.0,2026-06-05,1010.0,196,13,0.9,1764.0
NTPC,trend_reversal_23wma,2026-02-13,366.55,2026-06-12,358.95,532,18,-2.07,-4043.2
JAYNECOIND,atr_chandelier_stop,2026-04-24,96.5,2026-06-12,94.5,2076,8,-2.07,-4152.0
JINDALSTEL,trend_reversal_23wma,2026-02-13,1196.3,2026-06-19,1156.6,163,19,-3.32,-6471.1
GMDCLTD,atr_chandelier_stop,2026-04-24,728.95,2026-06-19,622.2,274,9,-14.64,-29249.5
TIMKEN,trend_reversal_23wma,2026-03-06,3348.3,2026-07-10,3412.34,60,19,1.91,3842.4
SCI,atr_chandelier_stop,2026-04-24,307.0,2026-07-17,281.0,652,13,-8.47,-16952.0
STLTECH,atr_chandelier_stop,2026-05-15,394.7,2026-07-17,531.0,541,10,34.53,73738.3
BBOX,atr_chandelier_stop,2026-05-29,975.0,2026-07-17,915.0,218,8,-6.15,-13080.0
MTARTECH,atr_chandelier_stop,2025-10-24,2275.0,2026-07-24,5744.0,86,40,152.48,298334.0
APARINDS,atr_chandelier_stop,2026-03-06,10500.0,2026-07-24,13680.0,19,21,30.29,60420.0
ADANIPOWER,atr_chandelier_stop,2026-04-24,198.5,2026-07-24,215.75,1009,14,8.69,17405.25
IFCI,atr_chandelier_stop,2026-06-19,87.67,2026-07-24,72.0,2444,6,-17.87,-38297.48
VTL,trend_reversal_23wma,2026-02-20,510.8,2026-08-07,585.8,388,25,14.68,29100.0
THANGAMAYL,atr_chandelier_stop,2026-06-12,5205.54,2026-08-07,5175.0,41,9,-0.59,-1252.14
THERMAX,trend_reversal_23wma,2026-04-17,3581.37,2026-08-14,4068.5,54,18,13.6,26305.02
GREAVESCOT,stop_loss_20pct,2026-07-17,257.41,2026-08-14,199.02,858,5,-22.68,-50098.62
IONEXCHANG,stop_loss_20pct,2026-07-17,469.4,2026-08-14,389.75,470,5,-16.97,-37435.5
AETHER,open_at_backtest_end,2025-11-28,920.0,2026-08-14,1591.6,212,38,73.0,142379.2
SAILIFE,open_at_backtest_end,2026-03-13,1035.0,2026-08-14,1365.2,190,23,31.9,62738.0
ANANDRATHI,open_at_backtest_end,2026-04-17,1766.48,2026-08-14,2101.5,110,18,18.97,36852.2
HONASA,open_at_backtest_end,2026-04-17,342.7,2026-08-14,477.6,571,18,39.36,77027.9
NAM-INDIA,open_at_backtest_end,2026-04-24,1013.88,2026-08-14,1176.0,197,17,15.99,31937.64
KRN,open_at_backtest_end,2026-04-24,1269.0,2026-08-14,1208.4,157,17,-4.78,-9514.2
LAURUSLABS,open_at_backtest_end,2026-05-22,1323.6,2026-08-14,1844.3,159,13,39.34,82791.3
APOLLO,open_at_backtest_end,2026-06-05,410.55,2026-08-14,403.85,524,11,-1.63,-3510.8
HFCL,open_at_backtest_end,2026-06-05,180.0,2026-08-14,207.98,1195,11,15.54,33436.1
SAMMAANCAP,open_at_backtest_end,2026-06-12,181.0,2026-08-14,163.17,1206,10,-9.85,-21502.98
AEGISLOG,open_at_backtest_end,2026-07-10,1308.03,2026-08-14,1371.0,169,6,4.81,10641.93
GODREJIND,open_at_backtest_end,2026-07-17,1384.0,2026-08-14,1311.5,159,5,-5.24,-11527.5
IPCALAB,open_at_backtest_end,2026-07-24,1894.42,2026-08-14,1735.8,112,4,-8.37,-17765.44
PICCADIL,open_at_backtest_end,2026-07-24,732.1,2026-08-14,743.15,290,4,1.51,3204.5
JLHL,open_at_backtest_end,2026-07-24,312.2,2026-08-14,320.2,682,4,2.56,5456.0
KALYANKJIL,open_at_backtest_end,2026-07-24,573.9,2026-08-14,606.3,371,4,5.65,12020.4
STYL,open_at_backtest_end,2026-07-24,399.0,2026-08-14,407.75,533,4,2.19,4663.75
SHAREINDIA,open_at_backtest_end,2026-07-31,196.44,2026-08-14,168.44,1067,3,-14.25,-29876.0
SMLMAH,open_at_backtest_end,2026-08-07,5690.0,2026-08-14,5554.0,36,2,-2.39,-4896.0
TVSMOTOR,open_at_backtest_end,2026-08-07,4336.5,2026-08-14,4440.9,47,2,2.41,4906.8
PGIL,open_at_backtest_end,2026-08-14,2464.7,2026-08-14,2464.7,84,1,0.0,0.0
PRICOLLTD,open_at_backtest_end,2026-08-14,745.0,2026-08-14,745.0,280,1,0.0,0.0
VARROC,open_at_backtest_end,2026-08-14,822.0,2026-08-14,822.0,254,1,0.0,0.0
