ticker,reason,entry_date,entry_price,exit_date,exit_price,shares,hold_weeks,pnl_pct,pnl_rs
SHRIRAMFIN,trend_reversal_23wma,2023-06-30,318.31,2024-06-07,474.05,181,50,48.93,28188.94
HERITGFOOD,atr_chandelier_stop,2024-06-14,701.75,2024-06-21,571.03,211,2,-18.63,-27581.92
SCHAEFFLER,atr_chandelier_stop,2024-05-24,4346.69,2024-07-19,3880.46,33,9,-10.73,-15385.59
ANANDRATHI,trend_reversal_23wma,2023-08-18,351.34,2024-07-26,846.75,202,50,141.01,100072.82
HINDZINC,atr_chandelier_stop,2024-04-19,387.58,2024-07-26,586.84,364,15,51.41,72530.64
SIEMENS,atr_chandelier_stop,2024-05-24,4207.67,2024-07-26,3894.14,34,10,-7.45,-10660.02
TIMKEN,atr_chandelier_stop,2024-05-24,4109.29,2024-07-26,3844.66,35,10,-6.44,-9262.05
IRCON,atr_chandelier_stop,2023-05-12,83.0,2024-08-02,269.4,671,65,224.58,125074.4
GRSE,atr_chandelier_stop,2024-05-31,1454.91,2024-08-02,2217.38,101,10,52.41,77009.47
BDL,atr_chandelier_stop,2024-05-31,1567.2,2024-08-02,1414.45,94,10,-9.75,-14358.5
AEGISLOG,atr_chandelier_stop,2024-05-03,624.46,2024-08-09,718.41,229,15,15.04,21514.55
CARBORUNIV,atr_chandelier_stop,2024-05-24,1742.75,2024-08-16,1497.53,83,13,-14.07,-20353.26
SAREGAMA,atr_chandelier_stop,2024-06-14,549.28,2024-08-16,471.21,269,10,-14.21,-21000.83
RVNL,atr_chandelier_stop,2024-07-19,629.26,2024-08-16,517.63,255,5,-17.74,-28465.65
HONAUT,atr_chandelier_stop,2024-05-24,52011.93,2024-08-23,51700.62,2,14,-0.6,-622.62
COCHINSHIP,atr_chandelier_stop,2024-05-31,2072.99,2024-08-23,2177.62,71,13,5.05,7428.73
KNRCON,atr_chandelier_stop,2024-06-07,348.2,2024-09-06,331.24,420,14,-4.87,-7123.2
FINCABLES,atr_chandelier_stop,2024-06-21,1583.93,2024-09-06,1430.51,98,12,-9.69,-15035.16
HGINFRA,atr_chandelier_stop,2024-05-24,1377.86,2024-09-13,1473.18,105,17,6.92,10008.6
TARIL,trend_reversal_23wma,2024-02-02,187.36,2024-09-20,342.36,755,34,82.73,117025.0
ZYDUSWELL,atr_chandelier_stop,2024-07-26,436.82,2024-09-27,416.72,353,10,-4.6,-7095.3
CROMPTON,atr_chandelier_stop,2024-05-24,388.04,2024-10-04,415.56,372,20,7.09,10237.44
KSCL,trend_reversal_23wma,2024-05-03,878.46,2024-10-11,890.08,163,24,1.32,1894.06
OPTIEMUS,atr_chandelier_stop,2024-08-30,604.0,2024-10-11,701.0,263,7,16.06,25511.0
EMAMILTD,atr_chandelier_stop,2024-06-14,693.44,2024-10-18,702.09,213,19,1.25,1842.45
BAJAJFINSV,atr_chandelier_stop,2024-10-04,2008.01,2024-10-25,1819.56,85,4,-9.38,-16018.25
GODFRYPHLP,atr_chandelier_stop,2024-03-15,1067.21,2024-11-01,2035.09,140,34,90.69,135503.2
BBOX,atr_chandelier_stop,2024-08-09,530.08,2024-11-01,457.99,292,13,-13.6,-21050.28
JUBLINGREA,atr_chandelier_stop,2024-08-16,706.2,2024-11-01,646.97,216,12,-8.39,-12793.68
GRAVITA,atr_chandelier_stop,2024-08-23,2222.17,2024-11-01,1979.73,68,11,-10.91,-16485.92
REFEX,atr_chandelier_stop,2024-09-13,409.15,2024-11-01,444.99,405,8,8.76,14515.2
NEOGEN,atr_chandelier_stop,2024-09-27,2303.53,2024-11-01,1869.11,72,6,-18.86,-31278.24
PCJEWELLER,atr_chandelier_stop,2024-10-04,17.44,2024-11-01,14.23,9849,5,-18.41,-31615.29
BALRAMCHIN,trend_reversal_23wma,2024-08-30,556.9,2024-11-22,532.23,285,13,-4.43,-7030.95
RPOWER,stop_loss_20pct,2024-10-11,48.4,2024-11-22,35.93,3464,7,-25.76,-43196.08
SARDAEN,atr_chandelier_stop,2024-10-11,481.29,2024-11-22,429.17,348,7,-10.83,-18137.76
INDIACEM,trend_reversal_23wma,2024-07-26,339.95,2024-12-20,342.2,454,22,0.66,1021.5
DEEPAKFERT,atr_chandelier_stop,2024-08-02,854.99,2024-12-27,1125.89,182,22,31.68,49303.8
BANCOINDIA,atr_chandelier_stop,2024-11-29,558.67,2024-12-27,483.87,300,5,-13.39,-22440.0
KITEX,atr_chandelier_stop,2024-08-23,108.82,2025-01-03,231.05,1391,20,112.32,170021.93
ANUP,atr_chandelier_stop,2023-05-26,683.92,2025-01-17,2982.56,82,87,336.1,188488.48
KPRMILL,atr_chandelier_stop,2024-12-27,1138.32,2025-01-17,936.8,153,4,-17.7,-30832.56
AVALON,atr_chandelier_stop,2024-11-15,789.95,2025-01-24,820.0,214,11,3.8,6430.7
ITI,stop_loss_20pct,2025-01-10,473.4,2025-01-24,376.1,372,3,-20.55,-36195.6
GOKULAGRO,trend_reversal_23wma,2024-05-17,76.0,2025-01-31,147.0,1854,38,93.42,131634.0
PGEL,atr_chandelier_stop,2024-08-02,443.26,2025-01-31,716.03,351,27,61.54,95742.27
SHARDACROP,stop_loss_20pct,2024-11-15,794.06,2025-01-31,603.43,213,12,-24.01,-40604.19
TI,atr_chandelier_stop,2024-12-06,407.67,2025-02-07,369.2,427,10,-9.44,-16426.69
LLOYDSME,atr_chandelier_stop,2025-01-10,1437.07,2025-02-07,1230.39,122,5,-14.38,-25214.96
GREAVESCOT,atr_chandelier_stop,2024-12-20,238.12,2025-03-07,225.4,748,12,-5.34,-9514.56
ACUTAAS,trend_reversal_23wma,2024-09-27,824.16,2025-05-02,1067.61,202,32,29.54,49176.9
KPRMILL,atr_chandelier_stop,2025-05-16,1292.83,2025-06-20,1071.9,123,6,-17.09,-27174.39
NH,atr_chandelier_stop,2025-03-14,1567.92,2025-07-25,1942.91,102,20,23.92,38248.98
APOLLO,atr_chandelier_stop,2025-06-06,188.55,2025-08-01,171.26,843,9,-9.17,-14575.47
KOTAKBANK,trend_reversal_23wma,2025-04-04,433.61,2025-08-08,396.72,370,19,-8.51,-13649.3
SBFC,trend_reversal_23wma,2025-05-02,106.0,2025-08-08,100.73,1509,15,-4.97,-7952.43
AXISCADES,atr_chandelier_stop,2025-06-27,1402.5,2025-08-22,1233.4,115,9,-12.06,-19446.5
GALLANTT,atr_chandelier_stop,2025-08-08,753.52,2025-08-29,612.92,214,4,-18.66,-30088.4
