date,nav,n_positions,invested_frac
2022-01-21,1500000.0,0,0.0
2022-01-28,1500000.0,0,0.0
2022-02-04,1500000.0,0,0.0
2022-02-11,1500000.0,0,0.0
2022-02-18,1500000.0,0,0.0
2022-02-25,1500000.0,0,0.0
2022-03-04,1500000.0,0,0.0
2022-03-11,1500000.0,1,0.039926880000000047
2022-03-18,1502908.0799999998,3,0.12060470790735256
2022-03-25,1501175.48,4,0.15933073327310152
2022-04-01,1514164.46,8,0.3263473836917292
2022-04-08,1542460.0499999998,13,0.5383965309182562
2022-04-15,1552244.7,13,0.5413062708476312
2022-04-22,1596868.31,19,0.7939466717828474
2022-04-29,1578230.9299999997,19,0.7959154367859209
2022-05-06,1523608.1399999997,15,0.6477394312162181
2022-05-13,1438735.4999999995,7,0.3195576601814579
2022-05-20,1511791.0499999998,7,0.35243924747404753
2022-05-27,1464111.5599999998,5,0.24932481920981495
2022-06-03,1465911.8799999997,6,0.28870376574068013
2022-06-10,1502264.1299999997,6,0.3059159310420332
2022-06-17,1437851.21,2,0.08140875021414763
2022-06-24,1439121.04,2,0.0822192829589928
2022-07-01,1443662.1600000001,2,0.08510621349249751
2022-07-08,1448812.09,3,0.1276604959860599
2022-07-15,1449962.3,4,0.16835105298944664
2022-07-22,1457931.3599999999,6,0.25268830900242106
2022-07-29,1450588.5299999998,6,0.24890544253786423
2022-08-05,1460960.7599999998,6,0.25423790985323924
2022-08-12,1482899.15,7,0.30516953900742344
2022-08-19,1502445.2499999998,7,0.31420895370397023
2022-08-26,1525800.8099999998,9,0.4046553429212035
2022-09-02,1542686.4099999997,11,0.49731536819592514
2022-09-09,1544425.19,12,0.5378268532385179
2022-09-16,1568291.67,15,0.6624841155982166
2022-09-23,1561633.7399999998,14,0.6307950864330071
2022-09-30,1558466.3999999997,14,0.6205580370548894
2022-10-07,1619285.19,16,0.7146276499941312
2022-10-14,1573196.0099999998,15,0.6745502043321354
2022-10-21,1567805.7799999998,14,0.6117403266621457
2022-10-28,1621471.4,14,0.6245905046490491
2022-11-04,1671683.0799999998,20,0.8756779664241144
2022-11-11,1695692.13,19,0.8424074422047357
2022-11-18,1706016.1299999997,20,0.8685228198868203
2022-11-25,1786382.6499999997,19,0.8412492922498996
2022-12-02,1864337.8000000003,20,0.8878815255475699
2022-12-09,1876295.7599999995,20,0.8875939739905399
2022-12-16,1971049.0899999996,21,0.9427078297679539
2022-12-23,1689994.1099999996,5,0.221941436233763
2022-12-30,1763498.3199999996,6,0.2942496310401929
2023-01-06,1754120.4999999995,6,0.2904765721625168
2023-01-13,1750001.9299999997,6,0.28880673291600323
2023-01-20,1750678.3799999994,10,0.4488005443923973
2023-01-27,1702414.8099999996,7,0.3010844930325765
2023-02-03,1679365.6399999997,4,0.1735741062321605
2023-02-10,1682796.5899999994,4,0.17525905492832022
2023-02-17,1679083.7699999996,4,0.17343537303085246
2023-02-24,1687110.4699999993,5,0.2173247256298516
2023-03-03,1688347.8299999996,5,0.21789833437343314
2023-03-10,1697511.5799999994,5,0.2221203875380927
2023-03-17,1701079.9799999995,5,0.22375216596223782
2023-03-24,1688839.9899999993,4,0.1848975994463514
2023-03-31,1694450.4699999993,3,0.13853120180019196
2023-04-07,1704178.8599999994,3,0.14344893939125627
