date,nav,n_positions,invested_frac
2022-01-28,1500000.0,0,0.0
2022-02-04,1500000.0,0,0.0
2022-02-11,1500000.0,0,0.0
2022-02-18,1500000.0,0,0.0
2022-02-25,1500000.0,0,0.0
2022-03-04,1500000.0,0,0.0
2022-03-11,1500000.0,1,0.039926880000000047
2022-03-18,1502908.0799999998,2,0.08174016204637077
2022-03-25,1498921.0599999998,4,0.1589978994624307
2022-04-01,1510054.3999999997,5,0.20305787659040628
2022-04-08,1512000.0999999999,8,0.32385262408382115
2022-04-15,1525282.02,10,0.4095939713496394
2022-04-22,1548310.42,12,0.4982626545909315
2022-04-29,1532738.13,14,0.5723349558740344
2022-05-06,1484093.93,10,0.4231429138720351
2022-05-13,1433528.4299999997,6,0.256931032752521
2022-05-20,1475334.0699999998,6,0.27798692400562547
2022-05-27,1431762.8399999999,3,0.13310585711248102
2022-06-03,1447527.3099999996,4,0.18149232707740756
2022-06-10,1444567.1199999996,4,0.17981505075375104
2022-06-17,1414248.6099999996,3,0.11891487734960546
2022-06-24,1414215.9799999997,3,0.11889454820048073
2022-07-01,1419206.5999999996,3,0.1219929430993345
2022-07-08,1422188.5999999996,3,0.12383392048002634
2022-07-15,1421262.1599999997,3,0.12326279762489423
2022-07-22,1430537.6099999996,3,0.12894746612079636
2022-07-29,1437022.0099999998,3,0.13287799259247263
2022-08-05,1427496.9699999995,3,0.12801652391598423
2022-08-12,1439927.9099999997,4,0.17549586215048793
2022-08-19,1432087.6299999994,5,0.21095614798376552
2022-08-26,1439936.6399999994,6,0.25510205782387774
2022-09-02,1454927.7799999993,6,0.2627772630748724
2022-09-09,1478132.4899999993,6,0.2743506774551719
2022-09-16,1502243.6899999992,6,0.28202723886961384
2022-09-23,1483875.8399999992,4,0.18591155173737453
2022-09-30,1479247.3199999994,4,0.1833642936733529
2022-10-07,1503912.039999999,6,0.276485564940354
2022-10-14,1497099.709999999,6,0.27319331990252016
2022-10-21,1476218.779999999,4,0.16513391057116897
2022-10-28,1472519.4099999992,3,0.12359587164966482
2022-11-04,1480034.919999999,5,0.2079982545276703
2022-11-11,1484446.679999999,6,0.2493426035349416
2022-11-18,1487740.349999999,6,0.25012947991899276
2022-11-25,1485851.199999999,7,0.2891118706906858
2022-12-02,1492286.129999999,7,0.2921773118671285
2022-12-09,1479277.649999999,7,0.28595285678790605
2022-12-16,1474508.8299999987,6,0.2544436509071297
2022-12-23,1418575.3199999984,1,0.0361957516644234
2022-12-30,1446118.3599999985,3,0.13442653476856495
2023-01-06,1443790.7999999984,3,0.1330311288865396
2023-01-13,1445405.7699999986,3,0.13399980408269732
2023-01-20,1446557.0799999984,3,0.13468905077703544
2023-01-27,1440700.7399999986,2,0.08791228912674826
2023-02-03,1439005.3699999985,3,0.1258263198837126
2023-02-10,1445271.0699999984,3,0.12961613491647636
2023-02-17,1446070.1499999985,3,0.1300970979865674
2023-02-24,1443508.1899999983,4,0.16845028776733173
2023-03-03,1443597.5399999984,4,0.16850175569016296
2023-03-10,1454588.2799999984,4,0.1747844826578695
2023-03-17,1465035.2599999984,4,0.18066898949585708
2023-03-24,1460995.5399999984,4,0.17840350149186646
2023-03-31,1469753.8199999984,4,0.18329940452204457
2023-04-07,1475732.6599999983,4,0.18660821669420813
2023-04-14,1482980.6899999985,5,0.23047519924214277
2023-04-21,1482628.9799999986,6,0.2694648933679958
2023-04-28,1487674.8299999987,6,0.2719427000052158
2023-05-05,1497684.7399999986,9,0.389099978410677
2023-05-12,1513877.8899999987,11,0.4806263535561647
2023-05-19,1508732.5399999989,14,0.6061288901477534
2023-05-26,1516745.0399999986,16,0.6874019116620952
2023-06-02,1534024.3699999985,21,0.8743459727435758
2023-06-09,1560514.4699999983,24,0.9953360637533861
