date,nav,n_positions,invested_frac
2022-01-05,1500000.0,1,0.03826445333333329
2022-01-06,1501444.3,2,0.07893735385321989
2022-01-07,1500475.52,5,0.19812411201483654
2022-01-10,1510214.88,10,0.402968139209435
2022-01-11,1516373.1199999996,12,0.48474792272761996
2022-01-12,1510983.5499999998,15,0.6019232572055467
2022-01-13,1524397.0699999996,19,0.7638963186933967
2022-01-14,1527524.4899999993,22,0.8839880400215385
2022-01-17,1540981.9399999992,24,0.9649137224800963
2022-01-18,1495924.6499999992,24,0.9638569228737559
2022-01-19,1494455.3699999994,24,0.9638213886574615
2022-01-20,1499143.4899999998,24,0.9639345263741234
2022-01-21,1475777.4199999997,24,0.9685457512962898
2022-01-24,1433040.74,24,0.967607710859637
2022-01-25,1461607.4100000001,24,0.9682408082482288
2022-01-27,1468903.0699999996,24,0.9683985479041856
2022-01-28,1482524.29,24,0.9686888975019764
2022-01-31,1493244.8999999994,24,0.968913692589876
2022-02-01,1503883.27,24,0.9691335950562175
2022-02-02,1518120.2799999998,24,0.9694230617879633
2022-02-03,1519793.4899999998,24,0.9694567253344402
2022-02-04,1517296.32,24,0.9694064571381813
2022-02-07,1498130.8499999999,24,0.9690150763533107
2022-02-08,1467546.95,24,0.9683693458665839
2022-02-09,1468621.72,24,0.9683924938819509
2022-02-10,1472488.56,24,0.9765969590962392
2022-02-11,1439788.28,24,0.9760654323425944
2022-02-14,1385324.3899999997,23,0.9414110438061372
2022-02-15,1417988.5299999998,23,0.9427606724012079
2022-02-16,1432215.7699999998,23,0.9433292722366828
2022-02-17,1420804.43,23,0.9428741153347898
2022-02-18,1415109.2499999998,23,0.9426442092721818
2022-02-21,1389656.9,23,0.9415937056117955
2022-02-22,1365360.4999999995,22,0.9057942499435133
2022-02-23,1377761.7899999996,22,0.9066421997375906
2022-02-24,1317543.8199999996,17,0.7187783021896001
2022-02-25,1349017.7099999995,17,0.7253394768256972
2022-02-28,1352902.8099999998,17,0.7261282131567162
2022-03-02,1355766.8299999996,18,0.7666652531984429
2022-03-03,1349702.8499999999,18,0.765616920791121
2022-03-04,1336028.4899999998,18,0.7632179909576631
2022-03-07,1316836.0599999996,18,0.7597669750933159
2022-03-08,1321557.8299999996,18,0.7606252993105873
2022-03-09,1340503.0899999999,19,0.8039820184226507
2022-03-10,1342939.2399999995,19,0.8043376035389361
2022-03-11,1349495.8399999999,20,0.8446678131293834
2022-03-14,1354066.8199999998,23,0.964881814325825
2022-03-15,1350481.1799999997,23,0.9647885726182429
2022-03-16,1364628.3499999996,23,0.9651536112378145
2022-03-17,1376856.9199999995,23,0.9654630998259429
2022-03-21,1394617.13,23,0.9659029213272322
2022-03-22,1400039.2499999995,23,0.9660349736623458
2022-03-23,1408793.3599999994,23,0.9662460291550496
2022-03-24,1419257.3499999994,23,0.9664948925577171
2022-03-25,1413802.0099999993,23,0.9663656087177301
2022-03-28,1407012.3499999996,23,0.9662033030484773
2022-03-29,1418835.0499999998,23,0.9664849201462851
2022-03-30,1424858.0099999998,23,0.9666265903926808
2022-03-31,1440715.1300000001,23,0.9669939122524522
2022-04-01,1461097.2899999996,23,0.9674543438513943
2022-04-04,1468341.2199999997,23,0.9676149049333372
2022-04-05,1484608.1199999999,23,0.9679697494851371
2022-04-06,1513323.6699999997,23,0.9685775284278745
2022-04-07,1502524.3699999996,23,0.9683516813773878
2022-04-08,1534548.73,23,0.9690121473040484
2022-04-11,1550448.8599999994,23,0.969329933268486
2022-04-12,1532691.9299999995,23,0.9689746066582345
2022-04-13,1540905.57,23,0.9691399843534866
2022-04-18,1540326.6299999994,23,0.9691283854515976
2022-04-19,1527887.13,23,0.96887704002062
2022-04-20,1544834.5799999998,23,0.9692184712747693
2022-04-21,1566775.5099999998,23,0.9696495319868769
2022-04-22,1551832.2599999993,23,0.969357274477591
2022-04-25,1523737.24,23,0.968792276810141
2022-04-26,1532795.6099999996,23,0.96897670525035
2022-04-27,1521618.7599999995,23,0.9687488277287014
2022-04-28,1534953.0999999994,23,0.9690203107834372
2022-04-29,1530818.5399999998,23,0.9737377690761443
2022-05-02,1536285.3599999996,23,0.9738312223453072
2022-05-04,1505300.6799999997,23,0.9732925716874055
2022-05-05,1499874.6399999997,23,0.9731959532297981
2022-05-06,1471298.8099999994,23,0.9726753602145578
2022-05-09,1453413.95,23,0.9723391192165179
2022-05-10,1425175.0299999993,19,0.8327288333138986
2022-05-11,1397194.7799999996,17,0.7607976677382092
2022-05-12,1375331.3799999997,18,0.7969024890568557
2022-05-13,1395238.9499999997,18,0.7997736588417348
2022-05-16,1418686.2399999993,17,0.7685009970915063
2022-05-17,1448138.2799999993,17,0.7732091924260162
2022-05-18,1461761.0299999998,17,0.7753227488900838
2022-05-19,1455824.8599999999,17,0.7744066205875892
2022-05-20,1474733.8899999997,18,0.8171528220593074
2022-05-23,1456024.5099999998,18,0.8148033030020905
2022-05-24,1447145.6399999997,18,0.8136670404507457
2022-05-25,1424154.3599999994,18,0.8106589162146722
2022-05-26,1440076.5599999996,18,0.8127523650548136
2022-05-27,1445550.7799999996,20,0.892193527784614
2022-05-30,1447624.5799999996,22,0.9722029105087456
2022-05-31,1456795.8199999994,22,0.9723779067405619
2022-06-01,1474771.7399999993,22,0.9727145910729212
2022-06-02,1488258.0899999996,22,0.9729618469602946
2022-06-03,1471550.7199999995,22,0.9726548671050906
2022-06-06,1476132.7699999993,22,0.9727397488777384
2022-06-07,1496338.2499999995,22,0.9731078517841808
2022-06-08,1495413.5199999996,22,0.9730912222861275
2022-06-09,1505250.4899999995,22,0.9732670739738477
2022-06-10,1489067.5199999996,21,0.9420377727398154
2022-06-13,1442553.7399999998,21,0.9401688355818207
2022-06-14,1421809.4999999995,21,0.9392958972351785
2022-06-15,1431888.4699999993,21,0.9397231894743873
2022-06-16,1397055.2799999998,19,0.8711824202117474
2022-06-17,1385313.7499999995,20,0.9100057730604352
2022-06-20,1330128.2299999995,19,0.8701127860431926
2022-06-21,1381211.6999999997,19,0.8749166040223961
2022-06-22,1362948.5299999996,18,0.835442582707067
2022-06-23,1378199.4099999995,18,0.8372635422910247
2022-06-24,1397277.3099999991,19,0.8793177068051011
2022-06-27,1413721.3999999997,21,0.9599175905521415
2022-06-28,1440489.8299999996,21,0.9606624366101914
2022-06-29,1442530.2999999998,21,0.9607180798905925
2022-06-30,1425129.4899999998,22,0.9992791111213343
2022-07-01,1426748.8299999998,22,0.9992799293201455
2022-07-04,1444968.2599999998,22,0.9992890086042446
2022-07-05,1438359.1999999997,22,0.9992857416979016
2022-07-06,1442659.6399999994,22,0.999287870838336
2022-07-07,1457038.4099999995,21,0.9664081196047539
2022-07-08,1464687.0599999994,21,0.9665835376466018
2022-07-11,1474931.9299999992,21,0.9668156482313055
2022-07-12,1478991.5399999996,21,0.9669067343008605
2022-07-13,1476005.6699999992,21,0.9668397886303516
2022-07-14,1469947.3199999996,21,0.966703119673704
2022-07-15,1470484.939999999,21,0.9667152932555708
2022-07-18,1494327.8199999994,21,0.9672463703446279
2022-07-19,1502316.2699999996,21,0.9720571754175308
2022-07-20,1512924.3199999996,21,0.9722530998774614
2022-07-21,1520689.7399999995,21,0.9723947897484996
2022-07-22,1525087.55,21,0.9724743933553195
2022-07-25,1508579.3599999994,21,0.9732182733827146
2022-07-26,1491028.669999999,21,0.9729030294233045
2022-07-27,1494550.8599999994,21,0.9729668885273002
2022-07-28,1507994.3399999992,22,0.9953059240262139
2022-07-29,1522543.8599999999,22,0.9874949480929899
2022-08-01,1562357.1799999997,22,0.9930698945550981
2022-08-02,1597633.9099999995,22,0.9932229155050925
2022-08-03,1587471.0399999996,22,0.993179529120733
2022-08-04,1594763.6199999992,22,0.9932107179620767
2022-08-05,1586681.1599999992,22,0.9931761337608624
2022-08-08,1596897.2999999996,22,0.993219789400358
2022-08-10,1605215.5199999996,22,0.9932549244228591
2022-08-11,1588052.8399999996,22,0.993182027872574
2022-08-12,1589202.5399999996,22,0.9931869602977104
2022-08-16,1605891.3799999994,22,0.9932577631744934
2022-08-17,1614117.1599999997,22,0.9932921226114717
2022-08-18,1614658.8399999996,22,0.9932943729463002
2022-08-19,1599673.21,22,0.9932315550874297
2022-08-22,1594319.5399999996,22,0.9932088268829725
2022-08-23,1628208.2399999993,22,0.9933501749137447
2022-08-24,1640172.8099999996,22,0.9933986833984892
2022-08-25,1639607.3899999992,22,0.9933964069288566
2022-08-26,1636110.2099999995,22,0.993382291771164
2022-08-29,1624664.49,22,0.9933356701850488
2022-08-30,1646505.0499999993,22,0.9934240711864203
2022-09-01,1633280.4699999995,22,0.9933708262610894
2022-09-02,1634921.3599999994,22,0.993377479636085
2022-09-05,1644961.5899999996,22,0.9934179010222363
2022-09-06,1635017.4399999995,22,0.993377868801204
2022-09-07,1640505.7199999993,22,0.9934000230124163
2022-09-08,1652941.9799999997,22,0.9934496793408323
2022-09-09,1643726.3,22,0.9934129544559823
2022-09-12,1663301.5999999994,22,0.993490477012708
2022-09-13,1670497.0699999994,22,0.9935185160187083
2022-09-14,1669460.7199999997,22,0.9935144925122888
2022-09-15,1677830.7199999997,22,0.9935468460131666
2022-09-16,1631132.1899999995,22,0.99336209531859
2022-09-19,1621106.9699999993,22,0.9962798013261274
2022-09-20,1643824.3800000001,22,0.996331213922013
2022-09-21,1628351.3599999992,21,0.9615184771915568
2022-09-22,1625007.6199999994,21,0.9614392946662
2022-09-23,1591961.3299999991,21,0.9606388429045576
2022-09-26,1523576.7099999995,22,0.9988700667392063
2022-09-27,1538813.229999999,22,0.9758420000067198
2022-09-28,1534872.5399999993,22,0.9757799758408607
2022-09-29,1556843.9399999997,22,0.9761217877753376
2022-09-30,1578543.6699999992,22,0.9764500338467041
2022-10-03,1548842.7199999995,22,0.9759984344956605
2022-10-04,1576180.2199999993,22,0.9764147211541587
2022-10-06,1597026.4199999995,22,0.9767225829614018
2022-10-07,1607620.3499999992,22,0.9768759769680699
2022-10-10,1596765.6399999994,22,0.9767187813485269
2022-10-11,1582059.0299999996,22,0.9765023622411868
2022-10-12,1585747.3899999992,22,0.9765570164362689
2022-10-13,1582327.4499999995,22,0.9765063482909309
2022-10-14,1586410.3099999996,22,0.9765668126551702
2022-10-17,1593933.4099999995,21,0.9458523866439317
2022-10-18,1608455.4399999997,21,0.9463412614029273
2022-10-19,1619429.8399999996,22,0.9866881852689589
2022-10-20,1638345.1799999997,22,0.9868418754099184
2022-10-21,1629919.0999999996,22,0.9867738527636128
2022-10-24,1640025.6599999995,22,0.9868553581045801
2022-10-25,1651708.3399999994,22,0.9869483313258565
2022-10-27,1643917.4699999993,22,0.9868864767280564
2022-10-28,1637156.0199999993,22,0.9868323179118875
2022-10-31,1644440.6699999995,22,0.9868906489645506
2022-11-01,1643830.1199999992,22,0.9868857799004196
2022-11-02,1644680.9799999995,22,0.9868925644169609
2022-11-03,1646743.2299999997,22,0.986908979124815
2022-11-04,1642299.9399999995,22,0.9868735609891092
2022-11-07,1653365.7099999995,22,0.9869614146043953
2022-11-09,1660483.859999999,22,0.9870173083163846
2022-11-10,1639193.3199999996,22,0.9868486835951725
2022-11-11,1638196.1499999997,22,0.9868406783888488
2022-11-14,1647591.1899999995,22,0.9869157166347803
2022-11-15,1645096.2099999997,22,0.9868958727951846
2022-11-16,1630594.1599999997,22,0.9867793283400453
2022-11-17,1625393.4999999995,22,0.9867370270645234
2022-11-18,1605187.9199999997,21,0.9572273569065985
2022-11-21,1599584.4399999997,22,0.9970715331539487
2022-11-22,1604345.6299999997,22,0.9970802239165886
2022-11-23,1617739.6199999996,22,0.9971043980489273
2022-11-24,1619836.78,22,0.9971081469084807
2022-11-25,1630850.3399999999,22,0.9971276763507315
2022-11-28,1629015.1199999994,22,0.9971244404410442
2022-11-29,1619250.3199999998,22,0.9971070995372725
2022-11-30,1628470.2899999998,22,0.9971234783779815
2022-12-01,1646179.2999999998,22,0.99715442297203
2022-12-02,1649702.1199999996,22,0.9971604994967215
2022-12-05,1659846.2299999997,22,0.9971778530352179
2022-12-06,1660528.7199999997,22,0.997179012959198
2022-12-07,1661650.3299999998,22,0.9892214507007624
2022-12-08,1665691.0899999994,22,0.9892475981245722
2022-12-09,1642378.0799999991,22,0.9924037831776229
2022-12-12,1644396.5699999991,22,0.9924131075024077
2022-12-13,1660061.3999999994,22,0.992484699662314
2022-12-14,1660433.0999999994,22,0.9924863820168368
2022-12-15,1659570.7399999993,22,0.9924824777279458
2022-12-16,1648700.5399999993,22,0.9924329132566431
2022-12-19,1653934.779999999,22,0.9995818275252671
2022-12-20,1644274.2399999993,22,0.9995793706529152
2022-12-21,1583950.2299999993,22,0.9995633511792859
2022-12-22,1551047.1299999992,21,0.9634962478541838
2022-12-23,1488448.1599999995,21,0.9619610265768345
2022-12-26,1542705.8099999994,21,0.9632988742033716
2022-12-27,1562835.2599999998,21,0.9637715877999837
2022-12-28,1585654.7699999996,21,0.964292958926993
2022-12-29,1592219.6499999997,21,0.9644401826092276
2022-12-30,1602600.9799999997,21,0.9646705320247592
2023-01-02,1628928.6999999995,21,0.9522764562991618
2023-01-03,1623113.63,21,0.945081589882281
2023-01-04,1601797.7499999995,21,0.9443507646330508
2023-01-05,1601573.5699999994,22,0.9843267518456867
2023-01-06,1586684.0799999996,22,0.9841796736247588
2023-01-09,1593404.9199999992,22,0.9842464023520152
2023-01-10,1583824.76,22,0.9840894645440449
2023-01-11,1586642.7299999997,22,0.9888484662202438
2023-01-12,1593389.4299999992,22,0.9888956838379431
2023-01-13,1596533.3499999996,22,0.9889175506418331
2023-01-16,1600791.6899999995,22,0.9889470315778566
2023-01-17,1608064.1099999996,22,0.9889970182843024
2023-01-18,1612344.8599999994,22,0.9890262310260353
2023-01-19,1622043.3699999994,22,0.9890918453062081
2023-01-20,1627341.7199999997,22,0.989127360416963
2023-01-23,1637388.9799999995,22,0.9891940765351923
2023-01-24,1632511.4399999997,22,0.9891617911112467
2023-01-25,1632301.7899999996,22,0.9891603990705667
2023-01-27,1600466.6899999997,22,0.9889447870983185
2023-01-30,1589740.3599999999,22,0.9888701951304806
2023-01-31,1622148.8199999994,22,0.9890925544057052
2023-02-01,1593181.5399999996,22,0.9888942348654131
2023-02-02,1598348.4799999995,22,0.9889301361865721
2023-02-03,1597422.7499999995,22,0.9889237210375278
2023-02-06,1607489.4399999997,22,0.9766890785920189
2023-02-07,1597142.5799999998,22,0.9765380621184118
2023-02-08,1612416.7599999995,23,0.9996427598532283
2023-02-09,1612131.5299999996,23,0.9996426966477111
2023-02-10,1617198.7399999995,23,0.9996438161954049
2023-02-13,1605495.6799999997,23,0.9996412198381004
2023-02-14,1597627.8499999994,23,0.9996394529552051
2023-02-15,1605771.7199999995,22,0.962431123148688
2023-02-16,1607579.1799999992,22,0.9624733632093944
