ticker,reason,entry_date,entry_price,exit_date,exit_price,shares,hold_weeks,pnl_pct,pnl_rs
RPOWER,stop_loss_20pct,2022-09-09,21.55,2022-09-30,16.5,2851,4,-23.43,-14397.55
TATAINVEST,atr_chandelier_stop,2022-09-16,178.82,2022-10-07,223.51,341,4,24.99,15239.29
POWERMECH,atr_chandelier_stop,2022-08-26,643.22,2022-10-28,903.92,94,10,40.53,24505.8
TSFINV,atr_chandelier_stop,2022-10-07,91.92,2022-10-28,81.18,686,4,-11.68,-7367.64
TEJASNET,atr_chandelier_stop,2022-09-09,655.34,2022-11-18,631.93,93,11,-3.57,-2177.13
PCJEWELLER,atr_chandelier_stop,2022-07-29,5.2,2022-11-25,7.9,11538,18,51.92,31152.6
SCHNEIDER,atr_chandelier_stop,2022-09-30,177.0,2022-11-25,158.95,355,9,-10.2,-6407.75
IRFC,atr_chandelier_stop,2022-11-25,26.05,2022-12-16,29.37,2657,4,12.74,8821.24
ASTRAMICRO,trend_reversal_23wma,2022-09-02,344.92,2022-12-23,296.4,177,17,-14.07,-8588.04
BAJAJHLDNG,atr_chandelier_stop,2022-09-16,6267.64,2022-12-23,5831.07,9,15,-6.97,-3929.13
AXISCADES,atr_chandelier_stop,2022-11-11,325.0,2022-12-23,289.95,209,7,-10.78,-7325.45
SAFARI,atr_chandelier_stop,2022-08-19,666.01,2022-12-30,780.87,90,20,17.25,10337.4
MAZDOCK,atr_chandelier_stop,2022-09-09,191.52,2022-12-30,343.12,320,17,79.16,48512.0
REFEX,atr_chandelier_stop,2022-09-23,34.11,2022-12-30,44.82,1836,15,31.4,19663.56
COCHINSHIP,atr_chandelier_stop,2022-09-30,202.61,2022-12-30,238.39,310,14,17.66,11091.8
TARIL,atr_chandelier_stop,2022-10-07,29.75,2022-12-30,24.49,2122,13,-17.68,-11161.72
RITES,trend_reversal_23wma,2022-10-14,161.49,2022-12-30,136.05,411,12,-15.75,-10455.84
GRSE,atr_chandelier_stop,2022-10-21,447.25,2022-12-30,380.74,144,11,-14.87,-9577.44
SOUTHBANK,atr_chandelier_stop,2022-11-04,12.9,2022-12-30,15.16,5103,9,17.52,11532.78
KTKBANK,atr_chandelier_stop,2022-11-11,130.07,2022-12-30,120.78,523,8,-7.14,-4858.67
RVNL,atr_chandelier_stop,2022-11-11,45.09,2022-12-30,59.19,1509,8,31.27,21276.9
GODFRYPHLP,atr_chandelier_stop,2022-11-11,513.43,2022-12-30,523.18,132,8,1.9,1287.0
BANKINDIA,atr_chandelier_stop,2022-11-11,61.28,2022-12-30,68.84,1110,8,12.34,8391.6
UNIONBANK,atr_chandelier_stop,2022-11-18,59.11,2022-12-30,60.66,1159,7,2.62,1796.45
IRCON,atr_chandelier_stop,2022-11-25,53.79,2022-12-30,46.16,1287,6,-14.18,-9819.81
UCOBANK,atr_chandelier_stop,2022-12-02,20.33,2022-12-30,27.38,3530,5,34.68,24886.5
MAHABANK,atr_chandelier_stop,2022-12-02,24.35,2022-12-30,23.03,2947,5,-5.42,-3890.04
CENTRALBK,stop_loss_20pct,2022-12-23,36.19,2022-12-30,28.29,2091,2,-21.83,-16518.9
SKIPPER,stop_loss_20pct,2022-12-16,126.85,2023-02-03,100.78,583,8,-20.55,-15198.81
FACT,atr_chandelier_stop,2022-12-23,277.78,2023-02-03,293.98,272,7,5.83,4406.4
APOLLO,atr_chandelier_stop,2022-10-21,23.95,2023-02-10,29.99,2706,17,25.22,16344.24
PTC,stop_loss_20pct,2023-01-27,83.19,2023-02-10,65.95,804,3,-20.72,-13860.96
GICRE,atr_chandelier_stop,2023-01-06,164.66,2023-02-24,137.42,408,8,-16.54,-11113.92
KARURVYSYA,trend_reversal_23wma,2022-09-23,71.75,2023-03-03,78.68,872,24,9.66,6042.96
HUDCO,trend_reversal_23wma,2022-11-25,41.34,2023-03-03,38.42,1674,15,-7.06,-4888.08
LLOYDSENGG,stop_loss_20pct,2023-01-27,21.37,2023-03-31,17.13,3130,10,-19.84,-13271.2
JINDALSAW,atr_chandelier_stop,2023-02-17,68.55,2023-03-31,67.97,939,7,-0.85,-544.62
ZENTEC,atr_chandelier_stop,2023-03-03,265.4,2023-05-12,322.37,242,11,21.47,13786.74
RVNL,atr_chandelier_stop,2023-05-12,139.97,2023-05-19,121.73,459,2,-13.03,-8372.16
PFOCUS,stop_loss_20pct,2023-04-21,99.45,2023-05-26,79.65,645,6,-19.91,-12771.0
GVT&D,atr_chandelier_stop,2023-05-05,176.27,2023-06-02,190.42,360,5,8.03,5094.0
DATAMATICS,atr_chandelier_stop,2023-05-12,435.38,2023-07-28,542.88,147,12,24.69,15802.5
EDELWEISS,atr_chandelier_stop,2023-06-16,45.75,2023-08-11,42.13,1445,9,-7.91,-5230.9
CHOLAFIN,atr_chandelier_stop,2023-05-12,985.31,2023-08-18,1034.26,65,15,4.97,3181.75
THANGAMAYL,atr_chandelier_stop,2023-06-09,737.91,2023-08-18,1085.12,88,11,47.05,30554.48
STYRENIX,atr_chandelier_stop,2023-06-16,903.33,2023-08-18,931.21,73,10,3.09,2035.24
LLOYDSENGG,stop_loss_20pct,2023-08-11,55.95,2023-08-25,40.98,1406,3,-26.76,-21047.82
AETHER,trend_reversal_23wma,2023-06-30,1120.0,2023-09-08,998.0,60,11,-10.89,-7320.0
RELIGARE,atr_chandelier_stop,2023-08-18,223.0,2023-10-20,238.95,358,10,7.15,5710.1
