Rebalance_Date,Regime,Eligible_Count,Turnover_Pct,Gross_Return,Net_Return,Nifty_Return,Equity,Nifty_Equity,Top20_Tickers
2020-04-10,CASH (0.13),77,0.0,0.00112118398282135,0.00112118398282135,0.023213937769177573,2002242.3679656426,2046427.8755383552,CASH
2020-04-17,CASH (0.15),90,0.0,0.00112118398282135,0.00112118398282135,-0.015884376969951597,2004487.250038332,2013921.6437214867,CASH
2020-04-24,CASH (0.13),84,0.0,0.00112118398282135,0.00112118398282135,0.06932053993821263,2006734.6490368447,2153527.779457513,CASH
2020-05-01,CASH (0.35),100,0.0,0.00112118398282135,0.00112118398282135,-0.057519749404085885,2008984.5677831175,2029657.4012483791,CASH
2020-05-08,CASH (0.16),82,0.0,0.00112118398282135,0.00112118398282135,-0.006349311440677963,2011237.0091022511,2016770.474289976,CASH
2020-05-15,CASH (0.16),89,0.0,0.00112118398282135,0.00112118398282135,-0.0117336638215364,2013491.9758225142,1993106.367539457,CASH
2020-05-22,CASH (0.16),85,0.0,0.00112118398282135,0.00112118398282135,0.05480043149946057,2015749.4707753456,2102329.456504942,CASH
2020-05-29,CASH (0.36),101,0.0,0.00112118398282135,0.00112118398282135,0.06097233585600348,2018009.4967953595,2230513.3942069304,CASH
2020-06-05,BUY (0.46),135,33.457386692570054,0.001450494038058061,0.00011219857035525888,-0.012404585901305665,2018235.9145758632,2202844.7992044776,"ADANI GREEN ENERGY LIMITED, PATANJALI FOODS LIMITED, J B CHEMICALS AND PHARMACEUTICALS LIMITED, NAVIN FLUORINE INTERNATIONAL LIMITED, ABBOTT INDIA LIMITED, DIXON TECHNOLOGIES (INDIA) LIMITED, DR.REDDY'S LABORATORIES LTD, BIOCON LIMITED, COROMANDEL INTERNATIONAL LIMITED, ZYDUS LIFESCIENCES LIMITED, DIVI'S LABORATORIES LIMITED, AVENUE SUPERMARTS LIMITED, AMBER ENTERPRISES INDIA LIMITED, CIPLA LIMITED"
2020-06-12,BUY (0.44),134,0.2407995920141728,0.02928633445658095,0.029276702472900384,0.025254989995607824,2077323.2069670227,2258477.622570263,"ADANI GREEN ENERGY LIMITED, PATANJALI FOODS LIMITED, J B CHEMICALS AND PHARMACEUTICALS LIMITED, NAVIN FLUORINE INTERNATIONAL LIMITED, ABBOTT INDIA LIMITED, DIXON TECHNOLOGIES (INDIA) LIMITED, DR.REDDY'S LABORATORIES LTD, BIOCON LIMITED, COROMANDEL INTERNATIONAL LIMITED, ZYDUS LIFESCIENCES LIMITED, DIVI'S LABORATORIES LIMITED, AVENUE SUPERMARTS LIMITED, AMBER ENTERPRISES INDIA LIMITED, CIPLA LIMITED"
2020-06-19,BUY (0.46),147,0.2673643356878513,0.006669685761574374,0.00665899118814686,0.018516314824951863,2091156.0838971492,2300296.305254883,"ADANI GREEN ENERGY LIMITED, PATANJALI FOODS LIMITED, J B CHEMICALS AND PHARMACEUTICALS LIMITED, NAVIN FLUORINE INTERNATIONAL LIMITED, ABBOTT INDIA LIMITED, DIXON TECHNOLOGIES (INDIA) LIMITED, DR.REDDY'S LABORATORIES LTD, BIOCON LIMITED, COROMANDEL INTERNATIONAL LIMITED, ZYDUS LIFESCIENCES LIMITED, DIVI'S LABORATORIES LIMITED, AVENUE SUPERMARTS LIMITED, AMBER ENTERPRISES INDIA LIMITED, CIPLA LIMITED"
2020-06-26,BUY (0.47),172,0.005119703745186388,-0.005615990625417042,-0.00561619541356685,0.016035751840168144,2079411.7426897136,2337183.285964806,"ADANI GREEN ENERGY LIMITED, PATANJALI FOODS LIMITED, J B CHEMICALS AND PHARMACEUTICALS LIMITED, NAVIN FLUORINE INTERNATIONAL LIMITED, ABBOTT INDIA LIMITED, DIXON TECHNOLOGIES (INDIA) LIMITED, DR.REDDY'S LABORATORIES LTD, BIOCON LIMITED, COROMANDEL INTERNATIONAL LIMITED, ZYDUS LIFESCIENCES LIMITED, DIVI'S LABORATORIES LIMITED, AVENUE SUPERMARTS LIMITED, AMBER ENTERPRISES INDIA LIMITED, CIPLA LIMITED"
2020-07-03,BUY (0.47),180,15.368783163525537,-0.0031983420797206384,-0.0038130934062616598,0.013534569498347082,2071482.7514847603,2368816.055579072,"ADANI GREEN ENERGY LIMITED, PATANJALI FOODS LIMITED, J B CHEMICALS AND PHARMACEUTICALS LIMITED, NAVIN FLUORINE INTERNATIONAL LIMITED, DIXON TECHNOLOGIES (INDIA) LIMITED, DR.REDDY'S LABORATORIES LTD, BIOCON LIMITED, COROMANDEL INTERNATIONAL LIMITED, ZYDUS LIFESCIENCES LIMITED, AMBER ENTERPRISES INDIA LIMITED, CIPLA LIMITED, BAYER CROPSCIENCE LIMITED, SUZLON ENERGY LIMITED, Tata Communications Limited"
2020-07-10,BUY (0.48),187,8.75116157407766,0.007823258022086018,0.007473211559122912,0.00922968703021887,2086963.3803276801,2390679.4864042243,"ADANI GREEN ENERGY LIMITED, J B CHEMICALS AND PHARMACEUTICALS LIMITED, NAVIN FLUORINE INTERNATIONAL LIMITED, DIXON TECHNOLOGIES (INDIA) LIMITED, DR.REDDY'S LABORATORIES LTD, BIOCON LIMITED, COROMANDEL INTERNATIONAL LIMITED, AMBER ENTERPRISES INDIA LIMITED, CIPLA LIMITED, BAYER CROPSCIENCE LIMITED, SUZLON ENERGY LIMITED, Tata Communications Limited, Escorts Kubota Limited, GRANULES INDIA LIMITED"
2020-07-17,BUY (0.47),179,5.285085337340117,0.026828523391444134,0.026617119977950528,0.02143266668915067,2142512.3350114515,2441918.122996916,"J B CHEMICALS AND PHARMACEUTICALS LIMITED, NAVIN FLUORINE INTERNATIONAL LIMITED, DIXON TECHNOLOGIES (INDIA) LIMITED, DR.REDDY'S LABORATORIES LTD, BIOCON LIMITED, COROMANDEL INTERNATIONAL LIMITED, AMBER ENTERPRISES INDIA LIMITED, CIPLA LIMITED, BAYER CROPSCIENCE LIMITED, SUZLON ENERGY LIMITED, Tata Communications Limited, Escorts Kubota Limited, GRANULES INDIA LIMITED, LAURUS LABS LIMITED"
2020-07-24,BUY (0.52),184,7.778841727640456,0.02024057688839715,0.01992942321929153,-0.005525013895079867,2185211.3700884474,2428426.4914367106,"J B CHEMICALS AND PHARMACEUTICALS LIMITED, NAVIN FLUORINE INTERNATIONAL LIMITED, DIXON TECHNOLOGIES (INDIA) LIMITED, DR.REDDY'S LABORATORIES LTD, BIOCON LIMITED, COROMANDEL INTERNATIONAL LIMITED, AMBER ENTERPRISES INDIA LIMITED, BAYER CROPSCIENCE LIMITED, SUZLON ENERGY LIMITED, Tata Communications Limited, Escorts Kubota Limited, GRANULES INDIA LIMITED, LAURUS LABS LIMITED, SYNGENE INTERNATIONAL LIMITED, MUTHOOT FINANCE LIMITED"
