Rebalance_Date,Regime,Eligible_Count,Turnover_Pct,Gross_Return,Net_Return,Nifty_Return,Equity,Nifty_Equity,Top20_Tickers
2020-04-30,CASH  |  Death Cross: EMA50 (7876) < EMA200 (8892)  |  EXIT ALL -> LIQUID FUNDS (~2% p.a.),100,100.0,0.0016515813019202241,-0.002348418698079776,-0.023774164160291544,99.76515813019202,97.62258358397085,CASH
2020-05-29,CASH  |  Death Cross: EMA50 (7684) < EMA200 (8636)  |  EXIT ALL -> LIQUID FUNDS (~2% p.a.),101,100.0,0.0016515813019202241,-0.002348418698079776,0.08340151360196346,99.5308677674222,105.76445481660821,CASH
2020-06-30,CASH  |  Death Cross: EMA50 (8067) < EMA200 (8572)  |  EXIT ALL -> LIQUID FUNDS (~2% p.a.),169,100.0,0.0016515813019202241,-0.002348418698079776,0.06619035257469208,99.29712761652107,112.76504137078959,CASH
2020-07-31,CASH  |  Death Cross: EMA50 (8586) < EMA200 (8640)  |  EXIT ALL -> LIQUID FUNDS (~2% p.a.),183,100.0,0.0016515813019202241,-0.002348418698079776,0.03721882522203468,99.06393638536082,116.96202373672452,CASH
2020-08-31,BUY  |  EMA50 (9028) > EMA200 (8772)  |  price (9372) > EMA50,239,100.0,0.13537711639484046,0.13337711639484046,-0.0032330173227841374,112.27679855916216,116.5838834878758,"ADANI GREEN ENERGY LIMITED, CG POWER AND INDUSTRIAL SOLUTIONS LIMITED, LAURUS LABS LIMITED, DIXON TECHNOLOGIES (INDIA) LIMITED, Tata Communications Limited, GRANULES INDIA LIMITED, JAIPRAKASH POWER VENTURES LIMITED, BIRLASOFT LIMITED, CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED, TATA CONSUMER PRODUCTS LIMITED, PERSISTENT SYSTEMS LIMITED, INDIAMART INTERMESH LIMITED, DIVI'S LABORATORIES LIMITED, GODAWARI POWER AND ISPAT LIMITED, NEULAND LABORATORIES LTD., Affle 3i Limited, TUBE INVESTMENTS OF INDIA LIMITED, DEEPAK FERTILISERS AND PETROCHEMICALS CORPORATION LTD, SYNGENE INTERNATIONAL LIMITED, COROMANDEL INTERNATIONAL LIMITED"
2020-09-30,BUY  |  EMA50 (9223) > EMA200 (8891)  |  price (9342) > EMA50,225,15.0,0.0367222915315884,0.0361222915315884,0.025680413198811758,116.33249380894964,119.57780578816657,"ADANI GREEN ENERGY LIMITED, CG POWER AND INDUSTRIAL SOLUTIONS LIMITED, LAURUS LABS LIMITED, DIXON TECHNOLOGIES (INDIA) LIMITED, Tata Communications Limited, GRANULES INDIA LIMITED, BIRLASOFT LIMITED, CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED, TATA CONSUMER PRODUCTS LIMITED, PERSISTENT SYSTEMS LIMITED, INDIAMART INTERMESH LIMITED, DIVI'S LABORATORIES LIMITED, GODAWARI POWER AND ISPAT LIMITED, NEULAND LABORATORIES LTD., Affle 3i Limited, TUBE INVESTMENTS OF INDIA LIMITED, SYNGENE INTERNATIONAL LIMITED, INTELLECT DESIGN ARENA LIMITED, KPIT TECHNOLOGIES LIMITED, TATA ELXSI LIMITED"
2020-10-30,BUY  |  EMA50 (9483) > EMA200 (9043)  |  price (9582) > EMA50,227,25.0,0.12156797220948805,0.12056797220948805,0.11870606837027031,130.35846668956754,133.77241697762358,"ADANI GREEN ENERGY LIMITED, CG POWER AND INDUSTRIAL SOLUTIONS LIMITED, LAURUS LABS LIMITED, DIXON TECHNOLOGIES (INDIA) LIMITED, Tata Communications Limited, GRANULES INDIA LIMITED, BIRLASOFT LIMITED, CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED, PERSISTENT SYSTEMS LIMITED, INDIAMART INTERMESH LIMITED, GODAWARI POWER AND ISPAT LIMITED, NEULAND LABORATORIES LTD., Affle 3i Limited, INTELLECT DESIGN ARENA LIMITED, TATA ELXSI LIMITED, APL Apollo Tubes Limited, PG ELECTROPLAST LIMITED, TATA TELESERVICES (MAHARASHTRA) LIMITED, J B CHEMICALS AND PHARMACEUTICALS LIMITED, ADANI ENTERPRISES LIMITED"
2020-11-30,BUY  |  EMA50 (10013) > EMA200 (9293)  |  price (10719) > EMA50,292,10.0,0.10829242307715489,0.1078924230771549,0.07456351075888246,144.42315752932757,143.74695803017633,"ADANI GREEN ENERGY LIMITED, CG POWER AND INDUSTRIAL SOLUTIONS LIMITED, LAURUS LABS LIMITED, DIXON TECHNOLOGIES (INDIA) LIMITED, Tata Communications Limited, GRANULES INDIA LIMITED, BIRLASOFT LIMITED, CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED, PERSISTENT SYSTEMS LIMITED, INDIAMART INTERMESH LIMITED, GODAWARI POWER AND ISPAT LIMITED, Affle 3i Limited, INTELLECT DESIGN ARENA LIMITED, TATA ELXSI LIMITED, APL Apollo Tubes Limited, PG ELECTROPLAST LIMITED, TATA TELESERVICES (MAHARASHTRA) LIMITED, ADANI ENTERPRISES LIMITED, ADANI TOTAL GAS LIMITED, J. K. CEMENT LIMITED."
2020-12-31,BUY  |  EMA50 (10751) > EMA200 (9686)  |  price (11518) > EMA50,321,15.0,0.07837882742638916,0.07777882742638915,-0.01874408549872808,155.65622137517533,141.05255275867663,"ADANI GREEN ENERGY LIMITED, CG POWER AND INDUSTRIAL SOLUTIONS LIMITED, LAURUS LABS LIMITED, DIXON TECHNOLOGIES (INDIA) LIMITED, Tata Communications Limited, BIRLASOFT LIMITED, PERSISTENT SYSTEMS LIMITED, INDIAMART INTERMESH LIMITED, GODAWARI POWER AND ISPAT LIMITED, Affle 3i Limited, INTELLECT DESIGN ARENA LIMITED, TATA ELXSI LIMITED, APL Apollo Tubes Limited, PG ELECTROPLAST LIMITED, TATA TELESERVICES (MAHARASHTRA) LIMITED, ADANI ENTERPRISES LIMITED, ADANI TOTAL GAS LIMITED, STEEL AUTHORITY OF INDIA LIMITED, BERGER PAINTS INDIA LIMITED, ASIAN PAINTS LIMITED"
2021-01-29,NOT BUY  |  price (11302) below EMA50 (11343),323,0.0,0.24259949149646703,0.24259949149646703,0.0777710928652322,193.41834152905437,152.02236393814974,"ADANI GREEN ENERGY LIMITED, CG POWER AND INDUSTRIAL SOLUTIONS LIMITED, LAURUS LABS LIMITED, DIXON TECHNOLOGIES (INDIA) LIMITED, BIRLASOFT LIMITED, PERSISTENT SYSTEMS LIMITED, INDIAMART INTERMESH LIMITED, GODAWARI POWER AND ISPAT LIMITED, Affle 3i Limited, INTELLECT DESIGN ARENA LIMITED, TATA ELXSI LIMITED, APL Apollo Tubes Limited, PG ELECTROPLAST LIMITED, TATA TELESERVICES (MAHARASHTRA) LIMITED, ADANI ENTERPRISES LIMITED, ADANI TOTAL GAS LIMITED"
