Rebalance_Date,Regime,Net_Return,Nifty_Return,Equity,Nifty_Equity
2020-08-07,BUY  |  price (9199) > EMA50 (8679),-9.915977021892139e-05,0.0017122077696183347,2389151.5096885734,2476440.036819791
2020-08-14,BUY  |  price (9214) > EMA50 (8787),0.027534029518738803,0.022698168084736903,2454934.4778810777,2532650.6890272987
2020-08-21,BUY  |  price (9424) > EMA50 (8893),0.01860928036768831,0.023080473919064426,2500619.0418642713,2591105.4672014937
2020-08-28,BUY  |  price (9641) > EMA50 (9014),0.01677795856071435,-0.02728955870989136,2542574.3245248036,2520395.342430778
2020-09-04,BUY  |  price (9378) > EMA50 (9093),0.0011193245287028863,0.007299036569826001,2545420.2903322945,2538791.800205599
2020-09-11,BUY  |  price (9446) > EMA50 (9144),0.06634597667317337,0.011972815040650397,2714298.685538103,2569188.2848561807
2020-09-18,BUY  |  price (9560) > EMA50 (9221),-0.042306591804070724,-0.04219885977300064,2599465.9590147166,2460771.4686930985
2020-09-25,NOT BUY  |  price (9156) <= EMA50 (9210),0.035019354416004525,0.0333766559998252,2690497.578725792,2542903.7914978527
2020-10-02,BUY  |  price (9462) > EMA50 (9242),-0.004629060678580744,0.030486064872063068,2678043.1021782956,2620426.9214488715
2020-10-09,BUY  |  price (9750) > EMA50 (9317),0.005673782168451278,-0.012707496807741414,2693237.735377779,2587127.85470964
2020-10-16,BUY  |  price (9626) > EMA50 (9383),0.02848714694503397,0.016008310609011867,2769960.394503397,2628543.4009930585
2020-10-23,BUY  |  price (9780) > EMA50 (9449),0.0010117326833639206,-0.020316246351102074,2772762.8539661393,2575141.26571392
2020-10-30,BUY  |  price (9582) > EMA50 (9483),0.003990296966401855,0.04715784859601424,2783827.0011708722,2696579.387635805
2020-11-06,BUY  |  price (10034) > EMA50 (9543),0.030523933243671756,0.03525190611451645,2868800.350716543,2791638.951039083
2020-11-13,BUY  |  price (10387) > EMA50 (9682),0.005082041268076831,0.016688809303758267,2883379.7124887574,2838228.081137918
2020-11-20,BUY  |  price (10561) > EMA50 (9832),0.05643011473677517,0.015008687994469971,3046089.160494188,2880826.1608648603
2020-11-27,BUY  |  price (10719) > EMA50 (9984),0.044326220971785756,0.024237222515055112,3181110.781722015,2950649.385552934
2020-12-04,BUY  |  price (10979) > EMA50 (10143),-0.006769866906362041,0.017538266758358123,3159575.0851153634,3002398.6615871466
2020-12-11,BUY  |  price (11171) > EMA50 (10322),0.0025452213699792493,0.01643482464149537,3167616.903142053,3051742.5570941917
2020-12-18,BUY  |  price (11355) > EMA50 (10499),-0.0044887476955021936,-0.002619991193306914,3153398.2700678403,3043747.018470365
2020-12-25,BUY  |  price (11325) > EMA50 (10624),0.03211715782051892,0.022039248581709137,3254676.4599785605,3110828.9156302693
2021-01-01,BUY  |  price (11575) > EMA50 (10784),0.04435597505599528,0.030302768502399546,3399040.807852704,3205095.644111184
2021-01-08,BUY  |  price (11926) > EMA50 (10965),-0.0007055846936789311,0.00046957805058034374,3396642.496685493,3206600.686675669
2021-01-15,BUY  |  price (11931) > EMA50 (11156),-0.005424376867491563,-0.006428523534933728,3378217.8276993334,3185986.97869424
2021-01-22,BUY  |  price (11854) > EMA50 (11299),-0.012210557221127037,-0.04657303133831037,3336967.9056087793,3037605.9072920643
2021-01-29,NOT BUY  |  price (11302) <= EMA50 (11343),0.1023854704550534,0.0864816322197055,3678624.934517948,3300303.0241949013
2021-02-05,BUY  |  price (12280) > EMA50 (11485),0.03225027649075678,0.018624005993558512,3797261.605761944,3361767.8874980663
2021-02-12,BUY  |  price (12509) > EMA50 (11664),0.016408533187001393,-0.005576185888852003,3859569.098839815,3343022.0448422036
2021-02-19,BUY  |  price (12439) > EMA50 (11828),0.014838513410161189,-0.02069331446763356,3916839.366670393,3273843.8383960524
2021-02-26,BUY  |  price (12181) > EMA50 (11921),0.06763130606322962,0.029356231631832097,4181740.3286781847,3369951.556442453
2021-03-05,BUY  |  price (12539) > EMA50 (12040),0.03826355258984548,0.0043783395805088166,4341748.56966164,3384706.3487264225
2021-03-12,BUY  |  price (12594) > EMA50 (12148),-0.005874233236207155,-0.022185343698139515,4316244.125910479,3309615.475062652
2021-03-19,BUY  |  price (12314) > EMA50 (12186),0.006008516760740597,-0.013447561817369835,4342178.3510844605,3265109.2163700233
2021-03-26,NOT BUY  |  price (12149) <= EMA50 (12190),0.04618601385777462,0.027171184222440026,4542726.260580576,3353826.1003944
2021-04-02,BUY  |  price (12479) > EMA50 (12222),0.027746594709044295,0.003878515906723168,4668771.445007037,3366833.968273163
2021-04-09,BUY  |  price (12527) > EMA50 (12263),-0.03513596922113891,-0.018307869150821388,4504729.635214738,3305194.412529477
2021-04-16,BUY  |  price (12298) > EMA50 (12250),-0.0018238248843945445,-0.01564882237427878,4496513.797208563,3253472.0122553445
2021-04-23,NOT BUY  |  price (12106) <= EMA50 (12220),0.04174817781235395,0.021374405233941296,4684235.054750129,3323013.0414625765
2021-04-30,BUY  |  price (12364) > EMA50 (12253),0.045445925610623265,0.016074439820936703,4897114.452590977,3376428.6146217547
2021-05-07,BUY  |  price (12563) > EMA50 (12287),-0.044623727575261785,-0.007239455229999026,4678586.951353679,3351985.110828913
2021-05-14,BUY  |  price (12472) > EMA50 (12338),0.027865975128437904,0.03573561895904076,4808960.338976335,3471770.3735058727
2021-05-21,BUY  |  price (12918) > EMA50 (12421),0.004438699957502999,0.015420522765011047,4830305.871028583,3525306.887585411
2021-05-28,BUY  |  price (13117) > EMA50 (12532),0.03675576655464767,0.0211061176102858,5007847.466011653,3599712.429367139
2021-06-04,BUY  |  price (13394) > EMA50 (12671),0.023240990214267204,0.012688611980080644,5124234.799963772,3645387.783623252
2021-06-11,BUY  |  price (13564) > EMA50 (12820),-0.013558350984420969,-0.013071509932651937,5054758.6260192795,3597737.061001253
2021-06-18,BUY  |  price (13387) > EMA50 (12942),0.022041360047685536,0.011418177200249513,5166172.380849515,3638816.66028367
2021-06-25,BUY  |  price (13539) > EMA50 (13039),0.05111581897285289,-0.0033199403223185264,5430245.513051571,3626736.0061276695
2021-07-02,BUY  |  price (13494) > EMA50 (13120),0.009715854328552685,0.0024825020656640273,5483004.987424658,3635739.3857544996
2021-07-09,BUY  |  price (13528) > EMA50 (13202),0.032425025085277184,0.015848668867049387,5660791.561684602,3693361.015366212
2021-07-16,BUY  |  price (13742) > EMA50 (13285),-0.00642256721621801,-0.004027695408718279,5624434.747382683,3678485.2821618826
2021-07-23,BUY  |  price (13687) > EMA50 (13342),0.012558075439948904,-0.0016621611748374177,5695066.823247384,3672371.046743662
2021-07-30,BUY  |  price (13664) > EMA50 (13395),-0.006975524253934327,0.021252538558647505,5655340.7464940455,3750418.2540162425
2021-08-06,BUY  |  price (13955) > EMA50 (13492),-0.010278527294818944,0.00792925655605825,5597212.172269705,3780156.282544861
2021-08-13,BUY  |  price (14065) > EMA50 (13575),-0.021004641761487933,-0.008627615479228967,5479644.73572814,3747542.5476876725
2021-08-20,BUY  |  price (13944) > EMA50 (13663),0.005298420193537536,0.017824934828366334,5508678.196049334,3814342.249366735
2021-08-27,BUY  |  price (14192) > EMA50 (13740),0.019827388769168543,0.039936586225118864,5617900.900246645,3966674.0575006837
2021-09-03,BUY  |  price (14759) > EMA50 (13895),0.02085974300610429,0.0052272126726877755,5735088.869259553,3987408.706402473
2021-09-10,BUY  |  price (14836) > EMA50 (14062),0.026443768649420166,0.012860219257301964,5886746.232502117,4038687.656635284
2021-09-17,BUY  |  price (15027) > EMA50 (14229),0.014386933303829844,0.010960089171338838,5971438.457925696,4082952.0334871924
2021-09-24,BUY  |  price (15192) > EMA50 (14376),-0.00885260853697167,-0.011716731558489846,5918575.650855062,4035113.1805446325
2021-10-01,BUY  |  price (15014) > EMA50 (14505),0.047247762665647994,0.023394909400923813,6198215.108525345,4129514.2878259476
2021-10-08,BUY  |  price (15365) > EMA50 (14640),0.05117994519295275,0.02629643610236121,6515439.418073803,4238105.79642955
2021-10-15,BUY  |  price (15769) > EMA50 (14819),-0.04461838630286826,-0.023434849469695762,6224731.025185251,4138786.425053579
2021-10-22,BUY  |  price (15400) > EMA50 (14962),-0.021511627024592264,-0.02031208400163642,6090826.933043057,4054719.047523058
2021-10-29,BUY  |  price (15087) > EMA50 (15026),0.03478899348907575,0.01922197403045023,6302720.671559779,4132658.751755318
2021-11-05,BUY  |  price (15377) > EMA50 (15081),0.037154603388678396,0.013143091260267026,6536895.7583812075,4186974.6628771797
2021-11-12,BUY  |  price (15579) > EMA50 (15160),0.007826458910879231,-0.01774504140188715,6588056.504438878,4112676.6241357718
2021-11-19,BUY  |  price (15303) > EMA50 (15209),-0.007507394604056898,-0.03890528049246689,6538597.364586231,3952671.786498958
2021-11-26,NOT BUY  |  price (14707) <= EMA50 (15170),0.029584790109908304,0.010137891644908414,6732040.395230714,3992743.5447783708
2021-12-03,NOT BUY  |  price (14856) <= EMA50 (15101),0.035979057103974754,0.02010594831822199,6974252.861036984,4073021.440137599
2021-12-10,BUY  |  price (15155) > EMA50 (15078),-0.00884261755718504,-0.03179478719894424,6912582.210239731,3943520.5901916865
2021-12-17,NOT BUY  |  price (14673) <= EMA50 (15050),-0.013417205435336177,-0.0005690666285017576,6819834.674636294,3941276.464224999
2021-12-24,NOT BUY  |  price (14665) <= EMA50 (14963),0.0492280724337123,0.022598330696634195,7155561.989985231,4030342.7331304164
2021-12-31,BUY  |  price (14996) > EMA50 (14945),0.034227044528529614,0.0234959523079179,7400475.72884311,4125039.473772612
2022-01-07,BUY  |  price (15349) > EMA50 (15012),0.01337053312409634,0.024878571591453236,7499424.034709677,4227664.563638435
2022-01-14,BUY  |  price (15730) > EMA50 (15125),-0.04404563952676918,-0.034938717387987595,7169107.107018465,4079955.3862382616
2022-01-21,NOT BUY  |  price (15181) <= EMA50 (15186),-0.03173320714911032,-0.030140045320404707,6941608.346117289,3956985.3459918112
2022-01-28,NOT BUY  |  price (14723) <= EMA50 (15108),0.02881815466890997,0.024600546754283137,7141652.689086692,4054329.349001896
2022-02-04,NOT BUY  |  price (15085) <= EMA50 (15109),-0.04269945305484971,-0.012870017135717005,6836708.025354994,4002150.0608064015
2022-02-11,NOT BUY  |  price (14891) <= EMA50 (15080),-0.01998638064208301,-0.012127886752667516,6700066.976421466,3953612.43810176
2022-02-18,NOT BUY  |  price (14711) <= EMA50 (15011),-0.04023293044284052,-0.035572746368289776,6430503.647796729,3812971.5856026504
2022-02-25,NOT BUY  |  price (14187) <= EMA50 (14882),0.003055416716598608,-0.02074023429240035,6450151.516138355,3733889.6615669862
2022-03-04,NOT BUY  |  price (13893) <= EMA50 (14752),0.026005976284216643,0.024760403508203632,6617894.003496653,3826342.2762424946
2022-03-11,NOT BUY  |  price (14237) <= EMA50 (14606),0.005766051166040185,0.03403419926038587,6656053.118932246,3956568.77171057
2022-03-18,BUY  |  price (14722) > EMA50 (14589),0.009890734105606222,-0.004754885645000262,6721886.370524396,3937755.739654507
2022-03-25,BUY  |  price (14652) > EMA50 (14605),0.01627618438801137,0.0297303384590184,6831293.032526311,4054826.550563378
2022-04-01,BUY  |  price (15087) > EMA50 (14653),0.0573898352333782,0.01690826059003281,7223339.81409392,4123386.6145276874
2022-04-08,BUY  |  price (15342) > EMA50 (14775),0.007009245328710483,-0.013286708728751706,7273969.974943547,4068600.3776044245
2022-04-15,BUY  |  price (15139) > EMA50 (14848),0.010347409335676077,-0.01609797503723931,7349236.719769705,4003104.150289246
2022-04-22,BUY  |  price (14895) > EMA50 (14856),-0.004198620455335396,-0.00748580885339567,7318380.064146978,3973137.6777999457
2022-04-29,NOT BUY  |  price (14783) <= EMA50 (14847),-0.058457142727568585,-0.0431296018831997,6890568.476202545,3801777.8315292937
2022-05-06,NOT BUY  |  price (14146) <= EMA50 (14779),-0.07955844265789862,-0.04766449286888286,6342365.579208261,3620568.019189289
2022-05-13,NOT BUY  |  price (13472) <= EMA50 (14583),0.05473315125764163,0.03144044835393234,6689503.233786327,3734400.301008509
2022-05-20,NOT BUY  |  price (13895) <= EMA50 (14437),-0.02045732362423542,-0.0015761008416665945,6552653.901247391,3728514.5095509696
2022-05-27,NOT BUY  |  price (13873) <= EMA50 (14313),0.00010313939928037268,0.014758724586701577,6553329.738034457,3783542.628314953
2022-06-03,NOT BUY  |  price (14078) <= EMA50 (14278),0.007449023385079936,-0.02103651823070196,6602145.644503215,3703950.0648377673
2022-06-10,NOT BUY  |  price (13782) <= EMA50 (14213),-0.022576229369035306,-0.057104504144974366,6453094.090105134,3492437.833007461
2022-06-17,NOT BUY  |  price (12995) <= EMA50 (14038),-0.004565194152069262,0.02522172415783297,6423634.462702233,3580523.136669955
2022-06-24,NOT BUY  |  price (13322) <= EMA50 (13878),-0.002056184840422454,0.005400638018389969,6410426.28289961,3599860.2460475797
2022-07-01,NOT BUY  |  price (13394) <= EMA50 (13795),0.010478749140122364,0.032386548159872186,6477599.531799362,3716447.293275009
2022-07-08,BUY  |  price (13828) > EMA50 (13767),0.0124221335896339,-0.0027516135447362977,6558065.138523524,3706221.066564535
2022-07-15,BUY  |  price (13790) > EMA50 (13768),0.035196601465770305,0.03962234050267588,6788886.743590698,3853070.2196421456
2022-07-22,BUY  |  price (14337) > EMA50 (13841),0.03155583305593391,0.022951745881171215,7003115.720307089,3941504.908185681
2022-07-29,BUY  |  price (14666) > EMA50 (13937),0.028267517335682377,0.016006791379856944,7201076.41533466,4004595.7549736914
2022-08-05,BUY  |  price (14900) > EMA50 (14108),0.020298329941266364,0.01611701699283241,7347246.240345395,4069137.892806027
2022-08-12,BUY  |  price (15141) > EMA50 (14278),0.001994859605712457,0.006347193463909884,7361902.965083483,4094965.4982429934
2022-08-19,BUY  |  price (15237) > EMA50 (14462),0.009667481309385858,-0.0058477421217918435,7433074.024399939,4071019.1960116336
2022-08-26,BUY  |  price (15148) > EMA50 (14577),0.023897835508429943,0.00356823380678728,7610708.404757031,4085545.5443349225
2022-09-02,BUY  |  price (15202) > EMA50 (14692),0.012724616193607778,0.01748500157878108,7707551.74816903,4156981.3146278006
2022-09-09,BUY  |  price (15467) > EMA50 (14815),-0.0028734341883050207,-0.014446513311868747,7685404.605467712,4096927.4287288403
2022-09-16,BUY  |  price (15244) > EMA50 (14945),-0.0037141188255828167,-0.012221241869725397,7656860.099540323,4046857.887699633
2022-09-23,BUY  |  price (15058) > EMA50 (15009),-0.022670372729722815,-0.015161728423757959,7483276.2271444015,3985500.527436788
2022-09-30,NOT BUY  |  price (14829) <= EMA50 (14954),0.02065515571738266,0.015084949778648271,7637844.462892257,4045621.6027359483
2022-10-07,BUY  |  price (15053) > EMA50 (14952),-0.02697491857963511,-0.015807427730592738,7431814.230381821,3981670.731625375
2022-10-14,NOT BUY  |  price (14815) <= EMA50 (14925),0.016812950367670935,0.017954654372903223,7556764.954178981,4053160.253438413
2022-10-21,BUY  |  price (15081) > EMA50 (14948),0.004791485569706731,0.010642459767523649,7592973.084410594,4096295.8483669576
2022-10-28,BUY  |  price (15242) > EMA50 (14994),0.03857467615876019,0.01897766638673115,7885869.562223915,4174033.9843986174
2022-11-04,BUY  |  price (15531) > EMA50 (15085),-0.002811914348054289,0.007613878184387746,7863695.172455013,4205814.570693323
2022-11-11,BUY  |  price (15649) > EMA50 (15174),0.012171576611509003,-0.006278316324900501,7959408.740696101,4179409.136414635
2022-11-18,BUY  |  price (15551) > EMA50 (15256),0.006267161731573955,0.011343431387994762,8009291.642561747,4226817.977195913
2022-11-25,BUY  |  price (15727) > EMA50 (15316),0.013932983514499533,0.015021698008234052,8120884.970980378,4290311.960385125
2022-12-02,BUY  |  price (15964) > EMA50 (15423),0.005936016578811317,-0.009443417796849096,8169090.678802738,4249796.75206439
2022-12-09,BUY  |  price (15813) > EMA50 (15508),0.02276049170759047,-0.011155554852887661,8355023.199456183,4202387.911283112
2022-12-16,BUY  |  price (15636) > EMA50 (15565),-0.11783197080333585,-0.03775497478631529,7370534.349756668,4043726.861650302
2022-12-23,NOT BUY  |  price (15046) <= EMA50 (15550),0.060579686293242764,0.026774558022065742,7817039.008478498,4151995.861132944
2022-12-30,NOT BUY  |  price (15449) <= EMA50 (15526),0.00338077044550112,-0.011447454017612935,7843466.622929691,4104466.079431305
2023-01-06,NOT BUY  |  price (15272) <= EMA50 (15507),-0.000499420231645664,0.004852016762703082,7839549.437011963,4124381.017650652
2023-01-13,NOT BUY  |  price (15346) <= EMA50 (15477),-0.008649726766738907,0.00011729364463941572,7771739.476407467,4124864.781332094
2023-01-20,NOT BUY  |  price (15348) <= EMA50 (15461),-0.028193315125307858,-0.03082832178995165,7552628.376277316,3997702.12251315
2023-01-27,NOT BUY  |  price (14875) <= EMA50 (15412),0.008865502522765224,0.005889174607976555,7619586.222200711,4021245.2883433085
2023-02-03,NOT BUY  |  price (14962) <= EMA50 (15317),-0.006251527354319154,0.0035756415268992647,7571952.170504031,4035623.8199861567
2023-02-10,NOT BUY  |  price (15016) <= EMA50 (15257),-0.007181908024611961,-0.0007924959293013067,7517571.10644871,4032425.604536626
2023-02-17,NOT BUY  |  price (15004) <= EMA50 (15211),-0.008923506832830814,-0.024893444726222125,7450488.009314023,3932044.640637491
2023-02-24,NOT BUY  |  price (14630) <= EMA50 (15129),0.00568164346562966,0.009862991227200801,7492819.025827895,3970826.3624330605
2023-03-03,NOT BUY  |  price (14775) <= EMA50 (15038),-0.00017565729990576804,-0.006423120526574011,7491502.857469136,3945321.2661170554
2023-03-10,NOT BUY  |  price (14680) <= EMA50 (15000),-0.001828513124004666,-0.01764323204937379,7477804.546175735,3875713.047509623
2023-03-17,NOT BUY  |  price (14421) <= EMA50 (14887),0.0010211839828213499,-0.009836452081534719,7485440.760404958,3837589.781836016
2023-03-24,NOT BUY  |  price (14279) <= EMA50 (14794),0.00112118398282135,0.019528678478885064,7493833.316689882,3912532.8388193464
2023-03-31,NOT BUY  |  price (14558) <= EMA50 (14713),0.00112118398282135,0.013831025872639291,7502235.282574488,3966647.1817406076
2023-04-07,BUY  |  price (14759) > EMA50 (14709),-0.004971621204511722,0.013215485934196858,7464937.010562405,4019068.351776822
2023-04-14,BUY  |  price (14954) > EMA50 (14745),0.013214490300289865,-0.007165187154153485,7563582.348280756,3990270.9748510057
2023-04-21,BUY  |  price (14847) > EMA50 (14768),0.027294801436219436,0.02508570697307877,7770028.826623574,4090369.7432692996
2023-04-28,BUY  |  price (15220) > EMA50 (14817),0.028283288639783428,0.003879878182994956,7989790.794666407,4106239.879596593
2023-05-05,BUY  |  price (15279) > EMA50 (14904),-0.005823603777589627,0.013008390821148463,7943261.418812437,4159655.452755771
2023-05-12,BUY  |  price (15477) > EMA50 (15004),0.008996347344777536,-0.004509815956866059,8014721.757586445,4140896.1722198683
2023-05-19,BUY  |  price (15408) > EMA50 (15084),0.0007766027638732834,0.01877001859477989,8020946.012655063,4218620.870371488
2023-05-26,BUY  |  price (15697) > EMA50 (15172),0.019578038182834642,0.007291318266520186,8177980.399953278,4249380.177783151
2023-06-02,BUY  |  price (15811) > EMA50 (15282),0.01824915902473867,0.004186905484719672,8327221.664773221,4267171.930956171
2023-06-09,BUY  |  price (15877) > EMA50 (15396),0.01805494740796553,0.01914986080844483,8477569.213985171,4348887.679479685
2023-06-16,BUY  |  price (16181) > EMA50 (15517),-0.011766808291648756,-0.01048422730966636,8377815.282265024,4303292.9525038125
2023-06-23,BUY  |  price (16012) > EMA50 (15631),0.03882077962523321,0.026118237799622745,8703048.603078745,4415687.381158748
2023-06-30,BUY  |  price (16430) > EMA50 (15743),0.005530756290326961,0.008210590383445071,8751183.043885246,4451942.78150679
2023-07-07,BUY  |  price (16565) > EMA50 (15897),0.0217628308659497,0.012106924883337644,8941633.560346287,4505842.11834741
2023-07-14,BUY  |  price (16765) > EMA50 (16033),0.01860024302765437,0.008281913101050087,9107950.117632959,4543159.1112186145
2023-07-21,BUY  |  price (16904) > EMA50 (16196),0.025073355215395728,0.0026058458498725567,9336316.986216474,4554997.883533894
2023-07-28,BUY  |  price (16948) > EMA50 (16328),-0.0027721126685601697,-0.0034074113409270357,9310435.66362129,4539477.132087642
2023-08-04,BUY  |  price (16891) > EMA50 (16435),0.03292624859313714,-0.0018027778764517777,9616993.382792095,4531293.463143256
2023-08-11,BUY  |  price (16860) > EMA50 (16527),0.015228591079176932,-0.00607645839449833,9763446.642429786,4503759.246941203
2023-08-18,BUY  |  price (16758) > EMA50 (16578),0.03091324570088853,0.003768416906854588,10065266.467374733,4520731.289431779
2023-08-25,BUY  |  price (16821) > EMA50 (16635),0.02098466094828454,0.015082472051055618,10276482.671546727,4588915.092754967
2023-09-01,BUY  |  price (17075) > EMA50 (16694),0.04749326635234859,0.0241821892817089,10764546.400231792,4699885.106125658
2023-09-08,BUY  |  price (17487) > EMA50 (16808),-0.030911053331108142,0.010198742526783322,10431802.932369038,4747818.024228497
2023-09-15,BUY  |  price (17666) > EMA50 (16948),-0.014995736720986726,-0.022925652956560127,10275370.362070015,4638971.195904134
2023-09-22,BUY  |  price (17261) > EMA50 (17038),0.03723756326237624,0.0018423248053391905,10658000.115971943,4647517.687609602
2023-09-29,BUY  |  price (17293) > EMA50 (17080),-0.005498323678263042,5.782820397159938e-05,10599398.981571363,4647786.445210403
2023-10-06,BUY  |  price (17294) > EMA50 (17107),0.009706230625044993,0.005594555211176466,10702279.192573363,4673788.74308789
2023-10-13,BUY  |  price (17390) > EMA50 (17149),-0.0026724265499088644,-0.010442573036195224,10673678.137514593,4624982.362782448
2023-10-20,BUY  |  price (17209) > EMA50 (17183),-0.028249161934353447,-0.025760151085930105,10372155.675372776,4505842.11834741
2023-10-27,NOT BUY  |  price (16765) <= EMA50 (17108),0.0269532462297103,0.014046744942724398,10651718.941223986,4569134.533336021
2023-11-03,NOT BUY  |  price (17001) <= EMA50 (17062),0.03442713821326305,0.0150373949691045,11018427.141422337,4637842.41398077
2023-11-10,BUY  |  price (17257) > EMA50 (17090),0.05792719612607308,0.01992860702571786,11656693.731444355,4730268.152896199
2023-11-17,BUY  |  price (17600) > EMA50 (17160),-0.0033594900812898257,0.002443112411579129,11617533.184472935,4741824.729730638
2023-11-24,BUY  |  price (17644) > EMA50 (17244),0.0324294787494025,0.026743559951256657,11994283.72999928,4868638.00366854
2023-12-01,BUY  |  price (18115) > EMA50 (17361),0.008980868844738938,0.032466941019632545,12102002.81906499,5026707.786579588
2023-12-08,BUY  |  price (18704) > EMA50 (17591),0.021609557391393298,0.023607880877910548,12363521.743534377,5145377.7052132245
2023-12-15,BUY  |  price (19145) > EMA50 (17823),-0.0012311791558647072,-0.004719235520408649,12348300.033270657,5121095.455980863
2023-12-22,BUY  |  price (19055) > EMA50 (18040),0.023091740595303858,0.019651319621930563,12633443.774431925,5221731.73960076
2023-12-29,BUY  |  price (19429) > EMA50 (18263),0.01566095893678522,0.008309679013235094,12831295.618613489,5265122.654250064
2024-01-05,BUY  |  price (19591) > EMA50 (18484),0.010900467544439164,0.007911957775667888,12971162.740057288,5306780.082374203
2024-01-12,BUY  |  price (19746) > EMA50 (18678),0.003971002134477977,-0.007049671825621773,13022671.254984716,5269369.0243427185
2024-01-19,BUY  |  price (19606) > EMA50 (18851),0.00352936951270779,-0.01088420107719934,13068633.073886076,5212016.152331807
2024-01-26,BUY  |  price (19393) > EMA50 (18952),0.04091379910080192,0.026700355798483955,13603320.501993148,5351178.8380265115
2024-02-02,BUY  |  price (19911) > EMA50 (19099),0.021304038246480268,0.002546356751109924,13893126.162246738,5364804.848387117
2024-02-09,BUY  |  price (19962) > EMA50 (19260),0.02169993939028975,0.010189615008892261,14194606.15790914,5419470.14439002
2024-02-16,BUY  |  price (20165) > EMA50 (19381),-0.006994091906252148,0.007369240611160954,14095327.777867671,5459407.523869033
2024-02-23,BUY  |  price (20314) > EMA50 (19539),-0.01235688980118009,0.0017869889482362566,13921153.365805047,5469163.424778105
2024-03-01,BUY  |  price (20350) > EMA50 (19659),0.012695310034599809,0.004176945227962969,14097886.723823156,5492007.820846181
2024-03-08,BUY  |  price (20435) > EMA50 (19796),-0.05439072637407206,-0.029831463973222117,13331092.424575027,5328173.187397954
2024-03-15,NOT BUY  |  price (19825) <= EMA50 (19825),0.009854260069157964,0.00854468050763657,13462460.476332773,5373700.7249736255
2024-03-22,BUY  |  price (19995) > EMA50 (19821),0.016307239794307194,0.013031018374961345,13681996.047541713,5443725.517862299
2024-03-29,BUY  |  price (20255) > EMA50 (19876),0.01186484480038875,0.02270780517547366,13844330.807205329,5567340.576350671
2024-04-05,BUY  |  price (20715) > EMA50 (20010),0.005151673486602253,0.0014675285178444852,13915652.279164558,5575510.807415019
2024-04-12,BUY  |  price (20746) > EMA50 (20160),-0.008140782612210296,-0.017367621893904617,13802367.97905277,5478677.443846456
2024-04-19,BUY  |  price (20385) > EMA50 (20204),0.018046715256949026,0.022278417675568374,14051455.383842368,5600733.708250183
2024-04-26,BUY  |  price (20839) > EMA50 (20301),0.022756661791295697,0.005767934220597182,14371219.601687951,5633038.371866451
2024-05-03,BUY  |  price (20960) > EMA50 (20429),-0.027053548612921165,-0.023399834443010525,13982427.11356672,5501226.20655365
2024-05-10,BUY  |  price (20469) > EMA50 (20459),0.07058774102028105,0.029090189602864802,14969415.057494124,5661257.919950545
2024-05-17,BUY  |  price (21065) > EMA50 (20520),0.024685669603782826,0.019900733697135742,15338945.091765318,5773921.106206281
2024-05-24,BUY  |  price (21484) > EMA50 (20662),-0.01343095648186928,-0.01770873334497003,15132928.387760036,5671672.27698158
