Date,Equity,Nifty,Net_Return,Nifty_Return,Holdings,Cash_Wt,Regime_Score
2020-10-02,2588572.675261513,2620426.9214488715,-0.0019273209069424568,0.030486064872063068,18,0.1341970341978077,0.6519095023944766
2020-10-09,2579583.883464993,2587127.85470964,-0.003472489639724701,-0.012707496807741414,19,0.1036634344306393,0.7314236535837949
2020-10-16,2631496.5805594767,2628543.4009930585,0.020124446205157936,0.016008310609011867,18,0.1483437742626117,0.658229118200438
2020-10-23,2651749.4898822536,2575141.26571392,0.00769634643358383,-0.020316246351102074,18,0.13609418233098436,0.690271968525703
2020-10-30,2690585.290518564,2696579.387635805,0.014645350469374355,0.04715784859601424,18,0.14441260878537854,0.6019940592213878
2020-11-06,2774389.071075304,2791638.951039083,0.031147044790610583,0.03525190611451645,19,0.11535789356794535,0.7470330578512396
2020-11-13,2805503.2346806573,2838228.081137918,0.01121478019421899,0.016688809303758267,20,0.09052118073514204,0.751029411764706
2020-11-20,2958433.865260209,2880826.1608648603,0.054510944307273206,0.015008687994469971,20,0.0968873967096523,0.7574530685920577
2020-11-27,3080853.710513719,2950649.385552934,0.0413799499427858,0.024237222515055112,20,0.09619687911125263,0.7665479452054794
2020-12-04,3049267.4973138846,3002398.6615871466,-0.010252422272451094,0.017538266758358123,20,0.09009725561949644,0.7734320388349514
2020-12-11,3063037.6827946454,3051742.5570941917,0.004515899471886581,0.01643482464149537,20,0.11460772949078946,0.7763878504672896
2020-12-18,3095901.0697286804,3043747.018470365,0.010729018163449866,-0.002619991193306914,20,0.10858278640028018,0.7795550458715595
2020-12-25,3196517.901462181,3110828.9156302693,0.032500015170807244,0.022039248581709137,20,0.11158576823411825,0.7750886075949367
2021-01-01,3317499.0242245607,3205095.644111184,0.03784778514990934,0.030302768502399546,20,0.09532400299244292,0.7804846625766871
2021-01-08,3332614.417804693,3206600.686675669,0.004556261650646644,0.00046957805058034374,20,0.1201196016081919,0.7872155425219941
2021-01-15,3344858.1633053212,3185986.97869424,0.003673916020771906,-0.006428523534933728,20,0.1381793443961158,0.7863141592920354
2021-01-22,3307325.7509628055,3037605.9072920643,-0.011220927916843877,-0.04657303133831037,20,0.10948143013481715,0.779489590174707
2021-01-29,3612379.747016475,3300303.0241949013,0.09223584824230405,0.0864816322197055,18,0.15821572396780093,0.5882271765990366
2021-02-05,3738549.9783609584,3361767.8874980663,0.03492717825380618,0.018624005993558512,20,0.08483189324242302,0.7881734104046242
2021-02-12,3857025.7589833816,3343022.0448422036,0.03169030273987806,-0.005576185888852003,20,0.07976977429236709,0.7886551724137931
2021-02-19,3923086.509234698,3273843.8383960524,0.017127381142699086,-0.02069331446763356,20,0.11114387169911755,0.7935254237288135
2021-02-26,4181515.0965958205,3369951.556442453,0.06587379267645455,0.029356231631832097,18,0.17257718324559668,0.6956415275497829
2021-03-05,4272527.1981732985,3384706.3487264225,0.021765340905159226,0.0043783395805088166,20,0.13710371176984415,0.7689519365313546
2021-03-12,4267246.652540056,3309615.475062652,-0.0012359302558683513,-0.022185343698139515,20,0.12570478397298845,0.7530119320491331
2021-03-19,4309568.285050717,3265109.2163700233,0.00991778445369897,-0.013447561817369835,19,0.1391907045502888,0.6584373658189767
2021-03-26,4518332.403343584,3353826.1003944,0.048442002651875954,0.027171184222440026,19,0.13714382412748116,0.6092528037427984
2021-04-02,4652394.434241739,3366833.968273163,0.02967068797305581,0.003878515906723168,19,0.13561223699223568,0.6965324966956834
2021-04-09,4496573.375930882,3305194.412529477,-0.033492658568243905,-0.018307869150821388,19,0.12948418535824924,0.7024088386623469
2021-04-16,4523688.143736045,3253472.0122553445,0.0060300957058326944,-0.01564882237427878,18,0.15535928205382754,0.6360915341635542
2021-04-23,4725696.747054514,3323013.0414625765,0.044655731540245575,0.021374405233941296,17,0.18121215682674474,0.588135839222079
2021-04-30,4972008.78746814,3376428.6146217547,0.05212184649113395,0.016074439820936703,18,0.15582256281468532,0.6549047405127191
2021-05-07,4770381.286576095,3351985.110828913,-0.04055252303661322,-0.007239455229999026,19,0.13845735369349432,0.7031608739761763
2021-05-14,4897178.294447788,3471770.3735058727,0.026580057285672372,0.03573561895904076,18,0.14421336894895542,0.6631016433468834
2021-05-21,4922507.014253452,3525306.887585411,0.005172104890357262,0.015420522765011047,20,0.08419096146440985,0.7668362698657615
2021-05-28,5117358.6661519045,3599712.429367139,0.03958382412340841,0.0211061176102858,20,0.10802637160984596,0.7896796128412988
2021-06-04,5308085.161209728,3645387.783623252,0.03727049587502204,0.012688611980080644,21,0.08686692974733701,0.8050481283422459
2021-06-11,5064458.221395923,3597737.061001253,-0.04589733065968406,-0.013071509932651937,21,0.09253650296880966,0.8079960212201591
2021-06-18,5186457.050111697,3638816.66028367,0.024089216137742543,0.011418177200249513,19,0.18261712416937492,0.749344551277165
2021-06-25,5362145.297041931,3626736.0061276695,0.03387442433875945,-0.0033199403223185264,20,0.16708182811262218,0.7626625763152358
2021-07-02,5339795.359266042,3635739.3857544996,-0.00416809626330325,0.0024825020656640273,19,0.20345463772262073,0.7278005373243006
2021-07-09,5437394.184043804,3693361.015366212,0.0182776339187607,0.015848668867049387,19,0.1729428266484868,0.714610695422195
2021-07-16,5408801.415354806,3678485.2821618826,-0.005258542552037991,-0.004027695408718279,19,0.1642361767200483,0.7486970294772861
2021-07-23,5472188.584362121,3672371.046743662,0.011719263500295606,-0.0016621611748374177,19,0.13752616442419408,0.7184387882228417
2021-07-30,5521785.775842079,3750418.2540162425,0.009063501872302484,0.021252538558647505,19,0.14622289941164857,0.6993907771656438
2021-08-06,5482181.0157602,3780156.282544861,-0.00717245501539566,0.00792925655605825,19,0.1318178278206501,0.7499295753351626
2021-08-13,5389479.829592806,3747542.5476876725,-0.016909544923981085,-0.008627615479228967,19,0.15617515663334636,0.7487608799912292
2021-08-20,5426651.358771039,3814342.249366735,0.00689705321358271,0.017824934828366334,18,0.17083120197019042,0.6837631339628906
2021-08-27,5549328.20370852,3966674.0575006837,0.022606361976654346,0.039936586225118864,19,0.1267940305859272,0.7355013571614448
2021-09-03,5679112.4133001445,3987408.706402473,0.0233873731787734,0.0052272126726877755,21,0.10917293612138745,0.800809192200557
2021-09-10,5734378.879162748,4038687.656635284,0.009731532295992882,0.012860219257301964,21,0.11168524286388248,0.8011890756302521
2021-09-17,5839310.861381973,4082952.0334871924,0.01829875291298265,0.010960089171338838,21,0.10023798367136805,0.8026721311475409
2021-09-24,5817579.881451434,4035113.1805446325,-0.0037214973558361637,-0.011716731558489846,20,0.12871865135001648,0.7983333333333333
2021-10-01,6094405.213782972,4129514.2878259476,0.04758427696268635,0.023394909400923813,19,0.146799941702642,0.7489780332973429
2021-10-08,6330689.517391929,4238105.79642955,0.03877069136699062,0.02629643610236121,21,0.0808923623140223,0.8024326039981063
2021-10-15,5911624.152165649,4138786.425053579,-0.06619584866308889,-0.023434849469695762,21,0.06018071580162976,0.8068571428571428
2021-10-22,5752841.870753129,4054719.047523058,-0.026859332955792212,-0.02031208400163642,21,0.07612744622764922,0.7280302037825603
2021-10-29,5906282.634212173,4132658.751755318,0.026672167757490498,0.01922197403045023,18,0.14319753496219478,0.6340891834521345
2021-11-05,6138646.420776251,4186974.6628771797,0.03934179939478504,0.013143091260267026,18,0.14071398678558378,0.6941877909757811
2021-11-12,6198758.144214892,4112676.6241357718,0.009792341718068696,-0.01774504140188715,19,0.11311384813686709,0.72180255350177
2021-11-19,6196622.452250897,3952671.786498958,-0.00034453545602328,-0.03890528049246689,18,0.14277904377710848,0.6418016648628141
2021-11-26,6357338.474693956,3992743.5447783708,0.025936068185770985,0.010137891644908414,17,0.17389398273693224,0.5032579956733708
2021-12-03,6598600.434755226,4073021.440137599,0.037950151784687663,0.02010594831822199,17,0.18010563538876734,0.5546381012358025
2021-12-10,6605477.768482083,3943520.5901916865,0.0010422412744730844,-0.03179478719894424,17,0.18334862357845683,0.6365116629195626
2021-12-17,6543234.141483034,3941276.464224999,-0.00942303178977368,-0.0005690666285017576,16,0.22595993191160424,0.5187036889095753
2021-12-24,6835758.931240418,4030342.7331304164,0.04470645302188167,0.022598330696634195,15,0.26140900520094,0.5389036291943757
2021-12-31,7001010.1475176215,4125039.473772612,0.024174523698017102,0.0234959523079179,17,0.18417261294939646,0.6263240228822241
2022-01-07,7107527.29566691,4227664.563638435,0.01521453988851272,0.024878571591453236,18,0.14011395172294383,0.6951102774706708
2022-01-14,6809689.933187081,4079955.3862382616,-0.041904497878102465,-0.034938717387987595,20,0.11454200575606477,0.7638615699419395
2022-01-21,6560192.316115241,3956985.3459918112,-0.03663861637163704,-0.030140045320404707,17,0.2355575310197462,0.6136402936645602
2022-01-28,6716205.909020652,4054329.349001896,0.023781862693592077,0.024600546754283137,15,0.28616853798088604,0.5195905785265021
2022-02-04,6399366.915878633,4002150.0608064015,-0.047175294717582604,-0.012870017135717005,17,0.17475340121526972,0.6067781505042709
2022-02-11,6208689.108534088,3953612.43810176,-0.02979635483494766,-0.012127886752667516,16,0.25136859718076976,0.5598939946642044
2022-02-18,5908658.7067041965,3812971.5856026504,-0.04832427531561993,-0.035572746368289776,15,0.29926849543465084,0.5237289786256999
2022-02-25,5886639.549499899,3733889.6615669862,-0.003726591481635934,-0.02074023429240035,13,0.3857780800398606,0.4079485195223282
2022-03-04,5909934.074879239,3826342.2762424946,0.003957185620668619,0.024760403508203632,8,0.6,0.39360526315789474
2022-03-11,5988015.923449453,3956568.77171057,0.013211966086408391,0.03403419926038587,14,0.34866086178601774,0.46600093120953573
2022-03-18,6137182.630628995,3937755.739654507,0.024910873499082692,-0.004754885645000262,16,0.25618451475563986,0.5839222903539233
2022-03-25,6134779.737467348,4054826.550563378,-0.00039153033342292725,0.0297303384590184,16,0.25193354286483605,0.5626519148602336
2022-04-01,6369143.579759645,4123386.6145276874,0.03820248685718114,0.01690826059003281,18,0.17057823135224082,0.6721791739980669
2022-04-08,6301746.25459979,4068600.3776044245,-0.010581850497771056,-0.013286708728751706,19,0.157100844379918,0.7406207526415731
2022-04-15,6349734.108735093,4003104.150289246,0.007615008950935681,-0.01609797503723931,18,0.13012825990622667,0.6743628195519356
2022-04-22,6297549.62492109,3973137.6777999457,-0.008218373072065271,-0.00748580885339567,17,0.178962813369972,0.6133056336003876
2022-04-29,6042660.732090399,3801777.8315292937,-0.04047429683158478,-0.0431296018831997,16,0.2290153632811477,0.5751569125797045
2022-05-06,5693360.1112895245,3620568.019189289,-0.05780576409757111,-0.04766449286888286,14,0.29999999999999993,0.40175010652778376
2022-05-13,5915222.111279784,3734400.301008509,0.038968552077063054,0.03144044835393234,10,0.5,0.29826014289192465
2022-05-20,5812245.318761435,3728514.5095509696,-0.017408778669862904,-0.0015761008416665945,10,0.5,0.3136717185603954
2022-05-27,5814713.449125419,3783542.628314953,0.000424643184969681,0.014758724586701577,7,0.6499999999999999,0.3003397938812332
2022-06-03,5817533.323064141,3703950.0648377673,0.0004849549274256348,-0.02103651823070196,7,0.6499999999999999,0.3594937454698945
2022-06-10,5729616.910276334,3492437.833007461,-0.015112317868340257,-0.057104504144974366,7,0.6499999999999999,0.27842251132412993
2022-06-17,5737947.152755917,3580523.136669955,0.00145389170166722,0.02522172415783297,6,0.7,0.15538946262203143
2022-06-24,5750629.892890691,3599860.2460475797,0.0022103271077848147,0.005400638018389969,6,0.7,0.16059183240357672
2022-07-01,5832648.058835783,3716447.293275009,0.014262466455455347,0.032386548159872186,6,0.7,0.20432380151478338
2022-07-08,5905176.752410032,3706221.066564535,0.012434951130709177,-0.0027516135447362977,6,0.7,0.3330429923315528
2022-07-15,6024470.613860048,3853070.2196421456,0.020201573373960523,0.03962234050267588,6,0.7,0.32334614694445163
2022-07-22,6144131.269608127,3941504.908185681,0.0198624349619673,0.022951745881171215,14,0.35958202354675783,0.462289528175947
2022-07-29,6325133.597613135,4004595.7549736914,0.02945938490935797,0.016006791379856944,15,0.40605315246739804,0.5461306321604569
2022-08-05,6378052.556958279,4069137.892806027,0.008366457170977773,0.01611701699283241,17,0.2764782458547963,0.6007113336260421
2022-08-12,6506384.705317701,4094965.4982429934,0.020120898536562883,0.006347193463909884,17,0.3086283017126862,0.648639123214566
2022-08-19,6511774.086697193,4071019.1960116336,0.0008283219673572337,-0.0058477421217918435,18,0.24425430925833613,0.6995827361062862
2022-08-26,6568365.266806863,4085545.5443349225,0.008690593278609033,0.00356823380678728,18,0.3567598541682542,0.6874839819386596
2022-09-02,6718879.501247776,4156981.3146278006,0.02291502197685843,0.01748500157878108,18,0.300984827389322,0.6998407204651516
2022-09-09,6827445.679424105,4096927.4287288403,0.016158375538088948,-0.014446513311868747,20,0.2523508126792312,0.753164416974511
2022-09-16,6820181.376035797,4046857.887699633,-0.0010639855268566897,-0.012221241869725397,18,0.19479179104936695,0.6642566866671523
2022-09-23,6663889.548337224,3985500.527436788,-0.022916080831477396,-0.015161728423757959,18,0.1807274061936046,0.605328304702374
2022-09-30,6773475.149439639,4045621.6027359483,0.016444690493070804,0.015084949778648271,17,0.22543086068365592,0.5625799163887131
2022-10-07,6611022.669148036,3981670.731625375,-0.023983623872162893,-0.015807427730592738,17,0.20832740816275752,0.6206509945530037
2022-10-14,6696846.341356655,4053160.253438413,0.012981905599739597,0.017954654372903223,16,0.22711193535211682,0.5680905195202244
2022-10-21,6731146.4500753805,4096295.8483669576,0.0051218300331762265,0.010642459767523649,17,0.1827123281327232,0.6311528431518906
2022-10-28,6939489.6707188515,4174033.9843986174,0.030952115243479576,0.01897766638673115,18,0.18580661485916672,0.6598014556215387
2022-11-04,6910853.3109451085,4205814.570693323,-0.004126580070372335,0.007613878184387746,19,0.1416800274354002,0.7081185816853445
2022-11-11,6889792.692870239,4179409.136414635,-0.003047469990647123,-0.006278316324900501,19,0.15948135667693375,0.709678549146202
2022-11-18,6858579.622360027,4226817.977195913,-0.004530335222206569,0.011343431387994762,18,0.19692231911135516,0.6702399724051112
2022-11-25,6949378.799024427,4290311.960385125,0.01323877269987224,0.015021698008234052,19,0.13581156177207454,0.7017961586689265
2022-12-02,6991119.663722461,4249796.75206439,0.006006416674810448,-0.009443417796849096,19,0.14899305444144506,0.7379583089826912
2022-12-09,6997770.425418493,4202387.911283112,0.0009513156712999595,-0.011155554852887661,19,0.19250986979679974,0.6797080944233114
2022-12-16,6346759.353965992,4043726.861650302,-0.09303121306863514,-0.03775497478631529,17,0.2589855913173448,0.6289362704675696
2022-12-23,6725242.206317401,4151995.861132944,0.05963403230577824,0.026774558022065742,14,0.3367753550954595,0.476482922198607
2022-12-30,6738000.149399369,4104466.079431305,0.0018970235852598522,-0.011447454017612935,16,0.2890962943495907,0.5914212553439363
2023-01-06,6676768.091140192,4124381.017650652,-0.009087571519961299,0.004852016762703082,16,0.290982177276341,0.5542056900750393
2023-01-13,6624486.979554562,4124864.781332094,-0.007830302156968028,0.00011729364463941572,16,0.37545166858855195,0.5809922418427628
2023-01-20,6357166.377894847,3997702.12251315,-0.04035340434433016,-0.03082832178995165,16,0.2587049393928993,0.5827562351627742
2023-01-27,6374359.877935807,4021245.2883433085,0.00270458550538271,0.005889174607976555,14,0.3096375803917396,0.4712753987033155
2023-02-03,6384142.304323644,4035623.8199861567,0.0015346523533599223,0.0035756415268992647,14,0.30266957063200195,0.48655256081421167
2023-02-10,6310619.901541983,4032425.604536626,-0.011516410392648882,-0.0007924959293013067,14,0.3053110180489681,0.49666195409205804
2023-02-17,6142118.0605177125,3932044.640637491,-0.026701313603612355,-0.024893444726222125,14,0.29999999999999993,0.486474334608462
2023-02-24,6243280.241131427,3970826.3624330605,0.016470243589747413,0.009862991227200801,13,0.35,0.39249938061512196
2023-03-03,6399788.6351193385,3945321.2661170554,0.025068295502229124,-0.006423120526574011,13,0.35,0.42976977286591783
2023-03-10,6291286.136724239,3875713.047509623,-0.01695407529550017,-0.01764323204937379,13,0.35,0.4011645687495979
2023-03-17,6259872.042591763,3837589.781836016,-0.004993270604734175,-0.009836452081534719,12,0.3999999999999999,0.326701468504716
2023-03-24,6407126.39392921,3912532.8388193464,0.0235235401515458,0.019528678478885064,11,0.44999999999999996,0.28867933329602685
2023-03-31,6426508.216933731,3966647.1817406076,0.0030250414636560654,0.013831025872639291,10,0.5,0.3615447521121876
2023-04-07,6478344.176540356,4019068.351776822,0.008065960216161995,0.013215485934196858,13,0.352153052692355,0.420900755483293
2023-04-14,6547593.013889517,3990270.9748510057,0.010689280387406316,-0.007165187154153485,14,0.35940661176461663,0.475673390422783
2023-04-21,6731954.848909876,4090369.7432692996,0.028157192212354857,0.02508570697307877,14,0.43095931288628464,0.4547859177318658
2023-04-28,6923508.219662658,4106239.879596593,0.028454345736409755,0.003879878182994956,16,0.33050583832714975,0.5506089593729822
2023-05-05,6915358.242187114,4159655.452755771,-0.001177145634405044,0.013008390821148463,16,0.3298631871711052,0.5715653919382945
2023-05-12,6963786.613220577,4140896.1722198683,0.007003016956956188,-0.004509815956866059,17,0.2630359660598711,0.6252599576820078
2023-05-19,6979542.795286534,4218620.870371488,0.0022625882929906264,0.01877001859477989,17,0.25248896643980323,0.6041366031612219
2023-05-26,7086924.488453808,4249380.177783151,0.015385204492161101,0.007291318266520186,18,0.2636183480865356,0.6766446942731477
2023-06-02,7219002.454140236,4267171.930956171,0.018636852403551375,0.004186905484719672,19,0.22851440584202498,0.7054040667342975
2023-06-09,7402808.073965541,4348887.679479685,0.02546135993067697,0.01914986080844483,19,0.16652409061889395,0.7166758561429685
2023-06-16,7345017.621703689,4303292.9525038125,-0.007806558225532249,-0.01048422730966636,20,0.1531798831260618,0.7855393437292816
2023-06-23,7624586.073068865,4415687.381158748,0.038062325478850245,0.026118237799622745,19,0.1958855600433439,0.7128996231195844
2023-06-30,7713620.408551556,4451942.78150679,0.01167726806799041,0.008210590383445071,20,0.15449391876104968,0.7847363647246096
2023-07-07,7952651.154245485,4505842.11834741,0.030988139554926866,0.012106924883337644,20,0.15169196180751876,0.780647991185674
2023-07-14,8187493.704399973,4543159.1112186145,0.029530095762985927,0.008281913101050087,20,0.1599273262340175,0.7935739408092773
2023-07-21,8319666.549812227,4554997.883533894,0.016143260707635484,0.0026058458498725567,20,0.15517375884797602,0.7875619979514638
2023-07-28,8335432.974492952,4539477.132087642,0.0018950789176859673,-0.0034074113409270357,20,0.14348092704033633,0.7684994416750112
2023-08-04,8606958.337303782,4531293.463143256,0.03257483608130705,-0.0018027778764517777,19,0.1540409045240999,0.7350516283823336
2023-08-11,8676613.82863481,4503759.246941203,0.008092927675637811,-0.00607645839449833,19,0.16157528383188346,0.7086089899988065
2023-08-18,8905777.69855373,4520731.289431779,0.026411671009562144,0.003768416906854588,19,0.15933063412518977,0.6783683111030007
2023-08-25,9074407.702772262,4588915.092754967,0.018934899334610282,0.015082472051055618,19,0.16709739918531874,0.682976799080107
2023-09-01,9292931.541679885,4699885.106125658,0.02408133357738204,0.0241821892817089,19,0.1705473902360074,0.7276765323326961
2023-09-08,9145961.297264183,4747818.024228497,-0.015815272474194335,0.010198742526783322,20,0.11552630060718183,0.7931021241334031
2023-09-15,9055473.813295254,4638971.195904134,-0.009893709477646177,-0.022925652956560127,20,0.13114860607955992,0.7970755677753808
2023-09-22,9383435.152140474,4647517.687609602,0.036216916486877304,0.0018423248053391905,19,0.16572620707937724,0.693438117625601
2023-09-29,9375296.133749159,4647786.445210403,-0.0008673815355837544,5.782820397159938e-05,18,0.16131373588031483,0.6947282620245431
2023-10-06,9426811.135330435,4673788.74308789,0.0054947599357243046,0.005594555211176466,18,0.16693634124210777,0.6863280719690474
2023-10-13,9375810.338952165,4624982.362782448,-0.005410185442999465,-0.010442573036195224,18,0.16979610458745176,0.6991129830012042
2023-10-20,9210193.139886502,4505842.11834741,-0.017664307732164646,-0.025760151085930105,18,0.17382201079120718,0.6558390353155397
2023-10-27,9399282.9662164,4569134.533336021,0.020530495230443122,0.014046744942724398,16,0.23795418142670144,0.5771536640890667
2023-11-03,9613892.817528648,4637842.41398077,0.022832576919283722,0.0150373949691045,17,0.2048577054123597,0.6371765732317309
2023-11-10,10065608.063421927,4730268.152896199,0.04698567525838054,0.01992860702571786,18,0.20575713003094265,0.6858274642987777
2023-11-17,10026485.938738128,4741824.729730638,-0.0038867125003573576,0.002443112411579129,19,0.18930075302077431,0.7432498677775743
2023-11-24,10293058.773143502,4868638.00366854,0.02658686563110309,0.026743559951256657,19,0.18306998318587897,0.7354827278338282
2023-12-01,10352322.132872814,5026707.786579588,0.005757604326902497,0.032466941019632545,21,0.1627866168982508,0.8096085922118594
2023-12-08,10677793.720710075,5145377.7052132245,0.03143947644401034,0.023607880877910548,21,0.16475207363275246,0.8304719626168223
2023-12-15,10684181.640280383,5121095.455980863,0.0005982433953484974,-0.004719235520408649,21,0.15564115481449226,0.8320930232558139
2023-12-22,10865398.468424348,5221731.73960076,0.016961226815983877,0.019651319621930563,21,0.1483230450092855,0.8337307692307693
2023-12-29,11240492.586342989,5265122.654250064,0.03452189250202758,0.008309679013235094,21,0.1484512390882604,0.8340555555555556
2024-01-05,11395555.3909415,5306780.082374203,0.01379501862640006,0.007911957775667888,21,0.09606088030633098,0.8349895591647332
2024-01-12,11359683.200714342,5269369.0243427185,-0.003147910654330479,-0.007049671825621773,21,0.10478533710975457,0.8337307692307693
2024-01-19,11385554.18055155,5212016.152331807,0.002277438497191466,-0.01088420107719934,21,0.12472484348421764,0.8002952511226384
2024-01-26,11972755.585305633,5351178.8380265115,0.0515742488632764,0.026700355798483955,19,0.1986419285113885,0.7428026828805336
2024-02-02,12322645.742009874,5364804.848387117,0.029223861976575175,0.002546356751109924,21,0.09706898339636161,0.8095342860033266
2024-02-09,12605287.419250166,5419470.14439002,0.022936768869100916,0.010189615008892261,20,0.12879127897466935,0.7865223672479836
2024-02-16,12507806.30363916,5459407.523869033,-0.00773335128099793,0.007369240611160954,20,0.1359135446545292,0.798246175803521
2024-02-23,12397460.46042629,5469163.424778105,-0.008822157981513135,0.0017869889482362566,20,0.12213013493573821,0.7964455747614588
2024-03-01,12589565.237801107,5492007.820846181,0.015495494257717658,0.004176945227962969,20,0.12415422040787072,0.7821371324818356
2024-03-08,11770749.69872405,5328173.187397954,-0.06503922284929281,-0.029831463973222117,20,0.18050612242349628,0.7673049013547888
2024-03-15,11748808.732989827,5373700.7249736255,-0.001864024492560677,0.00854468050763657,17,0.28550108551632636,0.6390705047458937
2024-03-22,11867826.695427565,5443725.517862299,0.010130215338644825,0.013031018374961345,18,0.24807676092027042,0.676829435587767
2024-03-29,12161210.469564153,5567340.576350671,0.02472093515231581,0.02270780517547366,19,0.19109814984898632,0.7110932093011144
2024-04-05,12174654.2144692,5575510.807415019,0.0011054610837212852,0.0014675285178444852,20,0.1808392010829959,0.77718498112719
2024-04-12,12050641.062533341,5478677.443846456,-0.010186174469618444,-0.017367621893904617,20,0.1403723037457837,0.7545155243272944
2024-04-19,12376706.001836395,5600733.708250183,0.027057891576973796,0.022278417675568374,18,0.17105437894801578,0.682658064798403
2024-04-26,12641357.260782039,5633038.371866451,0.021383012483804316,0.005767934220597182,19,0.1400244340973399,0.7485958917054869
2024-05-03,12106079.963033384,5501226.20655365,-0.042343340727286856,-0.023399834443010525,19,0.12336408851968872,0.7453593423279178
2024-05-10,12802673.082798148,5661257.919950545,0.057540766448912505,0.029090189602864802,17,0.20899928624463715,0.6452327507676765
2024-05-17,13064515.661611006,5773921.106206281,0.02045218034698339,0.019900733697135742,19,0.15384261460944093,0.7452911836074307
2024-05-24,12864921.394162307,5671672.27698158,-0.01527758645008104,-0.01770873334497003,20,0.13853333008875135,0.7933863257568642
2024-05-31,12725132.86058837,5849280.737470853,-0.010865867679328935,0.03131500760544559,19,0.15797254617385614,0.7047092256071726
2024-06-07,13690963.24693099,5970261.971471376,0.07589943436535262,0.02068309582501482,21,0.10030670344918813,0.8050640858226435
2024-06-14,13680330.754453214,5976147.762928916,-0.0007766066043717541,0.000985851456044129,21,0.10524663322423544,0.8337083333333333
2024-06-21,13839216.431565935,6063090.846788006,0.01161416927445264,0.014548349088423285,21,0.11539481219789849,0.8141505661417154
2024-06-28,14265978.061017225,6178105.66205075,0.030837123731795046,0.018969667149829172,21,0.11119165161212197,0.8325705653040624
2024-07-05,13959887.991054302,6207077.731417087,-0.02145594705485594,0.004689474565690688,21,0.12422866270373856,0.8362339449541284
2024-07-12,13156485.481142273,6142078.7056633895,-0.05755078482197423,-0.010471759589010032,21,0.12876305172498648,0.8319722222222221
2024-07-19,13586104.724503161,6259915.475734543,0.03265455991090322,0.019185161199986034,20,0.13623465086162656,0.7649755223880405
