TYPE,REASON,TICKER,NAME,ENTRY_DATE,EXIT_DATE,ENTRY_PRICE,EXIT_PRICE,SHARES,NET_PNL,REGIME
BUY,"NEW BUY (rank=1, cutoff=57)",MOHEALTH,MOHEALTH,2024-09-02,,43.48,,14690.6979,,RISK-ON
SELL,Rank 74 > 57,AUTOIETF,AUTOIETF,2023-06-26,2024-09-09,148.6,260.7,2433.0875,272729.11,RISK-ON
SELL,Rank 61 > 57,MAKEINDIA,MAKEINDIA,2024-04-29,2024-09-09,131.0,150.63,4216.1111,82742.26,RISK-ON
SELL,Rank 88 > 57,AUTOBEES,AUTOBEES,2024-06-24,2024-09-09,257.7,260.12,2376.0461,5730.03,RISK-ON
BUY,"NEW BUY (rank=2, cutoff=57)",NIFTYQLITY,NIFTYQLITY,2024-09-09,,23.32,,27116.5625,,RISK-ON
BUY,"NEW BUY (rank=6, cutoff=57)",PHARMABEES,PHARMABEES,2024-09-09,,23.51,,26897.4155,,RISK-ON
BUY,"NEW BUY (rank=8, cutoff=57)",TNIDETF,TNIDETF,2024-09-09,,96.38,,6561.094,,RISK-ON
SELL,TSL 5.0% >= 5%,CONSUMBEES,CONSUMBEES,2024-07-29,2024-10-07,129.57,135.3,4895.2328,28029.68,RISK-OFF
BUY,"NEW BUY (rank=6, cutoff=57)",MAHKTECH,MAHKTECH,2024-10-14,,19.79,,32526.4955,,RISK-ON
SELL,TSL 7.9% >= 5%,NIFTYQLITY,NIFTYQLITY,2024-09-09,2024-10-28,23.32,22.11,27116.5625,-32831.04,RISK-OFF
SELL,TSL 6.2% >= 5%,TNIDETF,TNIDETF,2024-09-09,2024-10-28,96.38,94.3,6561.094,-13667.08,RISK-OFF
SELL,TSL 5.7% >= 5%,MAHKTECH,MAHKTECH,2024-10-14,2024-10-28,19.79,19.4,32526.4955,-12705.33,RISK-OFF
SELL,TSL 7.4% >= 5%,PHARMABEES,PHARMABEES,2024-09-09,2024-11-18,23.51,21.94,26897.4155,-42248.94,RISK-OFF
BUY,"NEW BUY (rank=1, cutoff=57)",LTGILTBEES,LTGILTBEES,2024-12-09,,27.19,,22670.9397,,RISK-ON
BUY,"NEW BUY (rank=2, cutoff=57)",ITIETF,ITIETF,2024-12-09,,48.03,,12834.1214,,RISK-ON
BUY,"NEW BUY (rank=4, cutoff=57)",MAHKTECH,MAHKTECH,2024-12-09,,19.05,,32358.1549,,RISK-ON
BUY,"NEW BUY (rank=7, cutoff=57)",TNIDETF,TNIDETF,2024-12-09,,101.77,,6057.0193,,RISK-ON
SELL,TSL 9.3% >= 5%,MAHKTECH,MAHKTECH,2024-12-09,2025-01-13,19.05,17.14,32358.1549,-61824.08,RISK-OFF
SELL,TSL 6.7% >= 5%,TNIDETF,TNIDETF,2024-12-09,2025-01-13,101.77,93.24,6057.0193,-51686.37,RISK-OFF
SELL,TSL 5.9% >= 5%,MOHEALTH,MOHEALTH,2024-09-02,2025-01-20,43.48,43.44,14690.6979,-607.63,RISK-OFF
SELL,TSL 8.3% >= 5%,ITIETF,ITIETF,2024-12-09,2025-01-20,48.03,45.59,12834.1214,-31335.26,RISK-OFF
BUY,"NEW BUY (rank=1, cutoff=55)",GOLDBETA,GOLDBETA,2025-03-24,,73.9,,7956.0538,,RISK-ON
BUY,"NEW BUY (rank=17, cutoff=55)",MAHKTECH,MAHKTECH,2025-03-24,,24.02,,24477.6175,,RISK-ON
BUY,"NEW BUY (rank=19, cutoff=55)",HNGSNGBEES,HNGSNGBEES,2025-03-24,,409.21,,1436.7986,,RISK-ON
BUY,"NEW BUY (rank=20, cutoff=55)",LICNETFGSC,LICNETFGSC,2025-03-24,,27.44,,21426.8357,,RISK-ON
SELL,TSL 10.2% >= 5%,MAHKTECH,MAHKTECH,2025-03-24,2025-04-07,24.02,18.66,24477.6175,-131220.03,RISK-OFF
SELL,TSL 9.4% >= 5%,HNGSNGBEES,HNGSNGBEES,2025-03-24,2025-04-07,409.21,348.05,1436.7986,-87894.6,RISK-OFF
BUY,"NEW BUY (rank=22, cutoff=53)",BFSI,BFSI,2025-04-21,,27.06,,20810.1324,,RISK-ON
BUY,"NEW BUY (rank=24, cutoff=53)",PVTBANIETF,PVTBANIETF,2025-04-21,,27.75,,20292.6912,,RISK-ON
SELL,Rank 67 > 57,BFSI,BFSI,2025-04-21,2025-06-16,27.06,27.29,20810.1324,4766.33,RISK-ON
BUY,"NEW BUY (rank=1, cutoff=57)",MODEFENCE,MODEFENCE,2025-06-16,,96.91,,5881.4102,,RISK-ON
SELL,Rank 59 > 57,GOLDBETA,GOLDBETA,2025-03-24,2025-07-07,73.9,81.65,7956.0538,61639.42,RISK-ON
SELL,Rank 171 > 57,LICNETFGSC,LICNETFGSC,2025-03-24,2025-07-07,27.44,28.42,21426.8357,20978.3,RISK-ON
SELL,Rank 62 > 57,PVTBANIETF,PVTBANIETF,2025-04-21,2025-07-07,27.75,28.16,20292.6912,8300.0,RISK-ON
BUY,"NEW BUY (rank=2, cutoff=57)",GROWWDEFNC,GROWWDEFNC,2025-07-07,,88.66,,6410.9684,,RISK-ON
BUY,"NEW BUY (rank=3, cutoff=57)",BBNPNBETF,BBNPNBETF,2025-07-07,,57.06,,9961.382,,RISK-ON
BUY,"NEW BUY (rank=4, cutoff=57)",MOCAPITAL,MOCAPITAL,2025-07-07,,46.4,,12249.9236,,RISK-ON
SELL,Rank 58 > 57,LTGILTBEES,LTGILTBEES,2024-12-09,2025-07-14,27.19,28.89,22670.9397,38520.6,RISK-ON
BUY,"NEW BUY (rank=3, cutoff=57)",TATSILV,TATSILV,2025-07-14,,11.18,,49597.4522,,RISK-ON
SELL,TSL 8.4% >= 5%,MODEFENCE,MODEFENCE,2025-06-16,2025-07-21,96.91,90.4,5881.4102,-38307.98,RISK-ON
SELL,TSL 7.7% >= 5%,GROWWDEFNC,GROWWDEFNC,2025-07-07,2025-07-21,88.66,81.87,6410.9684,-43550.48,RISK-ON
SELL,Rank 99 > 57,BBNPNBETF,BBNPNBETF,2025-07-07,2025-07-21,57.06,56.94,9961.382,-1215.37,RISK-ON
BUY,"NEW BUY (rank=13, cutoff=57)",GROWWDEFNC,GROWWDEFNC,2025-07-21,,81.87,,6735.3733,,RISK-ON
BUY,"NEW BUY (rank=14, cutoff=57)",MODEFENCE,MODEFENCE,2025-07-21,,90.4,,6099.8342,,RISK-ON
BUY,"NEW BUY (rank=16, cutoff=57)",MOSMALL250,MOSMALL250,2025-07-21,,17.92,,30771.4852,,RISK-ON
SELL,TSL 6.8% >= 5%,MOCAPITAL,MOCAPITAL,2025-07-07,2025-08-04,46.4,44.55,12249.9236,-22682.36,RISK-OFF
SELL,TSL 6.9% >= 5%,GROWWDEFNC,GROWWDEFNC,2025-07-21,2025-08-04,81.87,78.09,6735.3733,-25479.71,RISK-OFF
SELL,TSL 7.4% >= 5%,MODEFENCE,MODEFENCE,2025-07-21,2025-08-04,90.4,85.8,6099.8342,-28079.24,RISK-OFF
SELL,TSL 5.5% >= 5%,MOSMALL250,MOSMALL250,2025-07-21,2025-08-04,17.92,17.04,30771.4852,-27098.91,RISK-OFF
BUY,"NEW BUY (rank=1, cutoff=57)",CONSUMBEES,CONSUMBEES,2025-08-25,,135.9,,3919.6184,,RISK-ON
BUY,"NEW BUY (rank=11, cutoff=57)",ECAPINSURE,ECAPINSURE,2025-08-25,,23.53,,22638.1699,,RISK-ON
BUY,"NEW BUY (rank=19, cutoff=57)",AUTOIETF,AUTOIETF,2025-08-25,,261.0,,2040.9047,,RISK-ON
BUY,"NEW BUY (rank=21, cutoff=57)",AUTOBEES,AUTOBEES,2025-08-25,,260.88,,2041.8435,,RISK-ON
SELL,Rank 66 > 57,ECAPINSURE,ECAPINSURE,2025-08-25,2025-09-15,23.53,22.99,22638.1699,-12244.61,RISK-ON
BUY,"NEW BUY (rank=3, cutoff=57)",TATAGOLD,TATAGOLD,2025-09-15,,10.67,,51967.1804,,RISK-ON
SELL,TSL 14.7% >= 5%,TATSILV,TATSILV,2025-07-14,2025-10-27,11.18,14.2,49597.4522,149764.31,RISK-ON
SELL,TSL 6.9% >= 5%,TATAGOLD,TATAGOLD,2025-09-15,2025-10-27,10.67,11.77,51967.1804,57143.9,RISK-ON
BUY,"NEW BUY (rank=1, cutoff=57)",GOLDETF,GOLDETF,2025-10-27,,117.84,,4995.4044,,RISK-ON
BUY,"NEW BUY (rank=15, cutoff=57)",SILVERIETF,SILVERIETF,2025-10-27,,144.71,,4067.8492,,RISK-ON
SELL,Rank 58 > 57,CONSUMBEES,CONSUMBEES,2025-08-25,2025-11-03,135.9,137.95,3919.6184,8015.22,RISK-ON
BUY,"NEW BUY (rank=1, cutoff=57)",BANKPSU,BANKPSU,2025-11-03,,83.74,,7000.9818,,RISK-ON
SELL,TSL 5.6% >= 5%,SILVERIETF,SILVERIETF,2025-10-27,2025-11-24,144.71,153.21,4067.8492,34556.72,RISK-ON
BUY,"NEW BUY (rank=3, cutoff=56)",PSUBNKIETF,PSUBNKIETF,2025-11-24,,84.38,,7084.1274,,RISK-ON
SELL,Rank 62 > 57,AUTOIETF,AUTOIETF,2025-08-25,2025-12-08,261.0,284.0,2040.9047,46920.81,RISK-ON
SELL,Rank 63 > 57,AUTOBEES,AUTOBEES,2025-08-25,2025-12-08,260.88,283.42,2041.8435,46003.15,RISK-ON
BUY,"NEW BUY (rank=1, cutoff=57)",SILVERIETF,SILVERIETF,2025-12-08,,178.18,,3361.06,,RISK-ON
BUY,"NEW BUY (rank=25, cutoff=57)",PSUBANK,PSUBANK,2025-12-08,,81.29,,7367.126,,RISK-ON
SELL,Rank 58 > 56,PSUBNKIETF,PSUBNKIETF,2025-11-24,2025-12-29,84.38,83.62,7084.1274,-5403.94,RISK-ON
SELL,Rank 63 > 56,PSUBANK,PSUBANK,2025-12-08,2025-12-29,81.29,82.54,7367.126,9188.91,RISK-ON
BUY,"NEW BUY (rank=34, cutoff=56)",TOP15IETF,TOP15IETF,2025-12-29,,10.98,,58664.4015,,RISK-ON
BUY,"NEW BUY (rank=36, cutoff=56)",HDFCGROWTH,HDFCGROWTH,2025-12-29,,128.74,,5003.3799,,RISK-ON
SELL,Rank 61 > 56,TOP15IETF,TOP15IETF,2025-12-29,2026-01-05,10.98,11.11,58664.4015,7606.37,RISK-ON
BUY,"NEW BUY (rank=21, cutoff=56)",VAL30IETF,VAL30IETF,2026-01-05,,15.3,,43155.0494,,RISK-ON
SELL,Rank 62 > 56,HDFCGROWTH,HDFCGROWTH,2025-12-29,2026-01-26,128.74,127.12,5003.3799,-8125.48,RISK-OFF
SELL,52wk high DD 36.2% > 25% | TSL 23.5% >= 5%,SILVERIETF,SILVERIETF,2025-12-08,2026-02-09,178.18,253.73,3361.06,253908.08,RISK-ON
BUY,"NEW BUY (rank=3, cutoff=53)",METALIETF,METALIETF,2026-02-09,,12.15,,57469.6727,,RISK-ON
BUY,"NEW BUY (rank=8, cutoff=53)",MOVALUE,MOVALUE,2026-02-09,,124.02,,5630.1929,,RISK-ON
SELL,TSL 6.5% >= 5%,BANKPSU,BANKPSU,2025-11-03,2026-03-09,83.74,88.59,7000.9818,33934.76,RISK-OFF
SELL,TSL 8.5% >= 5%,VAL30IETF,VAL30IETF,2026-01-05,2026-03-16,15.3,14.91,43155.0494,-16850.47,RISK-OFF
SELL,TSL 7.8% >= 5%,METALIETF,METALIETF,2026-02-09,2026-03-16,12.15,11.34,57469.6727,-46570.43,RISK-OFF
SELL,TSL 10.9% >= 5%,MOVALUE,MOVALUE,2026-02-09,2026-03-16,124.02,112.18,5630.1929,-66681.48,RISK-OFF
SELL,TSL 8.3% >= 5%,GOLDETF,GOLDETF,2025-10-27,2026-03-23,117.84,130.75,4995.4044,64470.67,RISK-OFF
BUY,"NEW BUY (rank=1, cutoff=53)",CPSEETF,CPSEETF,2026-04-13,,103.45,,6213.5563,,RISK-ON
BUY,"NEW BUY (rank=2, cutoff=53)",METAL,METAL,2026-04-13,,12.4,,51838.097,,RISK-ON
BUY,"NEW BUY (rank=4, cutoff=53)",GROWWPOWER,GROWWPOWER,2026-04-13,,11.1,,57909.2255,,RISK-ON
BUY,"NEW BUY (rank=5, cutoff=53)",VAL30IETF,VAL30IETF,2026-04-13,,15.49,,41497.25,,RISK-ON
BUY,"NEW BUY (rank=6, cutoff=53)",MOENERGY,MOENERGY,2026-04-13,,37.31,,17228.4214,,RISK-ON
SELL,Rank 52 > 51,VAL30IETF,VAL30IETF,2026-04-13,2026-05-18,15.49,15.43,41497.25,-2509.84,RISK-ON
BUY,"NEW BUY (rank=4, cutoff=51)",MOCAPITAL,MOCAPITAL,2026-05-18,,54.93,,12194.8549,,RISK-ON
SELL,TSL 6.2% >= 5%,CPSEETF,CPSEETF,2026-04-13,2026-06-01,103.45,100.96,6213.5563,-15491.76,RISK-ON
BUY,"NEW BUY (rank=2, cutoff=52)",ENERGY,ENERGY,2026-06-01,,40.44,,16629.769,,RISK-ON
SELL,TSL 5.5% >= 5%,GROWWPOWER,GROWWPOWER,2026-04-13,2026-06-15,11.1,11.95,57909.2255,49202.84,RISK-ON
BUY,"NEW BUY (rank=1, cutoff=51)",GROWWPOWER,GROWWPOWER,2026-06-15,,11.95,,55582.9523,,RISK-ON
SELL,Rank 57 > 51 | TSL 7.2% >= 5%,METAL,METAL,2026-04-13,2026-06-29,12.4,12.65,51838.097,12939.52,RISK-ON
BUY,"NEW BUY (rank=1, cutoff=51)",GROWWDEFNC,GROWWDEFNC,2026-06-29,,94.15,,7028.8336,,RISK-ON
SELL,TSL 5.1% >= 5%,GROWWPOWER,GROWWPOWER,2026-06-15,2026-07-06,11.95,11.9,55582.9523,-2799.15,RISK-ON
BUY,"NEW BUY (rank=1, cutoff=51)",MOHEALTH,MOHEALTH,2026-07-06,,50.7,,13020.8938,,RISK-ON
SELL,Rank 130 > 51,MOENERGY,MOENERGY,2026-04-13,2026-07-27,37.31,38.95,17228.4214,28234.61,RISK-OFF
SELL,Rank 75 > 51 | TSL 5.3% >= 5%,MOCAPITAL,MOCAPITAL,2026-05-18,2026-07-27,54.93,53.14,12194.8549,-21848.79,RISK-OFF
SELL,Rank 133 > 51,ENERGY,ENERGY,2026-06-01,2026-07-27,40.44,39.02,16629.769,-23634.27,RISK-OFF
BUY,"NEW BUY (rank=1, cutoff=53)",PHARMABEES,PHARMABEES,2026-08-03,,27.23,,23866.3893,,RISK-ON
BUY,"NEW BUY (rank=6, cutoff=53)",SML100CASE,SML100CASE,2026-08-03,,11.15,,58285.3616,,RISK-ON
BUY,"NEW BUY (rank=7, cutoff=53)",GILT5YBEES,GILT5YBEES,2026-08-03,,66.18,,9819.9121,,RISK-ON
SELL,Rank 67 > 53,GILT5YBEES,GILT5YBEES,2026-08-03,2026-08-31,66.18,66.05,9819.9121,-1296.59,RISK-ON
BUY,"NEW BUY (rank=2, cutoff=53)",INTERNET,INTERNET,2026-08-31,,14.63,,45078.0843,,RISK-ON
