TYPE,REASON,TICKER,NAME,ENTRY_DATE,EXIT_DATE,ENTRY_PRICE,EXIT_PRICE,SHARES,NET_PNL,REGIME
SELL,Regime slot reduction / sector cap / rank cut,CPSEETF,CPSEETF,2022-03-21,2022-03-28,33.23,34.01,6676.8974,5187.98,BEAR
BUY,NEW BUY (rank=2),ICICIB22,ICICIB22,2022-04-04,,50.33,,4449.5995,,PARTIAL
BUY,NEW BUY (rank=3),SBIETFIT,SBIETFIT,2022-04-04,,373.56,,599.4976,,PARTIAL
BUY,NEW BUY (rank=1),CPSEETF,CPSEETF,2022-04-04,,34.91,,6415.0198,,PARTIAL
BUY,NEW BUY (rank=4),PSUBANK,PSUBANK,2022-04-11,,28.61,,7867.8169,,BULL
BUY,NEW BUY (rank=3),PSUBNKBEES,PSUBNKBEES,2022-04-11,,31.96,,7043.1239,,BULL
SELL,TSL 9.9% >= 5%,SBIETFIT,SBIETFIT,2022-04-04,2022-04-18,373.56,336.53,599.4976,-22219.4,BULL
BUY,NEW BUY (rank=3),HDFCGOLD,HDFCGOLD,2022-04-18,,47.35,,4654.248,,BULL
SELL,TSL 6.4% >= 5%,PSUBNKBEES,PSUBNKBEES,2022-04-11,2022-04-25,31.96,29.9,7043.1239,-14528.84,BULL
BUY,NEW BUY (rank=9),SNXT50BETA,SNXT50BETA,2022-04-25,,51.72,,4131.6938,,BULL
SELL,Regime slot reduction / sector cap / rank cut,ICICIB22,ICICIB22,2022-04-04,2022-05-02,50.33,49.23,4449.5995,-4914.56,BEAR
SELL,Rank 48 > 40 | TSL 5.8% >= 5%,PSUBANK,PSUBANK,2022-04-11,2022-05-02,28.61,26.94,7867.8169,-13159.25,BEAR
SELL,Regime slot reduction / sector cap / rank cut,HDFCGOLD,HDFCGOLD,2022-04-18,2022-05-02,47.35,45.33,4654.248,-9421.58,BEAR
SELL,Regime slot reduction / sector cap / rank cut,CPSEETF,CPSEETF,2022-04-04,2022-05-02,34.91,35.6,6415.0198,4406.36,BEAR
SELL,Regime slot reduction / sector cap / rank cut,SNXT50BETA,SNXT50BETA,2022-04-25,2022-05-02,51.72,52.05,4131.6938,1343.46,BEAR
BUY,NEW BUY (rank=2),CONSUMBEES,CONSUMBEES,2022-07-25,,80.86,,2633.4718,,PARTIAL
BUY,NEW BUY (rank=1),FMCGIETF,FMCGIETF,2022-07-25,,43.26,,4922.3887,,PARTIAL
BUY,NEW BUY (rank=4),ICICIB22,ICICIB22,2022-07-25,,49.49,,4302.7386,,PARTIAL
BUY,NEW BUY (rank=7),AUTOBEES,AUTOBEES,2022-08-15,,130.68,,1657.246,,BULL
BUY,NEW BUY (rank=1),CPSEETF,CPSEETF,2022-08-15,,35.74,,6059.5664,,BULL
SELL,TSL 8.3% >= 5%,CPSEETF,CPSEETF,2022-08-15,2022-09-26,35.74,34.55,6059.5664,-7230.88,BULL
BUY,NEW BUY (rank=5),AUTOIETF,AUTOIETF,2022-09-26,,127.13,,1700.1286,,BULL
SELL,TSL 6.4% >= 5%,ICICIB22,ICICIB22,2022-07-25,2022-10-03,49.49,50.95,4302.7386,6262.0,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,AUTOIETF,AUTOIETF,2022-09-26,2022-10-03,127.13,125.39,1700.1286,-2978.22,PARTIAL
BUY,NEW BUY (rank=7),PSUBNKBEES,PSUBNKBEES,2022-10-10,,33.17,,6461.0209,,BULL
BUY,NEW BUY (rank=3),AUTOIETF,AUTOIETF,2022-10-10,,128.06,,1673.5285,,BULL
SELL,TSL 5.1% >= 5%,AUTOBEES,AUTOBEES,2022-08-15,2022-10-17,130.68,126.85,1657.246,-6367.25,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,PSUBNKBEES,PSUBNKBEES,2022-10-10,2022-10-17,33.17,33.77,6461.0209,3856.61,PARTIAL
BUY,NEW BUY (rank=2),ICICIB22,ICICIB22,2022-10-24,,54.86,,3948.3223,,BULL
BUY,NEW BUY (rank=4),PSUBNKBEES,PSUBNKBEES,2022-10-24,,37.18,,5825.8462,,BULL
SELL,Rank 59 > 40,AUTOIETF,AUTOIETF,2022-10-10,2022-12-05,128.06,131.52,1673.5285,5770.41,BULL
BUY,NEW BUY (rank=2),PSUBANK,PSUBANK,2022-12-05,,41.18,,5603.8059,,BULL
SELL,Regime slot reduction / sector cap / rank cut,ICICIB22,ICICIB22,2022-10-24,2022-12-26,54.86,56.65,3948.3223,7047.5,BEAR
SELL,Regime slot reduction / sector cap / rank cut,PSUBNKBEES,PSUBNKBEES,2022-10-24,2022-12-26,37.18,46.44,5825.8462,53927.34,BEAR
SELL,Regime slot reduction / sector cap / rank cut,PSUBANK,PSUBANK,2022-12-05,2022-12-26,41.18,41.34,5603.8059,876.61,BEAR
SELL,Regime slot reduction / sector cap / rank cut,FMCGIETF,FMCGIETF,2022-07-25,2022-12-26,43.26,45.79,4922.3887,12433.64,BEAR
SELL,TSL 5.7% >= 5%,CONSUMBEES,CONSUMBEES,2022-07-25,2022-12-26,80.86,82.48,2633.4718,4246.22,BEAR
BUY,NEW BUY (rank=3),ICICIB22,ICICIB22,2023-01-02,,57.68,,3963.8227,,PARTIAL
BUY,NEW BUY (rank=2),PSUBANK,PSUBANK,2023-01-02,,43.27,,5283.8755,,PARTIAL
BUY,NEW BUY (rank=1),PSUBNKBEES,PSUBNKBEES,2023-01-02,,48.24,,4739.4962,,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,ICICIB22,ICICIB22,2023-01-02,2023-01-09,57.68,57.83,3963.8227,574.57,BEAR
SELL,Regime slot reduction / sector cap / rank cut,PSUBANK,PSUBANK,2023-01-02,2023-01-09,43.27,43.07,5283.8755,-1076.78,BEAR
SELL,Regime slot reduction / sector cap / rank cut,PSUBNKBEES,PSUBNKBEES,2023-01-02,2023-01-09,48.24,47.89,4739.4962,-1678.82,BEAR
BUY,NEW BUY (rank=3),ICICIB22,ICICIB22,2023-01-16,,57.45,,3973.4149,,PARTIAL
BUY,NEW BUY (rank=2),PSUBANK,PSUBANK,2023-01-16,,43.13,,5292.666,,PARTIAL
BUY,NEW BUY (rank=1),PSUBNKBEES,PSUBNKBEES,2023-01-16,,48.19,,4736.9306,,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,ICICIB22,ICICIB22,2023-01-16,2023-01-30,57.45,56.4,3973.4149,-4192.09,BEAR
SELL,TSL 11.9% >= 5%,PSUBANK,PSUBANK,2023-01-16,2023-01-30,43.13,38.0,5292.666,-27171.38,BEAR
SELL,TSL 11.6% >= 5%,PSUBNKBEES,PSUBNKBEES,2023-01-16,2023-01-30,48.19,42.59,4736.9306,-26546.81,BEAR
BUY,NEW BUY (rank=14),ICICIB22,ICICIB22,2023-04-17,,60.4,,3599.054,,PARTIAL
BUY,NEW BUY (rank=1),HDFCGOLD,HDFCGOLD,2023-04-17,,53.08,,4095.3817,,PARTIAL
BUY,NEW BUY (rank=8),HDFCSILVER,HDFCSILVER,2023-04-17,,74.51,,2917.4992,,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,ICICIB22,ICICIB22,2023-04-17,2023-04-24,60.4,60.9,3599.054,1779.53,BEAR
SELL,Regime slot reduction / sector cap / rank cut,HDFCGOLD,HDFCGOLD,2023-04-17,2023-04-24,53.08,52.61,4095.3817,-1944.83,BEAR
SELL,Regime slot reduction / sector cap / rank cut,HDFCSILVER,HDFCSILVER,2023-04-17,2023-04-24,74.51,73.52,2917.4992,-2908.32,BEAR
BUY,NEW BUY (rank=2),ICICIB22,ICICIB22,2023-05-01,,62.36,,3477.2189,,PARTIAL
BUY,NEW BUY (rank=1),HDFCGOLD,HDFCGOLD,2023-05-01,,52.67,,4116.9426,,PARTIAL
BUY,NEW BUY (rank=3),FMCGIETF,FMCGIETF,2023-05-01,,49.02,,4423.4877,,PARTIAL
BUY,NEW BUY (rank=12),CPSEETF,CPSEETF,2023-05-15,,42.63,,5161.1198,,BULL
BUY,NEW BUY (rank=11),HDFCSILVER,HDFCSILVER,2023-05-15,,71.95,,3057.9366,,BULL
SELL,Rank 41 > 40,HDFCGOLD,HDFCGOLD,2023-05-01,2023-06-19,52.67,51.83,4116.9426,-3478.23,BULL
SELL,Rank 76 > 40,HDFCSILVER,HDFCSILVER,2023-05-15,2023-06-19,71.95,71.41,3057.9366,-1671.29,BULL
BUY,NEW BUY (rank=4),AUTOBEES,AUTOBEES,2023-06-19,,148.15,,1507.3815,,BULL
BUY,NEW BUY (rank=5),AUTOIETF,AUTOIETF,2023-06-19,,148.13,,1507.585,,BULL
SELL,Rank 59 > 40,FMCGIETF,FMCGIETF,2023-05-01,2023-09-18,49.02,53.85,4423.4877,21345.45,BULL
BUY,NEW BUY (rank=2),MOM100,MOM100,2023-09-18,,43.25,,5818.2452,,BULL
SELL,Regime slot reduction / sector cap / rank cut,ICICIB22,ICICIB22,2023-05-01,2023-10-30,62.36,73.82,3477.2189,39828.93,BEAR
SELL,Regime slot reduction / sector cap / rank cut,AUTOBEES,AUTOBEES,2023-06-19,2023-10-30,148.15,163.03,1507.3815,22409.84,BEAR
SELL,Regime slot reduction / sector cap / rank cut,MOM100,MOM100,2023-09-18,2023-10-30,43.25,41.35,5818.2452,-11074.67,BEAR
SELL,Regime slot reduction / sector cap / rank cut,AUTOIETF,AUTOIETF,2023-06-19,2023-10-30,148.13,162.98,1507.585,22367.64,BEAR
SELL,Regime slot reduction / sector cap / rank cut,CPSEETF,CPSEETF,2023-05-15,2023-10-30,42.63,53.04,5161.1198,53707.26,BEAR
BUY,NEW BUY (rank=1),ICICIB22,ICICIB22,2023-11-06,,75.64,,3246.7086,,PARTIAL
BUY,NEW BUY (rank=2),CPSEETF,CPSEETF,2023-11-06,,54.35,,4518.5104,,PARTIAL
BUY,NEW BUY (rank=3),MID150BEES,MID150BEES,2023-11-06,,153.27,,1602.2773,,PARTIAL
BUY,NEW BUY (rank=6),HDFCSML250,HDFCSML250,2023-11-13,,126.15,,1982.5529,,BULL
BUY,NEW BUY (rank=8),PHARMABEES,PHARMABEES,2023-11-13,,15.73,,15899.4946,,BULL
SELL,TSL 7.3% >= 5%,ICICIB22,ICICIB22,2023-11-06,2024-03-18,75.64,97.22,3246.7086,70043.97,BULL
SELL,Rank 44 > 40 | TSL 8.6% >= 5%,HDFCSML250,HDFCSML250,2023-11-13,2024-03-18,126.15,139.67,1982.5529,26784.12,BULL
SELL,TSL 8.8% >= 5%,CPSEETF,CPSEETF,2023-11-06,2024-03-18,54.35,76.54,4518.5104,100245.75,BULL
BUY,NEW BUY (rank=2),AUTOBEES,AUTOBEES,2024-03-18,,207.61,,1461.4203,,BULL
BUY,NEW BUY (rank=1),ALPL30IETF,ALPL30IETF,2024-03-18,,26.29,,11540.7178,,BULL
BUY,NEW BUY (rank=3),INFRABEES,INFRABEES,2024-03-18,,832.32,,364.5298,,BULL
SELL,Rank 48 > 40,MID150BEES,MID150BEES,2023-11-06,2024-04-15,153.27,187.6,1602.2773,54986.18,BULL
BUY,NEW BUY (rank=1),NEXT50BETA,NEXT50BETA,2024-04-15,,65.87,,4747.3043,,BULL
SELL,Rank 48 > 40,PHARMABEES,PHARMABEES,2023-11-13,2024-04-22,15.73,19.0,15899.4946,51971.35,BULL
SELL,Rank 47 > 40,INFRABEES,INFRABEES,2024-03-18,2024-04-22,832.32,870.9,364.5298,14043.56,BULL
BUY,NEW BUY (rank=1),TATAGOLD,TATAGOLD,2024-04-22,,7.24,,43480.7095,,BULL
BUY,NEW BUY (rank=7),MAKEINDIA,MAKEINDIA,2024-04-22,,127.53,,2468.4414,,BULL
SELL,Rank 85 > 40,TATAGOLD,TATAGOLD,2024-04-22,2024-06-17,7.24,7.09,43480.7095,-6542.11,BULL
BUY,NEW BUY (rank=1),AUTOIETF,AUTOIETF,2024-06-17,,261.3,,1338.4574,,BULL
SELL,Rank 54 > 40,AUTOBEES,AUTOBEES,2024-03-18,2024-09-09,207.61,260.12,1461.4203,76719.18,BULL
SELL,Rank 42 > 40,MAKEINDIA,MAKEINDIA,2024-04-22,2024-09-09,127.53,150.63,2468.4414,57001.0,BULL
SELL,Rank 44 > 40,AUTOIETF,AUTOIETF,2024-06-17,2024-09-09,261.3,260.7,1338.4574,-823.07,BULL
BUY,NEW BUY (rank=2),LOWVOL1,LOWVOL1,2024-09-09,,21.81,,16388.5132,,BULL
BUY,NEW BUY (rank=1),MOHEALTH,MOHEALTH,2024-09-09,,43.86,,8149.418,,BULL
BUY,NEW BUY (rank=3),NIFTYQLITY,NIFTYQLITY,2024-09-09,,23.32,,15327.3359,,BULL
SELL,Rank 44 > 40,NEXT50BETA,NEXT50BETA,2024-04-15,2024-09-16,65.87,80.27,4747.3043,68341.18,BULL
BUY,NEW BUY (rank=3),CONSUMBEES,CONSUMBEES,2024-09-16,,137.56,,2643.5439,,BULL
SELL,TSL 5.9% >= 5%,CONSUMBEES,CONSUMBEES,2024-09-16,2024-10-07,137.56,135.3,2643.5439,-5994.41,PARTIAL
SELL,TSL 5.5% >= 5%,LOWVOL1,LOWVOL1,2024-09-09,2024-10-07,21.81,21.23,16388.5132,-9525.34,PARTIAL
BUY,NEW BUY (rank=6),CONSUMBEES,CONSUMBEES,2024-10-14,,137.4,,2608.9112,,BULL
BUY,NEW BUY (rank=4),PHARMABEES,PHARMABEES,2024-10-14,,24.18,,14824.8301,,BULL
SELL,Regime slot reduction / sector cap / rank cut,CONSUMBEES,CONSUMBEES,2024-10-14,2024-10-21,137.4,132.69,2608.9112,-12307.97,PARTIAL
SELL,TSL 6.7% >= 5%,ALPL30IETF,ALPL30IETF,2024-03-18,2024-10-21,26.29,30.29,11540.7178,46142.87,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,PHARMABEES,PHARMABEES,2024-10-14,2024-10-28,24.18,23.33,14824.8301,-12621.11,BEAR
SELL,Regime slot reduction / sector cap / rank cut,MOHEALTH,MOHEALTH,2024-09-09,2024-10-28,43.86,43.69,8149.418,-1405.4,BEAR
SELL,TSL 8.0% >= 5%,NIFTYQLITY,NIFTYQLITY,2024-09-09,2024-10-28,23.32,22.11,15327.3359,-18566.08,BEAR
BUY,NEW BUY (rank=2),TNIDETF,TNIDETF,2024-12-09,,101.77,,3398.278,,BULL
BUY,NEW BUY (rank=4),LTGILTBEES,LTGILTBEES,2024-12-09,,27.19,,12719.4833,,BULL
BUY,NEW BUY (rank=3),ITADD,ITADD,2024-12-09,,45.74,,7561.0571,,BULL
BUY,NEW BUY (rank=1),MOHEALTH,MOHEALTH,2024-12-09,,44.67,,7742.1704,,BULL
BUY,NEW BUY (rank=8),SBISILVER,SBISILVER,2024-12-09,,90.69,,3813.4607,,BULL
SELL,Regime slot reduction / sector cap / rank cut,TNIDETF,TNIDETF,2024-12-09,2024-12-23,101.77,99.48,3398.278,-7802.06,BEAR
SELL,Regime slot reduction / sector cap / rank cut,LTGILTBEES,LTGILTBEES,2024-12-09,2024-12-23,27.19,27.14,12719.4833,-655.97,BEAR
SELL,Regime slot reduction / sector cap / rank cut,ITADD,ITADD,2024-12-09,2024-12-23,45.74,44.84,7561.0571,-6824.95,BEAR
SELL,Regime slot reduction / sector cap / rank cut,MOHEALTH,MOHEALTH,2024-12-09,2024-12-23,44.67,44.51,7742.1704,-1258.75,BEAR
SELL,Regime slot reduction / sector cap / rank cut,SBISILVER,SBISILVER,2024-12-09,2024-12-23,90.69,87.22,3813.4607,-13252.71,BEAR
BUY,NEW BUY (rank=1),LTGILTBEES,LTGILTBEES,2025-04-21,,28.58,,11947.1845,,PARTIAL
BUY,NEW BUY (rank=21),LICNETFGSC,LICNETFGSC,2025-04-21,,28.1,,12151.2646,,PARTIAL
BUY,NEW BUY (rank=2),GOLDBETA,GOLDBETA,2025-04-21,,81.9,,4169.1152,,PARTIAL
BUY,NEW BUY (rank=2),MODEFENCE,MODEFENCE,2025-05-19,,90.11,,3779.0546,,BULL
BUY,NEW BUY (rank=4),GROWWDEFNC,GROWWDEFNC,2025-05-19,,82.37,,4134.1582,,BULL
SELL,Rank 107 > 40,LICNETFGSC,LICNETFGSC,2025-04-21,2025-07-07,28.1,28.42,12151.2646,3868.4,BULL
BUY,NEW BUY (rank=1),MOCAPITAL,MOCAPITAL,2025-07-07,,46.4,,7618.2027,,BULL
SELL,TSL 7.7% >= 5%,MODEFENCE,MODEFENCE,2025-05-19,2025-07-21,90.11,90.4,3779.0546,1075.93,BULL
BUY,NEW BUY (rank=1),SILVERCASE,SILVERCASE,2025-07-21,,11.6,,29722.1375,,BULL
SELL,Regime slot reduction / sector cap / rank cut,LTGILTBEES,LTGILTBEES,2025-04-21,2025-07-28,28.58,28.89,11947.1845,3683.63,PARTIAL
SELL,Rank 43 > 40 | TSL 12.7% >= 5%,GROWWDEFNC,GROWWDEFNC,2025-05-19,2025-07-28,82.37,78.12,4134.1582,-17590.17,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,SILVERCASE,SILVERCASE,2025-07-21,2025-08-11,11.6,11.64,29722.1375,1168.89,BEAR
SELL,Regime slot reduction / sector cap / rank cut,GOLDBETA,GOLDBETA,2025-04-21,2025-08-11,81.9,84.4,4169.1152,10402.79,BEAR
SELL,TSL 6.1% >= 5%,MOCAPITAL,MOCAPITAL,2025-07-07,2025-08-11,46.4,43.55,7618.2027,-21731.88,BEAR
BUY,NEW BUY (rank=7),GOLDETF,GOLDETF,2025-08-18,,97.42,,3468.6158,,PARTIAL
BUY,NEW BUY (rank=1),SILVERCASE,SILVERCASE,2025-08-18,,11.67,,28955.6599,,PARTIAL
BUY,NEW BUY (rank=31),HNGSNGBEES,HNGSNGBEES,2025-08-18,,458.06,,737.7037,,PARTIAL
SELL,Rank 44 > 40,HNGSNGBEES,HNGSNGBEES,2025-08-18,2025-08-25,458.06,463.73,737.7037,4162.78,BULL
BUY,NEW BUY (rank=15),ECAPINSURE,ECAPINSURE,2025-08-25,,23.53,,14461.4033,,BULL
BUY,NEW BUY (rank=19),CONSUMER,CONSUMER,2025-08-25,,12.21,,27868.6993,,BULL
BUY,NEW BUY (rank=37),SELECTIPO,SELECTIPO,2025-08-25,,49.78,,6835.6131,,BULL
SELL,Regime slot reduction / sector cap / rank cut,CONSUMER,CONSUMER,2025-08-25,2025-09-01,12.21,12.09,27868.6993,-3364.24,BEAR
SELL,Regime slot reduction / sector cap / rank cut,SILVERCASE,SILVERCASE,2025-08-18,2025-09-01,11.67,12.59,28955.6599,26619.21,BEAR
SELL,Rank 53 > 40,SELECTIPO,SELECTIPO,2025-08-25,2025-09-01,49.78,48.96,6835.6131,-5625.2,BEAR
SELL,Regime slot reduction / sector cap / rank cut,GOLDETF,GOLDETF,2025-08-18,2025-09-01,97.42,101.79,3468.6158,15137.85,BEAR
SELL,Rank 42 > 40,ECAPINSURE,ECAPINSURE,2025-08-25,2025-09-01,23.53,22.84,14461.4033,-9998.37,BEAR
BUY,NEW BUY (rank=12),SILVERCASE,SILVERCASE,2025-09-08,,12.73,,26976.1128,,PARTIAL
BUY,NEW BUY (rank=1),GOLDBETA,GOLDBETA,2025-09-08,,91.35,,3759.2328,,PARTIAL
BUY,NEW BUY (rank=33),AUTOIETF,AUTOIETF,2025-09-08,,280.1,,1226.0118,,PARTIAL
BUY,NEW BUY (rank=33),AUTOBEES,AUTOBEES,2025-09-15,,275.41,,1251.5358,,BULL
BUY,NEW BUY (rank=29),HNGSNGBEES,HNGSNGBEES,2025-09-15,,518.64,,664.5949,,BULL
SELL,Regime slot reduction / sector cap / rank cut,AUTOBEES,AUTOBEES,2025-09-15,2025-09-29,275.41,271.24,1251.5358,-5238.9,BEAR
SELL,Regime slot reduction / sector cap / rank cut,SILVERCASE,SILVERCASE,2025-09-08,2025-09-29,12.73,14.67,26976.1128,52313.66,BEAR
SELL,Regime slot reduction / sector cap / rank cut,AUTOIETF,AUTOIETF,2025-09-08,2025-09-29,280.1,272.2,1226.0118,-9705.49,BEAR
SELL,Regime slot reduction / sector cap / rank cut,GOLDBETA,GOLDBETA,2025-09-08,2025-09-29,91.35,97.55,3759.2328,23287.24,BEAR
SELL,Regime slot reduction / sector cap / rank cut,HNGSNGBEES,HNGSNGBEES,2025-09-15,2025-09-29,518.64,528.93,664.5949,6818.68,BEAR
BUY,NEW BUY (rank=36),AUTOBEES,AUTOBEES,2025-10-06,,275.8,,1294.4747,,BULL
BUY,NEW BUY (rank=1),SILVERCASE,SILVERCASE,2025-10-06,,15.12,,23612.1782,,BULL
BUY,NEW BUY (rank=33),MAHKTECH,MAHKTECH,2025-10-06,,34.13,,10460.4786,,BULL
BUY,NEW BUY (rank=2),GOLDETF,GOLDETF,2025-10-06,,116.24,,3071.3707,,BULL
BUY,NEW BUY (rank=26),HNGSNGBEES,HNGSNGBEES,2025-10-06,,563.54,,633.524,,BULL
SELL,TSL 13.0% >= 5%,MAHKTECH,MAHKTECH,2025-10-06,2025-10-13,34.13,29.68,10460.4786,-46569.13,BULL
BUY,NEW BUY (rank=33),AUTOIETF,AUTOIETF,2025-10-13,,274.2,,1308.1423,,BULL
SELL,TSL 13.8% >= 5%,SILVERCASE,SILVERCASE,2025-10-06,2025-10-27,15.12,14.69,23612.1782,-10173.24,BULL
SELL,TSL 8.8% >= 5%,HNGSNGBEES,HNGSNGBEES,2025-10-06,2025-10-27,563.54,514.22,633.524,-31265.41,BULL
BUY,NEW BUY (rank=17),SILVERIETF,SILVERIETF,2025-10-27,,144.71,,2370.1853,,BULL
BUY,NEW BUY (rank=16),TOP15IETF,TOP15IETF,2025-10-27,,11.0,,31180.8654,,BULL
SELL,Rank 43 > 40,AUTOBEES,AUTOBEES,2025-10-06,2025-11-03,275.8,275.68,1294.4747,-175.34,BULL
SELL,TSL 7.1% >= 5%,GOLDETF,GOLDETF,2025-10-06,2025-11-03,116.24,117.47,3071.3707,3757.79,BULL
SELL,Rank 44 > 40,AUTOIETF,AUTOIETF,2025-10-13,2025-11-03,274.2,276.0,1308.1423,2334.66,BULL
BUY,NEW BUY (rank=1),SBIBPB,SBIBPB,2025-11-03,,48.66,,7015.4874,,BULL
BUY,NEW BUY (rank=11),PSUBNKIETF,PSUBNKIETF,2025-11-03,,84.51,,4039.4464,,BULL
BUY,NEW BUY (rank=2),GOLDBETA,GOLDBETA,2025-11-03,,101.65,,3358.3238,,BULL
SELL,Rank 41 > 40,TOP15IETF,TOP15IETF,2025-10-27,2025-11-17,11.0,10.95,31180.8654,-1579.04,BULL
BUY,NEW BUY (rank=31),HNGSNGBEES,HNGSNGBEES,2025-11-17,,525.9,,663.5656,,BULL
SELL,Rank 45 > 40 | TSL 5.2% >= 5%,HNGSNGBEES,HNGSNGBEES,2025-11-17,2025-11-24,525.9,498.57,663.5656,-18155.25,BULL
BUY,NEW BUY (rank=18),TOP15IETF,TOP15IETF,2025-11-24,,11.01,,31052.6386,,BULL
SELL,Rank 46 > 40,TOP15IETF,TOP15IETF,2025-11-24,2025-12-15,11.01,11.08,31052.6386,2153.68,BULL
BUY,NEW BUY (rank=32),IDFNIFTYET,IDFNIFTYET,2025-12-15,,322.87,,1132.6674,,BULL
SELL,Rank 142 > 40 | TSL 11.3% >= 5%,IDFNIFTYET,IDFNIFTYET,2025-12-15,2025-12-22,322.87,286.54,1132.6674,-41169.81,BULL
BUY,NEW BUY (rank=43),PSUBANK,PSUBANK,2025-12-22,,83.42,,4396.9753,,BULL
SELL,Rank 49 > 40,SBIBPB,SBIBPB,2025-11-03,2025-12-29,48.66,48.11,7015.4874,-3878.52,BULL
SELL,Rank 53 > 40,PSUBANK,PSUBANK,2025-12-22,2025-12-29,83.42,82.54,4396.9753,-3889.34,BULL
SELL,Rank 52 > 40,PSUBNKIETF,PSUBNKIETF,2025-11-03,2025-12-29,84.51,83.62,4039.4464,-3615.11,BULL
BUY,NEW BUY (rank=46),HDFCPSUBK,HDFCPSUBK,2025-12-29,,83.32,,4491.782,,BULL
BUY,NEW BUY (rank=37),HDFCNIFBAN,HDFCNIFBAN,2025-12-29,,60.35,,6201.413,,BULL
BUY,NEW BUY (rank=36),TOP15IETF,TOP15IETF,2025-12-29,,10.98,,34085.1796,,BULL
SELL,Rank 51 > 40,HDFCNIFBAN,HDFCNIFBAN,2025-12-29,2026-01-05,60.35,61.53,6201.413,7297.67,BULL
SELL,Rank 63 > 40,TOP15IETF,TOP15IETF,2025-12-29,2026-01-05,10.98,11.11,34085.1796,4411.07,BULL
BUY,NEW BUY (rank=30),SBIBPB,SBIBPB,2026-01-05,,50.92,,7558.2497,,BULL
BUY,NEW BUY (rank=38),PSUBANK,PSUBANK,2026-01-05,,87.31,,4408.0412,,BULL
SELL,Regime slot reduction / sector cap / rank cut,HDFCPSUBK,HDFCPSUBK,2025-12-29,2026-01-12,83.32,87.04,4491.782,16689.43,BEAR
SELL,Regime slot reduction / sector cap / rank cut,SBIBPB,SBIBPB,2026-01-05,2026-01-12,50.92,50.23,7558.2497,-5235.19,BEAR
SELL,Regime slot reduction / sector cap / rank cut,PSUBANK,PSUBANK,2026-01-05,2026-01-12,87.31,86.25,4408.0412,-4692.52,BEAR
SELL,Regime slot reduction / sector cap / rank cut,SILVERIETF,SILVERIETF,2025-10-27,2026-01-12,144.71,254.08,2370.1853,259207.17,BEAR
SELL,Regime slot reduction / sector cap / rank cut,GOLDBETA,GOLDBETA,2025-11-03,2026-01-12,101.65,118.4,3358.3238,56231.92,BEAR
BUY,NEW BUY (rank=22),PSUBANKADD,PSUBANKADD,2026-02-09,,92.17,,4271.0498,,BULL
BUY,NEW BUY (rank=21),METALIETF,METALIETF,2026-02-09,,12.15,,32400.2189,,BULL
BUY,NEW BUY (rank=17),MOVALUE,MOVALUE,2026-02-09,,124.02,,3174.1869,,BULL
BUY,NEW BUY (rank=3),VAL30IETF,VAL30IETF,2026-02-09,,15.95,,24681.0445,,BULL
BUY,NEW BUY (rank=1),CHOICEGOLD,CHOICEGOLD,2026-02-09,,153.64,,2562.2407,,BULL
SELL,Regime slot reduction / sector cap / rank cut,PSUBANKADD,PSUBANKADD,2026-02-09,2026-02-16,92.17,93.49,4271.0498,5617.79,BEAR
SELL,Regime slot reduction / sector cap / rank cut,METALIETF,METALIETF,2026-02-09,2026-02-16,12.15,11.98,32400.2189,-5528.04,BEAR
SELL,Regime slot reduction / sector cap / rank cut,MOVALUE,MOVALUE,2026-02-09,2026-02-16,124.02,123.01,3174.1869,-3225.93,BEAR
SELL,Regime slot reduction / sector cap / rank cut,VAL30IETF,VAL30IETF,2026-02-09,2026-02-16,15.95,15.99,24681.0445,967.24,BEAR
SELL,Regime slot reduction / sector cap / rank cut,CHOICEGOLD,CHOICEGOLD,2026-02-09,2026-02-16,153.64,151.57,2562.2407,-5323.84,BEAR
BUY,NEW BUY (rank=2),GROWWPOWER,GROWWPOWER,2026-04-20,,11.9,,33034.6429,,PARTIAL
BUY,NEW BUY (rank=1),ENERGY,ENERGY,2026-04-20,,39.41,,9974.9366,,PARTIAL
BUY,NEW BUY (rank=3),METALIETF,METALIETF,2026-04-20,,12.91,,30450.2131,,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,GROWWPOWER,GROWWPOWER,2026-04-20,2026-04-27,11.9,12.43,33034.6429,17488.36,BEAR
SELL,Regime slot reduction / sector cap / rank cut,ENERGY,ENERGY,2026-04-20,2026-04-27,39.41,40.68,9974.9366,12648.17,BEAR
SELL,Regime slot reduction / sector cap / rank cut,METALIETF,METALIETF,2026-04-20,2026-04-27,12.91,13.04,30450.2131,3938.53,BEAR
BUY,NEW BUY (rank=3),MOENERGY,MOENERGY,2026-05-04,,41.1,,9734.0133,,PARTIAL
BUY,NEW BUY (rank=1),GROWWPOWER,GROWWPOWER,2026-05-04,,12.4,,32263.544,,PARTIAL
