date,equity,regime,n_holdings
2017-01-20,1005218.9081447291,RISK-ON,0
2017-01-23,1005273.9886328467,RISK-ON,0
2017-01-24,1005329.0721390733,RISK-ON,0
2017-01-25,1005384.1586635741,RISK-ON,0
2017-01-26,1005439.2482065146,RISK-ON,0
2017-01-27,1005494.3407680603,RISK-ON,0
2017-01-30,1005549.4363483764,RISK-ON,0
2017-01-31,1005604.5349476285,RISK-ON,0
2017-02-01,1005659.6365659819,RISK-ON,0
2017-02-02,1005714.741203602,RISK-ON,0
2017-02-03,1005769.8488606544,RISK-ON,0
2017-02-06,1005824.9595373044,RISK-ON,0
2017-02-07,1005880.0732337175,RISK-ON,0
2017-02-08,1005935.1899500592,RISK-ON,0
2017-02-09,1005990.3096864949,RISK-ON,0
2017-02-10,1006045.4324431901,RISK-ON,0
2017-02-13,1006100.5582203104,RISK-ON,0
2017-02-14,1006155.6870180211,RISK-ON,0
2017-02-15,1006210.818836488,RISK-ON,0
2017-02-16,1006265.9536758764,RISK-ON,0
2017-02-17,1006321.0915363518,RISK-ON,0
2017-02-20,1006376.23241808,RISK-ON,0
2017-02-21,1006431.3763212262,RISK-ON,0
2017-02-22,1006486.5232459563,RISK-ON,0
2017-02-23,1006541.6731924356,RISK-ON,0
2017-02-24,1006596.8261608299,RISK-ON,0
2017-02-27,1006651.9821513045,RISK-ON,0
2017-02-28,1006707.1411640252,RISK-ON,0
2017-03-01,1006762.3031991575,RISK-ON,0
2017-03-02,1006817.4682568671,RISK-ON,0
2017-03-03,1006872.6363373196,RISK-ON,0
2017-03-06,1006927.8074406807,RISK-ON,0
2017-03-07,1006982.9815671159,RISK-ON,0
2017-03-08,1007038.1587167908,RISK-ON,0
2017-03-09,1007093.3388898713,RISK-ON,0
2017-03-10,1007148.5220865228,RISK-ON,0
2017-03-13,1007203.7083069112,RISK-ON,0
2017-03-14,1007258.897551202,RISK-ON,0
2017-03-15,1007314.089819561,RISK-ON,0
2017-03-16,1007369.285112154,RISK-ON,0
2017-03-17,1007424.4834291465,RISK-ON,0
2017-03-20,1007479.6847707042,RISK-ON,0
2017-03-21,1007534.8891369931,RISK-ON,0
2017-03-22,1007590.0965281788,RISK-ON,0
2017-03-23,1007645.306944427,RISK-ON,0
2017-03-24,1007700.5203859034,RISK-ON,0
2017-03-27,1007755.7368527739,RISK-ON,0
2017-03-28,1007810.9563452043,RISK-ON,0
2017-03-29,1007866.1788633602,RISK-ON,0
2017-03-30,1007921.4044074076,RISK-ON,0
2017-03-31,1007976.6329775122,RISK-ON,0
2017-04-03,1008031.8645738398,RISK-ON,0
2017-04-04,1008087.0991965563,RISK-ON,0
2017-04-05,1008142.3368458274,RISK-ON,0
2017-04-06,1008197.577521819,RISK-ON,0
2017-04-07,1008252.821224697,RISK-ON,0
2017-04-10,1008308.0679546272,RISK-ON,0
2017-04-11,1008363.3177117755,RISK-ON,0
2017-04-12,1008418.5704963078,RISK-ON,0
2017-04-13,1008473.8263083899,RISK-ON,0
2017-04-14,1008529.0851481877,RISK-ON,0
2017-04-17,1008584.3470158671,RISK-ON,0
2017-04-18,1008639.611911594,RISK-ON,0
2017-04-19,1008694.8798355345,RISK-ON,0
2017-04-20,1008750.1507878543,RISK-ON,0
2017-04-21,1008805.4247687195,RISK-ON,0
2017-04-24,1008860.7017782959,RISK-ON,0
2017-04-25,1008915.9818167496,RISK-ON,0
2017-04-26,1008971.2648842464,RISK-ON,0
2017-04-27,1009026.5509809525,RISK-ON,0
2017-04-28,1009081.8401070337,RISK-ON,0
2017-05-01,1009137.1322626561,RISK-ON,0
2017-05-02,1009192.4274479856,RISK-ON,0
2017-05-03,1009247.7256631884,RISK-ON,0
2017-05-04,1009303.0269084303,RISK-ON,0
2017-05-05,1009358.3311838774,RISK-ON,0
2017-05-08,1009413.6384896958,RISK-ON,0
2017-05-09,1009468.9488260515,RISK-ON,0
2017-05-10,1009524.2621931105,RISK-ON,0
2017-05-11,1009579.578591039,RISK-ON,0
2017-05-12,1009634.898020003,RISK-ON,0
2017-05-15,1009690.2204801686,RISK-ON,0
2017-05-16,1009745.5459717019,RISK-ON,0
2017-05-17,1009800.8744947689,RISK-ON,0
2017-05-18,1009856.2060495358,RISK-ON,0
2017-05-19,1009911.5406361687,RISK-ON,0
2017-05-22,1009966.8782548337,RISK-ON,0
2017-05-23,1010022.2189056971,RISK-ON,0
2017-05-24,1010077.5625889249,RISK-ON,0
2017-05-25,1010132.9093046832,RISK-ON,0
2017-05-26,1010188.2590531383,RISK-ON,0
2017-05-29,1010243.6118344563,RISK-ON,0
2017-05-30,1010298.9676488035,RISK-ON,0
2017-05-31,1010354.3264963459,RISK-ON,0
2017-06-01,1010409.6883772499,RISK-ON,0
2017-06-02,1010465.0532916816,RISK-ON,0
2017-06-05,1010520.4212398073,RISK-ON,0
2017-06-06,1010575.7922217931,RISK-ON,0
2017-06-07,1010631.1662378053,RISK-ON,0
2017-06-08,1010686.5432880102,RISK-ON,0
2017-06-09,1010741.9233725739,RISK-ON,0
2017-06-12,1010797.3064916629,RISK-ON,0
2017-06-13,1010852.6926454433,RISK-ON,0
2017-06-14,1010908.0818340814,RISK-ON,0
2017-06-15,1010963.4740577437,RISK-ON,0
2017-06-16,1011018.8693165962,RISK-ON,0
2017-06-19,1011074.2676108053,RISK-ON,0
2017-06-20,1011129.6689405375,RISK-ON,0
2017-06-21,1011185.073305959,RISK-ON,0
2017-06-22,1011240.4807072361,RISK-ON,0
2017-06-23,1011295.8911445352,RISK-ON,0
2017-06-26,1011351.3046180226,RISK-ON,0
2017-06-27,1011406.7211278648,RISK-ON,0
2017-06-28,1011462.1406742281,RISK-ON,0
2017-06-29,1011517.5632572788,RISK-ON,0
2017-06-30,1011572.9888771833,RISK-ON,0
2017-07-03,1011628.4175341082,RISK-ON,0
2017-07-04,1011683.8492282197,RISK-ON,0
2017-07-05,1011739.2839596843,RISK-ON,0
2017-07-06,1011794.7217286684,RISK-ON,0
2017-07-07,1011850.1625353385,RISK-ON,0
2017-07-10,1011905.6063798611,RISK-ON,0
2017-07-11,1011961.0532624025,RISK-ON,0
2017-07-12,1012016.5031831294,RISK-ON,0
2017-07-13,1012071.956142208,RISK-ON,0
2017-07-14,1012127.4121398049,RISK-ON,0
2017-07-17,1012182.8711760866,RISK-ON,0
2017-07-18,1012238.3332512196,RISK-ON,0
2017-07-19,1012293.7983653704,RISK-ON,0
2017-07-20,1012349.2665187055,RISK-ON,0
2017-07-21,1012404.7377113915,RISK-ON,0
2017-07-24,1012460.211943595,RISK-ON,0
2017-07-25,1012515.6892154823,RISK-ON,0
2017-07-26,1012571.1695272202,RISK-ON,0
2017-07-27,1012626.6528789751,RISK-ON,0
2017-07-28,1012682.1392709138,RISK-ON,0
2017-07-31,1012737.6287032027,RISK-ON,0
2017-08-01,1012793.1211760085,RISK-ON,0
2017-08-02,1012848.6166894976,RISK-ON,0
2017-08-03,1012904.1152438368,RISK-ON,0
2017-08-04,1012959.6168391927,RISK-ON,0
2017-08-07,1013015.121475732,RISK-ON,0
2017-08-08,1013070.6291536212,RISK-ON,0
2017-08-09,1013126.1398730269,RISK-ON,0
2017-08-10,1013181.6536341158,RISK-ON,0
2017-08-11,1013237.1704370547,RISK-ON,0
2017-08-14,1013292.6902820102,RISK-ON,0
2017-08-15,1013348.213169149,RISK-ON,0
2017-08-16,1013403.7390986378,RISK-ON,0
2017-08-17,1013459.2680706433,RISK-ON,0
2017-08-18,1013514.8000853321,RISK-ON,0
2017-08-21,1013570.3351428711,RISK-ON,0
2017-08-22,1013625.873243427,RISK-ON,0
2017-08-23,1013681.4143871665,RISK-ON,0
2017-08-24,1013736.9585742563,RISK-ON,0
2017-08-25,1013792.5058048632,RISK-ON,0
2017-08-28,1013848.0560791539,RISK-ON,0
2017-08-29,1013903.6093972953,RISK-ON,0
2017-08-30,1013959.1657594541,RISK-ON,0
2017-08-31,1014014.7251657972,RISK-ON,0
2017-09-01,1014070.2876164912,RISK-ON,0
2017-09-04,1014125.8531117032,RISK-ON,0
2017-09-05,1014181.4216515998,RISK-ON,0
2017-09-06,1014236.9932363479,RISK-ON,0
2017-09-07,1014292.5678661143,RISK-ON,0
2017-09-08,1014348.145541066,RISK-ON,0
2017-09-11,1014303.7262613697,RISK-ON,5
2017-09-12,1016714.8893670917,RISK-ON,5
2017-09-13,1018628.0018641851,RISK-ON,5
2017-09-14,1019006.873486956,RISK-ON,5
2017-09-15,1017429.2999686623,RISK-ON,5
2017-09-18,1019990.7355209392,RISK-ON,5
2017-09-19,1020298.4881209742,RISK-ON,5
2017-09-20,1019656.0696679365,RISK-ON,5
2017-09-21,1013375.1048125087,RISK-ON,5
2017-09-22,1001989.5005218771,RISK-ON,5
2017-09-25,995267.8323232518,RISK-ON,5
2017-09-26,998949.1860845613,RISK-ON,5
2017-09-27,988719.5567305965,RISK-ON,5
2017-09-28,986415.2188852966,RISK-ON,5
2017-09-29,991865.6308739895,RISK-ON,5
2017-10-02,991845.6308739895,RISK-OFF,4
2017-10-03,992379.0567488421,RISK-OFF,4
2017-10-04,992174.1584705531,RISK-OFF,4
2017-10-05,992044.1583695784,RISK-OFF,4
2017-10-06,995119.4164144809,RISK-OFF,4
2017-10-09,998591.8683689751,RISK-ON,5
2017-10-10,1000294.0939719875,RISK-ON,5
2017-10-11,996778.8678911076,RISK-ON,5
2017-10-12,1001120.1046717946,RISK-ON,5
2017-10-13,1002931.6051087428,RISK-ON,5
2017-10-16,1005306.7278524874,RISK-ON,5
2017-10-17,1005484.2625218581,RISK-ON,5
2017-10-18,1002126.6534230679,RISK-ON,5
2017-10-19,998992.3847192827,RISK-ON,5
2017-10-20,998992.0182557697,RISK-ON,5
2017-10-23,998401.6989947527,RISK-ON,5
2017-10-24,999209.3007167068,RISK-ON,5
2017-10-25,1003830.4856634267,RISK-ON,5
2017-10-26,1003830.179046163,RISK-ON,5
2017-10-27,1002880.1264635647,RISK-ON,5
2017-10-30,1006423.6657804954,RISK-ON,5
2017-10-31,1007722.4180638462,RISK-ON,5
2017-11-01,1012477.6557801011,RISK-ON,5
2017-11-02,1012979.9127688829,RISK-ON,5
2017-11-03,1012928.6691907316,RISK-ON,5
2017-11-06,1013489.4451601352,RISK-ON,5
2017-11-07,1011243.977186876,RISK-ON,5
2017-11-08,1008245.9774880685,RISK-ON,5
2017-11-09,1010399.0922122657,RISK-ON,5
2017-11-10,1013358.2410906992,RISK-ON,5
2017-11-13,1012956.0862301689,RISK-ON,5
2017-11-14,1011646.3032496041,RISK-ON,5
2017-11-15,1010619.4954590001,RISK-ON,5
2017-11-16,1010826.1015122875,RISK-ON,5
2017-11-17,1017647.8821234546,RISK-ON,5
2017-11-20,1020934.2609509659,RISK-ON,5
2017-11-21,1020305.9967086429,RISK-ON,5
2017-11-22,1010976.2858326517,RISK-ON,5
2017-11-23,1010417.8318635784,RISK-ON,5
2017-11-24,1013774.6293374252,RISK-ON,5
2017-11-27,1053570.0943580486,RISK-ON,5
2017-11-28,1033000.9232669702,RISK-ON,5
2017-11-29,1021972.1358865765,RISK-ON,5
2017-11-30,1024123.5575023511,RISK-ON,5
2017-12-01,1017201.1475202882,RISK-ON,5
2017-12-04,995598.6951501203,RISK-ON,5
2017-12-05,1023729.9845402983,RISK-ON,5
2017-12-06,998268.9610080818,RISK-ON,5
2017-12-07,999328.2903818557,RISK-ON,5
2017-12-08,1005496.0846200577,RISK-ON,5
2017-12-11,997537.5851390494,RISK-ON,5
2017-12-12,990634.3210588109,RISK-ON,5
2017-12-13,984831.4017247823,RISK-ON,5
2017-12-14,987821.2449292082,RISK-ON,5
2017-12-15,998446.7870940927,RISK-ON,5
2017-12-18,1001326.7336630845,RISK-ON,5
2017-12-19,1014763.0484830071,RISK-ON,5
2017-12-20,1015210.575226836,RISK-ON,5
2017-12-21,1033142.5892091589,RISK-ON,5
2017-12-22,1017787.4876612454,RISK-ON,5
2017-12-25,1017785.8982441693,RISK-ON,5
2017-12-26,1022404.5894566806,RISK-ON,5
2017-12-27,1023202.232957188,RISK-ON,5
2017-12-28,1014435.4234615491,RISK-ON,5
2017-12-29,1021349.0465758479,RISK-ON,5
2018-01-01,1018821.2145491306,RISK-ON,5
2018-01-02,1015253.9631232294,RISK-ON,5
2018-01-03,1018055.4765915502,RISK-ON,5
2018-01-04,1022888.1609133981,RISK-ON,5
2018-01-05,1031223.1734965144,RISK-ON,5
2018-01-08,1034067.039868182,RISK-ON,5
2018-01-09,1032923.4736648352,RISK-ON,5
2018-01-10,1029425.0359091989,RISK-ON,5
2018-01-11,1028005.0896737417,RISK-ON,5
2018-01-12,1028025.9901289309,RISK-ON,5
2018-01-15,1033184.9491296766,RISK-ON,5
2018-01-16,1021216.7347358422,RISK-ON,5
2018-01-17,1026286.0281495285,RISK-ON,5
2018-01-18,1025058.8370396819,RISK-ON,5
2018-01-19,1027723.5142961993,RISK-ON,5
2018-01-22,1033807.0334998042,RISK-ON,5
2018-01-23,1039170.2463217498,RISK-ON,5
2018-01-24,1036436.9871195175,RISK-ON,5
2018-01-25,1031640.5182842644,RISK-ON,5
2018-01-26,1031638.9267756783,RISK-ON,5
2018-01-29,1030445.4535804241,RISK-ON,5
2018-01-30,1024499.6472294158,RISK-ON,5
2018-01-31,1018587.4384096755,RISK-ON,5
2018-02-01,1014829.9956932018,RISK-ON,5
2018-02-02,991172.889522942,RISK-ON,5
2018-02-05,986652.8969571374,RISK-OFF,2
2018-02-06,984633.982622931,RISK-OFF,2
2018-02-07,982947.2965015734,RISK-OFF,2
2018-02-08,985409.3918591385,RISK-OFF,2
2018-02-09,981794.1748068298,RISK-OFF,2
2018-02-12,983750.0884509229,RISK-OFF,1
2018-02-13,983792.8769080846,RISK-OFF,1
2018-02-14,983835.6677098193,RISK-OFF,1
2018-02-15,983878.4608562554,RISK-OFF,1
2018-02-16,983921.2563475214,RISK-OFF,1
2018-02-19,983964.0541837458,RISK-OFF,1
2018-02-20,984006.8543650571,RISK-OFF,1
2018-02-21,984049.6568915839,RISK-OFF,1
2018-02-22,984092.4617634546,RISK-OFF,1
2018-02-23,984135.2689807976,RISK-OFF,1
2018-02-26,984178.0785437417,RISK-OFF,1
2018-02-27,984220.8904524154,RISK-OFF,1
2018-02-28,984263.7047069469,RISK-OFF,1
2018-03-01,984306.5213074649,RISK-OFF,1
2018-03-02,984349.3402540982,RISK-OFF,1
2018-03-05,984392.1615469751,RISK-OFF,1
2018-03-06,984434.9851862241,RISK-OFF,1
2018-03-07,984477.811171974,RISK-OFF,1
2018-03-08,984520.6395043533,RISK-OFF,1
2018-03-09,984563.4701834903,RISK-OFF,1
2018-03-12,984606.3032095141,RISK-OFF,1
2018-03-13,984649.1385825528,RISK-OFF,1
2018-03-14,984691.9763027353,RISK-OFF,1
2018-03-15,984734.8163701901,RISK-OFF,1
2018-03-16,984777.6587850461,RISK-OFF,1
2018-03-19,984820.5035474314,RISK-OFF,1
2018-03-20,984863.350657475,RISK-OFF,1
2018-03-21,984906.2001153054,RISK-OFF,1
2018-03-22,984949.0519210515,RISK-OFF,1
2018-03-23,984991.9060748415,RISK-OFF,1
2018-03-26,985034.7625768045,RISK-OFF,1
2018-03-27,985077.621427069,RISK-OFF,1
2018-03-28,985120.4826257636,RISK-OFF,1
2018-03-29,985163.346173017,RISK-OFF,1
2018-03-30,985206.212068958,RISK-OFF,1
2018-04-02,985249.0803137152,RISK-OFF,1
2018-04-03,985291.9509074171,RISK-OFF,1
2018-04-04,985334.8238501928,RISK-OFF,1
2018-04-05,985377.6991421708,RISK-OFF,1
2018-04-06,985420.5767834799,RISK-OFF,1
2018-04-09,985383.4567742487,RISK-ON,5
2018-04-10,978462.4593746123,RISK-ON,5
2018-04-11,982795.0470783068,RISK-ON,5
2018-04-12,983262.1702799206,RISK-ON,5
2018-04-13,984922.0876495846,RISK-ON,5
2018-04-16,983615.7776079004,RISK-ON,5
2018-04-17,986120.9427974838,RISK-ON,5
2018-04-18,987978.3125166935,RISK-ON,5
2018-04-19,990501.3869395154,RISK-ON,5
2018-04-20,996428.1436647527,RISK-ON,5
2018-04-23,995885.0602586648,RISK-ON,5
2018-04-24,992144.7800039309,RISK-ON,5
2018-04-25,998842.4993023686,RISK-ON,5
2018-04-26,996737.6776100771,RISK-ON,5
2018-04-27,998372.5613349141,RISK-ON,5
2018-04-30,1004531.6015558231,RISK-ON,5
2018-05-01,1004531.2852382022,RISK-ON,5
2018-05-02,1000524.1257293159,RISK-ON,5
2018-05-03,996045.0884106237,RISK-ON,5
2018-05-04,996591.5212268484,RISK-ON,5
2018-05-07,985274.8278826217,RISK-ON,5
2018-05-08,990868.6883138252,RISK-ON,5
2018-05-09,989265.2274084521,RISK-ON,5
2018-05-10,993391.7183155811,RISK-ON,5
2018-05-11,993166.7106882874,RISK-ON,5
2018-05-14,991411.6869910607,RISK-ON,5
2018-05-15,988236.0573593709,RISK-ON,5
2018-05-16,991588.2471192301,RISK-ON,5
2018-05-17,995131.0512881355,RISK-ON,5
2018-05-18,992228.1505504061,RISK-ON,5
2018-05-21,982929.8893609311,RISK-OFF,5
2018-05-22,982501.415144217,RISK-OFF,5
2018-05-23,979020.1683724325,RISK-OFF,5
2018-05-24,982883.3453831878,RISK-OFF,5
2018-05-25,993622.4814575632,RISK-OFF,5
2018-05-28,998526.9121168734,RISK-OFF,5
2018-05-29,1008518.4738985184,RISK-OFF,5
2018-05-30,1009718.7143645508,RISK-OFF,5
2018-05-31,1008837.2514125787,RISK-OFF,5
2018-06-01,1008012.1242790737,RISK-OFF,5
2018-06-04,1000401.1595110229,RISK-OFF,5
2018-06-05,998629.1446160079,RISK-OFF,5
2018-06-06,1004097.598355744,RISK-OFF,5
2018-06-07,1007042.9198259427,RISK-OFF,5
2018-06-08,1012715.2993066333,RISK-OFF,5
2018-06-11,1021848.9414709496,RISK-ON,5
2018-06-12,1019455.5298111634,RISK-ON,5
2018-06-13,1018392.0928701739,RISK-ON,5
2018-06-14,1018967.6037048738,RISK-ON,5
2018-06-15,996961.9293116432,RISK-ON,5
2018-06-18,993381.1272007982,RISK-ON,5
2018-06-19,987971.8386007618,RISK-ON,5
2018-06-20,992555.8428445327,RISK-ON,5
2018-06-21,989161.2696951741,RISK-ON,5
2018-06-22,989047.1307107025,RISK-ON,5
2018-06-25,986278.6106309944,RISK-ON,5
2018-06-26,987688.641740627,RISK-ON,5
2018-06-27,989119.2973545409,RISK-ON,5
2018-06-28,986359.8113434813,RISK-ON,5
2018-06-29,987175.3849710488,RISK-ON,5
2018-07-02,992084.2401594005,RISK-OFF,5
2018-07-03,985820.0626064095,RISK-OFF,5
2018-07-04,995317.5518831771,RISK-OFF,5
2018-07-05,996427.1693779316,RISK-OFF,5
2018-07-06,987399.1483163805,RISK-OFF,5
2018-07-09,992984.698462347,RISK-OFF,5
2018-07-10,996485.2522996513,RISK-OFF,5
2018-07-11,1001266.1482541022,RISK-OFF,5
2018-07-12,1003594.8237034266,RISK-OFF,5
2018-07-13,1001862.4643282497,RISK-OFF,5
2018-07-16,1000502.2854118212,RISK-ON,5
2018-07-17,1003042.9920379253,RISK-ON,5
2018-07-18,1004186.8079299817,RISK-ON,5
2018-07-19,996189.6718371088,RISK-ON,5
2018-07-20,996112.0620714728,RISK-ON,5
2018-07-23,1001220.9310809221,RISK-ON,5
2018-07-24,1009423.0914139153,RISK-ON,5
2018-07-25,1007340.2063192477,RISK-ON,5
2018-07-26,1003772.758329324,RISK-ON,5
2018-07-27,1012176.2703954399,RISK-ON,5
2018-07-30,1011536.296574341,RISK-ON,5
2018-07-31,1012661.1794852962,RISK-ON,5
2018-08-01,1017129.360434973,RISK-ON,5
2018-08-02,1012327.7560900203,RISK-ON,5
2018-08-03,1016086.3150998877,RISK-ON,5
2018-08-06,1018206.0666295977,RISK-ON,5
2018-08-07,1014595.3036762696,RISK-ON,5
2018-08-08,1015276.230212952,RISK-ON,5
2018-08-09,1023345.771658997,RISK-ON,5
2018-08-10,1017780.1585867862,RISK-ON,5
2018-08-13,1014687.7074777426,RISK-ON,5
2018-08-14,1021365.5667731427,RISK-ON,5
2018-08-15,1021363.5682123054,RISK-ON,5
2018-08-16,1024589.9076015556,RISK-ON,5
2018-08-17,1032253.0543102969,RISK-ON,5
2018-08-20,1037737.3175683197,RISK-ON,5
2018-08-21,1037681.466119564,RISK-ON,5
2018-08-22,1037679.4670111157,RISK-ON,5
2018-08-23,1039056.738624113,RISK-ON,5
2018-08-24,1038822.6825008121,RISK-ON,5
2018-08-27,1022641.9739850293,RISK-ON,5
2018-08-28,1045560.8249959707,RISK-ON,5
2018-08-29,1030785.9198140195,RISK-ON,5
2018-08-30,1031610.4177619575,RISK-ON,5
2018-08-31,1029363.5356254543,RISK-ON,5
2018-09-03,1033748.5644918258,RISK-ON,5
2018-09-04,1020936.9686527362,RISK-ON,5
2018-09-05,1021056.6796677567,RISK-ON,5
2018-09-06,1008421.6700212415,RISK-ON,5
2018-09-07,1014394.6552317322,RISK-ON,5
2018-09-10,1008661.3703585952,RISK-ON,5
2018-09-11,1004213.6735166971,RISK-ON,5
2018-09-12,1005628.6369907263,RISK-ON,5
2018-09-13,1005626.8943881411,RISK-ON,5
2018-09-14,1007357.4867649622,RISK-ON,5
2018-09-17,1003698.0992037074,RISK-ON,5
2018-09-18,997990.3531413272,RISK-ON,5
2018-09-19,1002769.6890726092,RISK-ON,5
2018-09-20,1002767.9459925463,RISK-ON,5
2018-09-21,986206.3975849767,RISK-ON,5
2018-09-24,965215.5814946399,RISK-OFF,3
2018-09-25,969525.8285560388,RISK-OFF,3
2018-09-26,968866.2724494496,RISK-OFF,3
2018-09-27,969306.2405251595,RISK-OFF,3
2018-09-28,965635.4222312364,RISK-OFF,3
2018-10-01,965569.8779876851,RISK-OFF,2
2018-10-02,965600.7760360173,RISK-OFF,2
2018-10-03,961595.1624807597,RISK-OFF,2
2018-10-04,957503.667357008,RISK-OFF,2
2018-10-05,957534.5704847496,RISK-OFF,2
2018-10-08,953251.3122242882,RISK-OFF,1
2018-10-09,953292.4295156293,RISK-OFF,1
2018-10-10,953333.5490599724,RISK-OFF,1
2018-10-11,953374.6708574414,RISK-OFF,1
2018-10-12,953415.7949081596,RISK-OFF,1
2018-10-15,953456.9212122504,RISK-OFF,1
2018-10-16,953498.0497698374,RISK-OFF,1
2018-10-17,953539.1805810439,RISK-OFF,1
2018-10-18,953580.3136459934,RISK-OFF,1
2018-10-19,953621.4489648095,RISK-OFF,1
2018-10-22,953662.5865376159,RISK-OFF,1
2018-10-23,953703.7263645355,RISK-OFF,1
2018-10-24,953744.8684456924,RISK-OFF,1
2018-10-25,953786.01278121,RISK-OFF,1
2018-10-26,953827.1593712117,RISK-OFF,1
2018-10-29,953868.3082158209,RISK-OFF,1
2018-10-30,953909.4593151615,RISK-OFF,1
2018-10-31,953950.6126693566,RISK-OFF,1
2018-11-01,953991.7682785303,RISK-OFF,1
2018-11-02,954032.9261428057,RISK-OFF,1
2018-11-05,954074.0862623067,RISK-OFF,1
2018-11-06,954115.2486371566,RISK-OFF,1
2018-11-07,954156.413267479,RISK-OFF,1
