TYPE,REASON,TICKER,NAME,ENTRY_DATE,EXIT_DATE,ENTRY_PRICE,EXIT_PRICE,SHARES,NET_PNL,REGIME
SELL,INTRA-MONTH EXIT: TSL 5.4% >= 5% (moved to cash),HNGSNGBEES,HNGSNGBEES,2019-12-02,2019-12-24,323.19,349.2,510.6469,13261.93,BULL
SELL,MONTH-END FLUSH,SETFGOLD,SETFGOLD,2019-12-02,2019-12-31,34.17,35.12,4829.8498,4568.36,BULL
SELL,MONTH-END FLUSH,SETFNN50,SETFNN50,2019-12-02,2019-12-31,293.6,291.83,562.1116,-1014.94,BULL
BUY,MONTHLY PICK (rank=1),SETFGOLD,SETFGOLD,2020-01-01,,35.17,,4740.6034,,BULL
BUY,MONTHLY PICK (rank=11),HNGSNGBEES,HNGSNGBEES,2020-01-01,,361.0,,461.8477,,BULL
BUY,MONTHLY PICK (rank=12),SBIETFQLTY,SBIETFQLTY,2020-01-01,,99.88,,1669.2733,,BULL
BUY,MONTHLY PICK (rank=13),HDFCSENSEX,HDFCSENSEX,2020-01-01,,43.57,,3826.6472,,BULL
BUY,MONTHLY PICK (rank=14),QNIFTY,QNIFTY,2020-01-01,,124.95,,1334.3499,,BULL
SELL,INTRA-MONTH EXIT: TSL 7.3% >= 5% (moved to cash),HNGSNGBEES,HNGSNGBEES,2020-01-01,2020-01-28,361.0,362.04,461.8477,460.32,BULL
SELL,MONTH-END FLUSH,SETFGOLD,SETFGOLD,2020-01-01,2020-01-31,35.17,36.6,4740.6034,6759.06,BULL
SELL,MONTH-END FLUSH,SBIETFQLTY,SBIETFQLTY,2020-01-01,2020-01-31,99.88,100.5,1669.2733,1014.95,BULL
SELL,MONTH-END FLUSH,HDFCSENSEX,HDFCSENSEX,2020-01-01,2020-01-31,43.57,43.16,3826.6472,-1588.93,BULL
SELL,MONTH-END FLUSH,QNIFTY,QNIFTY,2020-01-01,2020-01-31,124.95,123.3,1334.3499,-2221.68,BULL
BUY,MONTHLY PICK (rank=1),MOM100,MOM100,2020-02-03,,18.73,,8948.5557,,PARTIAL
BUY,MONTHLY PICK (rank=3),CONSUMBEES,CONSUMBEES,2020-02-03,,54.0,,3103.8231,,PARTIAL
BUY,MONTHLY PICK (rank=4),BSE500IETF,BSE500IETF,2020-02-03,,15.651,,10708.9929,,PARTIAL
SELL,INTRA-MONTH EXIT: TSL 5.6% >= 5% (moved to cash),MOM100,MOM100,2020-02-03,2020-02-27,18.73,18.1,8948.5557,-5657.59,PARTIAL
SELL,INTRA-MONTH EXIT: TSL 7.8% >= 5% (moved to cash),BSE500IETF,BSE500IETF,2020-02-03,2020-02-28,15.651,15.004,10708.9929,-6948.72,PARTIAL
SELL,MONTH-END FLUSH,CONSUMBEES,CONSUMBEES,2020-02-03,2020-02-28,54.0,52.44,3103.8231,-4861.96,PARTIAL
BUY,MONTHLY PICK (rank=1),GOLDBETA,GOLDBETA,2020-07-01,,44.45,,3711.2716,,PARTIAL
BUY,MONTHLY PICK (rank=11),SETF10GILT,SETF10GILT,2020-07-01,,199.05,,828.7667,,PARTIAL
BUY,MONTHLY PICK (rank=13),LICNETFGSC,LICNETFGSC,2020-07-01,,21.29,,7748.5214,,PARTIAL
SELL,MONTH-END FLUSH,GOLDBETA,GOLDBETA,2020-07-01,2020-07-31,44.45,48.88,3711.2716,16420.93,PARTIAL
SELL,MONTH-END FLUSH,SETF10GILT,SETF10GILT,2020-07-01,2020-07-31,199.05,216.95,828.7667,14814.92,PARTIAL
SELL,MONTH-END FLUSH,LICNETFGSC,LICNETFGSC,2020-07-01,2020-07-31,21.29,21.98,7748.5214,5326.48,PARTIAL
BUY,MONTHLY PICK (rank=1),GOLDBETA,GOLDBETA,2020-08-03,,49.02,,3516.0248,,BULL
BUY,MONTHLY PICK (rank=11),SETF10GILT,SETF10GILT,2020-08-03,,219.79,,784.1828,,BULL
BUY,MONTHLY PICK (rank=12),LICNETFGSC,LICNETFGSC,2020-08-03,,22.0,,7834.3425,,BULL
BUY,MONTHLY PICK (rank=14),SHARIABEES,SHARIABEES,2020-08-03,,274.47,,627.9576,,BULL
BUY,MONTHLY PICK (rank=15),NV20BEES,NV20BEES,2020-08-03,,58.75,,2933.7112,,BULL
SELL,INTRA-MONTH EXIT: TSL 6.8% >= 5% (moved to cash),SETF10GILT,SETF10GILT,2020-08-03,2020-08-07,219.79,204.81,784.1828,-11767.06,BULL
SELL,INTRA-MONTH EXIT: TSL 7.4% >= 5% (moved to cash),GOLDBETA,GOLDBETA,2020-08-03,2020-08-12,49.02,47.78,3516.0248,-4379.87,BULL
SELL,INTRA-MONTH EXIT: TSL 14.0% >= 5% (moved to cash),SHARIABEES,SHARIABEES,2020-08-03,2020-08-21,274.47,286.2,627.9576,7345.94,BULL
SELL,INTRA-MONTH EXIT: TSL 5.2% >= 5% (moved to cash),LICNETFGSC,LICNETFGSC,2020-08-03,2020-08-27,22.0,20.96,7834.3425,-8167.72,BULL
SELL,MONTH-END FLUSH,NV20BEES,NV20BEES,2020-08-03,2020-08-31,58.75,59.6,2933.7112,2473.65,BULL
