TYPE,REASON,TICKER,NAME,ENTRY_DATE,EXIT_DATE,ENTRY_PRICE,EXIT_PRICE,SHARES,NET_PNL,REGIME
SELL,Regime slot reduction / sector cap / rank cut,NV20IETF,NV20IETF,2018-12-31,2019-01-07,5.26,5.22,38130.2959,-1545.21,BEAR
SELL,Regime slot reduction / sector cap / rank cut,LICNETFGSC,LICNETFGSC,2018-12-31,2019-01-07,17.85,17.92,11236.1544,766.53,BEAR
BUY,NEW BUY (rank=1),SETFGOLD,SETFGOLD,2019-01-14,,29.11,,6895.155,,PARTIAL
BUY,NEW BUY (rank=5),PSUBANK,PSUBANK,2019-01-14,,31.63,,6345.8098,,PARTIAL
BUY,NEW BUY (rank=7),LICNETFGSC,LICNETFGSC,2019-01-14,,17.95,,11182.0592,,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,SETFGOLD,SETFGOLD,2019-01-14,2019-01-28,29.11,29.51,6895.155,2738.06,BEAR
SELL,TSL 8.1% >= 5%,PSUBANK,PSUBANK,2019-01-14,2019-01-28,31.63,29.07,6345.8098,-16265.27,BEAR
SELL,Regime slot reduction / sector cap / rank cut,LICNETFGSC,LICNETFGSC,2019-01-14,2019-01-28,17.95,17.75,11182.0592,-2256.41,BEAR
BUY,NEW BUY (rank=1),GOLD1,GOLD1,2019-03-11,,28.4,,6968.9559,,PARTIAL
BUY,NEW BUY (rank=2),LICNETFGSC,LICNETFGSC,2019-03-11,,17.9,,11056.891,,PARTIAL
BUY,NEW BUY (rank=7),SETF10GILT,SETF10GILT,2019-03-11,,168.25,,1176.3349,,PARTIAL
BUY,NEW BUY (rank=5),PSUBANK,PSUBANK,2019-03-18,,30.93,,6391.3391,,BULL
BUY,NEW BUY (rank=1),SETFNIFBK,SETFNIFBK,2019-03-18,,297.41,,664.6855,,BULL
SELL,Rank 45 > 40,GOLD1,GOLD1,2019-03-11,2019-04-08,28.4,28.13,6968.9559,-1901.62,BULL
SELL,Rank 42 > 40,SETF10GILT,SETF10GILT,2019-03-11,2019-04-08,168.25,172.0,1176.3349,4391.26,BULL
BUY,NEW BUY (rank=3),NIFTYBEES,NIFTYBEES,2019-04-08,,121.95,,1644.7036,,BULL
BUY,NEW BUY (rank=10),SNXT50BETA,SNXT50BETA,2019-04-08,,37.5,,5348.5761,,BULL
SELL,Rank 42 > 40,LICNETFGSC,LICNETFGSC,2019-03-11,2019-04-22,17.9,17.67,11056.891,-2563.08,BULL
BUY,NEW BUY (rank=11),NIF100IETF,NIF100IETF,2019-04-22,,12.47,,16046.2268,,BULL
SELL,TSL 5.5% >= 5%,PSUBANK,PSUBANK,2019-03-18,2019-04-29,30.93,31.29,6391.3391,2280.88,BULL
BUY,NEW BUY (rank=11),SENSEXBETA,SENSEXBETA,2019-04-29,,412.57,,486.9378,,BULL
SELL,TSL 15.5% >= 5%,SNXT50BETA,SNXT50BETA,2019-04-08,2019-05-06,37.5,32.68,5348.5761,-25800.14,BULL
BUY,NEW BUY (rank=17),CPSEETF,CPSEETF,2019-05-06,,27.41,,7023.4227,,BULL
SELL,TSL 5.5% >= 5%,SETFNIFBK,SETFNIFBK,2019-03-18,2019-05-13,297.41,289.85,664.6855,-5045.02,BEAR
SELL,TSL 7.6% >= 5%,NIF100IETF,NIF100IETF,2019-04-22,2019-05-13,12.47,11.99,16046.2268,-7722.19,BEAR
SELL,TSL 5.5% >= 5%,CPSEETF,CPSEETF,2019-05-06,2019-05-13,27.41,25.91,7023.4227,-10555.13,BEAR
SELL,TSL 5.1% >= 5%,NIFTYBEES,NIFTYBEES,2019-04-08,2019-05-13,121.95,117.22,1644.7036,-7799.45,BEAR
SELL,TSL 5.2% >= 5%,SENSEXBETA,SENSEXBETA,2019-04-29,2019-05-13,412.57,391.31,486.9378,-10372.3,BEAR
BUY,NEW BUY (rank=1),SETFNIFBK,SETFNIFBK,2019-05-27,,319.63,,578.7368,,BULL
BUY,NEW BUY (rank=5),QNIFTY,QNIFTY,2019-05-27,,121.35,,1524.3645,,BULL
BUY,NEW BUY (rank=3),CPSEETF,CPSEETF,2019-05-27,,27.99,,6608.8472,,BULL
BUY,NEW BUY (rank=6),LICNETFGSC,LICNETFGSC,2019-05-27,,19.3,,9584.5406,,BULL
BUY,NEW BUY (rank=8),ICICIB22,ICICIB22,2019-05-27,,39.64,,4666.5397,,BULL
SELL,TSL 6.7% >= 5%,LICNETFGSC,LICNETFGSC,2019-05-27,2019-06-24,19.3,19.5,9584.5406,1896.91,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,ICICIB22,ICICIB22,2019-05-27,2019-06-24,39.64,38.44,4666.5397,-5619.85,PARTIAL
BUY,NEW BUY (rank=10),SENSEXBETA,SENSEXBETA,2019-07-01,,421.08,,436.4461,,BULL
BUY,NEW BUY (rank=18),NIF100BEES,NIF100BEES,2019-07-01,,122.32,,1502.442,,BULL
SELL,Regime slot reduction / sector cap / rank cut,SETFNIFBK,SETFNIFBK,2019-05-27,2019-07-15,319.63,308.39,578.7368,-6525.0,BEAR
SELL,Regime slot reduction / sector cap / rank cut,QNIFTY,QNIFTY,2019-05-27,2019-07-15,121.35,118.15,1524.3645,-4897.97,BEAR
SELL,Regime slot reduction / sector cap / rank cut,NIF100BEES,NIF100BEES,2019-07-01,2019-07-15,122.32,119.55,1502.442,-4181.76,BEAR
SELL,TSL 8.9% >= 5%,CPSEETF,CPSEETF,2019-05-27,2019-07-15,27.99,25.97,6608.8472,-13369.87,BEAR
SELL,Regime slot reduction / sector cap / rank cut,SENSEXBETA,SENSEXBETA,2019-07-01,2019-07-15,421.08,409.95,436.4461,-4877.64,BEAR
BUY,NEW BUY (rank=1),SETFGOLD,SETFGOLD,2019-09-23,,33.67,,5284.9844,,PARTIAL
BUY,NEW BUY (rank=7),LICNETFSEN,LICNETFSEN,2019-09-23,,435.1,,408.9759,,PARTIAL
BUY,NEW BUY (rank=6),LICNETFGSC,LICNETFGSC,2019-09-23,,20.97,,8485.7141,,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,SETFGOLD,SETFGOLD,2019-09-23,2019-10-07,33.67,34.27,5284.9844,3150.99,BEAR
SELL,Regime slot reduction / sector cap / rank cut,LICNETFSEN,LICNETFSEN,2019-09-23,2019-10-07,435.1,475.0,408.9759,16298.14,BEAR
SELL,Regime slot reduction / sector cap / rank cut,LICNETFGSC,LICNETFGSC,2019-09-23,2019-10-07,20.97,20.89,8485.7141,-698.86,BEAR
BUY,NEW BUY (rank=1),SETFGOLD,SETFGOLD,2019-10-21,,34.47,,5274.7927,,PARTIAL
BUY,NEW BUY (rank=7),LICNETFSEN,LICNETFSEN,2019-10-21,,486.3,,373.8888,,PARTIAL
BUY,NEW BUY (rank=6),LICNETFGSC,LICNETFGSC,2019-10-21,,21.53,,8445.0583,,PARTIAL
BUY,NEW BUY (rank=12),SBIETFQLTY,SBIETFQLTY,2019-11-04,,102.55,,1777.9365,,BULL
BUY,NEW BUY (rank=11),CONSUMBEES,CONSUMBEES,2019-11-04,,54.4,,3351.6063,,BULL
SELL,Rank 42 > 40,LICNETFSEN,LICNETFSEN,2019-10-21,2019-12-02,486.3,490.0,373.8888,1363.39,BULL
SELL,Rank 44 > 40,SBIETFQLTY,SBIETFQLTY,2019-11-04,2019-12-02,102.55,98.72,1777.9365,-6829.5,BULL
BUY,NEW BUY (rank=11),HNGSNGBEES,HNGSNGBEES,2019-12-02,,323.19,,551.1081,,BULL
BUY,NEW BUY (rank=12),SETFNN50,SETFNN50,2019-12-02,,293.6,,606.6507,,BULL
SELL,Rank 46 > 40 | TSL 7.6% >= 5%,LICNETFGSC,LICNETFGSC,2019-10-21,2019-12-09,21.53,20.07,8445.0583,-12349.79,BULL
BUY,NEW BUY (rank=12),SETF10GILT,SETF10GILT,2019-12-09,,186.0,,940.461,,BULL
SELL,Rank 43 > 40,CONSUMBEES,CONSUMBEES,2019-11-04,2019-12-16,54.4,52.01,3351.6063,-8030.34,BULL
BUY,NEW BUY (rank=11),HDFCSENSEX,HDFCSENSEX,2019-12-16,,42.96,,4075.905,,BULL
SELL,Rank 46 > 40,SETF10GILT,SETF10GILT,2019-12-09,2019-12-23,186.0,189.5,940.461,3271.61,BULL
BUY,NEW BUY (rank=14),LICNFNHGP,LICNFNHGP,2019-12-23,,128.6,,1407.665,,BULL
SELL,Rank 49 > 40,LICNFNHGP,LICNFNHGP,2019-12-23,2020-01-20,128.6,127.01,1407.665,-2258.19,BULL
BUY,NEW BUY (rank=3),SBIETFQLTY,SBIETFQLTY,2020-01-20,,101.92,,1819.7995,,BULL
SELL,TSL 7.3% >= 5%,HNGSNGBEES,HNGSNGBEES,2019-12-02,2020-02-03,323.19,362.2,551.1081,21478.73,PARTIAL
SELL,TSL 5.6% >= 5%,SETFNN50,SETFNN50,2019-12-02,2020-02-03,293.6,283.36,606.6507,-6232.1,PARTIAL
BUY,NEW BUY (rank=1),MID150BEES,MID150BEES,2020-02-10,,67.35,,2702.0523,,BULL
BUY,NEW BUY (rank=4),CONSUMBEES,CONSUMBEES,2020-02-10,,54.61,,3332.4157,,BULL
SELL,TSL 6.8% >= 5%,HDFCSENSEX,HDFCSENSEX,2019-12-16,2020-03-02,42.96,41.11,4075.905,-7560.42,BEAR
SELL,Regime slot reduction / sector cap / rank cut,SETFGOLD,SETFGOLD,2019-10-21,2020-03-02,34.47,37.53,5274.7927,16120.87,BEAR
SELL,Rank 50 > 40 | TSL 7.6% >= 5%,SBIETFQLTY,SBIETFQLTY,2020-01-20,2020-03-02,101.92,94.95,1819.7995,-12704.0,BEAR
SELL,TSL 7.3% >= 5%,MID150BEES,MID150BEES,2020-02-10,2020-03-02,67.35,62.56,2702.0523,-12962.83,BEAR
SELL,TSL 5.5% >= 5%,CONSUMBEES,CONSUMBEES,2020-02-10,2020-03-02,54.61,52.04,3332.4157,-8584.31,BEAR
BUY,NEW BUY (rank=1),GOLDBETA,GOLDBETA,2020-06-08,,42.02,,4175.178,,PARTIAL
BUY,NEW BUY (rank=12),HNGSNGBEES,HNGSNGBEES,2020-06-08,,354.86,,494.3949,,PARTIAL
BUY,NEW BUY (rank=11),LICNETFGSC,LICNETFGSC,2020-06-08,,23.86,,7352.9329,,PARTIAL
SELL,TSL 11.5% >= 5%,LICNETFGSC,LICNETFGSC,2020-06-08,2020-06-29,23.86,21.11,7352.9329,-20240.57,PARTIAL
BUY,NEW BUY (rank=11),LTGILTBEES,LTGILTBEES,2020-06-29,,21.77,,7941.5849,,PARTIAL
BUY,NEW BUY (rank=14),SHARIABEES,SHARIABEES,2020-07-20,,273.53,,632.7216,,BULL
BUY,NEW BUY (rank=11),LICNETFGSC,LICNETFGSC,2020-07-20,,21.81,,7935.2741,,BULL
SELL,Rank 52 > 40,HNGSNGBEES,HNGSNGBEES,2020-06-08,2020-08-24,354.86,347.5,494.3949,-3658.75,BULL
BUY,NEW BUY (rank=11),LOWVOLIETF,LOWVOLIETF,2020-08-24,,9.62,,18189.4872,,BULL
SELL,TSL 8.5% >= 5%,SHARIABEES,SHARIABEES,2020-07-20,2020-08-31,273.53,279.06,632.7216,3478.95,BULL
SELL,TSL 5.1% >= 5%,LICNETFGSC,LICNETFGSC,2020-07-20,2020-08-31,21.81,20.95,7935.2741,-6844.34,BULL
BUY,NEW BUY (rank=12),INFRABEES,INFRABEES,2020-08-31,,326.75,,530.3774,,BULL
BUY,NEW BUY (rank=13),NV20,NV20,2020-08-31,,5537.2,,31.2976,,BULL
SELL,Rank 45 > 40,LTGILTBEES,LTGILTBEES,2020-06-29,2020-09-07,21.77,21.9,7941.5849,1012.41,BULL
BUY,NEW BUY (rank=11),JUNIORBEES,JUNIORBEES,2020-09-07,,281.93,,615.1237,,BULL
SELL,Regime slot reduction / sector cap / rank cut,INFRABEES,INFRABEES,2020-08-31,2020-09-28,326.75,321.6,530.3774,-2751.44,PARTIAL
SELL,TSL 12.6% >= 5%,GOLDBETA,GOLDBETA,2020-06-08,2020-09-28,42.02,45.08,4175.178,12756.04,PARTIAL
BUY,NEW BUY (rank=4),BSE500IETF,BSE500IETF,2020-10-05,,155.62,,1119.9108,,BULL
BUY,NEW BUY (rank=2),MID150BEES,MID150BEES,2020-10-05,,65.72,,2651.8643,,BULL
SELL,Rank 44 > 40,NV20,NV20,2020-08-31,2020-10-12,5537.2,5908.85,31.2976,11611.74,BULL
BUY,NEW BUY (rank=1),NV20IETF,NV20IETF,2020-10-12,,6.14,,28805.0776,,BULL
SELL,Regime slot reduction / sector cap / rank cut,BSE500IETF,BSE500IETF,2020-10-05,2021-02-01,155.62,192.86,1119.9108,41685.48,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,JUNIORBEES,JUNIORBEES,2020-09-07,2021-02-01,281.93,341.85,615.1237,36838.21,PARTIAL
BUY,NEW BUY (rank=7),SETFNIFBK,SETFNIFBK,2021-02-08,,358.21,,611.959,,BULL
BUY,NEW BUY (rank=8),BSE500IETF,BSE500IETF,2021-02-08,,203.17,,1078.9478,,BULL
SELL,TSL 6.5% >= 5%,SETFNIFBK,SETFNIFBK,2021-02-08,2021-03-22,358.21,335.82,611.959,-13721.76,BULL
BUY,NEW BUY (rank=6),HDFCNIFBAN,HDFCNIFBAN,2021-03-22,,33.58,,6489.68,,BULL
SELL,Regime slot reduction / sector cap / rank cut,LOWVOLIETF,LOWVOLIETF,2020-08-24,2021-03-29,9.62,11.64,18189.4872,36722.76,PARTIAL
SELL,Regime slot reduction / sector cap / rank cut,BSE500IETF,BSE500IETF,2021-02-08,2021-03-29,203.17,200.05,1078.9478,-3386.32,PARTIAL
BUY,NEW BUY (rank=9),JUNIORBEES,JUNIORBEES,2021-04-05,,359.95,,602.6967,,BULL
BUY,NEW BUY (rank=4),ICICIB22,ICICIB22,2021-04-05,,35.72,,6073.3674,,BULL
SELL,TSL 8.1% >= 5%,HDFCNIFBAN,HDFCNIFBAN,2021-03-22,2021-04-19,33.58,31.06,6489.68,-16373.99,BULL
BUY,NEW BUY (rank=12),LOWVOLIETF,LOWVOLIETF,2021-04-19,,11.8,,17834.2328,,BULL
SELL,Regime slot reduction / sector cap / rank cut,LOWVOLIETF,LOWVOLIETF,2021-04-19,2021-04-26,11.8,11.76,17834.2328,-733.37,PARTIAL
SELL,TSL 5.6% >= 5%,NV20IETF,NV20IETF,2020-10-12,2021-04-26,6.14,7.69,28805.0776,44627.87,PARTIAL
BUY,NEW BUY (rank=1),HDFCNIFTY,HDFCNIFTY,2021-05-03,,162.83,,1317.0224,,BULL
BUY,NEW BUY (rank=9),CPSEETF,CPSEETF,2021-05-03,,23.13,,9271.5413,,BULL
SELL,Rank 71 > 40,HDFCNIFTY,HDFCNIFTY,2021-05-03,2021-05-17,162.83,162.83,1317.0224,-20.0,BULL
BUY,NEW BUY (rank=2),NV20IETF,NV20IETF,2021-05-17,,7.97,,28009.7981,,BULL
SELL,Rank 44 > 40 | TSL 7.4% >= 5%,CPSEETF,CPSEETF,2021-05-03,2021-08-23,23.13,24.82,9271.5413,15648.9,BULL
SELL,Rank 45 > 40 | TSL 5.1% >= 5%,ICICIB22,ICICIB22,2021-04-05,2021-08-23,35.72,39.09,6073.3674,20447.25,BULL
BUY,NEW BUY (rank=3),SHARIABEES,SHARIABEES,2021-08-23,,439.53,,544.747,,BULL
BUY,NEW BUY (rank=1),SBIETFIT,SBIETFIT,2021-08-23,,345.79,,692.4222,,BULL
SELL,TSL 5.5% >= 5%,SBIETFIT,SBIETFIT,2021-08-23,2021-10-04,345.79,357.77,692.4222,8275.22,BULL
BUY,NEW BUY (rank=1),LOWVOLIETF,LOWVOLIETF,2021-10-04,,14.5,,17746.3021,,BULL
SELL,TSL 5.7% >= 5%,SHARIABEES,SHARIABEES,2021-08-23,2021-10-25,439.53,436.28,544.747,-1790.43,BULL
BUY,NEW BUY (rank=5),SENSEXBETA,SENSEXBETA,2021-10-25,,639.22,,393.5762,,BULL
SELL,Regime slot reduction / sector cap / rank cut,NV20IETF,NV20IETF,2021-05-17,2021-11-01,7.97,9.5,28009.7981,42834.99,BULL
SELL,Regime slot reduction / sector cap / rank cut,MID150BEES,MID150BEES,2020-10-05,2021-11-01,65.72,116.8,2651.8643,135437.23,BULL
SELL,Regime slot reduction / sector cap / rank cut,JUNIORBEES,JUNIORBEES,2021-04-05,2021-11-01,359.95,445.76,602.6967,51697.41,BULL
BUY,NEW BUY (rank=2),NIFTYBEES,NIFTYBEES,2021-11-01,,193.84,,1301.8123,,BULL
BUY,NEW BUY (rank=7),SBIETFQLTY,SBIETFQLTY,2021-11-01,,154.49,,1633.3957,,BULL
BUY,NEW BUY (rank=9),SBIETFIT,SBIETFIT,2021-11-01,,359.7,,701.5382,,BULL
SELL,TSL 6.2% >= 5%,LOWVOLIETF,LOWVOLIETF,2021-10-04,2021-11-29,14.5,13.73,17746.3021,-13684.65,BEAR
SELL,Regime slot reduction / sector cap / rank cut,SBIETFIT,SBIETFIT,2021-11-01,2021-11-29,359.7,356.28,701.5382,-2419.26,BEAR
SELL,TSL 5.6% >= 5%,NIFTYBEES,NIFTYBEES,2021-11-01,2021-11-29,193.84,184.55,1301.8123,-12113.84,BEAR
SELL,TSL 5.7% >= 5%,SENSEXBETA,SENSEXBETA,2021-10-25,2021-11-29,639.22,603.07,393.5762,-14247.78,BEAR
SELL,Regime slot reduction / sector cap / rank cut,SBIETFQLTY,SBIETFQLTY,2021-11-01,2021-11-29,154.49,150.75,1633.3957,-6128.9,BEAR
BUY,NEW BUY (rank=6),SBIETFQLTY,SBIETFQLTY,2021-12-06,,149.53,,1635.0314,,PARTIAL
BUY,NEW BUY (rank=5),SHARIABEES,SHARIABEES,2021-12-06,,430.53,,567.8727,,PARTIAL
BUY,NEW BUY (rank=1),SBIETFIT,SBIETFIT,2021-12-06,,357.72,,683.457,,PARTIAL
BUY,NEW BUY (rank=5),MID150BEES,MID150BEES,2021-12-13,,119.29,,2082.5971,,BULL
BUY,NEW BUY (rank=6),NIF100IETF,NIF100IETF,2021-12-13,,19.17,,12959.4684,,BULL
SELL,Regime slot reduction / sector cap / rank cut,SHARIABEES,SHARIABEES,2021-12-06,2021-12-20,430.53,436.86,567.8727,3574.63,BEAR
SELL,Regime slot reduction / sector cap / rank cut,NIF100IETF,NIF100IETF,2021-12-13,2021-12-20,19.17,18.4,12959.4684,-9998.79,BEAR
SELL,Regime slot reduction / sector cap / rank cut,SBIETFIT,SBIETFIT,2021-12-06,2021-12-20,357.72,366.37,683.457,5891.9,BEAR
SELL,Regime slot reduction / sector cap / rank cut,SBIETFQLTY,SBIETFQLTY,2021-12-06,2021-12-20,149.53,148.63,1635.0314,-1491.53,BEAR
SELL,TSL 6.8% >= 5%,MID150BEES,MID150BEES,2021-12-13,2021-12-20,119.29,111.2,2082.5971,-16868.21,BEAR
BUY,NEW BUY (rank=7),SHARIABEES,SHARIABEES,2022-01-03,,465.66,,517.2146,,BULL
BUY,NEW BUY (rank=1),SBIETFIT,SBIETFIT,2022-01-03,,400.65,,601.1385,,BULL
BUY,NEW BUY (rank=10),ALPL30IETF,ALPL30IETF,2022-01-03,,18.08,,13321.1372,,BULL
BUY,NEW BUY (rank=9),SBIETFQLTY,SBIETFQLTY,2022-01-03,,158.36,,1520.8775,,BULL
BUY,NEW BUY (rank=5),NV20IETF,NV20IETF,2022-01-03,,9.87,,24401.8399,,BULL
SELL,TSL 7.4% >= 5%,SHARIABEES,SHARIABEES,2022-01-03,2022-01-24,465.66,438.46,517.2146,-14088.24,PARTIAL
SELL,TSL 10.3% >= 5%,SBIETFIT,SBIETFIT,2022-01-03,2022-01-24,400.65,359.2,601.1385,-24937.19,PARTIAL
SELL,Rank 59 > 40 | TSL 7.0% >= 5%,SBIETFQLTY,SBIETFQLTY,2022-01-03,2022-01-31,158.36,148.03,1520.8775,-15730.66,BEAR
SELL,TSL 5.5% >= 5%,NV20IETF,NV20IETF,2022-01-03,2022-01-31,9.87,9.57,24401.8399,-7340.55,BEAR
SELL,Rank 60 > 40 | TSL 7.2% >= 5%,ALPL30IETF,ALPL30IETF,2022-01-03,2022-01-31,18.08,16.93,13321.1372,-15339.31,BEAR
BUY,NEW BUY (rank=3),PSUBNKBEES,PSUBNKBEES,2022-02-07,,33.01,,6828.9907,,PARTIAL
BUY,NEW BUY (rank=1),CPSEETF,CPSEETF,2022-02-07,,32.57,,6921.246,,PARTIAL
BUY,NEW BUY (rank=2),ICICIB22,ICICIB22,2022-02-07,,48.1,,4686.5901,,PARTIAL
