Ticker,Entry Date,Entry Price,Exit Date,Exit Price,Return (%),Reason
MOM100,2024-12-10,63.29999923706055,2025-01-08,60.27000045776367,-4.786727987072214,EMA Cross Down
LICNMID100,2024-12-10,59.159000396728516,2025-01-08,56.28969955444336,-4.850150988088413,EMA Cross Down
MIDCAPIETF,2024-12-11,22.440000534057617,2025-01-08,21.40999984741211,-4.5900207759899825,EMA Cross Down
HDFCSML250,2024-12-09,185.02999877929688,2025-01-09,173.63999938964844,-6.155758236389759,EMA Cross Down
TNIDETF,2024-11-25,97.0999984741211,2025-01-16,95.31999969482422,-1.8331604606268628,EMA Cross Down
ITBETA,2025-02-03,464.989990234375,2025-02-12,425.29998779296875,-8.535668138017503,EMA Cross Down
SBIETFIT,2025-02-12,472.3699951171875,2025-02-13,446.510009765625,-5.474519046271567,EMA Cross Down
NV20BEES,2025-02-01,151.74789428710938,2025-02-25,95.22000122070312,-37.251187788777216,EMA Cross Down
SILVERIETF,2025-05-13,97.80999755859375,2025-05-20,96.0999984741211,-1.7482866037781768,EMA Cross Down
HNGSNGBEES,2025-05-15,398.010009765625,2025-06-12,382.94000244140625,-3.7863387740155034,EMA Cross Down
MAHKTECH,2025-05-13,22.6200008392334,2025-06-13,22.020000457763672,-2.6525214819137064,EMA Cross Down
MOMOMENTUM,2025-08-20,62.15999984741211,2025-08-28,60.47999954223633,-2.70270320028922,EMA Cross Down
MONEXT50,2025-08-20,67.87000274658203,2025-08-29,65.54000091552734,-3.43303629993153,EMA Cross Down
BFSI,2025-09-18,27.579999923706055,2025-09-30,26.899999618530273,-2.465555863150294,EMA Cross Down
MOHEALTH,2025-10-10,45.16999816894531,2025-12-09,44.31999969482422,-1.8817766406408083,EMA Cross Down
MONEXT50,2025-09-03,67.18000030517578,2025-12-10,67.33999633789062,0.2381602143317006,EMA Cross Down
MIDCAP,2024-11-04,159.5500030517578,2026-01-14,159.5500030517578,0.0,EMA Cross Down
AXISHCETF,2026-01-06,151.97999572753906,2026-01-14,147.9600067138672,-2.645077725149222,EMA Cross Down
HEALTHADD,2026-01-06,150.27999877929688,2026-01-14,146.30999755859375,-2.641736260946821,EMA Cross Down
NIF100BEES,2023-06-28,197.24000549316406,2026-01-15,265.5,34.60758091958261,EMA Cross Down
